feature,research_period,n,winner_mean,loser_mean,outcome_difference,confirmed_mean,not_confirmed_mean,confirmation_difference
directional_prior_weekly_ret_1w_pct,DISCOVERY,4173,-0.0284053002319067,0.03035571918338957,-0.05876101941529627,0.08561920699175896,-0.09149240395490266,0.1771116109466616
directional_prior_weekly_ret_1w_pct,VALIDATION,4134,-0.36511264797767945,0.20086591795882697,-0.5659785659365064,-0.27346366062783445,0.09363629348077718,-0.3670999541086116
directional_prior_weekly_ret_2w_pct,DISCOVERY,4173,-0.22460302886883654,0.16041148646546677,-0.3850145153343033,0.09087512851451152,-0.15594049202538104,0.24681562053989256
directional_prior_weekly_ret_2w_pct,VALIDATION,4134,-0.2068104176639564,0.13396645446603442,-0.3407768721299908,-0.1847519244234718,0.10333940221542186,-0.28809132663889364
directional_prior_weekly_ret_4w_pct,DISCOVERY,4173,-0.15454563537494576,0.09548133922781081,-0.2500269746027566,0.16693354398348348,-0.20917039365893986,0.37610393764242334
directional_prior_weekly_ret_4w_pct,VALIDATION,4134,-0.008513796958645636,0.27035771718316715,-0.27887151414181277,-0.10762818948596498,0.17180976906822246,-0.2794379585541874
directional_prior_weekly_ret_8w_pct,DISCOVERY,4173,-0.3961974561595744,-0.3550277570393935,-0.041169699120180925,-0.2776172705767613,-0.501480364265673,0.22386309368891172
directional_prior_weekly_ret_8w_pct,VALIDATION,4134,-0.018870478358663206,0.7450367165240955,-0.7639071948827587,-0.08119786192197036,0.482323652698787,-0.5635215146207574
directional_prior_weekly_close_vs_ema9_pct,DISCOVERY,4173,-0.2266980078806614,0.1537627324717315,-0.3804607403523929,-0.03380336748880901,-0.07084070336490403,0.03703733587609502
directional_prior_weekly_close_vs_ema9_pct,VALIDATION,4134,-0.07834727957618652,0.27569155809878443,-0.35403883767497096,-0.08319855884494416,0.17351607672749175,-0.2567146355724359
directional_prior_weekly_close_vs_ema20_pct,DISCOVERY,4173,-0.15824133465133067,0.20322381683551907,-0.36146515148684977,0.044242106670977124,-0.010488203976756144,0.05473031064773327
directional_prior_weekly_close_vs_ema20_pct,VALIDATION,4134,-0.06996871960209321,0.6419603715027838,-0.711929091104877,0.027519127432490482,0.37947896813017046,-0.35195984069768
directional_prior_weekly_ema9_vs_ema20_pct,DISCOVERY,4173,-0.1839331972077557,-0.21794118728190795,0.034007990074152256,-0.16161359178609977,-0.20920811926356897,0.0475945274774692
directional_prior_weekly_ema9_vs_ema20_pct,VALIDATION,4134,-0.00804464660262039,0.33782914332025654,-0.34587378992287693,0.08039514150382021,0.19810037826931576,-0.11770523676549555
directional_prior_weekly_close_vs_sma20_pct,DISCOVERY,4173,-0.03695832967459946,0.2430431766782338,-0.2800015063528333,0.26549947320682016,-0.05383300725574895,0.3193324804625691
directional_prior_weekly_close_vs_sma20_pct,VALIDATION,4134,-0.0008604998865833109,0.8450364079667138,-0.8458969078532971,0.09458431544836839,0.5303420442685599,-0.43575772882019154
directional_prior_weekly_ema9_slope_1w_pct,DISCOVERY,4173,-0.035701389386157786,0.04178785597906959,-0.07748924536522737,0.016463930849938614,-0.017243728783378546,0.033707659633317164
directional_prior_weekly_ema9_slope_1w_pct,VALIDATION,4134,-0.018964170779168895,0.07296329974231415,-0.09192747052148305,-0.016861371986519384,0.04469862941153056,-0.06156000139804994
directional_prior_weekly_ema20_slope_1w_pct,DISCOVERY,4173,-0.03178656240236623,-0.0025532581685135934,-0.029233304233852633,-0.01567337390283233,-0.01652213400420888,0.00084876010137655
directional_prior_weekly_ema20_slope_1w_pct,VALIDATION,4134,-0.00649973922555425,0.069605948813964,-0.07610568803951824,0.00458376001091178,0.04079356084720186,-0.03620980083629008
