symbol,trade_date,open,high,low,close,volume,vwap,transactions,timestamp_ms,data_source,adjusted
META,2025-02-03,675.91,704.0,675.25,697.46,21415739.0,695.3326,425385,1738558800000,massive,True
META,2025-02-04,702.5,707.71,691.61,704.19,13826270.0,702.5395,308851,1738645200000,massive,True
META,2025-02-05,703.55,718.14,699.01,704.87,17793766.0,706.5286,339273,1738731600000,massive,True
META,2025-02-06,705.88,718.9,703.5,711.99,13080690.0,711.5891,290274,1738818000000,massive,True
META,2025-02-07,716.795,725.01,711.75,714.52,16427067.0,717.5696,332899,1738904400000,massive,True
META,2025-02-10,718.56,721.2,711.33,717.4,12904317.0,716.2391,279239,1739163600000,massive,True
META,2025-02-11,713.32,723.66,710.04,719.8,12997959.0,718.4189,258899,1739250000000,massive,True
META,2025-02-12,715.3,727.1,712.6,725.38,12016517.0,721.9081,259828,1739336400000,massive,True
META,2025-02-13,721.5197,729.0,718.04,728.56,12569064.0,724.3386,273427,1739422800000,massive,True
META,2025-02-14,726.14,740.91,725.62,736.67,16901249.0,735.0922,321136,1739509200000,massive,True
META,2025-02-18,736.0,737.0,706.44,716.37,21938703.0,717.2434,483676,1739854800000,massive,True
META,2025-02-19,704.095,707.0,695.39,703.77,17535480.0,702.3489,399105,1739941200000,massive,True
META,2025-02-20,697.275,705.63,693.64,694.84,12587408.0,697.4905,273924,1740027600000,massive,True
META,2025-02-21,696.58,703.87,682.36,683.55,15660355.0,690.0984,324895,1740114000000,massive,True
META,2025-02-24,686.28,687.27,662.45,668.13,15676994.0,670.8302,363259,1740373200000,massive,True
META,2025-02-25,665.972,668.0,641.86,657.5,20579662.0,655.4344,426919,1740459600000,massive,True
META,2025-02-26,659.65,683.0078,658.0,673.7,14488705.0,673.8935,332634,1740546000000,massive,True
META,2025-02-27,682.45,688.6469,657.57,658.24,12500013.0,668.3666,288475,1740632400000,massive,True
META,2025-02-28,658.04,669.63,642.6017,668.2,17534168.0,661.5255,316028,1740718800000,massive,True
META,2025-03-03,673.675,681.25,650.8439,655.05,10843763.0,663.4861,278828,1740978000000,massive,True
META,2025-03-04,645.51,649.75,623.65,640.0,21495208.0,636.1123,496156,1741064400000,massive,True
META,2025-03-05,641.0,659.5,637.66,656.47,13770026.0,649.6496,298281,1741150800000,massive,True
META,2025-03-06,648.0,650.5625,624.11,627.93,13446454.0,635.2639,335006,1741237200000,massive,True
META,2025-03-07,625.37,634.79,600.61,625.66,21375671.0,617.7874,421322,1741323600000,massive,True
META,2025-03-10,608.07,610.1059,586.8701,597.99,21999943.0,596.573,518102,1741579200000,massive,True
META,2025-03-11,595.055,614.934,593.33,605.71,17401469.0,605.6003,355019,1741665600000,massive,True
META,2025-03-12,629.9,633.33,609.35,619.56,15746966.0,621.7399,341531,1741752000000,massive,True
META,2025-03-13,620.245,620.5,586.51,590.64,16480324.0,596.4984,378837,1741838400000,massive,True
META,2025-03-14,602.805,608.86,594.78,607.6,12364505.0,604.3189,284749,1741924800000,massive,True
META,2025-03-17,607.46,613.1,598.0,604.9,15473909.0,603.8524,313855,1742184000000,massive,True
META,2025-03-18,600.05,600.25,574.66,582.36,20297708.0,582.3347,426608,1742270400000,massive,True
META,2025-03-19,584.28,592.3223,574.77,584.06,20537498.0,583.139,354108,1742356800000,massive,True
META,2025-03-20,582.755,610.2,579.51,586.0,24336505.0,595.6458,420212,1742443200000,massive,True
META,2025-03-21,583.425,597.545,580.95,596.25,25015864.0,592.5178,313359,1742529600000,massive,True
META,2025-03-24,614.97,622.54,612.2001,618.85,15741274.0,616.8968,335865,1742788800000,massive,True
META,2025-03-25,626.76,633.88,621.18,626.31,15312540.0,626.8476,302695,1742875200000,massive,True
META,2025-03-26,624.89,626.7499,606.61,610.98,12661891.0,614.6233,279796,1742961600000,massive,True
META,2025-03-27,602.0,614.25,600.1,602.58,10436524.0,606.4377,225982,1743048000000,massive,True
META,2025-03-28,600.31,601.75,573.92,576.74,17602823.0,582.6746,432473,1743134400000,massive,True
META,2025-03-31,563.5,578.7,553.3,576.36,21124677.0,568.5816,454176,1743393600000,massive,True
META,2025-04-01,570.84,589.91,570.0,586.0,12836574.0,582.5082,304759,1743480000000,massive,True
META,2025-04-02,574.91,592.66,573.36,583.93,13470778.0,583.0063,331894,1743566400000,massive,True
META,2025-04-03,546.22,552.5596,530.3,531.62,34777460.0,540.5,765100,1743652800000,massive,True
META,2025-04-04,506.62,518.0,494.2,504.73,38589814.0,508.8481,832671,1743739200000,massive,True
META,2025-04-07,485.1,539.37,481.9,516.25,36606136.0,509.3219,780914,1743998400000,massive,True
META,2025-04-08,543.25,547.43,502.86,510.45,28034211.0,525.3223,585563,1744084800000,massive,True
META,2025-04-09,509.265,587.89,502.11,585.77,39216578.0,551.9534,720019,1744171200000,massive,True
META,2025-04-10,575.49,581.3,535.3,546.29,28173491.0,552.2463,556140,1744257600000,massive,True
META,2025-04-11,535.505,547.4,528.5901,543.57,17642327.0,540.036,363736,1744344000000,massive,True
META,2025-04-14,556.175,557.77,528.28,531.48,14130928.0,537.7595,328116,1744603200000,massive,True
META,2025-04-15,532.105,537.94,517.5,521.52,15558659.0,525.8445,328134,1744689600000,massive,True
META,2025-04-16,508.51,513.37,495.63,502.31,18735075.0,505.1099,400442,1744776000000,massive,True
META,2025-04-17,505.25,507.3,498.0133,501.48,14593508.0,502.7728,269934,1744862400000,massive,True
META,2025-04-21,491.325,493.5,479.8,484.66,16165982.0,484.8935,356162,1745208000000,massive,True
META,2025-04-22,491.87,506.88,486.36,500.28,17399408.0,497.1699,312575,1745294400000,massive,True
META,2025-04-23,528.525,535.3376,516.52,520.27,18173910.0,525.0832,355210,1745380800000,massive,True
META,2025-04-24,518.73,533.9,517.5,533.15,13910011.0,531.2078,275198,1745467200000,massive,True
META,2025-04-25,546.8,549.86,536.25,547.27,17098921.0,544.1086,350569,1745553600000,massive,True
META,2025-04-28,555.64,558.4899,540.59,549.74,15178995.0,548.7945,324107,1745812800000,massive,True
META,2025-04-29,546.0,556.5699,544.12,554.44,11835036.0,552.1854,258932,1745899200000,massive,True
META,2025-04-30,538.4,549.1,529.5,549.0,29243971.0,548.2459,544432,1745985600000,massive,True
META,2025-05-01,592.075,592.95,570.5,572.21,31159033.0,578.3499,586632,1746072000000,massive,True
META,2025-05-02,583.455,604.34,578.33,597.02,24739260.0,595.082,501388,1746158400000,massive,True
META,2025-05-05,591.22,603.21,588.05,599.27,13887724.0,598.6354,288512,1746417600000,massive,True
META,2025-05-06,592.525,596.03,586.58,587.31,10600650.0,590.3139,260380,1746504000000,massive,True
META,2025-05-07,590.36,603.075,586.67,596.81,13160976.0,594.5451,284729,1746590400000,massive,True
META,2025-05-08,606.285,611.2959,596.62,598.01,14622805.0,603.6526,320621,1746676800000,massive,True
META,2025-05-09,603.72,606.97,591.7062,592.49,10427286.0,596.4613,240478,1746763200000,massive,True
META,2025-05-12,630.92,640.3896,621.03,639.43,21965085.0,633.0441,494060,1747022400000,massive,True
META,2025-05-13,645.545,660.92,642.83,656.03,18570821.0,654.6908,447725,1747108800000,massive,True
META,2025-05-14,661.21,662.67,654.31,659.36,12348179.0,658.3909,287491,1747195200000,massive,True
META,2025-05-15,654.275,657.31,638.58,643.88,14341835.0,648.2505,337695,1747281600000,massive,True
META,2025-05-16,637.955,640.44,626.15,640.34,18518972.0,636.0584,423112,1747368000000,massive,True
META,2025-05-19,628.25,643.0,627.8,640.43,9592374.0,638.3842,255663,1747627200000,massive,True
META,2025-05-20,636.01,639.3536,632.26,637.1,6743473.0,636.7384,196423,1747713600000,massive,True
META,2025-05-21,631.79,646.61,630.17,635.5,11464569.0,637.917,274064,1747800000000,massive,True
META,2025-05-22,634.05,643.25,630.71,636.57,8228443.0,637.9945,223816,1747886400000,massive,True
META,2025-05-23,624.0,632.445,622.65,627.06,8454067.0,628.1183,231964,1747972800000,massive,True
META,2025-05-27,635.41,643.08,632.75,642.32,9508367.0,639.4901,262958,1748318400000,massive,True
META,2025-05-28,642.6,650.88,642.5472,643.58,9042874.0,645.6497,222725,1748404800000,massive,True
META,2025-05-29,651.645,653.32,639.5,645.05,8883436.0,645.7859,235301,1748491200000,massive,True
META,2025-05-30,642.5,649.4099,632.78,647.49,16240951.0,644.103,269942,1748577600000,massive,True
META,2025-06-02,644.39,673.26,644.2616,670.9,15766258.0,663.7724,385679,1748836800000,massive,True
META,2025-06-03,671.445,675.58,665.03,666.85,11585031.0,668.2596,297095,1748923200000,massive,True
META,2025-06-04,669.32,689.0,668.57,687.95,14031931.0,682.9536,340336,1749009600000,massive,True
META,2025-06-05,691.66,694.38,682.25,684.62,13120335.0,687.456,305274,1749096000000,massive,True
META,2025-06-06,696.17,702.806,691.87,697.71,11727961.0,697.6298,297292,1749182400000,massive,True
META,2025-06-09,698.46,705.19,693.94,694.06,12773221.0,697.4535,268355,1749441600000,massive,True
META,2025-06-10,701.345,703.23,691.56,702.4,10850146.0,700.1219,256057,1749528000000,massive,True
META,2025-06-11,703.705,708.8707,691.99,694.14,9582508.0,698.7681,264427,1749614400000,massive,True
