symbol,trade_date,open,high,low,close,volume,vwap,transactions,timestamp_ms,data_source,adjusted
AMZN,2025-02-03,234.06,239.25,232.9,237.42,37285868.0,236.6088,551855,1738558800000,massive,True
AMZN,2025-02-04,239.01,242.52,238.03,242.06,29713812.0,241.1698,412003,1738645200000,massive,True
AMZN,2025-02-05,237.02,238.32,235.2,236.17,38832042.0,236.572,552144,1738731600000,massive,True
AMZN,2025-02-06,238.01,239.6599,236.01,238.83,60897095.0,235.7527,803119,1738818000000,massive,True
AMZN,2025-02-07,232.5,234.81,228.06,229.15,77539276.0,230.4527,943441,1738904400000,massive,True
AMZN,2025-02-10,230.545,233.92,229.2,233.14,35419926.0,232.4151,473182,1739163600000,massive,True
AMZN,2025-02-11,231.92,233.44,230.13,232.76,23713726.0,232.1101,329473,1739250000000,massive,True
AMZN,2025-02-12,230.46,231.18,228.16,228.93,32285249.0,229.6079,400325,1739336400000,massive,True
AMZN,2025-02-13,228.85,230.42,227.52,230.37,31346512.0,229.3312,408846,1739422800000,massive,True
AMZN,2025-02-14,229.2,229.89,227.23,228.68,27031084.0,228.6543,375369,1739509200000,massive,True
AMZN,2025-02-18,228.82,229.3,223.72,226.65,42975133.0,225.8082,600702,1739854800000,massive,True
AMZN,2025-02-19,225.52,226.83,223.71,226.63,28566709.0,225.3773,391423,1739941200000,massive,True
AMZN,2025-02-20,224.775,225.13,221.81,222.88,30001665.0,222.9351,447333,1740027600000,massive,True
AMZN,2025-02-21,223.28,223.31,214.74,216.58,55323850.0,217.7122,774966,1740114000000,massive,True
AMZN,2025-02-24,217.45,217.715,212.42,212.71,42387585.0,214.0526,586136,1740373200000,massive,True
AMZN,2025-02-25,211.63,213.34,204.16,212.8,58957977.0,209.6983,800750,1740459600000,massive,True
AMZN,2025-02-26,214.94,218.16,213.09,214.35,39120603.0,215.4418,508442,1740546000000,massive,True
AMZN,2025-02-27,218.35,219.97,208.37,208.74,40548571.0,212.3725,558788,1740632400000,massive,True
AMZN,2025-02-28,208.65,212.62,206.99,212.28,51771737.0,210.403,540930,1740718800000,massive,True
AMZN,2025-03-03,213.352,214.01,202.55,205.02,42948447.0,207.4103,666781,1740978000000,massive,True
