symbol,trade_date,direction,architecture,decision_candle,entry_timestamp,a43_directional_stock_open_impulse_pct,directional_spy_open_impulse_pct,directional_qqq_open_impulse_pct,directional_dia_open_impulse_pct,a43_directional_market_avg_open_impulse_pct,a43_stock_vs_spy_open_rs_pp,a43_stock_vs_qqq_open_rs_pp,a43_stock_vs_dia_open_rs_pp,a43_stock_vs_market_avg_open_rs_pp
AAPL,2025-08-07,BEAR,AE2_RECLAIM,2,2025-08-07 13:31:00+00:00,0.823300970873786,0.023576009053183355,-0.0279881749960742,-0.024759718189382163,-0.009723961377424336,0.7997249618206026,0.8512891458698602,0.8480606890631681,0.8330249322512103
AAPL,2025-08-08,BEAR,AE2_RECLAIM,2,2025-08-08 13:31:00+00:00,0.25811710365440943,-0.048102703214225606,-0.08414409676569257,-0.08507163031272746,-0.07243947676421521,0.30621980686863504,0.342261200420102,0.3431887339671369,0.3305565804186246
AAPL,2025-08-12,BULL,AE2_RECLAIM,2,2025-08-12 13:31:00+00:00,0.7446327931404984,-0.05170063764118327,-0.08867097851033012,0.047544658018061625,-0.030942319377817256,0.7963334307816816,0.8333037716508285,0.6970881351224367,0.7755751125183156
AAPL,2025-08-13,BULL,AE2_RECLAIM,2,2025-08-13 13:31:00+00:00,0.3289046609252777,0.0170566435626629,0.01286979202417271,0.08063793566885913,0.03685479041856491,0.3118480173626148,0.316034868901105,0.24826672525641857,0.29204987050671277
AAPL,2025-08-20,BEAR,AE2_RECLAIM,2,2025-08-20 13:31:00+00:00,0.18697278024174535,0.09540193931811825,0.1988281456196228,-0.015562818204051254,0.09288908891122993,0.0915708409236271,-0.011855365377877458,0.2025355984457966,0.09408369133051542
AAPL,2025-09-03,BEAR,AE2_RECLAIM,2,2025-09-03 13:31:00+00:00,0.33725391003752714,0.018672102323125106,0.14581100785272527,-0.0706588941883135,0.03127473866251229,0.31858180771440203,0.19144290218480187,0.40791280422584064,0.30597917137501485
AAPL,2025-09-05,BEAR,AE2_RECLAIM,2,2025-09-05 13:31:00+00:00,0.172920269172272,-0.09977282495241546,0.008613412806413034,-0.2953272663633211,-0.12882889283644117,0.27269309412468745,0.16430685636585896,0.46824753553559306,0.30174916200871316
AAPL,2025-09-08,BEAR,AE2_RECLAIM,2,2025-09-08 13:31:00+00:00,0.10865022983703732,0.05010637969844467,-0.050140913256213615,0.2503403750713673,0.08343528050453279,0.058543850138592646,0.15879114309325093,-0.14169014523433,0.025214949332504524
AAPL,2025-09-10,BEAR,AE2_RECLAIM,2,2025-09-10 13:31:00+00:00,0.5060619764412078,0.09944616137816942,0.22270188782675948,-0.013108736973199697,0.10301310407724307,0.40661581506303834,0.2833600886144483,0.5191707134144075,0.4030488723639647
AAPL,2025-09-12,BULL,AE2_RECLAIM,2,2025-09-12 13:31:00+00:00,0.5191519064654093,0.013686131386858591,0.01880213318747881,0.039024390243902474,0.02383755160607996,0.5054657750785507,0.5003497732779305,0.48012751622150684,0.49531435485932934
AAPL,2025-09-24,BEAR,AE2_RECLAIM,2,2025-09-24 13:31:00+00:00,0.18807303502860195,0.05116552045868472,0.09339871243204678,-0.09709785305858087,0.015822126610716875,0.13690751456991723,0.09467432259655517,0.28517088808718283,0.17225090841788507
AAPL,2025-09-26,BULL,AE2_RECLAIM,2,2025-09-26 13:31:00+00:00,0.2971329620811147,-0.015162772361299037,-0.0891730461848983,-0.05853404730418177,-0.0542899552834597,0.31229573444241376,0.386306008266013,0.3556670093852965,0.3514229173645744
AAPL,2025-09-29,BEAR,AE2_RECLAIM,2,2025-09-29 13:31:00+00:00,0.3476587052168467,0.010536456138243722,-0.06843484502010444,0.14447127824737116,0.02885762978850348,0.337122249078603,0.41609355023695116,0.20318742696947556,0.31880107542834324
AAPL,2025-10-02,BEAR,AE2_RECLAIM,2,2025-10-02 13:31:00+00:00,0.0798986651076583,0.019389961965843305,0.08071689783545333,-0.12922400982102733,-0.009705716673243566,0.060508703141815,-0.0008182327277950208,0.20912267492868564,0.08960438178090187
AAPL,2025-10-13,BEAR,AE2_RECLAIM,2,2025-10-13 13:31:00+00:00,0.5774320314379633,-0.11655188072352551,-0.038353788687306434,-0.2444187416799526,-0.1331081370302615,0.6939839121614888,0.6157858201252697,0.8218507731179159,0.7105401684682248
AAPL,2025-10-24,BEAR,AE2_RECLAIM,2,2025-10-24 13:31:00+00:00,0.22397488418391953,0.10200159654674135,0.08685205928666839,0.1255265733372979,0.10479340972356921,0.12197328763717818,0.13712282489725114,0.09844831084662164,0.11918147446035032
AAPL,2025-10-27,BULL,AE2_RECLAIM,2,2025-10-27 13:31:00+00:00,0.46624886741166716,0.01904120223221728,0.11769038621660677,-0.04212699181682655,0.03153486554399917,0.4472076651794499,0.3485584811950604,0.5083758592284937,0.434714001867668
AAPL,2025-11-07,BEAR,AE2_RECLAIM,2,2025-11-07 14:31:00+00:00,0.5504179098945516,0.20436885209085265,0.18082885370944712,0.2840181088237803,0.2230719382080267,0.346049057803699,0.3695890561851045,0.2663998010707713,0.3273459716865249
AAPL,2025-12-03,BULL,AE2_RECLAIM,2,2025-12-03 14:31:00+00:00,0.618448637316571,0.0029387131375235853,-0.005648623349785442,0.04633237158562231,0.014540820457786818,0.6155099241790474,0.6240972606663564,0.5721162657309486,0.6039078168587841
AAPL,2025-12-05,BEAR,AE2_RECLAIM,2,2025-12-05 14:31:00+00:00,-0.0,-0.12400250922723899,-0.32031775521317307,-0.11053641444898066,-0.18495222629646424,0.12400250922723899,0.32031775521317307,0.11053641444898066,0.18495222629646424
AAPL,2025-12-09,BULL,AE2_RECLAIM,2,2025-12-09 14:31:00+00:00,0.17615760713256545,0.0,-0.1316190751352253,0.24055054699103628,0.03631049061860366,0.17615760713256545,0.30777668226779076,-0.06439293985847083,0.13984711651396178
AAPL,2025-12-17,BULL,AE2_RECLAIM,2,2025-12-17 14:31:00+00:00,0.21271953747137307,0.026474870935011552,-0.022836263987213723,0.2050496054348594,0.06956273746088575,0.18624466653636151,0.2355558014585868,0.007669932036513671,0.1431568000104873
AAPL,2025-12-18,BEAR,AE2_RECLAIM,2,2025-12-18 14:31:00+00:00,0.8351455565505095,-0.1077479338843057,-0.12955067235160822,-0.3256045460201529,-0.1876343840853556,0.9428934904348152,0.9646962289021177,1.1607501025706624,1.022779940635865
AAPL,2025-12-22,BULL,AE2_RECLAIM,2,2025-12-22 14:31:00+00:00,0.3005204133988082,0.06725736175687835,0.03540677556932437,0.35487485991780865,0.15251299908133711,0.23326305164192984,0.26511363782948383,-0.054354446519000454,0.14800741431747108
AAPL,2025-12-29,BULL,AE2_RECLAIM,2,2025-12-29 14:31:00+00:00,0.38871979170487236,0.023271373301936293,-0.07579422673762437,0.1811109510382991,0.042862699200870345,0.36544841840293607,0.46451401844249673,0.20760884066657326,0.34585709250400204
AAPL,2025-12-31,BULL,AE2_RECLAIM,2,2025-12-31 14:31:00+00:00,0.16846114407089718,-0.0014553075064704935,-0.0032276284999577243,-0.045487439263924845,-0.01672345842345102,0.16991645157736768,0.1716887725708549,0.21394858333482203,0.1851846024943482
AAPL,2026-01-02,BULL,AE2_RECLAIM,2,2026-01-02 14:31:00+00:00,0.27180400727260245,-0.053958670575027234,0.09676482921008311,-0.21687247068590265,-0.058022104016948926,0.3257626778476297,0.17503917806251934,0.4886764779585051,0.32982611128955136
AAPL,2026-01-08,BULL,AE2_RECLAIM,2,2026-01-08 14:31:00+00:00,0.1770290249786255,-0.0050811532766315,-0.1765565061072505,0.32184662061047753,0.04673632040886518,0.182110178255257,0.353585531085876,-0.14481759563185204,0.1302927045697603
AAPL,2026-01-12,BULL,AE2_RECLAIM,2,2026-01-12 14:31:00+00:00,0.3067603025157961,0.1549197891932641,0.3101348202664278,-0.2945179046574431,0.05684556826741627,0.151840513322532,-0.0033745177506316892,0.6012782071732392,0.24991473424837984
AAPL,2026-01-13,BULL,AE2_RECLAIM,2,2026-01-13 14:31:00+00:00,0.26863017934446454,-0.011502681562647332,0.011366716087191087,-0.11704167087074335,-0.039059212115399866,0.28013286090711187,0.25726346325727345,0.3856718502152079,0.3076893914598644
AAPL,2026-01-14,BULL,AE2_RECLAIM,2,2026-01-14 14:31:00+00:00,0.10019653936568229,-0.10347322720695162,-0.21213679609154434,0.11659805160395553,-0.06633732389818014,0.20366976657263391,0.31233333545722664,-0.01640151223827324,0.16653386326386244
AAPL,2026-01-16,BULL,AE2_RECLAIM,2,2026-01-16 14:31:00+00:00,0.3101977510663101,0.039644782746584006,-0.012789768185461625,0.2285136501516627,0.08512288823759502,0.2705529683197261,0.3229875192517717,0.0816841009146474,0.22507486282871508
AAPL,2026-01-21,BEAR,AE2_RECLAIM,2,2026-01-21 14:31:00+00:00,0.2975472456775208,-0.0014713455454895552,0.08203849246066763,-0.12148166450469677,-0.013638172529839565,0.29901859122301033,0.21550875321685314,0.41902891018221755,0.31118541820736034
AAPL,2026-02-02,BULL,AE2_RECLAIM,2,2026-02-02 14:31:00+00:00,1.2716609621966857,0.10513645987411113,0.3507354129626661,-0.26796489864381323,0.06263565806432132,1.1665245023225745,0.9209255492340196,1.539625860840499,1.2090253041323644
AAPL,2026-02-05,BEAR,AE2_RECLAIM,2,2026-02-05 14:31:00+00:00,0.3775213029878155,0.23350074896466566,0.37236967061529125,-0.048729975025896266,0.18571348151802022,0.14402055402314984,0.005151632372524251,0.42625127801371177,0.19180782146979528
AAPL,2026-02-09,BEAR,AE2_RECLAIM,2,2026-02-09 14:31:00+00:00,0.5775354887461392,0.0725247309332433,0.2082167429305004,0.03399252164524302,0.1049113318363289,0.505010757812896,0.36931874581563884,0.5435429671008962,0.47262415690981036
AAPL,2026-02-13,BEAR,AE2_RECLAIM,2,2026-02-13 14:31:00+00:00,0.6298232891874256,-0.05427687071835052,-0.014989257698649894,0.03434065934065922,-0.011641823025447065,0.6841001599057761,0.6448125468860755,0.5954826298467664,0.6414651122128726
AAPL,2026-02-25,BULL,AE2_RECLAIM,2,2026-02-25 14:31:00+00:00,0.20604901022887034,0.08258715117797077,0.2552899013206211,-0.14383242509571348,0.06468154246762614,0.12346185905089957,-0.04924089109175078,0.3498814353245838,0.1413674677612442
AAPL,2026-03-05,BEAR,AE2_RECLAIM,2,2026-03-05 14:31:00+00:00,0.22240116568887913,-0.13634764250527454,-0.23542970036221078,-0.13641436898019776,-0.16939723728256104,0.35874880819415367,0.4578308660510899,0.3588155346690769,0.3917984029714402
AAPL,2026-03-10,BULL,AE2_RECLAIM,2,2026-03-10 13:31:00+00:00,0.5395020279842511,0.11804284955438948,0.28793313369970264,0.061749068531002926,0.1559083505950317,0.4214591784298616,0.2515688942845484,0.47775295945324814,0.38359367738921935
AAPL,2026-03-12,BEAR,AE2_RECLAIM,2,2026-03-12 13:31:00+00:00,0.28995592669913695,0.18028487990939812,0.12110956267834538,0.33380108006973996,0.21173184088582783,0.10967104678973882,0.16884636402079156,-0.04384515337060302,0.07822408581330911
AAPL,2026-03-13,BEAR,AE2_RECLAIM,2,2026-03-13 13:31:00+00:00,0.1174260216063816,-0.09861490878120271,-0.09170793523751719,-0.178746222922066,-0.1230230223135953,0.21604093038758432,0.2091339568438988,0.2961722445284476,0.2404490439199769
AAPL,2026-03-20,BEAR,AE2_RECLAIM,2,2026-03-20 13:31:00+00:00,0.27018852706925944,0.12794930770285706,0.3113051128480926,-0.1351557561092509,0.10136622148056625,0.14223921936640238,-0.04111658577883315,0.40534428317851035,0.1688223055886932
AAPL,2026-04-08,BEAR,AE2_RECLAIM,2,2026-04-08 13:31:00+00:00,0.5765138324627661,0.14045151465869044,0.24313712605346094,-0.022970263949217973,0.12020612558764447,0.43606231780407567,0.33337670640930517,0.5994840964119841,0.4563077068751216
AAPL,2026-04-10,BEAR,AE2_RECLAIM,2,2026-04-10 13:31:00+00:00,0.2769443803369631,-0.044032172840946515,-0.14711362447696885,0.1441325604786381,-0.01567107894642576,0.32097655317790963,0.42405800481393197,0.13281181985832502,0.2926154592833889
AAPL,2026-04-14,BULL,AE2_RECLAIM,2,2026-04-14 13:31:00+00:00,0.3992362437076791,0.07706960985327527,0.19670439521459748,-0.037312659356147915,0.07882044857057495,0.3221666338544038,0.2025318484930816,0.436548903063827,0.3204157951371041
AAPL,2026-04-16,BEAR,AE2_RECLAIM,2,2026-04-16 13:31:00+00:00,0.601574212893563,0.05135081162809252,0.24248681966804186,-0.0988020254415245,0.0650118686182033,0.5502234012654705,0.3590873932255212,0.7003762383350876,0.5365623442753598
AAPL,2026-04-24,BEAR,AE2_RECLAIM,2,2026-04-24 13:31:00+00:00,0.8542464849406906,0.08230742173760408,-0.001518579824155708,0.198762802961161,0.09318388162486979,0.7719390632030865,0.8557650647648463,0.6554836819795296,0.7610626033158208
AAPL,2026-04-30,BEAR,AE2_RECLAIM,2,2026-04-30 13:31:00+00:00,0.39190388170055046,0.20010355008884817,0.35770647027879576,-0.059065542384617586,0.16624815932767545,0.1918003316117023,0.0341974114217547,0.45096942408516805,0.225655722372875
AAPL,2026-05-13,BULL,AE2_RECLAIM,2,2026-05-13 13:31:00+00:00,0.4718909710391683,-0.14760247538830873,-0.2183362442954584,-0.10883585940020257,-0.1582581930279899,0.6194934464274771,0.6902272153346267,0.5807268304393709,0.6301491640671583
AAPL,2026-05-18,BEAR,AE2_RECLAIM,2,2026-05-18 13:31:00+00:00,0.5462296829203295,0.0297365611018785,0.04989178401776373,0.014122868959953738,0.031250404693198654,0.516493121818451,0.49633789890256574,0.5321068139603757,0.5149792782271309
AAPL,2026-05-19,BULL,AE2_RECLAIM,2,2026-05-19 13:31:00+00:00,0.4949994948984626,-0.05852091782573288,0.31008416570212916,-0.33748964290766237,-0.028642131677088695,0.5535204127241955,0.18491532919633347,0.832489137806125,0.5236416265755514
AAPL,2026-05-20,BULL,AE2_RECLAIM,2,2026-05-20 13:31:00+00:00,0.5248507612851228,-0.04621386143996986,0.13044279658014357,-0.36703168169076594,-0.09426758218353075,0.5710646227250926,0.3944079647049792,0.8918824429758887,0.6191183434686535
AAPL,2026-05-26,BULL,AE2_RECLAIM,2,2026-05-26 13:31:00+00:00,0.3359607184390878,-0.05199930667590946,-0.01790732271750306,-0.14382252694210562,-0.07124305211183939,0.3879600251149973,0.3538680411565909,0.47978324538119344,0.4072037705509272
AAPL,2026-06-01,BULL,AE2_RECLAIM,2,2026-06-01 13:31:00+00:00,0.13887767460638578,-0.007943232366036668,0.051014870291998804,-0.13729528292636406,-0.03140788166680064,0.14682090697242245,0.08786280431438698,0.27617295753274984,0.17028555627318642
AAPL,2026-06-03,BULL,AE2_RECLAIM,2,2026-06-03 13:31:00+00:00,0.45356887085223896,0.056717008507556343,0.14184207357055278,0.10955259502709591,0.10270389236840168,0.3968518623446826,0.3117267972816862,0.34401627582514305,0.3508649784838373
AAPL,2026-06-04,BEAR,AE2_RECLAIM,2,2026-06-04 13:31:00+00:00,0.6544711553810312,0.014625714665605916,-0.01835535976504321,0.07592127547745298,0.024063876792671895,0.6398454407154253,0.6728265151460744,0.5785498799035782,0.6304072785883593
AAPL,2026-06-15,BEAR,AE2_RECLAIM,2,2026-06-15 13:31:00+00:00,0.7276281789745709,-0.08711844117841316,-0.12328952716433861,-0.06548157849124436,-0.09196318227799871,0.814746620152984,0.8509177061389095,0.7931097574658152,0.8195913612525696
AAPL,2026-06-22,BULL,AE2_RECLAIM,2,2026-06-22 13:31:00+00:00,0.9569136591436544,0.16862377959072639,0.012802889409990748,0.33666124912932194,0.17269597271001302,0.7882898795529281,0.9441107697336637,0.6202524100143325,0.7842176864336414
AAPL,2026-06-26,BULL,AE2_RECLAIM,2,2026-06-26 13:31:00+00:00,0.8090909090909149,0.04732867363106408,-0.015555838388980892,0.22243713733074433,0.08473665752427584,0.7617622354598508,0.8246467474798957,0.5866537717601705,0.724354251566639
AAPL,2026-07-13,BULL,AE2_RECLAIM,2,2026-07-13 13:31:00+00:00,0.8373736258536768,0.14618522997595917,0.05921529287187255,0.23391145595619278,0.14643732626800818,0.6911883958777176,0.7781583329818043,0.603462169897484,0.6909362995856686
AAPL,2026-07-15,BULL,AE2_RECLAIM,2,2026-07-15 13:31:00+00:00,0.3793901421532242,0.06231438268986533,-0.04835255923189008,-0.1492693408379986,-0.04510250579334111,0.31707575946335886,0.4277427013851143,0.5286594829912228,0.4244926479465653
AAPL,2026-07-21,BULL,AE2_RECLAIM,2,2026-07-21 13:31:00+00:00,0.6406090428000999,-0.10853689584476856,-0.18115685636244105,0.025017801127713568,-0.08822531702649868,0.7491459386448684,0.821765899162541,0.6155912416723863,0.7288343598265986
AAPL,2026-07-30,BULL,AE2_RECLAIM,2,2026-07-30 13:31:00+00:00,0.33023116181325474,-0.07336458121051104,0.013693757780552929,-0.14840798704802705,-0.06935960349266172,0.4035957430237658,0.3165374040327018,0.4786391488612818,0.3995907653059165
AAPL,2026-07-31,BEAR,AE2_RECLAIM,2,2026-07-31 13:31:00+00:00,0.9448508907188069,-0.10071440081644845,-0.17482770079901844,0.08777285910548382,-0.06258974750332769,1.0455652915352553,1.1196785915178253,0.8570780316133231,1.0074406382221346
AAPL,2026-08-07,BULL,AE2_RECLAIM,2,2026-08-07 13:31:00+00:00,0.7320597206614377,0.027236647557793425,0.0890925501631612,-0.03619791908373582,0.02671042621240627,0.7048230731036442,0.6429671704982765,0.7682576397451735,0.7053492944490314
AAPL,2026-08-21,BEAR,AE2_RECLAIM,2,2026-08-21 13:31:00+00:00,0.9165197884954401,0.09398864303895582,0.2334913244690595,0.03584702752673641,0.12110899834491724,0.8225311454564843,0.6830284640263806,0.8806727609687037,0.7954107901505229
AAPL,2026-08-24,BEAR,AE2_RECLAIM,2,2026-08-24 13:31:00+00:00,0.2889523870677868,0.08106906561363703,0.2873911450553712,-0.20119211026079498,0.05575603346940442,0.20788332145414978,0.0015612420124155868,0.4901444973285818,0.2331963535983824
ABBV,2025-05-27,BEAR,AE2_RECLAIM,2,2025-05-27 13:31:00+00:00,0.056981603082439936,0.10152370877198891,0.08137169427491209,0.14261944378416436,0.10850494894368845,-0.04454210568954897,-0.024390091192472152,-0.08563784070172442,-0.051523345861248515
ABBV,2025-06-06,BULL,AE2_RECLAIM,2,2025-06-06 13:31:00+00:00,0.10080110350680904,0.03758393746033928,0.015094339622656605,0.16129786338774377,0.07132538015691321,0.06321716604646976,0.08570676388415244,-0.060496759880934725,0.02947572334989583
ABBV,2025-06-10,BULL,AE2_RECLAIM,2,2025-06-10 13:31:00+00:00,0.645366060093111,0.03165505981139738,0.01411977333058978,0.038527547196243184,0.028100793446076782,0.6137110002817137,0.6312462867625213,0.6068385128968679,0.6172652666470343
ABBV,2025-06-17,BULL,AE2_RECLAIM,2,2025-06-17 13:31:00+00:00,0.39120321421020066,0.06664334149713014,0.14855842470520297,0.0848136455732007,0.10000513725851128,0.3245598727130705,0.24264478950499768,0.30638956863699995,0.29119807695168937
ABBV,2025-06-23,BULL,AE2_RECLAIM,2,2025-06-23 13:31:00+00:00,0.3631633150848135,-0.10306870126377543,-0.2220914561226972,-0.023696682464457997,-0.11628561328364355,0.4662320163485889,0.5852547712075107,0.3868599975492715,0.47944892836845704
ABBV,2025-07-02,BEAR,AE2_RECLAIM,2,2025-07-02 13:31:00+00:00,0.07380073800736797,0.07128507549738483,-0.014647722279192976,0.1641629936133926,0.07360011561052815,0.002515662509983141,0.08844846028656095,-0.09036225560602462,0.00020062239683982241
ABBV,2025-07-11,BEAR,AE2_RECLAIM,2,2025-07-11 13:31:00+00:00,0.4590231574604142,-0.020875485756488565,-0.11024760527742483,-0.013298172064812874,-0.048140421032908755,0.4798986432169028,0.569270762737839,0.4723213295252271,0.5071635784933229
ABBV,2025-07-24,BEAR,AE2_RECLAIM,2,2025-07-24 13:31:00+00:00,0.24638288949465625,0.05200126063662491,0.06901067011130246,-0.02013377776783898,0.0336260509933628,0.19438162885803134,0.1773722193833538,0.26651666726249523,0.21275683850129345
ABBV,2025-07-25,BEAR,AE2_RECLAIM,2,2025-07-25 13:31:00+00:00,0.2769070010449348,0.006282574123350759,0.01947143893932246,-0.011172435367456934,0.004860525898405428,0.27062442692158406,0.25743556210561236,0.28807943641239175,0.2720464751465294
ABBV,2025-08-11,BEAR,AE2_RECLAIM,2,2025-08-11 13:31:00+00:00,0.22202038550812597,0.03294324349764066,0.09048356505247934,-0.04037709402482381,0.02768323817509873,0.1890771420104853,0.13153682045564663,0.2623974795329498,0.19433714733302723
ABBV,2025-08-18,BEAR,AE2_RECLAIM,2,2025-08-18 13:31:00+00:00,0.06292352371732868,-0.028777649877098632,-0.09714801193532185,0.020028930677651324,-0.03529891037825639,0.09170117359442731,0.16007153565265053,0.04289459303967735,0.09822243409558506
ABBV,2025-08-20,BULL,AE2_RECLAIM,2,2025-08-20 13:31:00+00:00,0.4935881925961727,-0.09540193931811825,-0.1988281456196228,0.015562818204051254,-0.09288908891122993,0.588990131914291,0.6924163382157955,0.47802537439212145,0.5864772815074026
ABBV,2025-08-26,BEAR,AE2_RECLAIM,2,2025-08-26 13:31:00+00:00,0.3517733230532061,-0.043600124571785415,-0.10792692557428651,-0.03754499878529938,-0.0630240163104571,0.3953734476249915,0.4597002486274926,0.38931832183850545,0.4147973393636632
ABBV,2025-08-27,BULL,AE2_RECLAIM,2,2025-08-27 13:31:00+00:00,0.040704913322486824,0.06981398451679777,0.052485172938632196,0.13427841859645628,0.08552585868396208,-0.029109071194310943,-0.011780259616145372,-0.09357350527396946,-0.04482094536147525
ABBV,2025-09-11,BEAR,AE2_RECLAIM,2,2025-09-11 13:31:00+00:00,0.2677558429770799,-0.05044483169769354,-0.0445785611412175,-0.13790084272737868,-0.0776414118554299,0.3182006746747734,0.3123344041182974,0.40565668570445856,0.34539725483250977
ABBV,2025-09-12,BULL,AE2_RECLAIM,2,2025-09-12 13:31:00+00:00,0.08899233296824072,0.013686131386858591,0.01880213318747881,0.039024390243902474,0.02383755160607996,0.07530620158138213,0.07019019978076191,0.04996794272433824,0.06515478136216075
ABBV,2025-09-19,BULL,AE2_RECLAIM,2,2025-09-19 13:31:00+00:00,0.33495942270080903,-0.0649223196895865,-0.016741164850253565,-0.13399031811894835,-0.0718846008862628,0.39988174239039553,0.3517005875510626,0.4689497408197574,0.40684402358707183
ABBV,2025-09-22,BEAR,AE2_RECLAIM,2,2025-09-22 13:31:00+00:00,0.1550840600557435,-0.06266988825127662,-0.10539699534914959,-0.036863561453714944,-0.06831014835138038,0.2177539483070201,0.2604810554048931,0.19194762150945843,0.22339420840712387
ABBV,2025-09-25,BULL,AE2_RECLAIM,2,2025-09-25 13:31:00+00:00,0.36801453884598434,-0.1139921573395708,-0.14690982776088823,-0.05653402913676775,-0.10581200474574226,0.48200669618555514,0.5149243666068726,0.4245485679827521,0.4738265435917266
ABBV,2025-10-02,BULL,AE2_RECLAIM,2,2025-10-02 13:31:00+00:00,0.5936319481921304,-0.019389961965843305,-0.08071689783545333,0.12922400982102733,0.009705716673243566,0.6130219101579737,0.6743488460275837,0.46440793837110306,0.5839262315188868
ABBV,2025-10-03,BULL,AE2_RECLAIM,2,2025-10-03 13:31:00+00:00,0.03799071338117521,0.09776265317391619,0.10057542332360114,0.04723158504904568,0.08185655384885433,-0.05977193979274098,-0.06258470994242593,-0.009240871667870465,-0.04386584046767912
ABBV,2025-10-07,BEAR,AE2_RECLAIM,2,2025-10-07 13:31:00+00:00,0.45397552855721557,-0.017842804888923425,0.003283964401823436,-0.1005240081274561,-0.03836094953818536,0.471818333446139,0.45069156415539213,0.5544995366846717,0.49233647809540093
ABBV,2025-10-08,BULL,AE2_RECLAIM,2,2025-10-08 13:31:00+00:00,0.16632106445482187,-0.001491980604251264,0.10901702978147743,-0.11983223487117556,-0.004102395231316465,0.16781304505907313,0.05730403467334444,0.2861532993259974,0.17042345968613834
ABBV,2025-10-14,BULL,AE2_RECLAIM,2,2025-10-14 13:31:00+00:00,0.2972771517516515,-0.08217051904377826,-0.16797970805126905,-0.030632562413845932,-0.09359426316963108,0.37944767079542974,0.46525685980292053,0.3279097141654974,0.3908714149212826
