research_period,state,total_n,binary_n,favorable_n,adverse_n,both_n,unresolved_n,favorable_first_pct,c3_confirmation_pct,avg_mfe_pct,avg_mae_pct,median_mfe_pct,median_mae_pct,symbol_n,trade_date_n,direction,feature
DISCOVERY,FLAT,24,11,8,3,0,13,72.72727272727273,62.5,0.39440132178089665,0.37230205954123763,0.3448188487435645,0.26255846844537367,1,24,BEAR,directional_stock_vs_spy_1d_pct
DISCOVERY,RELATIVE_ALIGNED,1080,1060,526,534,7,13,49.62264150943396,44.53703703703704,1.306469992000682,1.297802976850914,0.9329998224360563,0.9541903593701693,111,156,BEAR,directional_stock_vs_spy_1d_pct
DISCOVERY,RELATIVE_OPPOSING,987,971,486,485,4,12,50.05149330587024,46.605876393110435,1.3542280141379524,1.2433657048382671,0.9669473419630392,0.8895038545166943,111,156,BEAR,directional_stock_vs_spy_1d_pct
DISCOVERY,UNKNOWN,30,30,7,23,0,0,23.333333333333332,30.0,0.44763788839659735,1.7854040854650173,0.2624971837340436,1.5405404630292483,28,2,BEAR,directional_stock_vs_spy_1d_pct
DISCOVERY,FLAT,21,15,8,7,0,6,53.333333333333336,42.857142857142854,0.3980518087379703,0.5232126512689754,0.33399808680708515,0.3164127830764397,1,21,BULL,directional_stock_vs_spy_1d_pct
DISCOVERY,RELATIVE_ALIGNED,1034,1014,516,498,2,18,50.887573964497044,47.38878143133462,1.2521090181964352,1.2845675699632337,0.8885107499485994,0.9253065448684663,111,155,BULL,directional_stock_vs_spy_1d_pct
DISCOVERY,RELATIVE_OPPOSING,974,955,512,443,1,18,53.61256544502618,46.50924024640657,1.3103864164468313,1.17518003914748,0.9414485581700217,0.8174741066710384,111,155,BULL,directional_stock_vs_spy_1d_pct
DISCOVERY,UNKNOWN,23,22,17,5,0,1,77.27272727272727,60.869565217391305,1.3509989250739065,0.5049046102475664,1.1950294790640286,0.2676087242726147,23,2,BULL,directional_stock_vs_spy_1d_pct
VALIDATION,FLAT,31,25,13,12,0,6,52.0,51.61290322580645,0.571173786127834,0.4916066178296732,0.49518550569360564,0.33483631706731287,1,31,BEAR,directional_stock_vs_spy_1d_pct
VALIDATION,RELATIVE_ALIGNED,1079,1065,546,519,9,5,51.267605633802816,48.56348470806302,1.6578711916643571,1.5800377365172684,1.202140798682584,1.1631825021078874,111,158,BEAR,directional_stock_vs_spy_1d_pct
VALIDATION,RELATIVE_OPPOSING,906,887,435,452,15,4,49.041713641488165,47.019867549668874,1.6442660611574398,1.5587394767438636,1.1577679865615602,1.0981073291005896,111,157,BEAR,directional_stock_vs_spy_1d_pct
VALIDATION,FLAT,34,27,9,18,0,7,33.333333333333336,52.94117647058823,0.4562359909733701,0.5573502901216839,0.39659723778488426,0.5400766164783086,1,34,BULL,directional_stock_vs_spy_1d_pct
VALIDATION,RELATIVE_ALIGNED,1078,1053,508,545,20,5,48.243114909781575,48.33024118738405,1.7009999182423565,1.530384215924312,1.2038285762417984,1.109907984527257,111,157,BULL,directional_stock_vs_spy_1d_pct
VALIDATION,RELATIVE_OPPOSING,1006,983,487,496,23,0,49.542217700915565,45.12922465208747,1.7476261538012037,1.6023805686054597,1.1898300225746077,1.1445779928962063,111,157,BULL,directional_stock_vs_spy_1d_pct
DISCOVERY,FLAT,27,23,13,10,0,4,56.52173913043478,62.96296296296296,0.7271961530460865,0.4919428450634388,0.6207792624436574,0.23852214966031907,1,27,BEAR,directional_stock_vs_qqq_1d_pct
DISCOVERY,RELATIVE_ALIGNED,1078,1055,521,534,7,16,49.38388625592417,44.15584415584416,1.3023831154395995,1.3050133828423258,0.9278444627357589,0.9584074398960958,111,155,BEAR,directional_stock_vs_qqq_1d_pct
DISCOVERY,RELATIVE_OPPOSING,986,964,486,478,4,18,50.4149377593361,46.95740365111562,1.3524066718676513,1.234967070570595,0.9595607731663328,0.880851875986264,109,156,BEAR,directional_stock_vs_qqq_1d_pct
DISCOVERY,UNKNOWN,30,30,7,23,0,0,23.333333333333332,30.0,0.44763788839659735,1.7854040854650173,0.2624971837340436,1.5405404630292483,28,2,BEAR,directional_stock_vs_qqq_1d_pct
DISCOVERY,FLAT,18,15,7,8,0,3,46.666666666666664,38.888888888888886,0.4820487800722975,0.7025954396308609,0.428412416741955,0.4478346803917713,1,18,BULL,directional_stock_vs_qqq_1d_pct
DISCOVERY,RELATIVE_ALIGNED,1022,1002,513,489,2,18,51.19760479041916,47.4559686888454,1.254969983744431,1.2774130102694807,0.8896252318746158,0.9466910394415758,111,156,BULL,directional_stock_vs_qqq_1d_pct
DISCOVERY,RELATIVE_OPPOSING,989,967,516,451,1,21,53.360910031023785,46.51162790697674,1.3024266744082056,1.1786581160156855,0.9255737704917965,0.7969348659003771,111,154,BULL,directional_stock_vs_qqq_1d_pct
DISCOVERY,UNKNOWN,23,22,17,5,0,1,77.27272727272727,60.869565217391305,1.3509989250739065,0.5049046102475664,1.1950294790640286,0.2676087242726147,23,2,BULL,directional_stock_vs_qqq_1d_pct
VALIDATION,FLAT,30,29,15,14,0,1,51.724137931034484,46.666666666666664,0.7269039416212856,0.7518789789886149,0.5368924055725588,0.691867475119866,1,30,BEAR,directional_stock_vs_qqq_1d_pct
VALIDATION,RELATIVE_ALIGNED,1049,1033,527,506,11,5,51.01645692158761,48.04575786463298,1.6499615275227966,1.574968315905216,1.165492738265909,1.162290360833476,111,158,BEAR,directional_stock_vs_qqq_1d_pct
VALIDATION,RELATIVE_OPPOSING,937,915,452,463,13,9,49.39890710382514,47.81216648879403,1.6474255004956162,1.5556247129461718,1.2036642522368932,1.0774465327284497,111,156,BEAR,directional_stock_vs_qqq_1d_pct
VALIDATION,FLAT,32,30,13,17,0,2,43.333333333333336,62.5,0.7340613617435379,0.6151953384424917,0.6336130119155874,0.6112955151007395,1,32,BULL,directional_stock_vs_qqq_1d_pct
VALIDATION,RELATIVE_ALIGNED,1037,1013,495,518,21,3,48.864758144126355,46.86595949855352,1.721152266365175,1.5557042128859926,1.2201996690367582,1.1308547840267262,111,157,BULL,directional_stock_vs_qqq_1d_pct
VALIDATION,RELATIVE_OPPOSING,1049,1020,496,524,22,7,48.627450980392155,46.42516682554814,1.7149446925508922,1.5707792440940935,1.1626115096827352,1.1310822741583455,111,153,BULL,directional_stock_vs_qqq_1d_pct
DISCOVERY,RELATIVE_ALIGNED,1092,1067,525,542,7,18,49.203373945641985,44.23076923076923,1.293008128313613,1.2958602969355557,0.9201408038292492,0.9556011627768961,112,156,BEAR,directional_stock_vs_market_avg_1d_pct
DISCOVERY,RELATIVE_OPPOSING,999,975,495,480,4,20,50.76923076923077,47.347347347347345,1.3464578547739454,1.2239088797294493,0.9554957034757016,0.8651999467569393,111,156,BEAR,directional_stock_vs_market_avg_1d_pct
DISCOVERY,UNKNOWN,30,30,7,23,0,0,23.333333333333332,30.0,0.44763788839659735,1.7854040854650173,0.2624971837340436,1.5405404630292483,28,2,BEAR,directional_stock_vs_market_avg_1d_pct
DISCOVERY,RELATIVE_ALIGNED,1047,1025,524,501,2,20,51.1219512195122,46.99140401146132,1.2403185012835782,1.266414005095392,0.8859891853468945,0.9195634599838285,112,156,BULL,directional_stock_vs_market_avg_1d_pct
DISCOVERY,RELATIVE_OPPOSING,982,959,512,447,1,22,53.38894681960375,46.84317718940937,1.3042186472239499,1.1791448348405311,0.9236491522306172,0.8020041776886097,112,155,BULL,directional_stock_vs_market_avg_1d_pct
DISCOVERY,UNKNOWN,23,22,17,5,0,1,77.27272727272727,60.869565217391305,1.3509989250739065,0.5049046102475664,1.1950294790640286,0.2676087242726147,23,2,BULL,directional_stock_vs_market_avg_1d_pct
VALIDATION,RELATIVE_ALIGNED,1073,1055,540,515,11,7,51.18483412322275,48.089468779123955,1.6351049782609357,1.5708406238298556,1.1824349911638419,1.151461470327721,112,158,BEAR,directional_stock_vs_market_avg_1d_pct
VALIDATION,RELATIVE_OPPOSING,943,922,454,468,13,8,49.240780911062906,47.720042417815485,1.6349807135847938,1.5342592782771558,1.1554088369730964,1.068396451397505,112,156,BEAR,directional_stock_vs_market_avg_1d_pct
VALIDATION,RELATIVE_ALIGNED,1074,1048,507,541,21,5,48.37786259541985,48.13780260707635,1.687127217352266,1.5375446128148815,1.1708459473353499,1.120868887468892,112,157,BULL,directional_stock_vs_market_avg_1d_pct
VALIDATION,RELATIVE_OPPOSING,1044,1015,497,518,22,7,48.96551724137931,45.593869731800766,1.7196620831858542,1.5607050119582904,1.1740052489634158,1.124020754218889,112,156,BULL,directional_stock_vs_market_avg_1d_pct
DISCOVERY,FLAT,24,11,8,3,0,13,72.72727272727273,62.5,0.39440132178089665,0.37230205954123763,0.3448188487435645,0.26255846844537367,1,24,BEAR,directional_stock_vs_spy_5d_pct
DISCOVERY,RELATIVE_ALIGNED,1018,1001,480,521,4,13,47.952047952047955,42.82907662082515,1.2822487626488248,1.2689633486340215,0.9194915084461865,0.9161658140398841,111,152,BEAR,directional_stock_vs_spy_5d_pct
