symbol,trade_date,direction,architecture,decision_candle,entry_timestamp,spy_0930_open,spy_0931_close,spy_open_impulse_pct,directional_spy_open_impulse_pct,qqq_0930_open,qqq_0931_close,qqq_open_impulse_pct,directional_qqq_open_impulse_pct,dia_0930_open,dia_0931_close,dia_open_impulse_pct,directional_dia_open_impulse_pct,market_open_3idx_state
AAPL,2025-07-25,BEAR,AE2_RECLAIM,2,2025-07-25 13:31:00+00:00,635.09,635.0501,-0.006282574123350759,0.006282574123350759,564.93,564.82,-0.01947143893932246,0.01947143893932246,447.53,447.58,0.011172435367456934,-0.011172435367456934,TWO_OF_3_ALIGNED
AAPL,2025-07-29,BULL,AE2_RECLAIM,2,2025-07-29 13:31:00+00:00,638.35,638.29,-0.009399232396034574,-0.009399232396034574,570.76,571.26,0.08760249491905903,0.08760249491905903,448.63,448.37,-0.05795421616922036,-0.05795421616922036,TWO_OF_3_OPPOSING
AAPL,2025-08-06,BULL,AE2_RECLAIM,2,2025-08-06 13:31:00+00:00,629.05,629.12,0.011127891264606227,0.011127891264606227,561.11,561.83,0.1283170857764082,0.1283170857764082,442.11,441.67,-0.09952274320870202,-0.09952274320870202,TWO_OF_3_ALIGNED
AAPL,2025-08-07,BEAR,AE2_RECLAIM,2,2025-08-07 13:31:00+00:00,636.24,636.09,-0.023576009053183355,0.023576009053183355,571.67,571.83,0.0279881749960742,-0.0279881749960742,444.27,444.38,0.024759718189382163,-0.024759718189382163,TWO_OF_3_OPPOSING
AAPL,2025-08-08,BEAR,AE2_RECLAIM,2,2025-08-08 13:31:00+00:00,634.06,634.365,0.048102703214225606,-0.048102703214225606,570.45,570.93,0.08414409676569257,-0.08414409676569257,440.805,441.18,0.08507163031272746,-0.08507163031272746,ALL_3_OPPOSING
AAPL,2025-08-12,BULL,AE2_RECLAIM,2,2025-08-12 13:31:00+00:00,638.29,637.96,-0.05170063764118327,-0.05170063764118327,575.16,574.65,-0.08867097851033012,-0.08867097851033012,441.69,441.9,0.047544658018061625,0.047544658018061625,TWO_OF_3_OPPOSING
AAPL,2025-08-13,BULL,AE2_RECLAIM,2,2025-08-13 13:31:00+00:00,644.91,645.02,0.0170566435626629,0.0170566435626629,582.76,582.835,0.01286979202417271,0.01286979202417271,446.44,446.8,0.08063793566885913,0.08063793566885913,ALL_3_ALIGNED
AAPL,2025-08-20,BEAR,AE2_RECLAIM,2,2025-08-20 13:31:00+00:00,639.4,638.79,-0.09540193931811825,0.09540193931811825,568.33,567.2,-0.1988281456196228,0.1988281456196228,449.79,449.86,0.015562818204051254,-0.015562818204051254,TWO_OF_3_ALIGNED
AAPL,2025-09-03,BEAR,AE2_RECLAIM,2,2025-09-03 13:31:00+00:00,642.67,642.55,-0.018672102323125106,0.018672102323125106,569.23,568.4,-0.14581100785272527,0.14581100785272527,452.88,453.2,0.0706588941883135,-0.0706588941883135,TWO_OF_3_ALIGNED
AAPL,2025-09-05,BEAR,AE2_RECLAIM,2,2025-09-05 13:31:00+00:00,651.48,652.13,0.09977282495241546,-0.09977282495241546,580.49,580.44,-0.008613412806413034,0.008613412806413034,457.12,458.47,0.2953272663633211,-0.2953272663633211,TWO_OF_3_OPPOSING
AAPL,2025-09-08,BEAR,AE2_RECLAIM,2,2025-09-08 13:31:00+00:00,648.62,648.295,-0.05010637969844467,0.05010637969844467,578.37,578.66,0.050140913256213615,-0.050140913256213615,455.38,454.24,-0.2503403750713673,0.2503403750713673,TWO_OF_3_ALIGNED
AAPL,2025-09-10,BEAR,AE2_RECLAIM,2,2025-09-10 13:31:00+00:00,653.62,652.97,-0.09944616137816942,0.09944616137816942,583.74,582.44,-0.22270188782675948,0.22270188782675948,457.71,457.77,0.013108736973199697,-0.013108736973199697,TWO_OF_3_ALIGNED
AAPL,2025-09-12,BULL,AE2_RECLAIM,2,2025-09-12 13:31:00+00:00,657.6,657.69,0.013686131386858591,0.013686131386858591,585.04,585.15,0.01880213318747881,0.01880213318747881,461.25,461.43,0.039024390243902474,0.039024390243902474,ALL_3_ALIGNED
AAPL,2025-09-24,BEAR,AE2_RECLAIM,2,2025-09-24 13:31:00+00:00,664.51,664.17,-0.05116552045868472,0.05116552045868472,599.58,599.02,-0.09339871243204678,0.09339871243204678,463.45,463.9,0.09709785305858087,-0.09709785305858087,TWO_OF_3_ALIGNED
AAPL,2025-09-26,BULL,AE2_RECLAIM,2,2025-09-26 13:31:00+00:00,659.51,659.41,-0.015162772361299037,-0.015162772361299037,594.35,593.82,-0.0891730461848983,-0.0891730461848983,461.27,461.0,-0.05853404730418177,-0.05853404730418177,ALL_3_OPPOSING
AAPL,2025-09-29,BEAR,AE2_RECLAIM,2,2025-09-29 13:31:00+00:00,664.36,664.29,-0.010536456138243722,0.010536456138243722,599.11,599.52,0.06843484502010444,-0.06843484502010444,463.76,463.09,-0.14447127824737116,0.14447127824737116,TWO_OF_3_ALIGNED
AAPL,2025-10-02,BEAR,AE2_RECLAIM,2,2025-10-02 13:31:00+00:00,670.45,670.32,-0.019389961965843305,0.019389961965843305,607.06,606.57,-0.08071689783545333,0.08071689783545333,464.31,464.91,0.12922400982102733,-0.12922400982102733,TWO_OF_3_ALIGNED
AAPL,2025-10-13,BEAR,AE2_RECLAIM,2,2025-10-13 13:31:00+00:00,660.65,661.42,0.11655188072352551,-0.11655188072352551,599.68,599.91,0.038353788687306434,-0.038353788687306434,458.23,459.35,0.2444187416799526,-0.2444187416799526,ALL_3_OPPOSING
AAPL,2025-10-24,BEAR,AE2_RECLAIM,2,2025-10-24 13:31:00+00:00,676.46,675.77,-0.10200159654674135,0.10200159654674135,615.99,615.455,-0.08685205928666839,0.08685205928666839,470.02,469.43,-0.1255265733372979,0.1255265733372979,ALL_3_ALIGNED
AAPL,2025-10-27,BULL,AE2_RECLAIM,2,2025-10-27 13:31:00+00:00,682.73,682.86,0.01904120223221728,0.01904120223221728,624.52,625.255,0.11769038621660677,0.11769038621660677,474.755,474.555,-0.04212699181682655,-0.04212699181682655,TWO_OF_3_ALIGNED
AAPL,2025-11-07,BEAR,AE2_RECLAIM,2,2025-11-07 14:31:00+00:00,667.91,666.545,-0.20436885209085265,0.20436885209085265,608.31,607.21,-0.18082885370944712,0.18082885370944712,468.28,466.95,-0.2840181088237803,0.2840181088237803,ALL_3_ALIGNED
AAPL,2025-12-03,BULL,AE2_RECLAIM,2,2025-12-03 14:31:00+00:00,680.57,680.59,0.0029387131375235853,0.0029387131375235853,619.62,619.585,-0.005648623349785442,-0.005648623349785442,474.83,475.05,0.04633237158562231,0.04633237158562231,TWO_OF_3_ALIGNED
AAPL,2025-12-05,BEAR,AE2_RECLAIM,2,2025-12-05 14:31:00+00:00,685.47,686.32,0.12400250922723899,-0.12400250922723899,624.38,626.38,0.32031775521317307,-0.32031775521317307,479.48,480.01,0.11053641444898066,-0.11053641444898066,ALL_3_OPPOSING
AAPL,2025-12-09,BULL,AE2_RECLAIM,2,2025-12-09 14:31:00+00:00,683.15,683.15,0.0,0.0,623.01,622.19,-0.1316190751352253,-0.1316190751352253,478.07,479.22,0.24055054699103628,0.24055054699103628,MIXED
AAPL,2025-12-17,BULL,AE2_RECLAIM,2,2025-12-17 14:31:00+00:00,679.89,680.07,0.026474870935011552,0.026474870935011552,613.06,612.92,-0.022836263987213723,-0.022836263987213723,482.81,483.8,0.2050496054348594,0.2050496054348594,TWO_OF_3_ALIGNED
AAPL,2025-12-18,BEAR,AE2_RECLAIM,2,2025-12-18 14:31:00+00:00,677.6,678.3301,0.1077479338843057,-0.1077479338843057,609.8,610.59,0.12955067235160822,-0.12955067235160822,482.18,483.75,0.3256045460201529,-0.3256045460201529,ALL_3_OPPOSING
AAPL,2025-12-22,BULL,AE2_RECLAIM,2,2025-12-22 14:31:00+00:00,683.94,684.4,0.06725736175687835,0.06725736175687835,621.35,621.57,0.03540677556932437,0.03540677556932437,481.86,483.57,0.35487485991780865,0.35487485991780865,ALL_3_ALIGNED
AAPL,2025-12-29,BULL,AE2_RECLAIM,2,2025-12-29 14:31:00+00:00,687.54,687.7,0.023271373301936293,0.023271373301936293,620.1,619.63,-0.07579422673762437,-0.07579422673762437,485.89,486.77,0.1811109510382991,0.1811109510382991,TWO_OF_3_ALIGNED
AAPL,2025-12-31,BULL,AE2_RECLAIM,2,2025-12-31 14:31:00+00:00,687.14,687.13,-0.0014553075064704935,-0.0014553075064704935,619.65,619.63,-0.0032276284999577243,-0.0032276284999577243,483.65,483.43,-0.045487439263924845,-0.045487439263924845,ALL_3_OPPOSING
AAPL,2026-01-02,BULL,AE2_RECLAIM,2,2026-01-02 14:31:00+00:00,685.71,685.34,-0.053958670575027234,-0.053958670575027234,620.06,620.66,0.09676482921008311,0.09676482921008311,481.85,480.805,-0.21687247068590265,-0.21687247068590265,TWO_OF_3_OPPOSING
AAPL,2026-01-08,BULL,AE2_RECLAIM,2,2026-01-08 14:31:00+00:00,688.82,688.785,-0.0050811532766315,-0.0050811532766315,623.03,621.93,-0.1765565061072505,-0.1765565061072505,487.81,489.38,0.32184662061047753,0.32184662061047753,TWO_OF_3_OPPOSING
AAPL,2026-01-12,BULL,AE2_RECLAIM,2,2026-01-12 14:31:00+00:00,690.68,691.75,0.1549197891932641,0.1549197891932641,622.31,624.24,0.3101348202664278,0.3101348202664278,492.33,490.88,-0.2945179046574431,-0.2945179046574431,TWO_OF_3_ALIGNED
AAPL,2026-01-13,BULL,AE2_RECLAIM,2,2026-01-13 14:31:00+00:00,695.49,695.41,-0.011502681562647332,-0.011502681562647332,627.27,627.3413,0.011366716087191087,0.011366716087191087,495.55,494.97,-0.11704167087074335,-0.11704167087074335,TWO_OF_3_OPPOSING
AAPL,2026-01-14,BULL,AE2_RECLAIM,2,2026-01-14 14:31:00+00:00,691.0,690.285,-0.10347322720695162,-0.10347322720695162,622.24,620.92,-0.21213679609154434,-0.21213679609154434,490.66,491.2321,0.11659805160395553,0.11659805160395553,TWO_OF_3_OPPOSING
AAPL,2026-01-16,BULL,AE2_RECLAIM,2,2026-01-16 14:31:00+00:00,693.66,693.935,0.039644782746584006,0.039644782746584006,625.5,625.42,-0.012789768185461625,-0.012789768185461625,494.5,495.63,0.2285136501516627,0.2285136501516627,TWO_OF_3_ALIGNED
AAPL,2026-01-21,BEAR,AE2_RECLAIM,2,2026-01-21 14:31:00+00:00,679.65,679.66,0.0014713455454895552,-0.0014713455454895552,609.47,608.97,-0.08203849246066763,0.08203849246066763,485.67,486.26,0.12148166450469677,-0.12148166450469677,TWO_OF_3_OPPOSING
AAPL,2026-02-02,BULL,AE2_RECLAIM,2,2026-02-02 14:31:00+00:00,689.58,690.305,0.10513645987411113,0.10513645987411113,618.7,620.87,0.3507354129626661,0.3507354129626661,488.87,487.56,-0.26796489864381323,-0.26796489864381323,TWO_OF_3_ALIGNED
AAPL,2026-02-05,BEAR,AE2_RECLAIM,2,2026-02-05 14:31:00+00:00,680.94,679.35,-0.23350074896466566,0.23350074896466566,600.21,597.975,-0.37236967061529125,0.37236967061529125,492.51,492.75,0.048729975025896266,-0.048729975025896266,TWO_OF_3_ALIGNED
AAPL,2026-02-09,BEAR,AE2_RECLAIM,2,2026-02-09 14:31:00+00:00,689.42,688.92,-0.0725247309332433,0.0725247309332433,607.54,606.275,-0.2082167429305004,0.2082167429305004,500.11,499.94,-0.03399252164524302,0.03399252164524302,ALL_3_ALIGNED
AAPL,2026-02-13,BEAR,AE2_RECLAIM,2,2026-02-13 14:31:00+00:00,681.69,682.06,0.05427687071835052,-0.05427687071835052,600.43,600.52,0.014989257698649894,-0.014989257698649894,495.04,494.87,-0.03434065934065922,0.03434065934065922,TWO_OF_3_OPPOSING
AAPL,2026-02-25,BULL,AE2_RECLAIM,2,2026-02-25 14:31:00+00:00,690.18,690.75,0.08258715117797077,0.08258715117797077,611.07,612.63,0.2552899013206211,0.2552899013206211,493.63,492.92,-0.14383242509571348,-0.14383242509571348,TWO_OF_3_ALIGNED
AAPL,2026-03-05,BEAR,AE2_RECLAIM,2,2026-03-05 14:31:00+00:00,682.08,683.01,0.13634764250527454,-0.13634764250527454,607.4,608.83,0.23542970036221078,-0.23542970036221078,483.82,484.48,0.13641436898019776,-0.13641436898019776,ALL_3_OPPOSING
AAPL,2026-03-10,BULL,AE2_RECLAIM,2,2026-03-10 13:31:00+00:00,677.72,678.52,0.11804284955438948,0.11804284955438948,607.78,609.53,0.28793313369970264,0.28793313369970264,477.74,478.035,0.061749068531002926,0.061749068531002926,ALL_3_ALIGNED
AAPL,2026-03-12,BEAR,AE2_RECLAIM,2,2026-03-12 13:31:00+00:00,671.16,669.95,-0.18028487990939812,0.18028487990939812,602.76,602.03,-0.12110956267834538,0.12110956267834538,470.34,468.77,-0.33380108006973996,0.33380108006973996,ALL_3_ALIGNED
AAPL,2026-03-13,BEAR,AE2_RECLAIM,2,2026-03-13 13:31:00+00:00,669.27,669.93,0.09861490878120271,-0.09861490878120271,599.73,600.28,0.09170793523751719,-0.09170793523751719,469.94,470.78,0.178746222922066,-0.178746222922066,ALL_3_OPPOSING
AAPL,2026-03-20,BEAR,AE2_RECLAIM,2,2026-03-20 13:31:00+00:00,656.51,655.67,-0.12794930770285706,0.12794930770285706,591.06,589.22,-0.3113051128480926,0.3113051128480926,458.73,459.35,0.1351557561092509,-0.1351557561092509,TWO_OF_3_ALIGNED
AAPL,2026-04-08,BEAR,AE2_RECLAIM,2,2026-04-08 13:31:00+00:00,676.39,675.44,-0.14045151465869044,0.14045151465869044,608.71,607.23,-0.24313712605346094,0.24313712605346094,478.88,478.99,0.022970263949217973,-0.022970263949217973,TWO_OF_3_ALIGNED
AAPL,2026-04-10,BEAR,AE2_RECLAIM,2,2026-04-10 13:31:00+00:00,681.32,681.62,0.044032172840946515,-0.044032172840946515,611.84,612.7401,0.14711362447696885,-0.14711362447696885,482.195,481.5,-0.1441325604786381,0.1441325604786381,TWO_OF_3_OPPOSING
AAPL,2026-04-14,BULL,AE2_RECLAIM,2,2026-04-14 13:31:00+00:00,687.69,688.22,0.07706960985327527,0.07706960985327527,620.22,621.44,0.19670439521459748,0.19670439521459748,482.41,482.23,-0.037312659356147915,-0.037312659356147915,TWO_OF_3_ALIGNED
AAPL,2026-04-16,BEAR,AE2_RECLAIM,2,2026-04-16 13:31:00+00:00,701.06,700.7,-0.05135081162809252,0.05135081162809252,639.21,637.66,-0.24248681966804186,0.24248681966804186,485.82,486.3,0.0988020254415245,-0.0988020254415245,TWO_OF_3_ALIGNED
AAPL,2026-04-24,BEAR,AE2_RECLAIM,2,2026-04-24 13:31:00+00:00,710.75,710.165,-0.08230742173760408,0.08230742173760408,658.51,658.52,0.001518579824155708,-0.001518579824155708,493.05,492.07,-0.198762802961161,0.198762802961161,TWO_OF_3_ALIGNED
AAPL,2026-04-30,BEAR,AE2_RECLAIM,2,2026-04-30 13:31:00+00:00,714.63,713.2,-0.20010355008884817,0.20010355008884817,665.35,662.97,-0.35770647027879576,0.35770647027879576,490.98,491.27,0.059065542384617586,-0.059065542384617586,TWO_OF_3_ALIGNED
AAPL,2026-05-13,BULL,AE2_RECLAIM,2,2026-05-13 13:31:00+00:00,738.47,737.38,-0.14760247538830873,-0.14760247538830873,709.96,708.4099,-0.2183362442954584,-0.2183362442954584,496.16,495.62,-0.10883585940020257,-0.10883585940020257,ALL_3_OPPOSING
AAPL,2026-05-18,BEAR,AE2_RECLAIM,2,2026-05-18 13:31:00+00:00,739.83,739.61,-0.0297365611018785,0.0297365611018785,711.54,711.185,-0.04989178401776373,0.04989178401776373,495.65,495.58,-0.014122868959953738,0.014122868959953738,ALL_3_ALIGNED
AAPL,2026-05-19,BULL,AE2_RECLAIM,2,2026-05-19 13:31:00+00:00,734.78,734.35,-0.05852091782573288,-0.05852091782573288,699.81,701.98,0.31008416570212916,0.31008416570212916,494.83,493.16,-0.33748964290766237,-0.33748964290766237,TWO_OF_3_OPPOSING
AAPL,2026-05-20,BULL,AE2_RECLAIM,2,2026-05-20 13:31:00+00:00,735.71,735.37,-0.04621386143996986,-0.04621386143996986,705.29,706.21,0.13044279658014357,0.13044279658014357,495.87,494.05,-0.36703168169076594,-0.36703168169076594,TWO_OF_3_OPPOSING
AAPL,2026-05-26,BULL,AE2_RECLAIM,2,2026-05-26 13:31:00+00:00,750.01,749.62,-0.05199930667590946,-0.05199930667590946,725.96,725.83,-0.01790732271750306,-0.01790732271750306,507.57,506.84,-0.14382252694210562,-0.14382252694210562,ALL_3_OPPOSING
AAPL,2026-06-01,BULL,AE2_RECLAIM,2,2026-06-01 13:31:00+00:00,755.36,755.3,-0.007943232366036668,-0.007943232366036668,737.04,737.416,0.051014870291998804,0.051014870291998804,509.85,509.15,-0.13729528292636406,-0.13729528292636406,TWO_OF_3_OPPOSING
AAPL,2026-06-03,BULL,AE2_RECLAIM,2,2026-06-03 13:31:00+00:00,758.15,758.58,0.056717008507556343,0.056717008507556343,747.31,748.37,0.14184207357055278,0.14184207357055278,511.17,511.73,0.10955259502709591,0.10955259502709591,ALL_3_ALIGNED
AAPL,2026-06-04,BEAR,AE2_RECLAIM,2,2026-06-04 13:31:00+00:00,752.1,751.99,-0.014625714665605916,0.014625714665605916,735.48,735.615,0.01835535976504321,-0.01835535976504321,513.69,513.3,-0.07592127547745298,0.07592127547745298,TWO_OF_3_ALIGNED
AAPL,2026-06-15,BEAR,AE2_RECLAIM,2,2026-06-15 13:31:00+00:00,751.85,752.505,0.08711844117841316,-0.08711844117841316,738.1,739.01,0.12328952716433861,-0.12328952716433861,519.23,519.57,0.06548157849124436,-0.06548157849124436,ALL_3_OPPOSING
AAPL,2026-06-22,BULL,AE2_RECLAIM,2,2026-06-22 13:31:00+00:00,747.7,748.9608,0.16862377959072639,0.16862377959072639,742.02,742.115,0.012802889409990748,0.012802889409990748,516.84,518.58,0.33666124912932194,0.33666124912932194,ALL_3_ALIGNED
AAPL,2026-06-26,BULL,AE2_RECLAIM,2,2026-06-26 13:31:00+00:00,728.945,729.29,0.04732867363106408,0.04732867363106408,707.13,707.02,-0.015555838388980892,-0.015555838388980892,517.0,518.15,0.22243713733074433,0.22243713733074433,TWO_OF_3_ALIGNED
AAPL,2026-07-13,BULL,AE2_RECLAIM,2,2026-07-13 13:31:00+00:00,752.47,753.57,0.14618522997595917,0.14618522997595917,717.72,718.145,0.05921529287187255,0.05921529287187255,525.84,527.07,0.23391145595619278,0.23391145595619278,ALL_3_ALIGNED
AAPL,2026-07-15,BULL,AE2_RECLAIM,2,2026-07-15 13:31:00+00:00,754.24,754.71,0.06231438268986533,0.06231438268986533,723.85,723.5,-0.04835255923189008,-0.04835255923189008,525.895,525.11,-0.1492693408379986,-0.1492693408379986,TWO_OF_3_OPPOSING
AAPL,2026-07-21,BULL,AE2_RECLAIM,2,2026-07-21 13:31:00+00:00,746.29,745.48,-0.10853689584476856,-0.10853689584476856,706.57,705.29,-0.18115685636244105,-0.18115685636244105,519.63,519.76,0.025017801127713568,0.025017801127713568,TWO_OF_3_OPPOSING
AAPL,2026-07-30,BULL,AE2_RECLAIM,2,2026-07-30 13:31:00+00:00,736.05,735.51,-0.07336458121051104,-0.07336458121051104,674.76,674.8524,0.013693757780552929,0.013693757780552929,518.84,518.07,-0.14840798704802705,-0.14840798704802705,TWO_OF_3_OPPOSING
AAPL,2026-07-31,BEAR,AE2_RECLAIM,2,2026-07-31 13:31:00+00:00,744.68,745.43,0.10071440081644845,-0.10071440081644845,692.11,693.32,0.17482770079901844,-0.17482770079901844,524.08,523.62,-0.08777285910548382,0.08777285910548382,TWO_OF_3_OPPOSING
AAPL,2026-08-07,BULL,AE2_RECLAIM,2,2026-08-07 13:31:00+00:00,771.02,771.23,0.027236647557793425,0.027236647557793425,720.15,720.7916,0.0890925501631612,0.0890925501631612,538.705,538.51,-0.03619791908373582,-0.03619791908373582,TWO_OF_3_ALIGNED
AAPL,2026-08-21,BEAR,AE2_RECLAIM,2,2026-08-21 13:31:00+00:00,766.05,765.33,-0.09398864303895582,0.09398864303895582,715.23,713.56,-0.2334913244690595,0.2334913244690595,530.03,529.84,-0.03584702752673641,0.03584702752673641,ALL_3_ALIGNED
AAPL,2026-08-24,BEAR,AE2_RECLAIM,2,2026-08-24 13:31:00+00:00,764.78,764.16,-0.08106906561363703,0.08106906561363703,709.66,707.6205,-0.2873911450553712,0.2873911450553712,531.83,532.9,0.20119211026079498,-0.20119211026079498,TWO_OF_3_ALIGNED
ABBV,2025-05-27,BEAR,AE2_RECLAIM,2,2025-05-27 13:31:00+00:00,586.07,585.475,-0.10152370877198891,0.10152370877198891,516.15,515.73,-0.08137169427491209,0.08137169427491209,420.7,420.1,-0.14261944378416436,0.14261944378416436,ALL_3_ALIGNED
ABBV,2025-06-06,BULL,AE2_RECLAIM,2,2025-06-06 13:31:00+00:00,598.66,598.885,0.03758393746033928,0.03758393746033928,530.0,530.08,0.015094339622656605,0.015094339622656605,427.78,428.47,0.16129786338774377,0.16129786338774377,ALL_3_ALIGNED
ABBV,2025-06-10,BULL,AE2_RECLAIM,2,2025-06-10 13:31:00+00:00,600.22,600.41,0.03165505981139738,0.03165505981139738,531.17,531.245,0.01411977333058978,0.01411977333058978,428.265,428.43,0.038527547196243184,0.038527547196243184,ALL_3_ALIGNED
ABBV,2025-06-17,BULL,AE2_RECLAIM,2,2025-06-17 13:31:00+00:00,600.21,600.61,0.06664334149713014,0.06664334149713014,531.71,532.4999,0.14855842470520297,0.14855842470520297,424.46,424.82,0.0848136455732007,0.0848136455732007,ALL_3_ALIGNED
ABBV,2025-06-23,BULL,AE2_RECLAIM,2,2025-06-23 13:31:00+00:00,595.04,594.4267,-0.10306870126377543,-0.10306870126377543,526.81,525.64,-0.2220914561226972,-0.2220914561226972,422.0,421.9,-0.023696682464457997,-0.023696682464457997,ALL_3_OPPOSING
ABBV,2025-07-02,BEAR,AE2_RECLAIM,2,2025-07-02 13:31:00+00:00,617.24,616.8,-0.07128507549738483,0.07128507549738483,546.16,546.24,0.014647722279192976,-0.014647722279192976,444.68,443.95,-0.1641629936133926,0.1641629936133926,TWO_OF_3_ALIGNED
ABBV,2025-07-11,BEAR,AE2_RECLAIM,2,2025-07-11 13:31:00+00:00,622.74,622.87,0.020875485756488565,-0.020875485756488565,553.3,553.91,0.11024760527742483,-0.11024760527742483,443.67,443.729,0.013298172064812874,-0.013298172064812874,ALL_3_OPPOSING
ABBV,2025-07-24,BEAR,AE2_RECLAIM,2,2025-07-24 13:31:00+00:00,634.6,634.27,-0.05200126063662491,0.05200126063662491,565.13,564.74,-0.06901067011130246,0.06901067011130246,447.01,447.1,0.02013377776783898,-0.02013377776783898,TWO_OF_3_ALIGNED
ABBV,2025-07-25,BEAR,AE2_RECLAIM,2,2025-07-25 13:31:00+00:00,635.09,635.0501,-0.006282574123350759,0.006282574123350759,564.93,564.82,-0.01947143893932246,0.01947143893932246,447.53,447.58,0.011172435367456934,-0.011172435367456934,TWO_OF_3_ALIGNED
ABBV,2025-08-11,BEAR,AE2_RECLAIM,2,2025-08-11 13:31:00+00:00,637.46,637.25,-0.03294324349764066,0.03294324349764066,574.69,574.17,-0.09048356505247934,0.09048356505247934,442.33,442.5086,0.04037709402482381,-0.04037709402482381,TWO_OF_3_ALIGNED
ABBV,2025-08-18,BEAR,AE2_RECLAIM,2,2025-08-18 13:31:00+00:00,642.86,643.045,0.028777649877098632,-0.028777649877098632,576.44,577.0,0.09714801193532185,-0.09714801193532185,449.35,449.26,-0.020028930677651324,0.020028930677651324,TWO_OF_3_OPPOSING
ABBV,2025-08-20,BULL,AE2_RECLAIM,2,2025-08-20 13:31:00+00:00,639.4,638.79,-0.09540193931811825,-0.09540193931811825,568.33,567.2,-0.1988281456196228,-0.1988281456196228,449.79,449.86,0.015562818204051254,0.015562818204051254,TWO_OF_3_OPPOSING
ABBV,2025-08-26,BEAR,AE2_RECLAIM,2,2025-08-26 13:31:00+00:00,642.2,642.48,0.043600124571785415,-0.043600124571785415,569.83,570.445,0.10792692557428651,-0.10792692557428651,452.79,452.96,0.03754499878529938,-0.03754499878529938,ALL_3_OPPOSING
ABBV,2025-08-27,BULL,AE2_RECLAIM,2,2025-08-27 13:31:00+00:00,644.57,645.02,0.06981398451679777,0.06981398451679777,571.59,571.89,0.052485172938632196,0.052485172938632196,454.28,454.89,0.13427841859645628,0.13427841859645628,ALL_3_ALIGNED
ABBV,2025-09-11,BEAR,AE2_RECLAIM,2,2025-09-11 13:31:00+00:00,654.18,654.51,0.05044483169769354,-0.05044483169769354,583.24,583.5,0.0445785611412175,-0.0445785611412175,456.85,457.48,0.13790084272737868,-0.13790084272737868,ALL_3_OPPOSING
