symbol,total_n,binary_n,favorable_n,adverse_n,both_n,unresolved_n,favorable_first_pct,c3_confirmation_pct,avg_mfe_pct,avg_mae_pct,median_mfe_pct,median_mae_pct,symbol_n,trade_date_n,feature,state
HON,6,6,5,1,0,0,83.33333333333333,50.0,0.6908650805695594,1.2032688078213105,0.7683548527842485,0.5606170503193962,1,6,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
HOOD,5,4,1,3,1,0,25.0,20.0,0.7323435249098682,2.9170146569842865,0.6606606606606508,3.187737384698853,1,5,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
IBM,4,4,2,2,0,0,50.0,50.0,0.7471594240670036,0.9557560892998245,0.6595959353483898,0.9987800441957392,1,4,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
INTC,8,8,5,3,0,0,62.5,50.0,2.2081751248850088,1.6371094348209823,1.4753049437410972,1.4797093347404338,1,8,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
ISRG,7,7,2,5,0,0,28.571428571428573,42.857142857142854,1.293487429881589,1.322717346003948,0.8843077616311779,0.8168891602601395,1,7,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
IWM,3,3,0,3,0,0,0.0,33.333333333333336,0.4358517252481644,0.7493563674876769,0.3614010200290449,0.6484952882764264,1,3,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
JNJ,2,2,1,1,0,0,50.0,50.0,0.523220999843898,0.5125904777571564,0.523220999843898,0.5125904777571564,1,2,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
JPM,11,11,6,5,0,0,54.54545454545455,27.272727272727273,0.7616685216027629,1.0525393628414503,0.7536928504167254,0.9094277480444535,1,11,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
LLY,7,7,2,5,0,0,28.571428571428573,28.571428571428573,0.8775378187113098,1.9826012799149748,0.45359385903698923,1.3047638859995891,1,7,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
LMT,1,1,1,0,0,0,100.0,100.0,1.4332462792234375,0.1478713696862852,1.4332462792234375,0.1478713696862852,1,1,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
LOW,3,2,1,1,0,1,50.0,33.333333333333336,0.8805105232538368,1.096921274563149,0.5073958132427321,1.4443054827127058,1,3,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
LRCX,1,1,0,1,0,0,0.0,100.0,0.7992190836434644,2.2024281617960986,0.7992190836434644,2.2024281617960986,1,1,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
LULU,9,9,5,4,0,0,55.55555555555556,33.333333333333336,1.317384556712871,2.5654648224480407,1.2780442518954034,1.6640053786032474,1,9,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
MA,1,1,1,0,0,0,100.0,100.0,2.5190686471296693,0.08631071858691426,2.5190686471296693,0.08631071858691426,1,1,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
MCD,5,5,3,2,0,0,60.0,40.0,0.8540716851423952,0.8008914879937514,0.7356530814942014,0.5931766266302987,1,5,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
META,9,9,7,2,0,0,77.77777777777777,44.44444444444444,1.3657507280122525,0.6186215837130107,1.4887431356301206,0.44266150228247264,1,9,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
MNDY,3,3,2,1,0,0,66.66666666666667,66.66666666666667,2.2808012147738936,2.4266962568671757,1.149846534426689,3.1952906683769275,1,3,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
MRK,6,6,1,5,0,0,16.666666666666668,33.333333333333336,0.5722861730863719,1.2175106812962568,0.4401627608393147,0.7878047709885279,1,6,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
MRNA,5,5,3,2,0,0,60.0,40.0,1.0520456057067076,6.564183703643993,1.0168875976030547,4.3658428296581295,1,5,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
MRVL,10,9,3,6,1,0,33.333333333333336,40.0,2.095649405349228,2.346743098656128,1.9220699046971488,2.2950564475092867,1,10,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
MS,7,7,3,4,0,0,42.857142857142854,57.142857142857146,0.8575023404068689,0.8021890909351423,0.7615726934899283,0.5254877281309049,1,7,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
MSFT,6,6,1,5,0,0,16.666666666666668,16.666666666666668,0.5343303182262952,1.0279448532805744,0.257803528984626,1.097038131992749,1,6,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
MU,4,4,3,1,0,0,75.0,25.0,2.337573766995371,1.1000082264013715,2.0513647736325704,1.0240234916410893,1,4,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
NEE,2,2,1,1,0,0,50.0,50.0,0.6978100785098424,1.0981783614095564,0.6978100785098424,1.0981783614095564,1,2,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
NFLX,8,8,5,3,0,0,62.5,37.5,1.3063029475646233,1.0102312672895473,0.7819583271238157,1.0748737411449603,1,8,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
NKE,5,5,3,2,0,0,60.0,20.0,1.4588011503675575,1.0814484951562855,1.2877080628121524,0.7629469790382095,1,5,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
NOW,4,4,1,3,0,0,25.0,25.0,2.0508008149235324,1.711904234203267,1.818638791076956,1.7614626505890265,1,4,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
NVDA,9,9,4,5,0,0,44.44444444444444,22.22222222222222,1.3217459365130813,1.5197878277662316,0.8101735422900711,1.2533819225884721,1,9,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
ORCL,10,8,3,5,2,0,37.5,50.0,1.9864281353982371,1.57299727257356,1.385534953622022,1.166007098125912,1,10,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
OXY,6,6,0,6,0,0,0.0,0.0,0.6339929275305763,2.5846636656071,0.3901301637797683,2.6220290836578406,1,6,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
PANW,5,5,2,3,0,0,40.0,40.0,1.23910773342725,0.9736671507452048,1.714983540405644,1.0037445392136504,1,5,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
PEP,6,6,4,2,0,0,66.66666666666667,33.333333333333336,0.7380995699347741,0.6032293417719775,0.7623558936964085,0.5642115072015348,1,6,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
PFE,6,5,3,2,0,1,60.0,33.333333333333336,0.9124347950097315,0.8682590232098804,0.9235596130750622,0.5775339213142483,1,6,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
PLTR,3,2,1,1,1,0,50.0,66.66666666666667,0.706529454491632,2.084446155557229,0.8589939579238602,1.5961092796292022,1,3,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
PYPL,7,7,4,3,0,0,57.142857142857146,28.571428571428573,1.291897152313666,0.8689781600178945,0.7950712225814945,0.8177952240758913,1,7,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
QCOM,4,3,1,2,1,0,33.333333333333336,25.0,1.5988927004209583,1.3529007072448445,1.4742735574852515,1.3532203155346971,1,4,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
QQQ,2,2,1,1,0,0,50.0,50.0,0.4272959020625109,1.9960883554442155,0.4272959020625109,1.9960883554442155,1,2,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
RBLX,6,6,2,4,0,0,33.333333333333336,16.666666666666668,1.865072971711186,1.9460998146618627,1.2890963603151802,1.7105915940094931,1,6,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
REGN,2,2,2,0,0,0,100.0,50.0,1.2556036201209955,0.7287649920826301,1.2556036201209955,0.7287649920826301,1,2,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
RTX,5,4,2,2,0,1,50.0,40.0,1.2611003727980719,1.271527362513017,0.5828476269775316,0.7917498336659997,1,5,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
SBUX,9,9,3,6,0,0,33.333333333333336,33.333333333333336,1.3511915350922559,1.1407286263152032,1.0780885780885776,1.3014763014763049,1,9,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
SCHW,5,5,2,3,0,0,40.0,60.0,0.9077264372548296,0.6025549235901335,1.1632270168855465,0.5810279186429606,1,5,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
SHOP,6,6,0,6,0,0,0.0,16.666666666666668,1.5026427018395807,1.6807844391863584,0.9866465656720121,1.4987301489034914,1,6,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
SLB,8,8,5,3,0,0,62.5,50.0,1.2162579407194385,1.973830078253083,0.894035325205685,1.2271066686467316,1,8,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
SNOW,7,7,5,2,0,0,71.42857142857143,71.42857142857143,1.5318915879700743,2.6111818207193744,0.9631240589823935,2.8873145301430245,1,7,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
SPY,1,1,1,0,0,0,100.0,100.0,0.7574185515667158,0.014366210672503365,0.7574185515667158,0.014366210672503365,1,1,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
T,3,3,1,2,0,0,33.333333333333336,33.333333333333336,1.6652489873844705,0.876429076773903,1.5880217785843986,0.7771038665655735,1,3,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
TEAM,4,3,0,3,1,0,0.0,50.0,0.8884656366812076,3.8014382958634947,0.8665771290454665,3.5958549038213987,1,4,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
TGT,8,7,6,1,1,0,85.71428571428571,75.0,2.059144711639822,1.0395017503001647,1.4766899048083082,0.860122097576486,1,8,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
TMUS,5,5,1,4,0,0,20.0,20.0,1.1291003393774723,1.2703130169206311,1.202140798682584,0.6288319446627829,1,5,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
TQQQ,2,2,1,1,0,0,50.0,50.0,1.2601777170722366,5.721670436940391,1.2601777170722366,5.721670436940391,1,2,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
TSLA,10,10,6,4,0,0,60.0,40.0,2.4415938074673766,0.8864349178165647,2.5124308683177388,0.6829551050508209,1,10,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
TXN,3,3,1,2,0,0,33.333333333333336,33.333333333333336,2.448832093750223,0.7351928736283196,1.4895663259600476,0.9013441882310907,1,3,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
UBER,8,8,2,6,0,0,25.0,25.0,0.8158672327956065,2.181244066053451,0.4520300846137502,2.150506710124612,1,8,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
UNH,5,5,3,2,0,0,60.0,20.0,1.0076420497744305,0.9525821234738032,1.419365827348341,0.35200272518239106,1,5,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
UPS,5,5,3,2,0,0,60.0,60.0,1.930709495840853,0.9259226432357892,1.5552322664793825,0.2264086462471704,1,5,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
URI,1,1,0,1,0,0,0.0,0.0,0.0,2.3989962358845673,0.0,2.3989962358845673,1,1,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
V,5,5,2,3,0,0,40.0,0.0,0.7686771591727182,0.5737849559236335,0.7183364839319384,0.5521126760563323,1,5,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
VZ,4,4,2,2,0,0,50.0,0.0,0.8628400540441259,0.6857598177785935,0.5782303635474829,0.6331505682208618,1,4,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
WMT,5,5,4,1,0,0,80.0,60.0,0.8054691328672456,1.1119336872237937,0.9549312853678329,1.2608875985068404,1,5,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
XOM,6,6,2,4,0,0,33.333333333333336,16.666666666666668,0.33450818891243456,1.806366839906823,0.09667976021030653,1.8113708645070763,1,6,multiple_c2_break_candidate,MULTIPLE_C2_BREAKS
AAPL,4,4,2,2,0,0,50.0,75.0,1.5836761461989222,0.6200946263587289,1.2384836491636289,0.48655670233743875,1,4,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
ABBV,8,8,5,3,0,0,62.5,62.5,1.129389579054011,0.9435940077634596,1.3028560719187614,0.9444122042649048,1,8,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
ABNB,4,4,2,2,0,0,50.0,25.0,0.940673680403479,1.260561017244057,0.9605310809172638,1.1404085792572174,1,4,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
ADBE,10,10,7,3,0,0,70.0,50.0,2.244825719909588,1.0965657194814042,2.776870601540926,0.7202175968172742,1,10,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
AMAT,6,5,2,3,1,0,40.0,33.333333333333336,0.6672753848260502,2.76084346139525,0.5925042256744888,2.8073037828418337,1,6,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
AMD,11,11,3,8,0,0,27.272727272727273,54.54545454545455,2.585703890950558,1.7688458267826066,2.493182703544996,1.1911325392323653,1,11,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
AMGN,5,5,2,3,0,0,40.0,40.0,1.2472148236443377,0.6900393734054378,1.3590679913347568,0.5777635179485435,1,5,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
AMZN,6,6,3,3,0,0,50.0,33.333333333333336,1.3694603642507772,0.7902173509623337,1.026964493720026,0.7182944665120878,1,6,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
ANET,7,6,4,2,1,0,66.66666666666667,71.42857142857143,1.8684039029274155,2.291751295078938,1.1322985633466054,2.412121643406683,1,7,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
APP,13,10,7,3,3,0,70.0,61.53846153846154,2.9079263972796836,1.8333344781205374,3.3861798665301404,0.8569327890880499,1,13,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
ARM,10,10,7,3,0,0,70.0,40.0,3.248604708535775,0.8903086810445868,2.519191399550774,0.5337949475954613,1,10,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
ASML,6,6,4,2,0,0,66.66666666666667,66.66666666666667,1.2330426103873882,1.7708306679468475,1.0919801862306615,1.776927703353739,1,6,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
AVGO,4,4,1,3,0,0,25.0,50.0,0.9542293276146215,2.4227952991389894,0.86922023057686,2.6797644844934823,1,4,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
AXON,7,6,4,2,1,0,66.66666666666667,85.71428571428571,3.51292076981261,2.03000446291686,2.0684141024945455,1.1301633262453068,1,7,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
AXP,4,4,1,3,0,0,25.0,25.0,1.5716030088612731,0.926898941910937,1.378451285818936,0.863953555304966,1,4,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
BA,10,10,4,6,0,0,40.0,20.0,0.9864612910579174,1.5600891299441473,0.8516055045871562,1.3815658940822377,1,10,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
BAC,8,8,2,6,0,0,25.0,62.5,0.8470432835560939,1.044714544109858,0.6970519193035811,1.0077091481338363,1,8,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
BKNG,2,2,2,0,0,0,100.0,0.0,2.875082467068842,0.44873222890805203,2.875082467068842,0.44873222890805203,1,2,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
BLK,2,2,1,1,0,0,50.0,50.0,1.4850346438495703,0.4954859376062061,1.4850346438495703,0.4954859376062061,1,2,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
BMY,10,10,7,3,0,0,70.0,60.0,1.2037030934534472,1.0842694531560706,1.1753991521972582,1.2219759348867287,1,10,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
C,7,7,6,1,0,0,85.71428571428571,42.857142857142854,0.888483998756237,1.7756594364457996,0.6376908877328333,1.8753494773968833,1,7,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
CAT,2,2,0,2,0,0,0.0,0.0,0.11744833592863682,1.4931528920099293,0.11744833592863682,1.4931528920099293,1,2,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
CEG,13,13,4,9,0,0,30.76923076923077,46.15384615384615,1.8328155174021983,1.844813795451015,0.7143722000242201,2.2013408646993597,1,13,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
CMCSA,5,5,3,2,0,0,60.0,40.0,1.6093187262063142,0.9075389030469392,1.2848353239232735,0.6026516673362738,1,5,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
CME,4,4,2,2,0,0,50.0,50.0,1.4617233321957668,0.5589833028939232,1.6655611416794849,0.5365272059235712,1,4,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
CMG,9,9,4,5,0,0,44.44444444444444,55.55555555555556,1.5361829739841393,1.1845447946326657,1.3027295285359852,0.9921550530687578,1,9,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
COIN,9,9,3,6,0,0,33.333333333333336,33.333333333333336,1.5618668414832253,2.1812671475119183,0.9109086869584551,2.0542938522420875,1,9,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
COP,5,5,2,3,0,0,40.0,40.0,1.5616252403679458,0.9654662445500424,1.5037241766993057,0.7033997655334079,1,5,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
COST,6,6,5,1,0,0,83.33333333333333,66.66666666666667,1.198743759756463,0.19017112118869753,0.9915668968166063,0.13944961961779279,1,6,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
CRM,8,8,5,3,0,0,62.5,37.5,1.906552015958695,0.8185566557816163,1.7498003761273495,0.9180196684077084,1,8,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
CRWD,5,5,2,3,0,0,40.0,40.0,1.4644893519300994,2.627161485165937,0.8646288209606942,2.925451427418535,1,5,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
CSCO,4,4,4,0,0,0,100.0,75.0,1.8846095909519782,0.45908886897226286,0.7995133025099943,0.27228637481840234,1,4,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
CVS,4,4,2,2,0,0,50.0,25.0,0.7731188861044349,1.436367256697249,0.6281236282882718,1.0238119078356978,1,4,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
CVX,9,9,6,3,0,0,66.66666666666667,55.55555555555556,0.9820339182696165,1.1563844502548615,0.7775490868698735,0.6749857444071704,1,9,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
DASH,7,7,5,2,0,0,71.42857142857143,57.142857142857146,1.2090914296982744,1.145412364813307,1.0519860364185387,0.7324236903744012,1,7,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
DDOG,14,14,10,4,0,0,71.42857142857143,64.28571428571429,2.368318061380208,1.8685692524360298,1.8149567724703548,1.5269531151095044,1,14,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
DE,4,4,1,3,0,0,25.0,25.0,2.538088674372348,1.4314420702466482,2.2343645927620646,1.682393967912346,1,4,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
DELL,11,11,7,4,0,0,63.63636363636363,45.45454545454545,2.866896513872008,1.781879674286346,2.4890829694323093,0.7459454256701532,1,11,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
DIS,7,7,5,2,0,0,71.42857142857143,57.142857142857146,0.7428044664589256,0.9690276125743471,0.5675568656782174,0.7133826982120338,1,7,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
EOG,4,4,2,2,0,0,50.0,0.0,1.3838092948629592,1.0639750272792077,1.3268090226792035,0.6815874050140354,1,4,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
ETN,3,3,2,1,0,0,66.66666666666667,33.333333333333336,0.7325976360743237,1.8512254080144679,0.8789139135211523,1.8781603660004844,1,3,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
FDX,2,1,1,0,1,0,100.0,50.0,1.3640459326496253,2.860927331848072,1.3640459326496253,2.860927331848072,1,2,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
GE,6,6,3,3,0,0,50.0,66.66666666666667,0.9395633736380954,1.661348353457499,0.5549497462914066,1.865102027352711,1,6,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
GILD,7,7,2,5,0,0,28.571428571428573,28.571428571428573,0.5917484073334768,1.4779300395623889,0.3054295288082333,1.3059183106418417,1,7,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
GOOG,7,7,4,3,0,0,57.142857142857146,42.857142857142854,1.6204647739310434,1.441362401352363,0.7225915431560574,1.2274069086954293,1,7,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
GS,8,8,4,4,0,0,50.0,37.5,1.685612458929473,1.1387417531953976,0.9597789489790636,1.017114494280552,1,8,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
HAL,4,4,2,2,0,0,50.0,0.0,0.6453954022792674,1.7529733684996098,0.6085749752838874,1.6536953259242808,1,4,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
HD,9,9,5,4,0,0,55.55555555555556,44.44444444444444,0.9850950690572391,1.1401371318937867,1.0731148948347404,0.532038834951458,1,9,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
HON,4,4,3,1,0,0,75.0,75.0,2.0581596644536027,0.3238585622430029,2.062767325581599,0.34385684947035616,1,4,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
HOOD,6,5,3,2,1,0,60.0,50.0,3.413023117869422,2.2059233486751637,3.4087345771228135,1.5252047147769483,1,6,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
IBM,6,6,5,1,0,0,83.33333333333333,33.333333333333336,1.841098486939333,0.9298560869324056,1.726500133709303,0.8558574549535474,1,6,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
INTC,10,10,8,2,0,0,80.0,60.0,2.224688275417459,3.5050882842822326,1.5076702566908422,3.5655585429996037,1,10,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
ISRG,10,10,6,4,0,0,60.0,40.0,1.8288427385711974,1.3157748368077171,1.205545708627525,0.8187164406199144,1,10,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
IWM,6,5,3,2,0,1,60.0,66.66666666666667,0.7826986336375349,1.4755600030791367,0.6096526433270811,0.5870269538862716,1,6,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
JNJ,8,8,4,4,0,0,50.0,62.5,0.7248871835505015,0.9672988107490481,0.5887640043295452,0.8706749768270396,1,8,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
JPM,11,11,8,3,0,0,72.72727272727273,45.45454545454545,1.3427306812540634,0.7723203884965488,1.1700992861245583,0.4997474931607019,1,11,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
KLAC,6,6,4,2,0,0,66.66666666666667,16.666666666666668,0.9244657571755832,2.0636278012464793,0.9545088834926181,1.5310011972474427,1,6,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
LLY,10,10,9,1,0,0,90.0,50.0,1.8145535146444636,1.76492293685406,1.4526269274140806,1.304342954729311,1,10,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
LMT,3,3,1,2,0,0,33.333333333333336,66.66666666666667,1.2853157191926434,1.5211245045048079,1.7319983186575179,1.370144554806676,1,3,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
LOW,6,6,2,4,0,0,33.333333333333336,33.333333333333336,1.127871201686996,0.737707355368954,0.6736601970260686,0.8061215464256755,1,6,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
LRCX,5,5,4,1,0,0,80.0,60.0,2.4739828214244364,3.155794569999427,2.1971401721276957,2.23227976751531,1,5,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
LULU,9,8,5,3,1,0,62.5,55.55555555555556,2.4130428899220835,1.0918979290503863,1.89514374992933,0.8450835745634523,1,9,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
MA,7,7,3,4,0,0,42.857142857142854,28.571428571428573,1.6079724814201266,0.7777236895887419,1.246836036373859,0.6871660260617,1,7,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
MCD,7,7,3,4,0,0,42.857142857142854,28.571428571428573,0.606715055399126,1.1457603089680113,0.6601591152739574,1.0983594991817223,1,7,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
META,13,13,8,5,0,0,61.53846153846154,53.84615384615385,1.4333557882945027,0.794996455915084,1.0247371868858497,0.7592998858658069,1,13,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
MNDY,11,9,3,6,2,0,33.333333333333336,27.272727272727273,3.0053656911968605,2.2956833216667385,2.915492957746469,1.8873239436619764,1,11,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
MRK,6,6,5,1,0,0,83.33333333333333,50.0,1.3466588478231054,1.4334304690639372,1.284219639423624,0.4771167826700514,1,6,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
MRNA,8,7,6,1,1,0,85.71428571428571,62.5,4.21352809984066,2.2250749738330966,4.287165833235008,1.4605678378740006,1,8,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
MRVL,13,13,8,5,0,0,61.53846153846154,46.15384615384615,1.6607671714656338,3.1449718360727936,1.9005998104122173,2.600705841666285,1,13,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
MS,8,8,6,2,0,0,75.0,75.0,1.2704692094398995,0.5223384222843466,1.0626755854683378,0.31016628093805765,1,8,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
MSFT,4,4,1,3,0,0,25.0,50.0,1.6516615531669872,0.5558013187309372,1.5783252657437694,0.5615911684847621,1,4,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
MU,17,16,11,5,1,0,68.75,47.05882352941177,2.3029686435591574,2.4500054106689153,1.9595666873663171,1.2342204711747178,1,17,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
NEE,6,6,3,3,0,0,50.0,33.333333333333336,0.9276819613597814,1.0623492090618967,0.6406169011953002,1.100960064750383,1,6,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
NFLX,11,11,5,6,0,0,45.45454545454545,45.45454545454545,1.660875377061897,0.6638091020200693,1.1529592621060691,0.5381165919282533,1,11,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
NKE,9,9,6,3,0,0,66.66666666666667,55.55555555555556,1.0389906138981362,1.3670643757907825,1.04942722102059,1.2485811577752597,1,9,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
NOW,7,7,3,4,0,0,42.857142857142854,28.571428571428573,2.440941624673655,1.7157010904436742,2.0770833333333334,1.3598455281212778,1,7,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
NVDA,10,10,5,5,0,0,50.0,30.0,1.0492827837362575,1.4471072125839306,1.121637122931176,1.152360525781772,1,10,all3_market_opposing_candidate,ALL3_CLEARED_MARKET_OPPOSING
