research_period,state,total_n,binary_n,favorable_n,adverse_n,both_n,unresolved_n,favorable_first_pct,c3_confirmed_n,c3_confirmation_pct,avg_mfe_pct,avg_mae_pct,median_mfe_pct,median_mae_pct,symbol_n,trade_date_n,direction,feature
VALIDATION,FAVORABLE,3539,3461,1727,1734,54,24,49.898873158046804,1671,47.21672788923425,1.7115792485734667,1.5539672202528159,1.1956849728424925,1.1242167342425349,112,159,ALL,price_vs_sma50_ok
VALIDATION,OPPOSING,595,579,271,308,13,3,46.80483592400691,288,48.403361344537814,1.4223148574206923,1.535340240265068,1.03330662596404,1.0869356480325636,112,150,ALL,price_vs_sma50_ok
DISCOVERY,FAVORABLE,1800,1758,878,880,11,31,49.943117178612056,811,45.05555555555556,1.3399386647765827,1.289098474887031,0.9556647930694249,0.9287382639117231,112,158,BEAR,price_vs_sma50_ok
DISCOVERY,OPPOSING,316,309,149,160,0,7,48.22006472491909,153,48.41772151898734,1.132120303164014,1.1497293122725312,0.7827829007460023,0.8473731473721771,105,137,BEAR,price_vs_sma50_ok
DISCOVERY,UNKNOWN,5,5,0,5,0,0,0.0,1,20.0,0.17315945837152807,1.5269640385043035,0.13144717075612142,1.636083664827398,5,1,BEAR,price_vs_sma50_ok
DISCOVERY,FAVORABLE,1760,1727,915,812,2,31,52.98204979733642,834,47.38636363636363,1.301983092500872,1.2287784641536275,0.9372958128776119,0.8596516250080848,112,158,BULL,price_vs_sma50_ok
DISCOVERY,OPPOSING,286,273,134,139,1,12,49.08424908424909,129,45.10489510489511,1.0937700447928052,1.1556242366747533,0.7462958176000112,0.774602228679633,101,122,BULL,price_vs_sma50_ok
DISCOVERY,UNKNOWN,6,6,4,2,0,0,66.66666666666667,3,50.0,1.0201136803746682,0.38497809743454986,1.0835396173031384,0.24609331127464673,6,1,BULL,price_vs_sma50_ok
VALIDATION,FAVORABLE,1739,1704,864,840,21,14,50.70422535211268,826,47.498562392179416,1.6776283391968365,1.562950748957902,1.1830565403993272,1.1330886096299766,112,159,BEAR,price_vs_sma50_ok
VALIDATION,OPPOSING,277,273,130,143,3,1,47.61904761904762,140,50.541516245487365,1.3677212011593707,1.4958380373537958,1.033980245657058,1.0206115421887032,101,126,BEAR,price_vs_sma50_ok
