research_period,cross_state,total_n,binary_n,favorable_n,adverse_n,both_n,unresolved_n,favorable_first_pct,c3_confirmed_n,c3_confirmation_pct,avg_mfe_pct,avg_mae_pct,median_mfe_pct,median_mae_pct,symbol_n,trade_date_n,direction,feature
DISCOVERY,OPPOSING_HOLD,209,199,94,105,1,9,47.23618090452261,98,46.889952153110045,1.0708517344897648,1.1926797181224202,0.7507344141007483,0.8328803392568388,89,110,BULL,price_ema20_cross_state
DISCOVERY,UNKNOWN,3,3,2,1,0,0,66.66666666666667,1,33.333333333333336,1.0799903232005652,0.3967920907984251,1.4438056786764348,0.2676087242726147,3,1,BULL,price_ema20_cross_state
VALIDATION,ADVERSE_CROSS,12,12,7,5,0,0,58.333333333333336,7,58.333333333333336,1.6679376498712253,1.6858770129236573,0.9089480503191045,1.0247334930331724,12,12,BEAR,price_ema20_cross_state
VALIDATION,FAVORABLE_CROSS,254,248,126,122,3,3,50.806451612903224,132,51.968503937007874,1.55005375867946,1.4513838625707745,1.2311719098716787,1.0884447034922466,103,117,BEAR,price_ema20_cross_state
VALIDATION,FAVORABLE_HOLD,1569,1539,784,755,19,11,50.942170240415855,738,47.03632887189293,1.691732413699683,1.57466538133294,1.1824349911638419,1.1328333385633906,112,158,BEAR,price_ema20_cross_state
VALIDATION,OPPOSING_HOLD,181,178,77,101,2,1,43.258426966292134,89,49.171270718232044,1.2607590662243342,1.5071076255544151,0.9969630970275161,1.0326958207508412,88,102,BEAR,price_ema20_cross_state
VALIDATION,ADVERSE_CROSS,5,5,2,3,0,0,40.0,3,60.0,1.168085659579007,1.3909239457875877,0.7200435401153558,0.8691588785046793,5,4,BULL,price_ema20_cross_state
VALIDATION,FAVORABLE_CROSS,230,216,108,108,14,0,50.0,104,45.21739130434783,1.720108403203407,1.6996849483901684,1.1491075406361737,1.2108496033038527,96,116,BULL,price_ema20_cross_state
VALIDATION,FAVORABLE_HOLD,1678,1642,805,837,26,10,49.02557856272838,792,47.19904648390941,1.7504505258626442,1.527123558508253,1.2229753314977367,1.0856232820063174,112,159,BULL,price_ema20_cross_state
VALIDATION,OPPOSING_HOLD,205,200,89,111,3,2,44.5,94,45.853658536585364,1.3101487943910732,1.5624558907907948,0.9053403621361468,1.2252943370092222,94,103,BULL,price_ema20_cross_state
DISCOVERY,ADVERSE_CROSS,14,14,7,7,0,0,50.0,4,28.571428571428573,1.2000928838462421,0.878250292011732,0.9203221577631239,0.5602462277544791,13,14,ALL,price_sma50_cross_state
DISCOVERY,FAVORABLE_CROSS,450,442,225,217,1,7,50.90497737556561,213,47.333333333333336,1.2550200815708143,1.2706920768071208,0.9203422930045901,0.9585991235281937,109,147,ALL,price_sma50_cross_state
DISCOVERY,FAVORABLE_HOLD,3110,3043,1568,1475,12,55,51.528097272428525,1432,46.045016077170416,1.3307462388078832,1.2576256968308155,0.9504488092020071,0.886704368746451,112,158,ALL,price_sma50_cross_state
DISCOVERY,OPPOSING_HOLD,588,568,276,292,1,19,48.59154929577465,278,47.27891156462585,1.1118485514229988,1.1590603576172365,0.7527160895143995,0.8340269948454841,111,156,ALL,price_sma50_cross_state
DISCOVERY,UNKNOWN,11,11,4,7,0,0,36.36363636363637,4,36.36363636363637,0.6351344885550589,0.9040626161026197,0.21525946997328796,0.6981896498459819,11,1,ALL,price_sma50_cross_state
VALIDATION,ADVERSE_CROSS,6,6,4,2,0,0,66.66666666666667,4,66.66666666666667,1.3902172686759338,1.8783231971478236,1.1983479679116071,0.740191868494778,6,6,ALL,price_sma50_cross_state
VALIDATION,FAVORABLE_CROSS,478,463,239,224,14,1,51.61987041036717,236,49.37238493723849,1.7417711494621373,1.5975796268930298,1.2185611216794356,1.1556668181688619,108,150,ALL,price_sma50_cross_state
VALIDATION,FAVORABLE_HOLD,3061,2998,1488,1510,40,23,49.63308872581721,1435,46.880104540999675,1.706864538143939,1.5471567888990028,1.1867491809246418,1.1215519854501503,112,159,ALL,price_sma50_cross_state
VALIDATION,OPPOSING_HOLD,589,573,267,306,13,3,46.596858638743456,284,48.217317487266556,1.4226418277644421,1.5318463561542082,1.0172432802979727,1.0883648613630517,112,150,ALL,price_sma50_cross_state
DISCOVERY,ADVERSE_CROSS,3,3,0,3,0,0,0.0,0,0.0,0.2561109740506678,2.1207283802897647,0.09769216623758017,2.524457897573544,3,3,BEAR,price_sma50_cross_state
DISCOVERY,FAVORABLE_CROSS,237,232,114,118,1,4,49.13793103448276,112,47.257383966244724,1.2371497857342066,1.3732295085442605,0.8809717525615894,1.048205787030271,93,119,BEAR,price_sma50_cross_state
DISCOVERY,FAVORABLE_HOLD,1563,1526,764,762,10,27,50.06553079947575,699,44.72168905950096,1.3555246944202446,1.2763415619140537,0.9631240589823935,0.9107129581443928,112,158,BEAR,price_sma50_cross_state
DISCOVERY,OPPOSING_HOLD,313,306,149,157,0,7,48.69281045751634,153,48.88178913738019,1.1405165587146209,1.1404226119400975,0.7875417130144651,0.8449648920425614,104,136,BEAR,price_sma50_cross_state
DISCOVERY,UNKNOWN,5,5,0,5,0,0,0.0,1,20.0,0.17315945837152807,1.5269640385043035,0.13144717075612142,1.636083664827398,5,1,BEAR,price_sma50_cross_state
DISCOVERY,ADVERSE_CROSS,11,11,7,4,0,0,63.63636363636363,4,36.36363636363637,1.4575424956086713,0.5393926315722685,1.1846927469530388,0.42012120310817275,10,11,BULL,price_sma50_cross_state
DISCOVERY,FAVORABLE_CROSS,213,210,111,99,0,3,52.857142857142854,101,47.417840375586856,1.2749039318678856,1.1566011316348102,0.9513716611671738,0.7945955945700809,92,114,BULL,price_sma50_cross_state
DISCOVERY,FAVORABLE_HOLD,1547,1517,804,713,2,28,52.99934080421885,733,47.382029734970914,1.3057115095757434,1.2387162610679834,0.9255737704917965,0.864680636202982,112,158,BULL,price_sma50_cross_state
DISCOVERY,OPPOSING_HOLD,275,262,127,135,1,12,48.47328244274809,125,45.45454545454545,1.0792191467601706,1.1802735008788527,0.7358351729212587,0.8022199798183527,100,118,BULL,price_sma50_cross_state
DISCOVERY,UNKNOWN,6,6,4,2,0,0,66.66666666666667,3,50.0,1.0201136803746682,0.38497809743454986,1.0835396173031384,0.24609331127464673,6,1,BULL,price_sma50_cross_state
VALIDATION,ADVERSE_CROSS,2,2,1,1,0,0,50.0,1,50.0,1.3593713486904495,1.46127545927281,1.3593713486904495,1.46127545927281,2,2,BEAR,price_sma50_cross_state
VALIDATION,FAVORABLE_CROSS,231,228,118,110,2,1,51.75438596491228,119,51.515151515151516,1.6188074245846527,1.4520266515388836,1.2457799451146083,1.0774465327284497,95,104,BEAR,price_sma50_cross_state
VALIDATION,FAVORABLE_HOLD,1508,1476,746,730,19,13,50.5420054200542,707,46.88328912466844,1.6866387047640878,1.5799424376208948,1.1709679358155198,1.138082402685502,112,158,BEAR,price_sma50_cross_state
VALIDATION,OPPOSING_HOLD,275,271,129,142,3,1,47.601476014760145,139,50.54545454545455,1.3677819273591447,1.496089401558021,1.03330662596404,1.0206115421887032,101,126,BEAR,price_sma50_cross_state
VALIDATION,ADVERSE_CROSS,4,4,3,1,0,0,75.0,3,75.0,1.405640228668676,2.08684706608533,1.1339504766997526,0.6413561566062866,4,4,BULL,price_sma50_cross_state
VALIDATION,FAVORABLE_CROSS,247,235,121,114,12,0,51.48936170212766,117,47.36842105263158,1.8567696128090967,1.7337040694307129,1.1852993067117217,1.244792913574339,96,126,BULL,price_sma50_cross_state
VALIDATION,FAVORABLE_HOLD,1553,1522,742,780,21,10,48.75164257555848,728,46.87701223438506,1.7265043042333241,1.5153211428767144,1.205913934087723,1.0978743284279442,112,159,BULL,price_sma50_cross_state
VALIDATION,OPPOSING_HOLD,314,302,138,164,10,2,45.6953642384106,145,46.17834394904459,1.4706879188837312,1.5631621603387669,1.0107876209064264,1.1515534551986613,106,123,BULL,price_sma50_cross_state
DISCOVERY,ADVERSE_CROSS,11,10,4,6,0,1,40.0,5,45.45454545454545,0.9999693502619796,0.8527189718869326,0.5409324645341085,0.6571087216248507,9,11,ALL,ema9_ema20_cross_state
DISCOVERY,FAVORABLE_CROSS,526,514,255,259,2,10,49.61089494163424,237,45.05703422053232,1.2711945754238478,1.171706804288715,0.9354370688225732,0.8651465466425279,109,151,ALL,ema9_ema20_cross_state
DISCOVERY,FAVORABLE_HOLD,2659,2600,1349,1251,10,49,51.88461538461539,1236,46.48364046634073,1.3339481476389834,1.2723683906245309,0.9569027417534873,0.8990569695903599,112,158,ALL,ema9_ema20_cross_state
DISCOVERY,OPPOSING_HOLD,972,949,470,479,2,21,49.52581664910432,452,46.50205761316872,1.1838350740256018,1.2077581987330177,0.8116433018626446,0.8461597215128687,112,157,ALL,ema9_ema20_cross_state
DISCOVERY,UNKNOWN,5,5,2,3,0,0,40.0,1,20.0,0.7261482666584944,0.7857654531054129,0.3646241190289764,0.6876468285043075,5,1,ALL,ema9_ema20_cross_state
VALIDATION,ADVERSE_CROSS,9,9,5,4,0,0,55.55555555555556,7,77.77777777777777,1.2339955192877858,1.3753268031418608,0.9573396036278138,1.3523883412974114,9,9,ALL,ema9_ema20_cross_state
VALIDATION,FAVORABLE_CROSS,536,523,267,256,10,3,51.05162523900574,258,48.134328358208954,1.7833324925510192,1.64720158278758,1.270733610830074,1.2128714427366027,107,150,ALL,ema9_ema20_cross_state
VALIDATION,FAVORABLE_HOLD,2599,2544,1265,1279,35,20,49.7248427672956,1228,47.24894190073105,1.706316900743881,1.5273610180456068,1.1964524765729523,1.1060680980160795,112,159,ALL,ema9_ema20_cross_state
VALIDATION,OPPOSING_HOLD,990,964,461,503,22,4,47.821576763485474,466,47.07070707070707,1.5170368688409366,1.5637658181105856,1.0888406866065774,1.0826321974561455,112,159,ALL,ema9_ema20_cross_state
DISCOVERY,ADVERSE_CROSS,4,4,2,2,0,0,50.0,1,25.0,0.6439825399417312,0.7441779105094343,0.6171534433610426,0.48556549600051846,3,4,BEAR,ema9_ema20_cross_state
DISCOVERY,FAVORABLE_CROSS,259,250,115,135,2,7,46.0,117,45.173745173745175,1.307168832242257,1.2073656056877347,0.9142284631882025,0.8911767961917489,95,121,BEAR,ema9_ema20_cross_state
DISCOVERY,FAVORABLE_HOLD,1367,1337,676,661,8,22,50.56095736724009,610,44.62326261887345,1.332459221908279,1.297703506660787,0.9599096555618277,0.9233286582515101,112,158,BEAR,ema9_ema20_cross_state
DISCOVERY,OPPOSING_HOLD,489,479,234,245,1,9,48.8517745302714,237,48.466257668711656,1.2423521989094382,1.2248322894758865,0.815252396989262,0.9161250872145347,110,149,BEAR,ema9_ema20_cross_state
DISCOVERY,UNKNOWN,2,2,0,2,0,0,0.0,0,0.0,0.1953851818453881,1.3692254965658943,0.1953851818453881,1.3692254965658943,2,1,BEAR,ema9_ema20_cross_state
DISCOVERY,ADVERSE_CROSS,7,6,2,4,0,1,33.333333333333336,4,57.142857142857146,1.2033903847306928,0.9147424355312174,0.4970131421744287,0.6571087216248507,6,7,BULL,ema9_ema20_cross_state
DISCOVERY,FAVORABLE_CROSS,267,264,140,124,0,3,53.03030303030303,120,44.943820224719104,1.2362981989595483,1.1371164313960334,0.9600653661525868,0.8433219178082146,92,124,BULL,ema9_ema20_cross_state
DISCOVERY,FAVORABLE_HOLD,1292,1263,673,590,2,27,53.285827395091054,626,48.45201238390093,1.3355235048169034,1.2455625828679038,0.9500254262740437,0.8709368868847687,112,156,BULL,ema9_ema20_cross_state
DISCOVERY,OPPOSING_HOLD,483,470,236,234,1,12,50.212765957446805,215,44.51345755693582,1.1245910283357547,1.1904720074840267,0.8101735422900711,0.7577883805781612,111,145,BULL,ema9_ema20_cross_state
DISCOVERY,UNKNOWN,3,3,2,1,0,0,66.66666666666667,1,33.333333333333336,1.0799903232005652,0.3967920907984251,1.4438056786764348,0.2676087242726147,3,1,BULL,ema9_ema20_cross_state
VALIDATION,ADVERSE_CROSS,4,4,1,3,0,0,25.0,2,50.0,1.0283544500255513,1.2269107646394406,0.9633223412248442,1.1795338653051974,4,4,BEAR,ema9_ema20_cross_state
VALIDATION,FAVORABLE_CROSS,272,268,133,135,2,2,49.62686567164179,132,48.529411764705884,1.6787693260906529,1.6090424127483678,1.1777008960957356,1.1507418349856595,98,121,BEAR,ema9_ema20_cross_state
VALIDATION,FAVORABLE_HOLD,1292,1263,633,630,18,11,50.1187648456057,606,46.90402476780186,1.6770505918550906,1.5814629900505561,1.1699065268406867,1.152911013222385,112,159,BEAR,ema9_ema20_cross_state
VALIDATION,OPPOSING_HOLD,448,442,227,215,4,2,51.35746606334842,226,50.44642857142857,1.4927821772564909,1.4430828712351804,1.1649385999891853,0.9953417520412471,108,143,BEAR,ema9_ema20_cross_state
VALIDATION,ADVERSE_CROSS,5,5,4,1,0,0,80.0,5,100.0,1.3985083746975737,1.4940596339437973,0.9573396036278138,1.5451797111185785,5,5,BULL,ema9_ema20_cross_state
VALIDATION,FAVORABLE_CROSS,264,255,134,121,8,1,52.549019607843135,126,47.72727272727273,1.8910642398132151,1.6865170913128285,1.2986160720893691,1.3174689355858984,95,122,BULL,ema9_ema20_cross_state
VALIDATION,FAVORABLE_HOLD,1307,1281,632,649,17,9,49.33645589383294,622,47.58990053557766,1.735247330035631,1.4738799562013873,1.2235126417456184,1.0608459869848101,112,159,BULL,ema9_ema20_cross_state
VALIDATION,OPPOSING_HOLD,542,522,234,288,18,2,44.827586206896555,240,44.28044280442804,1.5370850271985592,1.6635185122068614,0.9771400947317264,1.1621962913154436,110,145,BULL,ema9_ema20_cross_state
