symbol,trade_date,direction,architecture,decision_candle,entry_timestamp,prior_rth_close,pdh,pdl,a44_prior_close_location_raw,a44_prior_close_location_dir,a44_prior_close_to_pd_extreme_dir_pct,a44_prior_day_range_from_levels_pct
DASH,2026-07-06,BULL,AE2_RECLAIM,2,2026-07-06 13:31:00+00:00,192.02,193.44,188.95,0.6837416481069076,0.6837416481069076,0.7395063014269282,2.3382980939485516
DASH,2026-07-07,BULL,AE2_RECLAIM,2,2026-07-07 13:31:00+00:00,188.46,196.79,187.335,0.1189846641988368,0.1189846641988368,4.420036081927191,5.016979730446771
DASH,2026-07-30,BEAR,AE2_RECLAIM,2,2026-07-30 13:31:00+00:00,193.58,199.89,192.82,0.10749646393211033,0.8925035360678897,0.39260254158488445,3.652236801322447
DASH,2026-08-04,BULL,AE2_RECLAIM,2,2026-08-04 13:31:00+00:00,200.5,203.88,197.925,0.43240973971452484,0.43240973971452484,1.6857855361595988,2.970074812967573
DASH,2026-08-05,BULL,AE2_RECLAIM,2,2026-08-05 13:31:00+00:00,202.4,204.5,199.28,0.5977011494252884,0.5977011494252884,1.0375494071146216,2.579051383399209
DASH,2026-08-13,BEAR,AE2_RECLAIM,2,2026-08-13 13:31:00+00:00,212.49,215.22,210.11,0.4657534246575347,0.5342465753424652,1.1200527083627443,2.4048190503082427
DASH,2026-08-18,BULL,AE2_RECLAIM,2,2026-08-18 13:31:00+00:00,212.72,218.94,212.02,0.10115606936416038,0.10115606936416038,2.9240315908236174,3.2531026701767525
DASH,2026-08-27,BEAR,AE2_RECLAIM,2,2026-08-27 13:31:00+00:00,236.92,238.52,232.0,0.7546012269938619,0.2453987730061381,2.076650346108386,2.751983791997303
DDOG,2025-05-23,BULL,AE2_RECLAIM,2,2025-05-23 13:31:00+00:00,,,,,,,
DDOG,2025-05-30,BULL,AE2_RECLAIM,2,2025-05-30 13:31:00+00:00,117.02,118.24,115.62,0.5343511450381666,0.5343511450381666,1.042556827892667,2.238933515638344
DDOG,2025-06-02,BULL,AE2_RECLAIM,2,2025-06-02 13:31:00+00:00,117.81,118.2,115.18,0.8708609271523176,0.8708609271523176,0.3310415075120962,2.5634496222731484
DDOG,2025-06-03,BEAR,AE2_RECLAIM,2,2025-06-03 13:31:00+00:00,117.72,118.35,114.74,0.8254847645429375,0.1745152354570625,2.531430513081893,3.066598708800543
DDOG,2025-06-05,BEAR,AE2_RECLAIM,2,2025-06-05 13:31:00+00:00,119.69,121.39,118.99,0.2916666666666672,0.7083333333333328,0.5848441808004035,2.0051800484585227
DDOG,2025-06-09,BEAR,AE2_RECLAIM,2,2025-06-09 13:31:00+00:00,122.19,123.15,121.54,0.403726708074529,0.596273291925471,0.5319584254030538,1.317620099844504
DDOG,2025-06-11,BEAR,AE2_RECLAIM,2,2025-06-11 13:31:00+00:00,119.93,123.78,119.52,0.09624413145540148,0.9037558685445986,0.3418660885516641,3.5520720420245184
DDOG,2025-07-02,BULL,AE2_RECLAIM,2,2025-07-02 13:31:00+00:00,132.291,135.5,130.28,0.38524904214559313,0.38524904214559313,2.425713011467147,3.945846656235117
DDOG,2025-07-08,BEAR,AE2_RECLAIM,2,2025-07-08 13:31:00+00:00,152.41,157.3751,151.65,0.1327487729471959,0.8672512270528041,0.4986549439013129,3.7563808149071574
DDOG,2025-07-09,BEAR,AE2_RECLAIM,2,2025-07-09 13:31:00+00:00,145.97,147.85,142.74,0.6320939334637963,0.3679060665362037,2.212783448653826,3.5007193258888716
DDOG,2025-07-23,BEAR,AE2_RECLAIM,2,2025-07-23 13:31:00+00:00,144.9,145.9,142.77,0.6805111821086257,0.3194888178913743,1.4699792960662494,2.160110420979983
DDOG,2025-07-25,BEAR,AE2_RECLAIM,2,2025-07-25 13:31:00+00:00,146.56,147.86,144.715,0.5866454689984079,0.41335453100159214,1.2588700873362437,2.145878820960706
DDOG,2025-07-29,BULL,AE2_RECLAIM,2,2025-07-29 13:31:00+00:00,150.78,151.65,149.66,0.5628140703517585,0.5628140703517585,0.576999602069243,1.3198036874917158
DDOG,2025-08-06,BULL,AE2_RECLAIM,2,2025-08-06 13:31:00+00:00,132.98,139.99,132.72,0.03576341127922841,0.03576341127922841,5.271469393893834,5.466987516919845
DDOG,2025-08-08,BULL,AE2_RECLAIM,2,2025-08-08 13:31:00+00:00,136.35,149.0,131.2,0.28932584269662937,0.28932584269662937,9.277594426109284,13.054638797213064
DDOG,2025-08-20,BEAR,AE2_RECLAIM,2,2025-08-20 13:31:00+00:00,128.98,131.23,127.84,0.33628318584070527,0.6637168141592947,0.8838579624747918,2.62831446735927
DDOG,2025-08-25,BEAR,AE2_RECLAIM,2,2025-08-25 13:31:00+00:00,131.22,132.38,128.08,0.7302325581395346,0.2697674418604654,2.392927907331189,3.2769394909312473
DDOG,2025-08-27,BULL,AE2_RECLAIM,2,2025-08-27 13:31:00+00:00,126.29,129.02,126.25,0.014440433212998594,0.014440433212998594,2.1616913453163384,2.1933644785810515
DDOG,2025-09-08,BEAR,AE2_RECLAIM,2,2025-09-08 13:31:00+00:00,136.07,136.25,132.395,0.953307392996107,0.046692607003892994,2.7008157565958575,2.83310060998015
DDOG,2025-09-16,BEAR,AE2_RECLAIM,2,2025-09-16 13:31:00+00:00,138.63,139.8481,136.1,0.6750086710600052,0.32499132893999483,1.8250018033614666,2.7036716439443076
DDOG,2025-09-17,BULL,AE2_RECLAIM,2,2025-09-17 13:31:00+00:00,134.595,136.15,132.69,0.55057803468208,0.55057803468208,1.1553178052676598,2.5706749879267488
DDOG,2025-09-18,BULL,AE2_RECLAIM,2,2025-09-18 13:31:00+00:00,134.23,136.54,132.28,0.45774647887323777,0.45774647887323777,1.7209267674886408,3.173657155628393
DDOG,2025-09-23,BEAR,AE2_RECLAIM,2,2025-09-23 13:31:00+00:00,138.31,139.41,134.96,0.7528089887640456,0.24719101123595444,2.4220952931819784,3.217410165570088
DDOG,2025-10-03,BULL,AE2_RECLAIM,2,2025-10-03 13:31:00+00:00,151.54,154.77,150.535,0.23730814639905365,0.23730814639905365,2.1314504421275036,2.794641678764692
DDOG,2025-10-10,BULL,AE2_RECLAIM,2,2025-10-10 13:31:00+00:00,164.07,165.63,162.15,0.5517241379310325,0.5517241379310325,0.9508136770890487,2.121045895044792
DDOG,2025-10-16,BULL,AE2_RECLAIM,2,2025-10-16 13:31:00+00:00,160.05,162.0,157.51,0.5657015590200479,0.5657015590200479,1.2183692596063658,2.805373320837244
DDOG,2025-10-17,BEAR,AE2_RECLAIM,2,2025-10-17 13:31:00+00:00,151.14,164.54,149.02,0.13659793814432852,0.8634020618556715,1.4026730183935268,10.268625115786676
DDOG,2025-10-24,BEAR,AE2_RECLAIM,2,2025-10-24 13:31:00+00:00,156.62,156.8299,153.13,0.9432687369928907,0.05673126300710929,2.228323330353728,2.362341974205091
DDOG,2025-10-27,BEAR,AE2_RECLAIM,2,2025-10-27 13:31:00+00:00,156.49,160.2,156.39,0.02624671916011094,0.9737532808398891,0.06390184676338599,2.434660361684454
DDOG,2025-10-30,BEAR,AE2_RECLAIM,2,2025-10-30 13:31:00+00:00,156.07,157.11,154.0103,0.6644836597089989,0.3355163402910011,1.319728327032737,1.986095982571931
DDOG,2025-10-31,BEAR,AE2_RECLAIM,2,2025-10-31 13:31:00+00:00,157.07,159.8899,153.0,0.5907197491980996,0.40928025080190045,2.591201375183035,4.386515566308023
DDOG,2025-11-10,BULL,AE2_RECLAIM,2,2025-11-10 14:31:00+00:00,191.3,191.32,180.77,0.9981042654028454,0.9981042654028454,0.010454783063241928,5.514898065865124
DDOG,2025-11-14,BEAR,AE2_RECLAIM,2,2025-11-14 14:31:00+00:00,185.95,190.59,185.32,0.11954459203035944,0.8804554079696405,0.33880075289055955,2.8340951868781987
DDOG,2025-11-17,BEAR,AE2_RECLAIM,2,2025-11-17 14:31:00+00:00,185.01,187.61,179.0,0.6980255516840861,0.3019744483159139,3.2484730555105084,4.653802497162323
DDOG,2025-11-19,BEAR,AE2_RECLAIM,2,2025-11-19 14:31:00+00:00,176.5,180.21,175.0,0.2879078694817654,0.7120921305182346,0.84985835694051,2.9518413597733755
DDOG,2025-12-08,BULL,AE2_RECLAIM,2,2025-12-08 14:31:00+00:00,151.4,153.05,150.075,0.4453781512605065,0.4453781512605065,1.0898282694848123,1.9649933949801999
DDOG,2026-01-06,BULL,AE2_RECLAIM,2,2026-01-06 14:31:00+00:00,133.66,135.665,132.37,0.39150227617602334,0.39150227617602334,1.5000748166990838,2.4652102349244256
DDOG,2026-01-09,BEAR,AE2_RECLAIM,2,2026-01-09 14:31:00+00:00,130.7,140.52,130.55,0.015045135406216378,0.9849548645937837,0.11476664116295125,7.628156082631982
DDOG,2026-01-12,BEAR,AE2_RECLAIM,2,2026-01-12 14:31:00+00:00,125.48,131.4699,125.21,0.04313167941980066,0.9568683205801993,0.21517373286580346,4.988763149505899
DDOG,2026-01-16,BEAR,AE2_RECLAIM,2,2026-01-16 14:31:00+00:00,120.85,124.28,120.4601,0.10207073483598965,0.8979292651640104,0.32263136119155755,3.1608605709557334
DDOG,2026-01-21,BULL,AE2_RECLAIM,2,2026-01-21 14:31:00+00:00,116.99,119.89,115.82,0.28746928746928735,0.28746928746928735,2.478844345670575,3.478929823061807
DDOG,2026-01-28,BULL,AE2_RECLAIM,2,2026-01-28 14:31:00+00:00,138.24,141.9,136.34,0.34172661870503684,0.34172661870503684,2.6475694444444415,4.021990740740742
DDOG,2026-02-04,BEAR,AE2_RECLAIM,2,2026-02-04 14:31:00+00:00,119.65,128.72,117.3,0.20577933450087638,0.7942206654991236,1.9640618470539142,9.544504805683243
DDOG,2026-02-05,BULL,AE2_RECLAIM,2,2026-02-05 14:31:00+00:00,115.66,119.7551,113.02,0.3919763626375257,0.3919763626375257,3.5406363479163088,5.823188656406711
DDOG,2026-02-06,BEAR,AE2_RECLAIM,2,2026-02-06 14:31:00+00:00,106.73,114.65,105.8,0.10508474576271254,0.8949152542372875,0.8713576314063588,8.29195165370562
DDOG,2026-02-09,BEAR,AE2_RECLAIM,2,2026-02-09 14:31:00+00:00,111.7,112.38,105.66,0.898809523809525,0.10119047619047505,5.4073410922112854,6.016114592658907
DDOG,2026-02-10,BULL,AE2_RECLAIM,2,2026-02-10 14:31:00+00:00,114.27,115.85,111.48,0.6384439359267731,0.6384439359267731,1.3826901198914836,3.824275837927707
DDOG,2026-02-11,BEAR,AE2_RECLAIM,2,2026-02-11 14:31:00+00:00,129.63,133.44,123.31,0.6238894373149059,0.37611056268509413,4.875414641672447,7.814549101288279
DDOG,2026-02-12,BULL,AE2_RECLAIM,2,2026-02-12 14:31:00+00:00,127.48,131.38,122.31,0.5700110253583247,0.5700110253583247,3.0593034201443294,7.114841543771567
DDOG,2026-02-20,BULL,AE2_RECLAIM,2,2026-02-20 14:31:00+00:00,120.57,121.81,118.42,0.6342182890855431,0.6342182890855431,1.0284482043626186,2.8116446877332675
DDOG,2026-03-03,BULL,AE2_RECLAIM,2,2026-03-03 14:31:00+00:00,111.11,112.2344,108.75,0.6773045574560911,0.6773045574560911,1.0119701197011919,3.135991359913594
DDOG,2026-03-23,BEAR,AE2_RECLAIM,2,2026-03-23 13:31:00+00:00,125.1,128.45,124.47,0.15829145728643143,0.8417085427135685,0.5035971223021547,3.1814548361310866
DDOG,2026-03-24,BEAR,AE2_RECLAIM,2,2026-03-24 13:31:00+00:00,129.24,130.5799,124.0,0.7963646863934105,0.20363531360658949,4.054472299597654,5.091225626740954
DDOG,2026-04-01,BULL,AE2_RECLAIM,2,2026-04-01 13:31:00+00:00,118.02,119.9353,114.52,0.6463169168836442,0.6463169168836442,1.6228605321132028,4.588459583121507
DDOG,2026-04-15,BEAR,AE2_RECLAIM,2,2026-04-15 13:31:00+00:00,110.56,113.16,108.79,0.40503432494279173,0.5949656750572083,1.6009406657018777,3.9526049204052014
DDOG,2026-04-17,BEAR,AE2_RECLAIM,2,2026-04-17 13:31:00+00:00,123.43,128.75,122.595,0.13566206336312067,0.8643379366368793,0.6764967998055642,4.9866320991655195
DDOG,2026-04-22,BULL,AE2_RECLAIM,2,2026-04-22 13:31:00+00:00,129.28,135.96,128.67,0.08367626886145568,0.08367626886145568,5.167079207920797,5.638923267326748
DDOG,2026-05-01,BULL,AE2_RECLAIM,2,2026-05-01 13:31:00+00:00,132.2,137.0,128.0,0.4666666666666654,0.4666666666666654,3.6308623298033376,6.80786686838124
DDOG,2026-05-07,BULL,AE2_RECLAIM,2,2026-05-07 13:31:00+00:00,143.58,145.69,140.714,0.5759646302250833,0.5759646302250833,1.469564006128977,3.46566374146817
DDOG,2026-05-08,BULL,AE2_RECLAIM,2,2026-05-08 13:31:00+00:00,188.79,198.6,179.47,0.48719289074751676,0.48719289074751676,5.1962498013666,10.13295195720112
DDOG,2026-05-15,BULL,AE2_RECLAIM,2,2026-05-15 13:31:00+00:00,202.82,205.0,197.55,0.7073825503355691,0.7073825503355691,1.074844689872797,3.673207770436835
DDOG,2026-05-18,BULL,AE2_RECLAIM,2,2026-05-18 13:31:00+00:00,208.07,211.28,199.91,0.7176781002638517,0.7176781002638517,1.5427500360455655,5.464507137021197
DDOG,2026-05-19,BEAR,AE2_RECLAIM,2,2026-05-19 13:31:00+00:00,208.89,210.825,203.2002,0.7462228517469306,0.2537771482530694,2.723825937096075,3.650150797070226
DDOG,2026-06-03,BEAR,AE2_RECLAIM,2,2026-06-03 13:31:00+00:00,269.12,274.9799,260.37,0.5989089589935599,0.4010910410064401,3.2513376932223546,5.428767835909625
DDOG,2026-06-10,BEAR,AE2_RECLAIM,2,2026-06-10 13:31:00+00:00,227.29,236.83,219.08,0.4625352112676045,0.5374647887323956,3.6121254784636276,7.809406485107131
DDOG,2026-06-16,BEAR,AE2_RECLAIM,2,2026-06-16 13:31:00+00:00,233.09,238.67,228.25,0.46449136276391645,0.5355086372360836,2.0764511562057586,4.470376249517349
DDOG,2026-06-17,BEAR,AE2_RECLAIM,2,2026-06-17 13:31:00+00:00,231.08,236.52,225.19,0.519858781994705,0.48014121800529497,2.5489008135710636,4.903063873983041
DDOG,2026-06-18,BEAR,AE2_RECLAIM,2,2026-06-18 13:31:00+00:00,226.57,235.9999,225.83,0.07276374398961463,0.9272362560103854,0.32660987774196965,4.488634858983972
DDOG,2026-06-22,BULL,AE2_RECLAIM,2,2026-06-22 13:31:00+00:00,222.75,225.585,215.3001,0.7243531779599216,0.7243531779599216,1.2727272727272763,4.617239057239067
DDOG,2026-06-23,BULL,AE2_RECLAIM,2,2026-06-23 13:31:00+00:00,221.36,228.3794,216.46,0.41109451818044596,0.41109451818044596,3.1710336104083803,5.384622334658473
DDOG,2026-07-06,BULL,AE2_RECLAIM,2,2026-07-06 13:31:00+00:00,260.31,266.13,257.285,0.34200113058224846,0.34200113058224846,2.235795781952285,3.397871768276275
DDOG,2026-07-28,BEAR,AE2_RECLAIM,2,2026-07-28 13:31:00+00:00,251.87,257.86,249.0,0.3239277652370203,0.6760722347629797,1.1394767141779507,3.517687696033674
DDOG,2026-07-30,BULL,AE2_RECLAIM,2,2026-07-30 13:31:00+00:00,264.2,273.7299,252.5,0.5511095200636836,0.5511095200636836,3.607077971233913,8.035541256623766
DDOG,2026-08-04,BULL,AE2_RECLAIM,2,2026-08-04 13:31:00+00:00,273.46,278.68,267.5,0.5330948121645774,0.5330948121645774,1.9088714985738418,4.0883493015431895
DDOG,2026-08-07,BULL,AE2_RECLAIM,2,2026-08-07 13:31:00+00:00,229.15,243.0,225.26,0.2192784667418271,0.2192784667418271,6.04407593279511,7.7416539384682554
DDOG,2026-08-11,BEAR,AE2_RECLAIM,2,2026-08-11 13:31:00+00:00,260.79,262.99,229.76,0.9337947637676802,0.06620523623231978,11.898462364354472,12.742052992829485
DDOG,2026-08-12,BULL,AE2_RECLAIM,2,2026-08-12 13:31:00+00:00,246.81,258.245,246.33,0.04028535459504742,0.04028535459504742,4.633118593249869,4.827600178274783
DDOG,2026-08-13,BULL,AE2_RECLAIM,2,2026-08-13 13:31:00+00:00,240.93,255.4799,239.34,0.09851362152181892,0.09851362152181892,6.039056987506736,6.698999709459172
DDOG,2026-08-19,BEAR,AE2_RECLAIM,2,2026-08-19 13:31:00+00:00,246.0,253.445,243.0,0.28721876495931087,0.7127812350406891,1.2195121951219512,4.245934959349591
DDOG,2026-08-25,BULL,AE2_RECLAIM,2,2026-08-25 13:31:00+00:00,225.71,234.53,225.67,0.004514672686232551,0.004514672686232551,3.9076691329582176,3.9253909884364955
DDOG,2026-08-26,BULL,AE2_RECLAIM,2,2026-08-26 13:31:00+00:00,222.98,229.08,221.31,0.21492921492921305,0.21492921492921305,2.7356713606601595,3.4846174544802273
DDOG,2026-08-27,BULL,AE2_RECLAIM,2,2026-08-27 13:31:00+00:00,227.68,234.95,219.0,0.5442006269592484,0.5442006269592484,3.193078004216436,7.00544624033731
DE,2025-06-05,BEAR,AE2_RECLAIM,2,2025-06-05 13:31:00+00:00,507.78,516.73,507.45,0.03556034482758438,0.9644396551724156,0.0649887746661909,1.8275631178857044
DE,2025-07-07,BEAR,AE2_RECLAIM,2,2025-07-07 13:31:00+00:00,520.97,523.58,519.435,0.3703256936067663,0.6296743063932337,0.29464268575927244,0.7956312263662199
DE,2025-07-17,BULL,AE2_RECLAIM,2,2025-07-17 13:31:00+00:00,508.31,508.67,499.11,0.9623430962343082,0.9623430962343082,0.07082292301941996,1.8807420668489707
DE,2025-07-31,BULL,AE2_RECLAIM,2,2025-07-31 13:31:00+00:00,508.04,512.72,504.735,0.41390106449593,0.41390106449593,0.9211873080859788,1.571726635697979
DE,2025-08-04,BEAR,AE2_RECLAIM,2,2025-08-04 13:31:00+00:00,500.77,520.17,500.0,0.038175508180465216,0.9618244918195348,0.15376320466481255,4.027797192323813
DE,2025-08-18,BEAR,AE2_RECLAIM,2,2025-08-18 13:31:00+00:00,488.8,492.389,473.98,0.8050410125482101,0.19495898745178986,3.03191489361702,3.7661620294599
DE,2025-09-04,BEAR,AE2_RECLAIM,2,2025-09-04 13:31:00+00:00,469.13,477.8439,466.76,0.2138236541289617,0.7861763458710382,0.5051904589346247,2.362650011723835
DE,2025-09-25,BULL,AE2_RECLAIM,2,2025-09-25 13:31:00+00:00,468.79,477.22,468.3,0.05493273542600989,0.05493273542600989,1.7982465496277664,1.9027709635444474
DE,2025-10-02,BULL,AE2_RECLAIM,2,2025-10-02 13:31:00+00:00,451.72,456.8325,447.44,0.45568272557892325,0.45568272557892325,1.1317851766580966,2.0792747719826403
DE,2025-10-03,BEAR,AE2_RECLAIM,2,2025-10-03 13:31:00+00:00,461.9,462.335,453.345,0.9516129032258059,0.04838709677419406,1.8521324962112906,1.9463087248322044
DE,2025-10-06,BULL,AE2_RECLAIM,2,2025-10-06 13:31:00+00:00,462.94,464.7611,459.5,0.6538556575621065,0.6538556575621065,0.3933771115047309,1.1364539681168184
DE,2025-10-13,BEAR,AE2_RECLAIM,2,2025-10-13 13:31:00+00:00,446.4,460.62,441.89,0.24079017618793308,0.7592098238120669,1.010304659498206,4.195788530465954
DE,2025-10-15,BEAR,AE2_RECLAIM,2,2025-10-15 13:31:00+00:00,447.89,449.825,433.0,0.8849925705794945,0.11500742942050546,3.3244769921185977,3.7565027127196386
DE,2025-10-16,BEAR,AE2_RECLAIM,2,2025-10-16 13:31:00+00:00,448.66,452.355,446.31,0.38875103391232696,0.611248966087673,0.5237819284090452,1.347345428609641
DE,2025-12-11,BULL,AE2_RECLAIM,2,2025-12-11 14:31:00+00:00,468.9,469.97,455.905,0.9239246356203309,0.9239246356203309,0.22819364470037323,2.9995734698230017
DE,2026-01-21,BULL,AE2_RECLAIM,2,2026-01-21 14:31:00+00:00,508.69,515.255,507.09,0.19595835884874693,0.19595835884874693,1.2905698952210576,1.6051033045666359
DE,2026-01-27,BEAR,AE2_RECLAIM,2,2026-01-27 14:31:00+00:00,516.55,518.66,512.57,0.6535303776683018,0.3464696223316982,0.7704965637401809,1.1789758977833547
DE,2026-02-04,BULL,AE2_RECLAIM,2,2026-02-04 14:31:00+00:00,545.01,545.32,533.0,0.9748376623376577,0.9748376623376577,0.05687969028092312,2.2605089814865873
DE,2026-02-09,BULL,AE2_RECLAIM,2,2026-02-09 14:31:00+00:00,582.88,584.06,567.55,0.9285281647486402,0.9285281647486402,0.20244304144934636,2.832486961295634
DE,2026-02-13,BULL,AE2_RECLAIM,2,2026-02-13 14:31:00+00:00,597.98,626.25,596.78,0.04071937563624175,0.04071937563624175,4.727582862303084,4.9282584701829535
DE,2026-02-19,BULL,AE2_RECLAIM,2,2026-02-19 14:31:00+00:00,593.38,603.81,590.92,0.19084561675717912,0.19084561675717912,1.7577269203545705,2.172301054973202
DE,2026-02-23,BULL,AE2_RECLAIM,2,2026-02-23 14:31:00+00:00,662.9,666.92,646.4,0.8040935672514627,0.8040935672514627,0.606426308643835,3.0954895157640645
DE,2026-03-26,BULL,AE2_RECLAIM,2,2026-03-26 13:31:00+00:00,577.96,590.69,577.11,0.06259204712813109,0.06259204712813109,2.2025745726347874,2.349643573949761
DE,2026-04-10,BEAR,AE2_RECLAIM,2,2026-04-10 13:31:00+00:00,618.06,618.9499,607.445,0.9226503489817366,0.07734965101826341,1.7174707957156095,1.8614535805585068
DE,2026-04-16,BEAR,AE2_RECLAIM,2,2026-04-16 13:31:00+00:00,576.81,593.86,572.1,0.21645220588234948,0.7835477941176505,0.8165600457689574,3.7724727379899785
DE,2026-04-17,BULL,AE2_RECLAIM,2,2026-04-17 13:31:00+00:00,584.05,585.525,564.82,0.9287611687998054,0.9287611687998054,0.25254687098707695,3.54507319578802
DE,2026-04-20,BULL,AE2_RECLAIM,2,2026-04-20 13:31:00+00:00,590.5,593.6999,582.03,0.7257988500329942,0.7257988500329942,0.5418966977137946,1.976274343776458
DE,2026-04-21,BULL,AE2_RECLAIM,2,2026-04-21 13:31:00+00:00,594.63,595.64,587.55,0.875154511742894,0.875154511742894,0.16985352235843987,1.3605098969106892
DE,2026-04-24,BEAR,AE2_RECLAIM,2,2026-04-24 13:31:00+00:00,592.06,594.97,580.0,0.8056112224448847,0.1943887775551153,2.0369557139479015,2.528459953383108
DE,2026-05-11,BULL,AE2_RECLAIM,2,2026-05-11 13:31:00+00:00,574.9,582.98,572.3,0.2434456928838958,0.2434456928838958,1.4054618194468675,1.8577143851104654
DE,2026-05-21,BEAR,AE2_RECLAIM,2,2026-05-21 13:31:00+00:00,560.45,567.595,550.26,0.5878280934525546,0.4121719065474454,1.818181818181828,3.0930502274957687
DE,2026-06-22,BULL,AE2_RECLAIM,2,2026-06-22 13:31:00+00:00,589.17,598.21,587.84,0.1282545805207258,0.1282545805207258,1.5343618989425936,1.7601031960215225
DE,2026-07-27,BEAR,AE2_RECLAIM,2,2026-07-27 13:31:00+00:00,628.21,629.34,611.285,0.9374134588756582,0.06258654112434181,2.6941627799621255,2.8740389360245877
DE,2026-07-30,BEAR,AE2_RECLAIM,2,2026-07-30 13:31:00+00:00,611.11,634.005,608.21,0.11242488854429082,0.8875751114557092,0.4745463173569369,4.221007674559401
DE,2026-07-31,BEAR,AE2_RECLAIM,2,2026-07-31 13:31:00+00:00,599.46,604.77,590.06,0.6390210740992568,0.3609789259007432,1.5680779368098106,2.4538751543055475
DE,2026-08-12,BULL,AE2_RECLAIM,2,2026-08-12 13:31:00+00:00,617.77,621.3,606.32,0.7643524699599469,0.7643524699599469,0.5714100717095315,2.4248506725803947
DE,2026-08-24,BEAR,AE2_RECLAIM,2,2026-08-24 13:31:00+00:00,647.72,654.28,607.895,0.8585749703567975,0.14142502964320247,6.14849008830977,7.161273389736304
DELL,2025-05-23,BEAR,AE2_RECLAIM,2,2025-05-23 13:31:00+00:00,,,,,,,
DELL,2025-06-09,BEAR,AE2_RECLAIM,2,2025-06-09 13:31:00+00:00,113.78,115.24,112.83,0.39419087136929637,0.6058091286307037,0.8349446299876981,2.1181226929161507
DELL,2025-06-11,BEAR,AE2_RECLAIM,2,2025-06-11 13:31:00+00:00,113.265,115.05,111.7607,0.4573313470951272,0.5426686529048728,1.3281243102458842,2.9040745155167063
DELL,2025-06-12,BEAR,AE2_RECLAIM,2,2025-06-12 13:31:00+00:00,111.24,114.45,110.91,0.0932203389830502,0.9067796610169498,0.2966558791801495,3.182308522114353
DELL,2025-06-17,BULL,AE2_RECLAIM,2,2025-06-17 13:31:00+00:00,113.71,114.365,111.0,0.8053491827637438,0.8053491827637438,0.576026734675931,2.9592823850145065
DELL,2025-06-25,BEAR,AE2_RECLAIM,2,2025-06-25 13:31:00+00:00,120.61,121.83,119.16,0.5430711610486899,0.4569288389513101,1.2022220379736364,2.213746787165245
DELL,2025-06-26,BULL,AE2_RECLAIM,2,2025-06-26 13:31:00+00:00,120.48,122.3,120.25,0.11219512195122161,0.11219512195122161,1.510624169986714,1.7015272244355883
DELL,2025-06-27,BULL,AE2_RECLAIM,2,2025-06-27 13:31:00+00:00,126.02,127.145,122.265,0.7694672131147539,0.7694672131147539,0.8927154419933345,3.8724012061577495
DELL,2025-07-01,BULL,AE2_RECLAIM,2,2025-07-01 13:31:00+00:00,122.56,124.49,122.13,0.1822033898305114,0.1822033898305114,1.5747389033942498,1.9255874673629239
DELL,2025-07-02,BEAR,AE2_RECLAIM,2,2025-07-02 13:31:00+00:00,121.74,123.1553,120.11,0.5352510425902199,0.46474895740978006,1.3389190077213697,2.50147856086742
DELL,2025-07-03,BEAR,AE2_RECLAIM,2,2025-07-03 13:31:00+00:00,123.51,124.32,120.11,0.8076009501187674,0.19239904988123258,2.7528135373654,3.408630880090676
DELL,2025-07-11,BEAR,AE2_RECLAIM,2,2025-07-11 13:31:00+00:00,127.97,128.32,126.34,0.8232323232323252,0.1767676767676748,1.2737360318824689,1.5472376338204186
DELL,2025-07-16,BEAR,AE2_RECLAIM,2,2025-07-16 13:31:00+00:00,125.64,128.61,125.01,0.17499999999999832,0.8250000000000017,0.5014326647564434,2.8653295128939895
DELL,2025-07-17,BEAR,AE2_RECLAIM,2,2025-07-17 13:31:00+00:00,123.42,125.5,120.66,0.5702479338842982,0.4297520661157018,2.2362664073894063,3.9215686274509833
DELL,2025-07-21,BEAR,AE2_RECLAIM,2,2025-07-21 13:31:00+00:00,131.22,131.99,124.83,0.8924581005586579,0.10754189944134207,4.869684499314129,5.4564852918762465
DELL,2025-07-25,BULL,AE2_RECLAIM,2,2025-07-25 13:31:00+00:00,128.35,129.47,127.15,0.5172413793103414,0.5172413793103414,0.8726139462407516,1.8075574600701156
DELL,2025-07-29,BULL,AE2_RECLAIM,2,2025-07-29 13:31:00+00:00,133.85,133.9,131.1557,0.9817804175928246,0.9817804175928246,0.03735524841241044,2.0502801643631003
DELL,2025-07-30,BULL,AE2_RECLAIM,2,2025-07-30 13:31:00+00:00,133.5,136.02,132.52,0.2799999999999971,0.2799999999999971,1.88764044943821,2.6217228464419478
DELL,2025-08-05,BEAR,AE2_RECLAIM,2,2025-08-05 13:31:00+00:00,130.24,130.71,127.89,0.8333333333333341,0.16666666666666585,1.8043611793611858,2.1652334152334207
DELL,2025-08-06,BULL,AE2_RECLAIM,2,2025-08-06 13:31:00+00:00,130.4,131.8808,126.7011,0.7141147170685582,0.7141147170685582,1.1355828220858801,3.972162576687114
DELL,2025-08-13,BEAR,AE2_RECLAIM,2,2025-08-13 13:31:00+00:00,141.665,142.11,138.6678,0.870722212538487,0.12927778746151297,2.1156954787703333,2.4298168213743794
DELL,2025-08-14,BULL,AE2_RECLAIM,2,2025-08-14 13:31:00+00:00,139.18,140.6,136.06,0.6872246696035265,0.6872246696035265,1.0202615318292767,3.2619629257077105
DELL,2025-08-21,BULL,AE2_RECLAIM,2,2025-08-21 13:31:00+00:00,128.52,134.0,126.84,0.23463687150838095,0.23463687150838095,4.263927793339549,5.571117335823215
