source_label,source,column,dtype
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,market_daily_regime_score,float64
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,market_daily_regime_state,str
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,dia_daily_close,float64
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,dia_daily_ret_1d_pct,float64
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,dia_daily_ret_5d_pct,float64
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,dia_daily_ret_10d_pct,float64
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,dia_daily_ema9,float64
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,dia_daily_ema20,float64
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,dia_daily_close_vs_ema20_pct,float64
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,dia_daily_ema9_vs_ema20_pct,float64
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,dia_weekly_close_vs_ema20_pct,float64
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,directional_dia_daily_ret_1d_pct,float64
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,directional_dia_daily_ret_1d_pct__state,str
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,directional_dia_daily_ret_5d_pct,float64
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,directional_dia_daily_ret_5d_pct__state,str
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,directional_dia_daily_ret_10d_pct,float64
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,directional_dia_daily_ret_10d_pct__state,str
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,directional_dia_daily_close_vs_ema20_pct,float64
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,directional_dia_daily_close_vs_ema20_pct__state,str
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,directional_dia_daily_ema9_vs_ema20_pct,float64
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,directional_dia_daily_ema9_vs_ema20_pct__state,str
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,directional_dia_weekly_close_vs_ema20_pct,float64
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,directional_dia_weekly_close_vs_ema20_pct__state,str
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,market_3idx_prior_1d_state,str
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,market_3idx_prior_5d_state,str
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,market_3idx_daily_ema20_state,str
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,market_3idx_prior_1w_state,str
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,market_3idx_prior_4w_state,str
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,opening_2m_volume,float64
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,opening_2m_volume_median_20d_prior,float64
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,opening_2m_volume_median_60d_prior,float64
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,opening_2m_rvol_20d,float64
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,opening_2m_rvol_60d,float64
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,opening_2m_rvol_20d_state,str
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,opening_2m_rvol_20d_discovery_state,str
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,opening_participation_state,str
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,pre_last_close,float64
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,prior_session_date,datetime64[ns]
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,pdh,float64
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,pdl,float64
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,prior_rth_close,float64
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,prior_rth_bar_n,float64
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,prior_ah_close,float64
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,prior_ah_bar_n,float64
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,pm_c2_closed_beyond,bool
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,ah_c2_closed_beyond,bool
ENRICHED AE2 EVENTS,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,pd_c2_closed_beyond,bool
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,c1_open,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,c1_close,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,c2_open,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,c2_close,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,c3_open,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,c3_close,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,c1_vwap_close_ok,bool
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,c2_vwap_close_ok,bool
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,c1_body_to_range_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,c2_body_to_range_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,c1_favorable_clv_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,c2_favorable_clv_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,c1_favorable_wick_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,c2_favorable_wick_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,c1_adverse_wick_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,c2_adverse_wick_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,c1_favorable_body_return_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,c2_favorable_body_return_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,c1_to_c2_close_progress_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,c1_range_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,c2_range_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,clv_change_pp,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,c1_body_to_range_pct__bucket,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,c2_body_to_range_pct__bucket,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,c1_favorable_clv_pct__bucket,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,c2_favorable_clv_pct__bucket,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,c1_favorable_wick_pct__bucket,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,c2_favorable_wick_pct__bucket,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,c1_adverse_wick_pct__bucket,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,c2_adverse_wick_pct__bucket,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,c1_favorable_body_return_pct__bucket,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,c2_favorable_body_return_pct__bucket,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,c1_to_c2_close_progress_pct__bucket,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,c1_range_pct__bucket,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,c2_range_pct__bucket,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,clv_change_pp__bucket,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,open,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,close,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,ema9_daily,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,ema20_daily,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,close_vs_ema9_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,close_vs_ema20_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,range_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,prior_close,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,prior_ret_1d_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,prior_ret_3d_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,prior_ret_5d_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,prior_ret_10d_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,prior_ret_20d_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,prior_ema9,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,prior_ema20,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,prior_sma20,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,prior_ema9_slope_1d_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,prior_ema20_slope_1d_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,prior_close_vs_ema9_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,prior_close_vs_ema20_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,prior_ema9_vs_ema20_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,prior_range_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,gap_from_prior_close_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_ret_1d_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_ret_3d_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_ret_5d_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_ret_10d_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_ret_20d_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_close_vs_ema9_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_close_vs_ema20_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_ema9_vs_ema20_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_ema9_slope_1d_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_ema20_slope_1d_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_gap_from_prior_close_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_ret_1d_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_ret_3d_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_ret_5d_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_ret_10d_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_ret_20d_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_close_vs_ema9_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_close_vs_ema20_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_ema9_vs_ema20_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_ema9_slope_1d_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_ema20_slope_1d_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_gap_from_prior_close_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,daily_trend_score,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,daily_trend_state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,weekly_week_open,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,weekly_week_close,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,weekly_close_vs_ema9_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,weekly_close_vs_ema20_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,weekly_close_vs_sma20_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,weekly_range_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_weekly_ret_1w_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_weekly_ret_2w_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_weekly_ret_4w_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_weekly_ret_8w_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_weekly_close_vs_ema9_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_weekly_close_vs_ema20_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_weekly_ema9_vs_ema20_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_weekly_close_vs_sma20_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_weekly_ema9_slope_1w_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_weekly_ema20_slope_1w_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_weekly_ret_1w_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_weekly_ret_2w_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_weekly_ret_4w_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_weekly_ret_8w_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_weekly_close_vs_ema9_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_weekly_close_vs_ema20_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_weekly_ema9_vs_ema20_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_weekly_close_vs_sma20_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_weekly_ema9_slope_1w_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_prior_weekly_ema20_slope_1w_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,spy_daily_close,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,spy_daily_ret_1d_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,spy_daily_ret_5d_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,spy_daily_ret_10d_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,spy_daily_ema9,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,spy_daily_ema20,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,spy_daily_close_vs_ema20_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,spy_daily_ema9_vs_ema20_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,qqq_daily_close,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,qqq_daily_ret_1d_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,qqq_daily_ret_5d_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,qqq_daily_ret_10d_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,qqq_daily_ema9,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,qqq_daily_ema20,float64
