feature,direction,bucket,n,c3_confirmed_n,c3_confirmation_pct,binary_n,favorable_first_pct,avg_feature_value,median_feature_value
c2_vwap_penetration_pct,BULL,"(-0.00099479, 0.0333]",855,435,50.87719298245614,825,50.666666666666664,0.01628045100942818,0.016299054442981128
c2_vwap_penetration_pct,BULL,"(0.0333, 0.0715]",867,382,44.05997693194925,850,51.411764705882355,0.05167748142878439,0.05119296207013046
c2_vwap_penetration_pct,BULL,"(0.0715, 0.123]",837,405,48.38709677419355,826,51.69491525423729,0.095668603324398,0.09498548437808277
c2_vwap_penetration_pct,BULL,"(0.123, 0.22]",850,384,45.1764705882353,834,48.92086330935252,0.16494507480790785,0.16237235020226248
c2_vwap_penetration_pct,BULL,"(0.22, 2.989]",844,391,46.32701421800948,817,49.69400244798042,0.39448965766803523,0.3184331944649741
c1_to_c2_close_progress_pct,BEAR,"(-0.472, 0.047]",881,411,46.651532349602725,845,48.63905325443787,-0.01173257740424316,0.007092198581553833
c1_to_c2_close_progress_pct,BEAR,"(0.047, 0.136]",837,397,47.43130227001195,819,51.03785103785104,0.09008266878411832,0.08901605468130012
c1_to_c2_close_progress_pct,BEAR,"(0.136, 0.259]",823,366,44.471445929526126,815,49.8159509202454,0.1952055324715237,0.19285913670159893
c1_to_c2_close_progress_pct,BEAR,"(0.259, 0.486]",855,415,48.538011695906434,850,51.76470588235294,0.36023173962371563,0.3540513440380151
c1_to_c2_close_progress_pct,BEAR,"(0.486, 4.449]",808,375,46.41089108910891,784,48.08673469387755,0.8536721140227842,0.7285295521643665
c1_to_c2_close_progress_pct,BULL,"(-0.472, 0.047]",811,385,47.472256473489516,783,48.91443167305236,-0.011184267911248179,0.006460783046911651
c1_to_c2_close_progress_pct,BULL,"(0.047, 0.136]",854,396,46.37002341920375,831,51.74488567990373,0.08956899523774775,0.0893896629494274
c1_to_c2_close_progress_pct,BULL,"(0.136, 0.259]",868,416,47.92626728110599,857,51.80863477246208,0.19336671623457097,0.1916376321161291
c1_to_c2_close_progress_pct,BULL,"(0.259, 0.486]",836,387,46.291866028708135,827,52.11608222490931,0.35797800146642456,0.35311335107936137
c1_to_c2_close_progress_pct,BULL,"(0.486, 4.449]",884,413,46.71945701357466,854,47.7751756440281,0.8383989789259408,0.7208267204165151
c2_to_c1_volume_ratio,BEAR,"(0.00243, 0.159]",878,410,46.69703872437358,866,50.57736720554273,0.10034856003417991,0.10648971452602213
c2_to_c1_volume_ratio,BEAR,"(0.159, 0.25]",834,406,48.6810551558753,821,48.23386114494519,0.20348328862155882,0.20257647864828565
c2_to_c1_volume_ratio,BEAR,"(0.25, 0.361]",842,385,45.72446555819477,828,49.15458937198068,0.3028900763872518,0.3022173629624224
c2_to_c1_volume_ratio,BEAR,"(0.361, 0.545]",861,380,44.13472706155633,837,47.07287933094385,0.4409801901252939,0.43620098654523404
c2_to_c1_volume_ratio,BEAR,"(0.545, 929.418]",789,383,48.542458808618505,761,54.796320630749015,14.41488237582357,0.8048526981893113
