feature,research_period,n,winner_mean,loser_mean,outcome_difference,confirmed_mean,not_confirmed_mean,confirmation_difference
directional_prior_weekly_ret_1w_pct,DISCOVERY,4272,-0.02297991232402172,0.042576471658891626,-0.06555638398291334,0.10172105200978497,-0.08966436947715699,0.19138542148694196
directional_prior_weekly_ret_1w_pct,VALIDATION,4185,-0.34498078370958224,0.25047958985265634,-0.5954603735622386,-0.26571864359348907,0.15723879675714833,-0.4229574403506374
directional_prior_weekly_ret_2w_pct,DISCOVERY,4272,-0.20955030932876542,0.18024602949858323,-0.38979633882734865,0.10813683045558851,-0.14036261740195424,0.24849944785754274
directional_prior_weekly_ret_2w_pct,VALIDATION,4185,-0.17094506869123305,0.2505026556079852,-0.42144772429921823,-0.1909636710288238,0.24963508174057653,-0.4405987527694003
directional_prior_weekly_ret_4w_pct,DISCOVERY,4272,-0.13102469845386397,0.15809851707796785,-0.28912321553183185,0.2077946591603947,-0.16823074942755908,0.37602540858795375
directional_prior_weekly_ret_4w_pct,VALIDATION,4185,0.0777597727403367,0.40530940407176,-0.32754963133142334,-0.0870035254937996,0.34287735963352395,-0.42988088512732353
directional_prior_weekly_ret_8w_pct,DISCOVERY,4272,-0.36248811141457327,-0.2751230207816039,-0.08736509063296938,-0.17713026564965256,-0.4849371979364571,0.30780693228680456
directional_prior_weekly_ret_8w_pct,VALIDATION,4185,0.12076073811603347,0.7961293226296413,-0.6753685845136078,-0.08492038415575774,0.6567844457435875,-0.7417048298993453
directional_prior_weekly_close_vs_ema9_pct,DISCOVERY,4272,-0.20458402771110137,0.19001735282004276,-0.39460138053114413,0.005547316478019695,-0.05196607633135026,0.057513392809369956
directional_prior_weekly_close_vs_ema9_pct,VALIDATION,4185,-0.04326238489349227,0.3281961425777243,-0.37145852747121655,-0.09315741660270145,0.25962561029992826,-0.3527830269026297
directional_prior_weekly_close_vs_ema20_pct,DISCOVERY,4272,-0.07566787661197358,0.269432788345526,-0.3451006649574996,0.15384424406067712,0.026692914128399182,0.12715132993227793
directional_prior_weekly_close_vs_ema20_pct,VALIDATION,4185,-0.0743836540500314,0.7488049737723877,-0.8231886278224192,-0.026914206329130923,0.5142954482100417,-0.5412096545391726
directional_prior_weekly_ema9_vs_ema20_pct,DISCOVERY,4272,-0.1263071252196726,-0.2028187536276774,0.0765116284080048,-0.1040213371697685,-0.193143812002366,0.0891224748325975
directional_prior_weekly_ema9_vs_ema20_pct,VALIDATION,4185,-0.053247918903429864,0.3744992415878572,-0.427747160491287,0.031340512004481506,0.2290219069138023,-0.1976813949093208
directional_prior_weekly_close_vs_sma20_pct,DISCOVERY,4272,0.027836133532424125,0.34821932062906996,-0.3203831870966458,0.364608748359156,0.007367453384751147,0.3572412949744049
directional_prior_weekly_close_vs_sma20_pct,VALIDATION,4185,0.036385401119449406,0.9781008666476122,-0.9417154655281628,0.07395932556652081,0.6946751818775676,-0.6207158563110468
directional_prior_weekly_ema9_slope_1w_pct,DISCOVERY,4272,-0.03045706186417859,0.05118987248935338,-0.08164693435353197,0.025925964681805618,-0.012260555176119119,0.03818651985792473
directional_prior_weekly_ema9_slope_1w_pct,VALIDATION,4185,-0.009004330374981563,0.09052336670144699,-0.09952769707642856,-0.018318006504242167,0.07053737134099891,-0.08885537784524108
directional_prior_weekly_ema20_slope_1w_pct,DISCOVERY,4272,-0.02140887021621195,0.006238644243141751,-0.027647514459353702,-0.0018103710338410598,-0.011587482657617998,0.009777111623776938
directional_prior_weekly_ema20_slope_1w_pct,VALIDATION,4185,-0.006586853463097525,0.08248108080950324,-0.08906793427260076,-0.0008427559115411973,0.056582214467988744,-0.05742497037952994
