ma_definition,symbol,short_ma_state,total_n,binary_n,favorable_n,adverse_n,both_n,unresolved_n,favorable_first_pct,c3_confirmed_n,c3_confirmation_pct,avg_mfe_pct,avg_mae_pct,median_mfe_pct,median_mae_pct,symbol_n,trade_date_n
CONTINUOUS,GS,BOTH_OPPOSING,9,9,3,6,0,0,33.333333333333336,4,44.44444444444444,0.6102837865628263,1.6616469660992403,0.4916424340197102,1.4220528950515978,1,9
CONTINUOUS,GS,EMA20_ONLY_OPPOSING,3,3,1,2,0,0,33.333333333333336,1,33.333333333333336,1.4367484743703915,0.6236553155493715,1.5073553979360939,0.6176338625146824,1,3
CONTINUOUS,HAL,BOTH_FAVORABLE,60,59,31,28,1,0,52.54237288135593,26,43.333333333333336,1.1892290464690305,1.6660979193087058,0.9948002262263593,1.3038551473692128,1,60
CONTINUOUS,HAL,BOTH_OPPOSING,5,5,4,1,0,0,80.0,4,80.0,1.7403347518752432,0.3797331493570423,1.7487409065472859,0.2062800825120245,1,5
CONTINUOUS,HAL,EMA20_ONLY_OPPOSING,1,1,1,0,0,0,100.0,1,100.0,1.38175593054536,0.11005135730007753,1.38175593054536,0.11005135730007753,1,1
CONTINUOUS,HD,BOTH_FAVORABLE,57,57,28,29,0,0,49.12280701754386,29,50.87719298245614,1.0456351972236742,1.0492648767377835,0.7842084861496245,0.704176857805238,1,57
CONTINUOUS,HD,BOTH_OPPOSING,7,7,3,4,0,0,42.857142857142854,5,71.42857142857143,1.0119939783899266,0.9674434947739726,1.1643844617124612,0.866256189654566,1,7
CONTINUOUS,HD,EMA20_ONLY_OPPOSING,3,3,2,1,0,0,66.66666666666667,3,100.0,1.2737280010876064,0.49293090045589066,0.8542576026045585,0.07526822577879287,1,3
CONTINUOUS,HD,EMA9_ONLY_OPPOSING,2,2,0,2,0,0,0.0,0,0.0,0.04426942238315335,2.0194283677819707,0.04426942238315335,2.0194283677819707,1,2
CONTINUOUS,HON,BOTH_FAVORABLE,42,42,25,17,0,0,59.523809523809526,23,54.76190476190476,1.0647333532086076,0.8510738082524407,0.7701093716381313,0.6564279875674731,1,42
CONTINUOUS,HON,BOTH_OPPOSING,11,11,6,5,0,0,54.54545454545455,6,54.54545454545455,0.7978759235065879,1.166982042363,0.6983505203294145,0.9918200408997944,1,11
CONTINUOUS,HON,EMA20_ONLY_OPPOSING,2,2,2,0,0,0,100.0,2,100.0,1.3514079038593017,1.763071091563485,1.3514079038593017,1.763071091563485,1,2
CONTINUOUS,HON,EMA9_ONLY_OPPOSING,1,1,0,1,0,0,0.0,0,0.0,0.23347372276139483,1.229170481596778,0.23347372276139483,1.229170481596778,1,1
CONTINUOUS,HOOD,BOTH_FAVORABLE,92,89,50,39,3,0,56.17977528089887,51,55.43478260869565,2.595715607635988,2.5963328623528086,2.13921926386403,1.6865466158758247,1,92
CONTINUOUS,HOOD,BOTH_OPPOSING,3,3,2,1,0,0,66.66666666666667,3,100.0,5.914640563014995,1.8203948281642415,7.921460844164087,2.588097675098693,1,3
CONTINUOUS,IBM,BOTH_FAVORABLE,58,57,32,25,0,1,56.14035087719298,26,44.827586206896555,1.4491632997838289,1.0856177789435033,1.2103420661092534,0.864447473323896,1,58
CONTINUOUS,IBM,BOTH_OPPOSING,9,9,5,4,0,0,55.55555555555556,5,55.55555555555556,1.8385652287865948,1.3105291107512949,0.8342194184517109,1.3762094203910613,1,9
CONTINUOUS,IBM,EMA20_ONLY_OPPOSING,2,2,1,1,0,0,50.0,1,50.0,0.5666746378844303,2.0072666371974273,0.5666746378844303,2.0072666371974273,1,2
CONTINUOUS,IBM,EMA9_ONLY_OPPOSING,1,1,1,0,0,0,100.0,0,0.0,0.9798942029617482,0.8305358154945954,0.9798942029617482,0.8305358154945954,1,1
CONTINUOUS,INTC,BOTH_FAVORABLE,104,104,51,53,0,0,49.03846153846154,47,45.19230769230769,2.6911826143540116,2.1765712449732617,2.0634641976877024,1.4739063143065536,1,104
CONTINUOUS,INTC,BOTH_OPPOSING,1,1,1,0,0,0,100.0,0,0.0,4.274247437786313,0.3550467357437887,4.274247437786313,0.3550467357437887,1,1
CONTINUOUS,INTC,EMA20_ONLY_OPPOSING,3,3,1,2,0,0,33.333333333333336,1,33.333333333333336,3.0217753247249672,3.9711592521261285,1.680502125936421,1.113585746102444,1,3
CONTINUOUS,ISRG,BOTH_FAVORABLE,50,50,25,25,0,0,50.0,25,50.0,1.2958608910836387,1.316307536834706,0.8178997765817858,0.8187164406199144,1,50
CONTINUOUS,ISRG,BOTH_OPPOSING,7,7,3,4,0,0,42.857142857142854,3,42.857142857142854,0.7539051779441593,0.9247846006575259,0.7288565733203329,0.7718066381094951,1,7
CONTINUOUS,ISRG,EMA20_ONLY_OPPOSING,2,2,1,1,0,0,50.0,2,100.0,1.7309954595077073,1.7867739518833607,1.7309954595077073,1.7867739518833607,1,2
CONTINUOUS,IWM,BOTH_FAVORABLE,99,88,44,44,0,11,50.0,47,47.474747474747474,0.7231725440660782,0.7677236050329725,0.5247659317426708,0.526070763500929,1,99
CONTINUOUS,IWM,BOTH_OPPOSING,2,2,2,0,0,0,100.0,1,50.0,0.840749610603011,0.2263499748731248,0.840749610603011,0.2263499748731248,1,2
CONTINUOUS,JNJ,BOTH_FAVORABLE,57,57,26,31,0,0,45.6140350877193,24,42.10526315789474,0.7324225770642565,0.9026102187207963,0.551132884262106,0.7813953488372124,1,57
CONTINUOUS,JNJ,BOTH_OPPOSING,10,7,5,2,0,3,71.42857142857143,5,50.0,0.7034602827206136,0.5289769429652352,0.594322195480708,0.441978776560398,1,10
CONTINUOUS,JNJ,EMA20_ONLY_OPPOSING,1,1,0,1,0,0,0.0,0,0.0,0.39958139092379574,1.1721054133764621,0.39958139092379574,1.1721054133764621,1,1
CONTINUOUS,JNJ,EMA9_ONLY_OPPOSING,1,1,0,1,0,0,0.0,0,0.0,0.5735433742176602,0.7343680365827815,0.5735433742176602,0.7343680365827815,1,1
CONTINUOUS,JPM,BOTH_FAVORABLE,71,70,41,29,0,1,58.57142857142857,36,50.70422535211268,0.9725126943809655,0.9101977779118277,0.8876036373361771,0.5933598573192543,1,71
CONTINUOUS,JPM,BOTH_OPPOSING,1,1,1,0,0,0,100.0,0,0.0,1.0714643345906005,0.25368002937349304,1.0714643345906005,0.25368002937349304,1,1
CONTINUOUS,JPM,EMA20_ONLY_OPPOSING,3,3,2,1,0,0,66.66666666666667,2,66.66666666666667,0.7341624431160724,1.1563965051003964,0.9133721027669194,0.8697983877725542,1,3
CONTINUOUS,KLAC,BOTH_FAVORABLE,46,46,28,18,0,0,60.869565217391305,22,47.82608695652174,2.2935963503659,2.016944640436257,1.4672157549316966,1.3234302812648624,1,46
CONTINUOUS,KLAC,BOTH_OPPOSING,7,7,4,3,0,0,57.142857142857146,4,57.142857142857146,1.337402879309039,1.4274235334617973,1.0733442364216577,0.42080924855491825,1,7
CONTINUOUS,KLAC,EMA20_ONLY_OPPOSING,5,5,3,2,0,0,60.0,3,60.0,2.4540738003590064,1.1153169052558052,1.9472689563848473,1.3552542372881324,1,5
CONTINUOUS,KLAC,UNKNOWN,1,1,0,1,0,0,0.0,0,0.0,0.026146244661799847,2.0508041646274813,0.026146244661799847,2.0508041646274813,1,1
CONTINUOUS,LLY,BOTH_FAVORABLE,71,70,43,27,1,0,61.42857142857143,34,47.88732394366197,1.5000755100310355,1.2831297590108157,1.2100519341208482,0.9988760303055646,1,71
CONTINUOUS,LLY,BOTH_OPPOSING,5,5,2,3,0,0,40.0,2,40.0,0.959964949659281,2.1938434532131845,0.8645810292264942,1.469397419202093,1,5
CONTINUOUS,LLY,EMA20_ONLY_OPPOSING,3,3,1,2,0,0,33.333333333333336,0,0.0,0.7328639100014409,1.9059056917772308,0.2786545224997672,0.9739381368924321,1,3
CONTINUOUS,LLY,EMA9_ONLY_OPPOSING,1,1,0,1,0,0,0.0,1,100.0,0.6554427451484414,1.5293664053463536,0.6554427451484414,1.5293664053463536,1,1
CONTINUOUS,LMT,BOTH_FAVORABLE,47,47,27,20,0,0,57.4468085106383,24,51.06382978723404,1.3000263315753158,1.0103440679626445,1.2170543829918352,0.5824871531346344,1,47
CONTINUOUS,LMT,BOTH_OPPOSING,6,6,5,1,0,0,83.33333333333333,5,83.33333333333333,2.0762241964012866,0.6182838332444459,1.0904821474316952,0.6246017210945818,1,6
CONTINUOUS,LMT,EMA9_ONLY_OPPOSING,1,1,1,0,0,0,100.0,0,0.0,1.6,0.16666000000000167,1.6,0.16666000000000167,1,1
CONTINUOUS,LOW,BOTH_FAVORABLE,36,35,18,17,0,1,51.42857142857143,14,38.888888888888886,0.9726657186927183,0.8436351501285191,0.6743932108711559,0.7659352385953497,1,36
CONTINUOUS,LOW,BOTH_OPPOSING,5,5,2,3,0,0,40.0,2,40.0,0.8916843302549008,1.3679028854396549,0.6764374295377678,1.027391076684191,1,5
CONTINUOUS,LOW,EMA20_ONLY_OPPOSING,1,1,0,1,0,0,0.0,0,0.0,0.09120573988122756,1.659944465838383,0.09120573988122756,1.659944465838383,1,1
CONTINUOUS,LRCX,BOTH_FAVORABLE,71,71,39,32,0,0,54.929577464788736,30,42.25352112676056,2.1392414480078044,1.8666915175754801,1.6996871741397388,1.4093527640482628,1,71
CONTINUOUS,LRCX,BOTH_OPPOSING,3,3,1,2,0,0,33.333333333333336,1,33.333333333333336,1.0730286204146822,2.0856372997270274,0.2926489374056385,1.7071188015329217,1,3
CONTINUOUS,LRCX,EMA20_ONLY_OPPOSING,4,4,2,2,0,0,50.0,3,75.0,1.5592098667471153,2.6765668637122286,0.8888770148763981,2.7113752856296056,1,4
CONTINUOUS,LULU,BOTH_FAVORABLE,69,68,33,35,1,0,48.529411764705884,31,44.927536231884055,1.8452864328222407,1.5982660638784967,1.5173521018398202,0.9722142322959362,1,69
CONTINUOUS,LULU,BOTH_OPPOSING,4,4,4,0,0,0,100.0,2,50.0,1.4255531479948962,1.3462373353223973,1.3147665808578106,1.2537565154741215,1,4
CONTINUOUS,LULU,EMA20_ONLY_OPPOSING,3,3,0,3,0,0,0.0,1,33.333333333333336,2.2218921982205058,0.7742113501536241,2.0271402244932166,0.8376612497905846,1,3
CONTINUOUS,MA,BOTH_FAVORABLE,56,56,27,29,0,0,48.214285714285715,23,41.07142857142857,0.9684201119767408,0.8079111304985542,0.8170720203185873,0.6583174749265879,1,56
CONTINUOUS,MA,BOTH_OPPOSING,9,9,5,4,0,0,55.55555555555556,5,55.55555555555556,1.2221027179341,0.8688644425390293,0.8478190409580036,0.7218654248965602,1,9
CONTINUOUS,MA,EMA20_ONLY_OPPOSING,2,2,0,2,0,0,0.0,1,50.0,0.2055829450912677,0.9433111823341317,0.2055829450912677,0.9433111823341317,1,2
CONTINUOUS,MA,UNKNOWN,1,1,0,1,0,0,0.0,0,0.0,0.19153875349755461,0.6981896498459819,0.19153875349755461,0.6981896498459819,1,1
CONTINUOUS,MCD,BOTH_FAVORABLE,59,59,25,34,0,0,42.3728813559322,24,40.67796610169491,0.7279257213114939,0.9232439282473915,0.6543161214032286,0.7437383790878135,1,59
CONTINUOUS,MCD,BOTH_OPPOSING,9,9,2,7,0,0,22.22222222222222,4,44.44444444444444,0.5900066776504562,0.8423601439705607,0.16073752023101773,0.6865774116031582,1,9
CONTINUOUS,MCD,EMA20_ONLY_OPPOSING,5,5,4,1,0,0,80.0,4,80.0,1.1629767575584595,0.37831550127954455,1.4135562360341103,0.5182942678470462,1,5
CONTINUOUS,MCD,EMA9_ONLY_OPPOSING,1,1,0,1,0,0,0.0,0,0.0,0.3208110102338712,0.9335600397805552,0.3208110102338712,0.9335600397805552,1,1
CONTINUOUS,META,BOTH_FAVORABLE,97,97,53,44,0,0,54.63917525773196,54,55.670103092783506,1.2492229223682467,1.0230510941285251,1.1063608921912806,0.9460234826539184,1,97
CONTINUOUS,META,BOTH_OPPOSING,4,4,4,0,0,0,100.0,3,75.0,1.0541671157584616,0.38336326596408093,0.8988775709159851,0.38515577634862685,1,4
CONTINUOUS,META,EMA20_ONLY_OPPOSING,2,2,2,0,0,0,100.0,0,0.0,1.2548908897641224,0.4711833536473901,1.2548908897641224,0.4711833536473901,1,2
CONTINUOUS,MNDY,BOTH_FAVORABLE,50,45,18,27,5,0,40.0,15,30.0,2.5048793302215344,2.691482180483628,2.488844261858863,1.976235166288995,1,50
CONTINUOUS,MNDY,BOTH_OPPOSING,5,5,1,4,0,0,20.0,1,20.0,2.5875120652128833,1.5891861134701362,2.9477042585656816,1.8344777361631255,1,5
CONTINUOUS,MNDY,EMA9_ONLY_OPPOSING,2,2,0,2,0,0,0.0,0,0.0,3.872340827932452,1.3594645888568015,3.872340827932452,1.3594645888568015,1,2
CONTINUOUS,MRK,BOTH_FAVORABLE,58,58,30,28,0,0,51.724137931034484,33,56.89655172413793,1.0524797640587553,1.348571451679802,0.8164753164640262,0.8806699707854317,1,58
CONTINUOUS,MRK,BOTH_OPPOSING,10,10,6,4,0,0,60.0,5,50.0,1.0494479638553211,0.8706042044773167,0.9088335966910207,0.6570975292436502,1,10
CONTINUOUS,MRK,EMA20_ONLY_OPPOSING,3,3,2,1,0,0,66.66666666666667,1,33.333333333333336,1.8837850906082103,0.8927429063673213,1.6014958133485073,0.39346394602064433,1,3
CONTINUOUS,MRNA,BOTH_FAVORABLE,75,72,45,27,3,0,62.5,39,52.0,2.976817485359351,2.5185953616035683,2.3389413212966774,2.0025587717895443,1,75
CONTINUOUS,MRNA,BOTH_OPPOSING,3,3,1,2,0,0,33.333333333333336,2,66.66666666666667,1.6073514782124276,5.4551330491550685,0.4559270516717318,6.332320162107397,1,3
CONTINUOUS,MRVL,BOTH_FAVORABLE,79,77,36,41,2,0,46.753246753246756,36,45.56962025316456,2.614075013644876,2.308066366873252,2.1483111168629434,1.8518518518518414,1,79
CONTINUOUS,MRVL,BOTH_OPPOSING,3,3,3,0,0,0,100.0,3,100.0,3.4236719015453176,2.279424955964181,2.639140893470782,1.1684622393739652,1,3
CONTINUOUS,MRVL,EMA20_ONLY_OPPOSING,3,3,1,2,0,0,33.333333333333336,1,33.333333333333336,4.255549027815651,1.406035888215113,3.3965034031762804,1.1940034493433056,1,3
CONTINUOUS,MS,BOTH_FAVORABLE,57,57,27,30,0,0,47.36842105263158,32,56.14035087719298,0.9186200383441554,1.2390746304867188,0.7615726934899283,1.022638563622172,1,57
CONTINUOUS,MS,BOTH_OPPOSING,13,13,5,8,0,0,38.46153846153846,4,30.76923076923077,0.7717675274635412,1.1395306894588153,0.551687902272431,0.9975615162935004,1,13
CONTINUOUS,MS,EMA20_ONLY_OPPOSING,3,3,0,3,0,0,0.0,1,33.333333333333336,1.44219045614864,0.7052454415815376,0.9413491607632869,0.5719467113064052,1,3
CONTINUOUS,MS,EMA9_ONLY_OPPOSING,1,1,1,0,0,0,100.0,0,0.0,1.840250587314027,0.22670321064996107,1.840250587314027,0.22670321064996107,1,1
CONTINUOUS,MSFT,BOTH_FAVORABLE,79,73,30,43,0,6,41.0958904109589,32,40.50632911392405,0.840474821087058,0.8636668389737137,0.7017269264882344,0.676093891348849,1,79
CONTINUOUS,MSFT,BOTH_OPPOSING,2,1,0,1,0,1,0.0,1,50.0,0.7642456850768836,0.8102988854218466,0.7642456850768836,0.8102988854218466,1,2
CONTINUOUS,MSFT,EMA20_ONLY_OPPOSING,7,6,5,1,0,1,83.33333333333333,3,42.857142857142854,0.9401161152017535,0.5677516850496556,0.6532316769472374,0.36971763533965435,1,7
CONTINUOUS,MU,BOTH_FAVORABLE,96,93,48,45,3,0,51.61290322580645,45,46.875,2.861800837475041,2.0208886937687023,2.0526447077912833,1.5814884721997675,1,96
CONTINUOUS,MU,EMA20_ONLY_OPPOSING,1,1,0,1,0,0,0.0,0,0.0,0.47467172983178973,3.5296376494682646,0.47467172983178973,3.5296376494682646,1,1
CONTINUOUS,NEE,BOTH_FAVORABLE,48,46,22,24,0,2,47.82608695652174,20,41.666666666666664,0.8007711485716428,1.059156524326224,0.5880827216804048,0.925775432247183,1,48
CONTINUOUS,NEE,BOTH_OPPOSING,8,8,1,7,0,0,12.5,2,25.0,0.6803720617079426,0.9843841551606753,0.32265396288238146,0.8734852134959797,1,8
CONTINUOUS,NEE,EMA20_ONLY_OPPOSING,2,2,1,1,0,0,50.0,1,50.0,2.649501802298704,0.9403216402211371,2.649501802298704,0.9403216402211371,1,2
CONTINUOUS,NFLX,BOTH_FAVORABLE,86,84,43,41,1,1,51.19047619047619,43,50.0,1.247423086569391,1.056122028576948,1.0183927222821891,0.8648950809553699,1,86
CONTINUOUS,NFLX,BOTH_OPPOSING,4,4,2,2,0,0,50.0,2,50.0,0.613551771016297,1.3339558931198607,0.59247332463802,1.5130668342192966,1,4
CONTINUOUS,NFLX,EMA20_ONLY_OPPOSING,3,3,2,1,0,0,66.66666666666667,3,100.0,1.5850387683172835,0.6820095367473277,1.7240266029573292,0.5617614773681181,1,3
CONTINUOUS,NKE,BOTH_FAVORABLE,73,71,36,35,2,0,50.70422535211268,35,47.945205479452056,1.2195806504732187,1.383614337905592,0.9676997515365435,1.1242167342425349,1,73
CONTINUOUS,NKE,BOTH_OPPOSING,8,8,4,4,0,0,50.0,2,25.0,0.7623441562291788,1.417088475079838,0.593832413280599,1.0282986185666214,1,8
CONTINUOUS,NKE,EMA20_ONLY_OPPOSING,1,1,0,1,0,0,0.0,1,100.0,2.278275020341739,0.9682668836452498,2.278275020341739,0.9682668836452498,1,1
CONTINUOUS,NOW,BOTH_FAVORABLE,55,54,27,27,1,0,50.0,24,43.63636363636363,2.0359018811830745,1.5057395779699443,1.7815793204479853,1.1483389253816014,1,55
CONTINUOUS,NOW,BOTH_OPPOSING,2,2,1,1,0,0,50.0,1,50.0,0.7626748099939253,1.4831550111842937,0.7626748099939253,1.4831550111842937,1,2
CONTINUOUS,NOW,EMA20_ONLY_OPPOSING,3,3,2,1,0,0,66.66666666666667,2,66.66666666666667,1.2168391239522243,2.652008433301798,1.358087487283833,1.3733468972533005,1,3
CONTINUOUS,NVDA,BOTH_FAVORABLE,104,104,56,48,0,0,53.84615384615385,51,49.03846153846154,1.4258993478935769,1.2495518466895277,1.18735857267189,0.9751952720798736,1,104
CONTINUOUS,NVDA,BOTH_OPPOSING,2,2,1,1,0,0,50.0,0,0.0,1.659644802571182,0.9633077887576997,1.659644802571182,0.9633077887576997,1,2
CONTINUOUS,NVDA,EMA20_ONLY_OPPOSING,1,1,1,0,0,0,100.0,1,100.0,1.8641710196208625,0.9482646315993027,1.8641710196208625,0.9482646315993027,1,1
CONTINUOUS,ORCL,BOTH_FAVORABLE,94,92,44,48,2,0,47.82608695652174,46,48.93617021276596,1.9393652818680538,1.9965861920090786,1.5245281170390008,1.4687567393199363,1,94
CONTINUOUS,ORCL,BOTH_OPPOSING,6,6,2,4,0,0,33.333333333333336,1,16.666666666666668,1.2874630815732937,2.6125293987718896,1.0340039947712159,2.0127974116117198,1,6
CONTINUOUS,ORCL,EMA20_ONLY_OPPOSING,3,3,2,1,0,0,66.66666666666667,3,100.0,3.2854948657847856,0.3944726652275328,3.312816216042032,0.07089684509038395,1,3
CONTINUOUS,OXY,BOTH_FAVORABLE,81,81,36,45,0,0,44.44444444444444,34,41.97530864197531,1.1550642531755992,1.388213170747927,0.8718297101449393,1.018090029448892,1,81
CONTINUOUS,OXY,BOTH_OPPOSING,4,4,1,3,0,0,25.0,1,25.0,1.3090504524262296,1.0610572328895682,1.6380212653495767,0.786709303922347,1,4
CONTINUOUS,OXY,EMA20_ONLY_OPPOSING,1,0,0,0,0,1,,0,0.0,0.4789053591790213,0.456100342075263,0.4789053591790213,0.456100342075263,1,1
CONTINUOUS,PANW,BOTH_FAVORABLE,58,58,28,30,0,0,48.275862068965516,28,48.275862068965516,1.3636035829916417,1.5876088366075274,1.0380266288984408,1.1944886464508282,1,58
CONTINUOUS,PANW,BOTH_OPPOSING,4,4,1,3,0,0,25.0,0,0.0,1.5416392839431747,0.8374566222822295,1.4513150372787353,0.7579654101720809,1,4
CONTINUOUS,PANW,EMA20_ONLY_OPPOSING,2,2,1,1,0,0,50.0,1,50.0,0.5338928120629065,3.086286470214281,0.5338928120629065,3.086286470214281,1,2
CONTINUOUS,PEP,BOTH_FAVORABLE,54,50,28,22,0,4,56.0,24,44.44444444444444,0.8357440277064226,0.7522163251417858,0.6484111318067796,0.5641819591846688,1,54
CONTINUOUS,PEP,BOTH_OPPOSING,12,12,6,6,0,0,50.0,4,33.333333333333336,0.6270559772903536,1.208003881282587,0.6032172989042389,1.2094887463668138,1,12
CONTINUOUS,PEP,EMA20_ONLY_OPPOSING,5,5,2,3,0,0,40.0,1,20.0,0.6686948743505926,0.9203968439943647,0.32117765138841736,0.9628432956381319,1,5
CONTINUOUS,PEP,EMA9_ONLY_OPPOSING,3,3,2,1,0,0,66.66666666666667,1,33.333333333333336,0.7581886647294471,0.5541767129043561,0.7779101548812006,0.5991361293019463,1,3
CONTINUOUS,PFE,BOTH_FAVORABLE,72,69,37,32,0,3,53.6231884057971,40,55.55555555555556,0.9470856445625758,0.8061198202578693,0.6606517623185378,0.638326943441782,1,72
CONTINUOUS,PFE,BOTH_OPPOSING,2,2,0,2,0,0,0.0,0,0.0,1.0067633030521186,1.1775739523354338,1.0067633030521186,1.1775739523354338,1,2
CONTINUOUS,PFE,EMA20_ONLY_OPPOSING,1,1,0,1,0,0,0.0,0,0.0,0.35073241180111764,1.918712605735506,0.35073241180111764,1.918712605735506,1,1
CONTINUOUS,PLTR,BOTH_FAVORABLE,81,80,42,38,1,0,52.5,45,55.55555555555556,2.214905276757458,1.7559550918987834,1.5600428400221225,1.5142745470314543,1,81
CONTINUOUS,PLTR,EMA20_ONLY_OPPOSING,3,3,1,2,0,0,33.333333333333336,1,33.333333333333336,1.2995025986300415,3.7177770335067275,1.0255187216789883,4.033776459177265,1,3
CONTINUOUS,PYPL,BOTH_FAVORABLE,76,75,44,31,1,0,58.666666666666664,35,46.05263157894737,1.3945033955178914,1.3319310219718024,0.990498843591992,0.8761430876815439,1,76
CONTINUOUS,PYPL,BOTH_OPPOSING,7,7,3,4,0,0,42.857142857142854,5,71.42857142857143,1.3048062357596457,1.1280535215204506,1.1471808640468608,0.8204480908803977,1,7
CONTINUOUS,QCOM,BOTH_FAVORABLE,74,72,33,39,2,0,45.833333333333336,29,39.189189189189186,1.6622123547448455,1.5246232275499674,1.167846914250167,1.0591944683633576,1,74
CONTINUOUS,QCOM,BOTH_OPPOSING,3,2,1,1,1,0,50.0,1,33.333333333333336,1.465668254015655,1.4464182428991121,1.3292842110871386,1.0522390047683712,1,3
CONTINUOUS,QCOM,EMA9_ONLY_OPPOSING,1,1,1,0,0,0,100.0,1,100.0,0.9166347384116202,2.879497672567322,0.9166347384116202,2.879497672567322,1,1
CONTINUOUS,QQQ,BOTH_FAVORABLE,102,93,47,46,0,9,50.53763440860215,56,54.90196078431372,0.7080371611003983,0.6317604502254167,0.5585675674840163,0.5218511915643784,1,102
CONTINUOUS,QQQ,BOTH_OPPOSING,2,2,0,2,0,0,0.0,0,0.0,0.16313003603474446,1.0738164553875977,0.16313003603474446,1.0738164553875977,1,2
CONTINUOUS,QQQ,EMA20_ONLY_OPPOSING,4,3,1,2,0,1,33.333333333333336,2,50.0,0.27296331949740266,0.6876855698651794,0.21479316272923682,0.714541651884404,1,4
CONTINUOUS,RBLX,BOTH_FAVORABLE,65,64,32,32,1,0,50.0,29,44.61538461538461,2.093286799038872,2.1717819868544783,1.7010358262852858,1.8185934198611502,1,65
CONTINUOUS,RBLX,BOTH_OPPOSING,9,9,5,4,0,0,55.55555555555556,4,44.44444444444444,1.2512067391607073,2.651158472897558,0.8799718409010912,2.3218997361477642,1,9
CONTINUOUS,REGN,BOTH_FAVORABLE,40,40,16,24,0,0,40.0,20,50.0,1.321700902687026,1.6010456711222225,1.080983536855931,1.5827249933870937,1,40
CONTINUOUS,REGN,BOTH_OPPOSING,2,2,2,0,0,0,100.0,2,100.0,2.374955234182202,0.12585839450627273,2.374955234182202,0.12585839450627273,1,2
CONTINUOUS,REGN,EMA20_ONLY_OPPOSING,1,1,0,1,0,0,0.0,0,0.0,0.4999365901521175,1.3169224197197964,0.4999365901521175,1.3169224197197964,1,1
CONTINUOUS,REGN,EMA9_ONLY_OPPOSING,1,1,1,0,0,0,100.0,1,100.0,2.1014411658646344,1.658148990935208,2.1014411658646344,1.658148990935208,1,1
CONTINUOUS,RTX,BOTH_FAVORABLE,45,44,28,16,0,1,63.63636363636363,28,62.22222222222222,1.1231330243132804,0.9061856635328561,0.7305134018232249,0.6364446766107041,1,45
CONTINUOUS,RTX,BOTH_OPPOSING,9,9,4,5,0,0,44.44444444444444,4,44.44444444444444,1.2546392991931095,0.6463800396843872,0.7029674445404775,0.7269569532316106,1,9
CONTINUOUS,RTX,EMA20_ONLY_OPPOSING,6,6,3,3,0,0,50.0,4,66.66666666666667,0.961563282138226,0.9583784203512599,0.9622520075722742,0.5098294308448723,1,6
CONTINUOUS,RTX,EMA9_ONLY_OPPOSING,1,1,0,1,0,0,0.0,0,0.0,0.8687485325193814,0.5400328715660999,0.8687485325193814,0.5400328715660999,1,1
CONTINUOUS,SBUX,BOTH_FAVORABLE,83,83,42,41,0,0,50.602409638554214,40,48.19277108433735,1.3743568358283484,1.1984174816777269,1.023167046599166,0.9865684060382721,1,83
CONTINUOUS,SBUX,BOTH_OPPOSING,3,3,2,1,0,0,66.66666666666667,2,66.66666666666667,1.0450272084623782,0.6994236444583842,1.2029240307208267,0.49042287406310836,1,3
CONTINUOUS,SBUX,EMA20_ONLY_OPPOSING,3,3,2,1,0,0,66.66666666666667,2,66.66666666666667,1.074269346343044,1.0491984840463808,1.530084399673293,0.27036558128598775,1,3
CONTINUOUS,SBUX,EMA9_ONLY_OPPOSING,1,1,0,1,0,0,0.0,1,100.0,1.1798469387755095,0.9194302721088381,1.1798469387755095,0.9194302721088381,1,1
CONTINUOUS,SCHW,BOTH_FAVORABLE,51,51,29,22,0,0,56.86274509803921,28,54.90196078431372,1.0097841705827866,0.8570102105487168,0.9823277314970966,0.7902217168845858,1,51
CONTINUOUS,SCHW,BOTH_OPPOSING,3,2,1,1,1,0,50.0,2,66.66666666666667,0.9725730472008771,1.4682631733417724,0.9348639102430791,0.9040914607312446,1,3
CONTINUOUS,SCHW,EMA20_ONLY_OPPOSING,1,1,0,1,0,0,0.0,0,0.0,0.6999121265377778,0.9885764499121328,0.6999121265377778,0.9885764499121328,1,1
CONTINUOUS,SCHW,EMA9_ONLY_OPPOSING,1,1,0,1,0,0,0.0,1,100.0,0.37220276742727626,1.9748347727112248,0.37220276742727626,1.9748347727112248,1,1
CONTINUOUS,SHOP,BOTH_FAVORABLE,81,78,38,40,3,0,48.717948717948715,43,53.08641975308642,2.4674346156532008,1.554635760691257,1.77662337662337,1.1480362537764344,1,81
CONTINUOUS,SHOP,BOTH_OPPOSING,1,1,0,1,0,0,0.0,0,0.0,0.5793346063151374,0.766268146630981,0.5793346063151374,0.766268146630981,1,1
CONTINUOUS,SHOP,EMA20_ONLY_OPPOSING,2,2,1,1,0,0,50.0,1,50.0,1.5618247396001852,2.405168002728971,1.5618247396001852,2.405168002728971,1,2
CONTINUOUS,SLB,BOTH_FAVORABLE,70,70,29,41,0,0,41.42857142857143,26,37.142857142857146,1.2469478984463112,1.4433585855101554,1.0108738054651076,1.0134273063320816,1,70
CONTINUOUS,SLB,BOTH_OPPOSING,2,2,1,1,0,0,50.0,0,0.0,0.40326030475906155,1.1474932833228233,0.40326030475906155,1.1474932833228233,1,2
CONTINUOUS,SLB,EMA20_ONLY_OPPOSING,1,1,1,0,0,0,100.0,1,100.0,1.175616835994177,0.7982583454281732,1.175616835994177,0.7982583454281732,1,1
