early_path_state,symbol,total_n,binary_n,favorable_n,adverse_n,both_n,unresolved_n,favorable_first_pct,c3_confirmation_pct,avg_mfe_pct,avg_mae_pct,median_mfe_pct,median_mae_pct,symbol_n,trade_date_n
FAILURE_THEN_RECOVERY,MRK,6,6,3,3,0,0,50.0,0.0,0.9469893291741096,0.8287088858918192,0.6110881280229357,0.6687113097654174,1,6
FAILURE_THEN_RECOVERY,MRNA,12,11,7,4,1,0,63.63636363636363,0.0,2.9490898635807246,2.546609804308243,2.6252676053054,1.710912606601433,1,12
FAILURE_THEN_RECOVERY,MRVL,10,10,6,4,0,0,60.0,0.0,3.349878226946319,1.6172599933215064,3.474774932706047,0.8932204060167613,1,10
FAILURE_THEN_RECOVERY,MS,8,8,5,3,0,0,62.5,0.0,1.1100957615379219,0.5319898684206106,1.0626755854683378,0.5035771472251885,1,8
FAILURE_THEN_RECOVERY,MSFT,12,10,3,7,0,2,30.0,0.0,0.7577842241307842,0.8639441025718789,0.8422454918645352,0.8622603834001739,1,12
FAILURE_THEN_RECOVERY,MU,17,17,8,9,0,0,47.05882352941177,0.0,2.987477112103248,1.6720263113910108,2.1039143553920567,1.0026987296223957,1,17
FAILURE_THEN_RECOVERY,NEE,9,9,7,2,0,0,77.77777777777777,0.0,1.0951091966737958,0.8113585180469106,0.7626960997085569,0.627540043031324,1,9
FAILURE_THEN_RECOVERY,NFLX,6,6,3,3,0,0,50.0,0.0,1.8286204742999095,0.7961892920641889,1.6455145559406632,0.9243268022441733,1,6
FAILURE_THEN_RECOVERY,NKE,12,11,5,6,1,0,45.45454545454545,0.0,1.9005747390376673,1.509678218343864,1.620078347406301,1.266671428183476,1,12
FAILURE_THEN_RECOVERY,NOW,13,13,4,9,0,0,30.76923076923077,0.0,2.170474612177632,1.7727579506744853,1.3543382161740487,1.3598455281212778,1,13
FAILURE_THEN_RECOVERY,NVDA,11,11,7,4,0,0,63.63636363636363,0.0,1.454222782052693,1.0624983021935401,1.1999999999999966,0.8451242221196636,1,11
FAILURE_THEN_RECOVERY,ORCL,14,14,8,6,0,0,57.142857142857146,0.0,2.979167891188476,1.4635531245227582,2.303892399312865,1.2045291656147947,1,14
FAILURE_THEN_RECOVERY,OXY,9,9,6,3,0,0,66.66666666666667,0.0,1.5699441987546523,0.6479339147115456,1.6409036860880022,0.3330154946364665,1,9
FAILURE_THEN_RECOVERY,PANW,3,3,1,2,0,0,33.333333333333336,0.0,1.1281233365058891,1.2256328864985366,0.8092300296450533,1.4482012659242083,1,3
FAILURE_THEN_RECOVERY,PEP,14,11,6,5,0,3,54.54545454545455,0.0,0.6596505360619036,0.7434088018175424,0.5102188870148687,0.5222814326344085,1,14
FAILURE_THEN_RECOVERY,PFE,6,6,3,3,0,0,50.0,0.0,1.2129903380542217,0.6315015301876057,0.9578584384432346,0.6071857141159791,1,6
FAILURE_THEN_RECOVERY,PLTR,10,10,5,5,0,0,50.0,0.0,2.4816711813740278,1.6427844041717996,2.4916304377211924,1.0474278327052087,1,10
FAILURE_THEN_RECOVERY,PYPL,8,8,5,3,0,0,62.5,0.0,1.555114004815059,2.2706305253080092,1.123575448450283,0.8337987872993173,1,8
FAILURE_THEN_RECOVERY,QCOM,9,7,4,3,2,0,57.142857142857146,0.0,1.2388186639363272,2.228978781720327,1.1354558941001993,1.9800134238198233,1,9
FAILURE_THEN_RECOVERY,QQQ,14,12,11,1,0,2,91.66666666666667,0.0,0.8722676301196332,0.42211864483417333,0.7596807501648417,0.2801636083396398,1,14
FAILURE_THEN_RECOVERY,RBLX,6,6,4,2,0,0,66.66666666666667,0.0,2.0312186335223683,2.1746505727067964,1.5536212994084715,1.7030166837610266,1,6
FAILURE_THEN_RECOVERY,REGN,6,6,3,3,0,0,50.0,0.0,1.6448349170211014,1.1533224217026221,1.722533342318974,1.0003502919064597,1,6
FAILURE_THEN_RECOVERY,RTX,10,10,6,4,0,0,60.0,0.0,0.8140347718536669,1.082269613752364,0.6558010616902001,0.8330784861427638,1,10
FAILURE_THEN_RECOVERY,SBUX,6,6,5,1,0,0,83.33333333333333,0.0,1.4424583011896484,0.6624829903704365,1.2162236530556454,0.6358436941914087,1,6
FAILURE_THEN_RECOVERY,SCHW,4,4,4,0,0,0,100.0,0.0,1.3321358290617227,0.23268283998585215,1.2184532963639032,0.27070111300411287,1,4
FAILURE_THEN_RECOVERY,SHOP,8,8,2,6,0,0,25.0,0.0,2.874269771735215,1.4856579839046442,3.000353671610343,1.0414789792266492,1,8
FAILURE_THEN_RECOVERY,SLB,10,10,6,4,0,0,60.0,0.0,1.3360371811987315,1.454436436561018,1.4502585410548423,0.7072506311271682,1,10
FAILURE_THEN_RECOVERY,SNOW,6,5,4,1,1,0,80.0,0.0,2.147052228695471,1.2460723614221523,2.256655324461847,1.221452565220452,1,6
FAILURE_THEN_RECOVERY,SPY,10,10,6,4,0,0,60.0,0.0,0.48382846156546605,0.4833028739681393,0.5284415963753963,0.4575884235593686,1,10
FAILURE_THEN_RECOVERY,T,7,7,2,5,0,0,28.571428571428573,0.0,1.1664363442498178,1.6139871428715549,1.0849909584086825,0.8214355564247889,1,7
FAILURE_THEN_RECOVERY,TEAM,10,9,3,6,1,0,33.333333333333336,0.0,3.2093394393117265,2.66074657611551,3.0387906676863476,3.1875489688842076,1,10
FAILURE_THEN_RECOVERY,TGT,6,6,3,3,0,0,50.0,0.0,0.7962724023728757,1.377286059350042,0.7268040313093242,1.3081611806173943,1,6
FAILURE_THEN_RECOVERY,TMO,11,11,6,5,0,0,54.54545454545455,0.0,1.832488142471083,1.1726469509371333,1.9278930672454484,1.0125869330982444,1,11
