sample,symbol,sample_share_pct,total_n,binary_n,favorable_n,adverse_n,favorable_first_pct,avg_mfe_pct,avg_mae_pct,median_mfe_pct,median_mae_pct,symbol_n,trade_date_n
2025Q3,INTC,0.6578947368421053,1,1,0,1,0.0,0.1245847176079634,3.779069767441862,0.1245847176079634,3.779069767441862,1,1
2025Q3,KLAC,0.6578947368421053,1,1,0,1,0.0,0.20192870218347075,1.5305063315027647,0.20192870218347075,1.5305063315027647,1,1
2025Q3,LMT,0.6578947368421053,1,1,0,1,0.0,0.3369989357928303,1.370144554806676,0.3369989357928303,1.370144554806676,1,1
2025Q3,MRNA,0.6578947368421053,1,1,1,0,100.0,0.5611735418629874,4.431723885740006,0.5611735418629874,4.431723885740006,1,1
2025Q3,MSFT,0.6578947368421053,1,1,0,1,0.0,0.7726678503834031,0.5170435698815637,0.7726678503834031,0.5170435698815637,1,1
2025Q3,NOW,0.6578947368421053,1,1,0,1,0.0,2.0770833333333334,0.5619791666666707,2.0770833333333334,0.5619791666666707,1,1
2025Q3,NVDA,0.6578947368421053,1,1,1,0,100.0,0.9824383856200982,0.8451242221196636,0.9824383856200982,0.8451242221196636,1,1
2025Q3,OXY,0.6578947368421053,1,1,1,0,100.0,0.5884972204752947,2.8773015428542705,0.5884972204752947,2.8773015428542705,1,1
2025Q3,PEP,0.6578947368421053,1,1,1,0,100.0,0.9062436294223366,0.03150540224984879,0.9062436294223366,0.03150540224984879,1,1
2025Q3,PYPL,0.6578947368421053,1,1,0,1,0.0,0.0875784556998804,1.8026565464895627,0.0875784556998804,1.8026565464895627,1,1
2025Q3,QQQ,0.6578947368421053,1,1,0,1,0.0,0.47858217915547,0.6400825258315945,0.47858217915547,0.6400825258315945,1,1
2025Q3,RBLX,0.6578947368421053,1,1,0,1,0.0,2.8920807453416186,2.1739130434782554,2.8920807453416186,2.1739130434782554,1,1
2025Q3,REGN,0.6578947368421053,1,1,0,1,0.0,0.34964435684291084,2.245265232667756,0.34964435684291084,2.245265232667756,1,1
2025Q3,SCHW,0.6578947368421053,1,1,0,1,0.0,0.35187787888423866,1.689629348461694,0.35187787888423866,1.689629348461694,1,1
2025Q3,SHOP,0.6578947368421053,1,1,1,0,100.0,0.9499208399300062,2.3373052245646133,0.9499208399300062,2.3373052245646133,1,1
2025Q3,SLB,0.6578947368421053,1,1,0,1,0.0,0.41679071152128777,6.490026793688597,0.41679071152128777,6.490026793688597,1,1
2025Q3,SPY,0.6578947368421053,1,1,1,0,100.0,0.7574185515667158,0.014366210672503365,0.7574185515667158,0.014366210672503365,1,1
2025Q3,TEAM,0.6578947368421053,1,1,0,1,0.0,0.24352797924718514,2.4511620519879274,0.24352797924718514,2.4511620519879274,1,1
2025Q3,TMO,0.6578947368421053,1,1,1,0,100.0,1.2244098344597905,1.0125869330982444,1.2244098344597905,1.0125869330982444,1,1
2025Q3,TSLA,0.6578947368421053,1,1,1,0,100.0,0.6802028967686263,2.418426367217185,0.6802028967686263,2.418426367217185,1,1
2025Q3,V,0.6578947368421053,1,1,0,1,0.0,0.20932490846711035,1.9063678761825935,0.20932490846711035,1.9063678761825935,1,1
2025Q3,VZ,0.6578947368421053,1,1,0,1,0.0,0.18988844054119486,1.7564680750059218,0.18988844054119486,1.7564680750059218,1,1
2025Q3,WMT,0.6578947368421053,1,1,1,0,100.0,0.776679443211616,0.2723421424248497,0.776679443211616,0.2723421424248497,1,1
2025Q3,XOM,0.6578947368421053,1,1,1,0,100.0,1.1209439528023593,0.24506466984342729,1.1209439528023593,0.24506466984342729,1,1
OTHER_PREFERRED_QUARTERS,ORCL,2.1630615640599,13,13,8,5,61.53846153846154,2.3258083978636375,1.817780264511931,2.476190476190469,1.518518518518521,1,13
OTHER_PREFERRED_QUARTERS,OXY,2.1630615640599,13,13,6,7,46.15384615384615,1.4910099464974924,1.7812927813261816,1.1638316920322265,1.1562115621156184,1,13
OTHER_PREFERRED_QUARTERS,CEG,1.8302828618968385,11,11,4,7,36.36363636363637,2.0456093237512185,1.6695112448546061,1.7490957113130237,1.5294491097451914,1,11
OTHER_PREFERRED_QUARTERS,DDOG,1.8302828618968385,11,11,9,2,81.81818181818181,2.755009731646585,1.9027301076738274,2.327224062060527,1.5242934264845915,1,11
OTHER_PREFERRED_QUARTERS,MRVL,1.8302828618968385,11,11,8,3,72.72727272727273,1.8730323168533218,3.0315433431116885,2.1754945119401348,1.9894070533522883,1,11
OTHER_PREFERRED_QUARTERS,DELL,1.663893510815308,10,10,6,4,60.0,2.8443740537822184,1.9279417080550345,2.348057913934637,1.383656473518835,1,10
OTHER_PREFERRED_QUARTERS,MU,1.663893510815308,10,10,7,3,70.0,2.8205230014594966,2.6711667498171767,2.338639928831442,1.2863692815558934,1,10
OTHER_PREFERRED_QUARTERS,HD,1.497504159733777,9,9,5,4,55.55555555555556,0.9850950690572391,1.1401371318937867,1.0731148948347404,0.532038834951458,1,9
OTHER_PREFERRED_QUARTERS,INTC,1.497504159733777,9,9,8,1,88.88888888888889,2.4580331151740697,3.4746458972644962,1.8425037859666755,3.4578495709237878,1,9
OTHER_PREFERRED_QUARTERS,JPM,1.497504159733777,9,9,7,2,77.77777777777777,1.3244750732187236,0.8280277706564343,1.1700992861245583,0.4997474931607019,1,9
OTHER_PREFERRED_QUARTERS,MNDY,1.497504159733777,9,9,3,6,33.333333333333336,2.9728565168180485,2.370305847446595,2.915492957746469,1.8873239436619764,1,9
OTHER_PREFERRED_QUARTERS,NKE,1.497504159733777,9,9,6,3,66.66666666666667,1.0389906138981362,1.3670643757907825,1.04942722102059,1.2485811577752597,1,9
OTHER_PREFERRED_QUARTERS,NVDA,1.497504159733777,9,9,4,5,44.44444444444444,1.0567099390824977,1.513994211524405,1.1481683980317081,1.351613888040855,1,9
OTHER_PREFERRED_QUARTERS,SBUX,1.497504159733777,9,9,6,3,66.66666666666667,1.7867281882022148,0.550517302813599,1.5354618571776637,0.2071654886668312,1,9
OTHER_PREFERRED_QUARTERS,SHOP,1.497504159733777,9,9,6,3,66.66666666666667,3.3989303905302664,1.854322055516638,2.779917492596579,0.8946583633014612,1,9
OTHER_PREFERRED_QUARTERS,TMO,1.497504159733777,9,9,5,4,55.55555555555556,1.7449393107180844,0.8623800030310586,1.4249319160151126,0.6175876306773235,1,9
OTHER_PREFERRED_QUARTERS,ABBV,1.3311148086522462,8,8,5,3,62.5,1.129389579054011,0.9435940077634596,1.3028560719187614,0.9444122042649048,1,8
OTHER_PREFERRED_QUARTERS,AMD,1.3311148086522462,8,8,2,6,25.0,2.544053712003388,2.1688159513202336,2.275099647879379,1.4538804037902642,1,8
OTHER_PREFERRED_QUARTERS,APP,1.3311148086522462,8,8,5,3,62.5,3.031403267882462,1.789978851869221,3.0791713655492163,0.7660527980686362,1,8
OTHER_PREFERRED_QUARTERS,BA,1.3311148086522462,8,8,3,5,37.5,1.0381385787723139,1.6646876043952874,0.8516055045871562,1.3815658940822377,1,8
OTHER_PREFERRED_QUARTERS,BMY,1.3311148086522462,8,8,6,2,75.0,1.3416802099760665,1.1133801251946116,1.2862547917754614,1.2219759348867287,1,8
OTHER_PREFERRED_QUARTERS,ISRG,1.3311148086522462,8,8,6,2,75.0,2.009643998971579,1.4513519084835367,1.205545708627525,1.179502629720614,1,8
OTHER_PREFERRED_QUARTERS,JNJ,1.3311148086522462,8,8,4,4,50.0,0.7248871835505015,0.9672988107490481,0.5887640043295452,0.8706749768270396,1,8
OTHER_PREFERRED_QUARTERS,LLY,1.3311148086522462,8,8,7,1,87.5,1.924354102235697,1.932508354324225,1.7790193476092515,1.304342954729311,1,8
OTHER_PREFERRED_QUARTERS,NFLX,1.3311148086522462,8,8,3,5,37.5,1.7922773843130215,0.6892248673117756,1.1229004814013455,0.5272855359352968,1,8
OTHER_PREFERRED_QUARTERS,ADBE,1.1647254575707155,7,7,5,2,71.42857142857143,2.8722001282163414,0.916097556456104,3.045665174858409,0.6443640621045903,1,7
OTHER_PREFERRED_QUARTERS,ARM,1.1647254575707155,7,7,6,1,85.71428571428571,4.1732433578328845,0.8777183203948723,3.6251395547383005,0.49305244285073707,1,7
OTHER_PREFERRED_QUARTERS,COIN,1.1647254575707155,7,7,3,4,42.857142857142854,1.8146094626492046,2.1442038719165852,2.0913930489575643,1.656493552912965,1,7
OTHER_PREFERRED_QUARTERS,MA,1.1647254575707155,7,7,3,4,42.857142857142854,1.6079724814201266,0.7777236895887419,1.246836036373859,0.6871660260617,1,7
OTHER_PREFERRED_QUARTERS,MCD,1.1647254575707155,7,7,3,4,42.857142857142854,0.606715055399126,1.1457603089680113,0.6601591152739574,1.0983594991817223,1,7
OTHER_PREFERRED_QUARTERS,META,1.1647254575707155,7,7,5,2,71.42857142857143,1.8256000251171778,0.6900480786727536,1.0247371868858497,0.6244257664953822,1,7
OTHER_PREFERRED_QUARTERS,SNOW,1.1647254575707155,7,7,3,4,42.857142857142854,1.9265627159236425,2.7393955067136564,2.1512560128273703,2.551433662724774,1,7
OTHER_PREFERRED_QUARTERS,TSLA,1.1647254575707155,7,7,2,5,28.571428571428573,2.0196221163381365,1.3978926440090176,1.1611798583547412,1.2874895819079752,1,7
OTHER_PREFERRED_QUARTERS,WMT,1.1647254575707155,7,7,5,2,71.42857142857143,1.114674915309097,1.1989012284652776,1.2564408197049264,0.5155131264916527,1,7
OTHER_PREFERRED_QUARTERS,XOM,1.1647254575707155,7,7,6,1,85.71428571428571,1.3881244865263198,1.392517576659155,1.409722222222223,1.6062142057797366,1,7
OTHER_PREFERRED_QUARTERS,BAC,0.9983361064891847,6,6,2,4,33.333333333333336,1.0621102249505465,1.023806692485964,1.093758767116845,0.9947918499515879,1,6
OTHER_PREFERRED_QUARTERS,CMG,0.9983361064891847,6,6,3,3,50.0,1.637259595101195,1.0095367654100629,1.5144689371890414,1.0427539802120884,1,6
OTHER_PREFERRED_QUARTERS,CVX,0.9983361064891847,6,6,5,1,83.33333333333333,1.0243557545112727,1.2130824780809337,1.0849752698880863,0.9936122435988943,1,6
OTHER_PREFERRED_QUARTERS,LULU,0.9983361064891847,6,6,4,2,66.66666666666667,1.9453066042082252,1.1031761760756427,1.646407149507091,0.8038977194851185,1,6
OTHER_PREFERRED_QUARTERS,MRNA,0.9983361064891847,6,6,5,1,83.33333333333333,5.10520056605391,1.9541100623369072,4.936776974898949,0.9452085386800106,1,6
OTHER_PREFERRED_QUARTERS,MS,0.9983361064891847,6,6,5,1,83.33333333333333,1.2390761871812117,0.36606025194222397,0.9761738518593612,0.31016628093805765,1,6
OTHER_PREFERRED_QUARTERS,NEE,0.9983361064891847,6,6,3,3,50.0,0.9276819613597814,1.0623492090618967,0.6406169011953002,1.100960064750383,1,6
OTHER_PREFERRED_QUARTERS,NOW,0.9983361064891847,6,6,3,3,50.0,2.5015846732303753,1.9079880777398415,2.1501227673629906,1.5212822238192993,1,6
OTHER_PREFERRED_QUARTERS,PFE,0.9983361064891847,6,6,5,1,83.33333333333333,1.7519260977327462,0.6414235456601844,1.7995075129945075,0.6254815032085375,1,6
OTHER_PREFERRED_QUARTERS,PLTR,0.9983361064891847,6,6,4,2,66.66666666666667,2.6211056503538672,1.0244861806609993,1.5661815313482714,0.8290485599212649,1,6
OTHER_PREFERRED_QUARTERS,PYPL,0.9983361064891847,6,6,5,1,83.33333333333333,1.522645584400781,1.2930297745347346,1.138145732962407,0.7694548562571624,1,6
OTHER_PREFERRED_QUARTERS,SLB,0.9983361064891847,6,6,1,5,16.666666666666668,1.2889045953298106,1.1317920267945167,1.3556880636155335,1.0787931787915315,1,6
OTHER_PREFERRED_QUARTERS,V,0.9983361064891847,6,6,3,3,50.0,1.2216464039566466,1.1271350107113618,0.8898731978461049,0.7428869718655836,1,6
OTHER_PREFERRED_QUARTERS,AMGN,0.831946755407654,5,5,2,3,40.0,1.2472148236443377,0.6900393734054378,1.3590679913347568,0.5777635179485435,1,5
OTHER_PREFERRED_QUARTERS,AXON,0.831946755407654,5,5,3,2,60.0,3.775999102389931,2.435323543060604,2.0684141024945455,1.1301633262453068,1,5
OTHER_PREFERRED_QUARTERS,C,0.831946755407654,5,5,4,1,80.0,0.8201511708817673,2.107992613906283,0.6376908877328333,1.8879006544722268,1,5
OTHER_PREFERRED_QUARTERS,COST,0.831946755407654,5,5,4,1,80.0,1.3108936382563674,0.17898415837025033,1.0962905067001212,0.10489834116642655,1,5
OTHER_PREFERRED_QUARTERS,CRM,0.831946755407654,5,5,4,1,80.0,2.1017001970400075,0.8447975129862731,1.8773750779876368,1.054960013612379,1,5
OTHER_PREFERRED_QUARTERS,DIS,0.831946755407654,5,5,4,1,80.0,0.8883081403323633,0.951544500521648,0.6592017337908522,0.7133826982120338,1,5
OTHER_PREFERRED_QUARTERS,GS,0.831946755407654,5,5,3,2,60.0,1.731925227024139,1.1911869866223943,1.0654944634901002,1.0905780257244684,1,5
OTHER_PREFERRED_QUARTERS,HOOD,0.831946755407654,5,5,3,2,60.0,3.83779006198242,1.3442464108313306,3.548871549626647,1.3759543585871303,1,5
OTHER_PREFERRED_QUARTERS,IBM,0.831946755407654,5,5,4,1,80.0,1.8577203287260016,1.0538625337277856,1.6950109894126146,1.4018910569515888,1,5
OTHER_PREFERRED_QUARTERS,IWM,0.831946755407654,5,5,3,2,60.0,0.8519650951985381,1.697081411457107,0.7233402563918864,0.8061009465832585,1,5
OTHER_PREFERRED_QUARTERS,KLAC,0.831946755407654,5,5,4,1,80.0,1.0689731681740056,2.170252095195222,1.081556737730494,1.5314960629921206,1,5
OTHER_PREFERRED_QUARTERS,LRCX,0.831946755407654,5,5,4,1,80.0,2.4739828214244364,3.155794569999427,2.1971401721276957,2.23227976751531,1,5
OTHER_PREFERRED_QUARTERS,PEP,0.831946755407654,5,5,4,1,80.0,0.9085197476939119,0.7804676971000046,0.8875872944356789,0.5309246362821556,1,5
OTHER_PREFERRED_QUARTERS,SCHW,0.831946755407654,5,5,5,0,100.0,1.7577268496316178,0.7639933921684541,1.163099474215305,0.9400393010781145,1,5
OTHER_PREFERRED_QUARTERS,TEAM,0.831946755407654,5,5,4,1,80.0,3.9577312980903265,1.8713006629137667,3.0208751505419564,1.6037735849056631,1,5
OTHER_PREFERRED_QUARTERS,UBER,0.831946755407654,5,5,2,3,40.0,1.1877951025845965,2.174621082066934,0.9749547550937101,1.7800797761505085,1,5
OTHER_PREFERRED_QUARTERS,AMZN,0.6655574043261231,4,4,2,2,50.0,1.5890883485274523,0.7169962102441108,1.1803913042471281,0.4897783683315452,1,4
OTHER_PREFERRED_QUARTERS,ANET,0.6655574043261231,4,4,3,1,75.0,1.9541538657074775,2.296469106859628,1.438931946788387,2.1224451992098237,1,4
OTHER_PREFERRED_QUARTERS,ASML,0.6655574043261231,4,4,3,1,75.0,1.1086873764973952,2.003937690026774,1.0919801862306615,1.8709151080236956,1,4
OTHER_PREFERRED_QUARTERS,AXP,0.6655574043261231,4,4,1,3,25.0,1.5716030088612731,0.926898941910937,1.378451285818936,0.863953555304966,1,4
OTHER_PREFERRED_QUARTERS,CMCSA,0.6655574043261231,4,4,3,1,75.0,1.3740123268869753,0.9944547330077408,0.9083968746631637,0.7356363656985359,1,4
OTHER_PREFERRED_QUARTERS,CME,0.6655574043261231,4,4,2,2,50.0,1.4617233321957668,0.5589833028939232,1.6655611416794849,0.5365272059235712,1,4
OTHER_PREFERRED_QUARTERS,CRWD,0.6655574043261231,4,4,1,3,25.0,1.614454484672451,2.8194322058024,1.025493321283213,3.5357169426638,1,4
OTHER_PREFERRED_QUARTERS,DASH,0.6655574043261231,4,4,3,1,75.0,1.2755871953179954,1.0227678415688288,0.8675554125278324,0.9133534017903648,1,4
OTHER_PREFERRED_QUARTERS,DE,0.6655574043261231,4,4,1,3,25.0,2.538088674372348,1.4314420702466482,2.2343645927620646,1.682393967912346,1,4
OTHER_PREFERRED_QUARTERS,EOG,0.6655574043261231,4,4,2,2,50.0,1.3838092948629592,1.0639750272792077,1.3268090226792035,0.6815874050140354,1,4
OTHER_PREFERRED_QUARTERS,GE,0.6655574043261231,4,4,3,1,75.0,1.036305619583011,1.6705350609499034,0.5549497462914066,1.9240822716044383,1,4
OTHER_PREFERRED_QUARTERS,HON,0.6655574043261231,4,4,3,1,75.0,2.0581596644536027,0.3238585622430029,2.062767325581599,0.34385684947035616,1,4
OTHER_PREFERRED_QUARTERS,RBLX,0.6655574043261231,4,4,2,2,50.0,1.7764670775899802,1.0164007697217718,1.5096676270468394,0.6334334239513447,1,4
OTHER_PREFERRED_QUARTERS,RTX,0.6655574043261231,4,4,2,2,50.0,1.7455562802599718,0.911314211862782,2.0656014058729157,0.505462040121751,1,4
OTHER_PREFERRED_QUARTERS,T,0.6655574043261231,4,4,1,3,25.0,0.6536851196952624,3.169061995385186,0.5910615295585295,3.366153750837091,1,4
OTHER_PREFERRED_QUARTERS,UNH,0.6655574043261231,4,4,3,1,75.0,1.1258990994638602,1.2483401490923864,1.0753801458233787,1.2379620054779021,1,4
OTHER_PREFERRED_QUARTERS,VZ,0.6655574043261231,4,4,2,2,50.0,1.0450464581630745,0.5942490888529585,1.149658404647024,0.48175829799345493,1,4
OTHER_PREFERRED_QUARTERS,ABNB,0.49916805324459235,3,3,2,1,66.66666666666667,1.074445964830656,1.371192350282992,1.3817053347125792,1.3521501403871823,1,3
OTHER_PREFERRED_QUARTERS,AMAT,0.49916805324459235,3,3,1,2,33.333333333333336,0.699389262527082,3.152638629751665,0.6004454547541983,3.887102140401459,1,3
OTHER_PREFERRED_QUARTERS,AVGO,0.49916805324459235,3,3,1,2,33.333333333333336,1.1386223637862296,2.7286383160086785,0.9981646049869026,2.7799569242180047,1,3
OTHER_PREFERRED_QUARTERS,COP,0.49916805324459235,3,3,1,2,33.333333333333336,1.949005920247753,0.8789676133131524,1.9295109766717118,0.6920573811815348,1,3
OTHER_PREFERRED_QUARTERS,CSCO,0.49916805324459235,3,3,3,0,100.0,2.2874882716489235,0.5288463881178044,0.9230530561588455,0.29475643810116653,1,3
OTHER_PREFERRED_QUARTERS,CVS,0.49916805324459235,3,3,1,2,33.333333333333336,0.6459729647238114,1.7714781813434577,0.10169060633023809,1.6009736916019173,1,3
OTHER_PREFERRED_QUARTERS,ETN,0.49916805324459235,3,3,2,1,66.66666666666667,0.7325976360743237,1.8512254080144679,0.8789139135211523,1.8781603660004844,1,3
OTHER_PREFERRED_QUARTERS,GOOG,0.49916805324459235,3,3,3,0,100.0,3.0887109823168526,1.2842655270614984,3.9794970005914316,0.4618807559072821,1,3
OTHER_PREFERRED_QUARTERS,HAL,0.49916805324459235,3,3,2,1,66.66666666666667,0.8378154156213524,1.3758321573181291,0.9288824383164014,0.9724238026124843,1,3
OTHER_PREFERRED_QUARTERS,LOW,0.49916805324459235,3,3,2,1,66.66666666666667,1.828622442832322,0.5639209325118735,1.9974834853727557,0.3471167614006211,1,3
OTHER_PREFERRED_QUARTERS,MRK,0.49916805324459235,3,3,3,0,100.0,1.4958743410361535,0.33117822216999127,1.808678337343394,0.45683717187018014,1,3
OTHER_PREFERRED_QUARTERS,MSFT,0.49916805324459235,3,3,1,2,33.333333333333336,1.9446594540948485,0.5687205683473949,1.782351175041617,0.6061387670879606,1,3
OTHER_PREFERRED_QUARTERS,QCOM,0.49916805324459235,3,3,2,1,66.66666666666667,2.4288507555597048,0.9053892311765709,2.640510843927977,0.8148190761088313,1,3
OTHER_PREFERRED_QUARTERS,TGT,0.49916805324459235,3,3,1,2,33.333333333333336,1.4621359074607703,0.7992238056751856,0.5427068548050359,0.595991778006176,1,3
