weekday,symbol,total_n,binary_n,favorable_n,adverse_n,both_n,unresolved_n,favorable_first_pct,c3_confirmation_pct,avg_mfe_pct,avg_mae_pct,median_mfe_pct,median_mae_pct,symbol_n,trade_date_n
TUESDAY,ABBV,13,13,8,5,0,0,61.53846153846154,61.53846153846154,0.9430392236317047,0.9417807183052544,0.9383933832354832,0.8656124570820739,1,13
TUESDAY,CMCSA,13,13,7,6,0,0,53.84615384615385,38.46153846153846,1.1125220133006937,1.2871814246243605,1.0856632956573529,0.6207508128879718,1,13
TUESDAY,HD,13,13,8,5,0,0,61.53846153846154,69.23076923076923,1.3767149942769363,0.8161448704151183,1.2388198980690628,0.8882750599694721,1,13
TUESDAY,MRNA,13,13,7,6,0,0,53.84615384615385,61.53846153846154,6.226632931987708,1.0795731085407705,4.750025513386031,1.0997534610278683,1,13
TUESDAY,NEE,13,12,6,6,0,1,50.0,46.15384615384615,1.0172634154237246,0.9131164244928738,0.543361693000637,0.9692864650239382,1,13
TUESDAY,PANW,13,13,7,6,0,0,53.84615384615385,46.15384615384615,1.2819993905238058,1.8231797799682599,0.940484937545916,1.4548941987879274,1,13
TUESDAY,PFE,13,13,7,6,0,0,53.84615384615385,61.53846153846154,1.282850509614034,0.7720555274142888,1.2555690562981054,0.7045728476553297,1,13
TUESDAY,RTX,13,12,9,3,0,1,75.0,69.23076923076923,0.9667625666556996,1.0053639026516852,0.882482038487304,1.0003003211125705,1,13
TUESDAY,TGT,13,13,9,4,0,0,69.23076923076923,69.23076923076923,1.5033382638341868,0.5126321265553007,1.1206077872744498,0.3986538959357917,1,13
TUESDAY,TMO,13,13,4,9,0,0,30.76923076923077,38.46153846153846,1.0618995075377922,1.8063611731799345,0.5335077272570663,1.7064649877149851,1,13
TUESDAY,BKNG,12,12,8,4,0,0,66.66666666666667,25.0,1.4834637550464027,1.2548631179237462,0.8203743864976916,1.2415315510222742,1,12
TUESDAY,CEG,12,12,6,6,0,0,50.0,50.0,1.611104560231279,1.7413239834503358,1.4213461771009586,1.4779724050911287,1,12
TUESDAY,CMG,12,12,7,5,0,0,58.333333333333336,25.0,1.8659460645047747,1.4704981650962434,1.0523521893124288,0.9750921250745321,1,12
TUESDAY,COP,12,12,7,5,0,0,58.333333333333336,58.333333333333336,1.0159852946937014,1.3122024781691564,0.7751653861275161,0.8722748280814752,1,12
TUESDAY,GE,12,12,5,7,0,0,41.666666666666664,58.333333333333336,1.1144392349952261,1.268683587750712,0.896137513246501,1.1758860200553563,1,12
TUESDAY,JNJ,12,11,7,4,0,1,63.63636363636363,41.666666666666664,0.9148706034903729,0.7948678466337334,0.7475278001223865,0.46065991329916667,1,12
TUESDAY,NOW,12,12,6,6,0,0,50.0,50.0,2.1080102428878593,1.6600335485026942,2.2507140977608135,1.1442217725806518,1,12
TUESDAY,TXN,12,12,5,7,0,0,41.666666666666664,25.0,1.1189155468299001,1.1850805286208919,0.5524886127556669,0.9955985728285319,1,12
TUESDAY,UBER,12,12,6,6,0,0,50.0,50.0,1.2147210397701935,1.4541970983803791,0.7126501374787608,1.4230417158245967,1,12
TUESDAY,VRTX,12,12,5,7,0,0,41.666666666666664,41.666666666666664,0.7494644915872026,1.7203753717018087,0.4056539530491077,1.3631797890437234,1,12
TUESDAY,AAPL,11,11,4,7,0,0,36.36363636363637,36.36363636363637,0.7545977092924534,0.8858772612022403,0.6936067551266564,0.8274319253343712,1,11
TUESDAY,ABNB,11,11,6,5,0,0,54.54545454545455,45.45454545454545,1.536218639570383,1.1346547216547516,1.4916833544484882,0.7405675085749833,1,11
TUESDAY,AMGN,11,11,5,6,0,0,45.45454545454545,36.36363636363637,1.312357901478697,1.026389927028548,0.5587972815267453,1.1303109752921237,1,11
TUESDAY,HON,11,11,7,4,0,0,63.63636363636363,81.81818181818181,0.7831112138897233,1.4085833757315749,0.6136987588951102,0.6715466466788264,1,11
TUESDAY,LULU,11,11,5,6,0,0,45.45454545454545,36.36363636363637,1.1810346212920866,1.691013764020638,0.7815782838893963,1.4621270984907284,1,11
TUESDAY,NKE,11,10,7,3,1,0,70.0,72.72727272727273,1.037236529346307,1.3641948722946287,0.9145158953797491,1.0903197288934652,1,11
TUESDAY,REGN,11,11,3,8,0,0,27.272727272727273,63.63636363636363,0.6743407987832344,2.6082301163734702,0.3120537304319708,2.1173570334439633,1,11
TUESDAY,SCHW,11,11,3,8,0,0,27.272727272727273,45.45454545454545,0.6700175934357016,0.9792876069269763,0.440819925060619,0.9885764499121328,1,11
TUESDAY,AMAT,10,10,4,6,0,0,40.0,30.0,2.0778927244257153,1.3250574297631414,1.6435806051803636,1.042121903617661,1,10
TUESDAY,BLK,10,10,6,4,0,0,60.0,40.0,1.4953950849150037,0.8657454874221446,1.0032252367653132,0.7525545651975563,1,10
TUESDAY,CAT,10,10,6,4,0,0,60.0,50.0,1.1401952359024101,1.410341266576475,0.9429117942555993,1.2492291816608871,1,10
TUESDAY,FDX,10,10,7,3,0,0,70.0,50.0,1.2393433447567743,0.6528453621199192,1.3376547544894666,0.37667177842837285,1,10
TUESDAY,AXON,8,8,4,4,0,0,50.0,37.5,2.039246322904106,2.99401647428067,2.144783028578699,2.0111776002526462,1,8
TUESDAY,KLAC,8,8,7,1,0,0,87.5,50.0,1.5595701633698469,1.827997134357669,1.3809723620164032,1.5922071883776798,1,8
TUESDAY,SLB,8,8,3,5,0,0,37.5,25.0,0.990626898650707,2.0152916192732215,0.555846630123465,1.68605923548293,1,8
TUESDAY,EOG,7,7,3,4,0,0,42.857142857142854,28.571428571428573,0.5884688983422309,1.8047935330262062,0.5850379652296571,1.7609618104667675,1,7
TUESDAY,CRWD,6,6,2,4,0,0,33.333333333333336,33.333333333333336,1.0990806471569143,2.1984107443380037,0.6911208800706212,2.001508751730593,1,6
TUESDAY,URI,6,6,1,5,0,0,16.666666666666668,16.666666666666668,0.5473251616263162,1.6782067522440587,0.4614907282947362,1.0767188749086718,1,6
TUESDAY,ETN,5,5,2,3,0,0,40.0,80.0,1.2010975025953603,1.949272322861555,1.0457674193937891,1.8665618036439913,1,5
TUESDAY,LOW,5,5,2,3,0,0,40.0,20.0,0.6028524314067164,1.2332046724643726,0.5806346090938778,1.184584723559581,1,5
TUESDAY,DE,2,2,0,2,0,0,0.0,0.0,0.25435253429142024,1.4586544190720918,0.25435253429142024,1.4586544190720918,1,2
WEDNESDAY,BA,27,26,20,6,0,1,76.92307692307692,70.37037037037037,1.3125553548998397,0.8753333092921131,1.157976452322423,0.794268677768422,1,27
WEDNESDAY,CRM,27,26,12,14,0,1,46.15384615384615,40.74074074074074,1.2026803239429702,1.3596304046911938,0.8998581136584154,1.1060680980160795,1,27
WEDNESDAY,QQQ,27,23,11,12,0,4,47.82608695652174,55.55555555555556,0.7126679900640137,0.5215771451913981,0.505343022450696,0.4694105402592667,1,27
WEDNESDAY,IWM,26,23,12,11,0,3,52.17391304347826,42.30769230769231,0.6639351404278416,0.8595680972147988,0.555804355092938,0.5503305509353982,1,26
WEDNESDAY,META,26,26,14,12,0,0,53.84615384615385,57.69230769230769,1.4171322930499564,0.7624928708955081,1.3236572129016038,0.653399783819913,1,26
WEDNESDAY,INTC,25,25,14,11,0,0,56.0,40.0,3.0430023694331356,1.975144264071855,2.2122176511682015,1.5013915336165102,1,25
WEDNESDAY,SBUX,24,24,12,12,0,0,50.0,58.333333333333336,1.3417974213946564,1.2651377180153007,0.9504200365428446,0.9880336949050088,1,24
WEDNESDAY,TQQQ,24,24,14,10,0,0,58.333333333333336,50.0,2.299031481603769,1.5133991189748042,2.1730933042358007,1.335697879949151,1,24
WEDNESDAY,DDOG,22,22,14,8,0,0,63.63636363636363,59.09090909090909,2.295744495685109,1.7570348533704516,1.7348802174567843,1.3077323942813512,1,22
WEDNESDAY,LLY,21,20,10,10,1,0,50.0,28.571428571428573,1.8094908314289804,1.2401538506770056,1.30333119880904,0.8151298408402662,1,21
WEDNESDAY,PYPL,21,21,15,6,0,0,71.42857142857143,47.61904761904762,1.8379204662228146,0.8913709497828434,1.6708130882213612,0.5779804839498208,1,21
WEDNESDAY,SHOP,21,20,9,11,1,0,45.0,52.38095238095238,3.216793907928807,1.3725529933209788,2.197488584474888,1.2982212982212993,1,21
WEDNESDAY,AMD,20,20,7,13,0,0,35.0,45.0,1.7076576775742929,2.5235120987296815,1.3970157016928233,1.6973591897580584,1,20
WEDNESDAY,AMZN,20,20,14,6,0,0,70.0,55.0,1.2628123586376416,0.7767912676412407,1.3383674278080901,0.45717905029112293,1,20
WEDNESDAY,C,20,20,15,5,0,0,75.0,55.0,1.1106778181466246,1.0910716765855533,0.8444829738446221,0.9804707591712569,1,20
WEDNESDAY,MRK,20,20,9,11,0,0,45.0,35.0,0.8772919525259664,1.5512571570443403,0.6143735956979229,1.1963137654350682,1,20
WEDNESDAY,PFE,20,19,8,11,0,1,42.10526315789474,35.0,0.8987823627108315,0.9121367920552915,0.6041744792902732,0.9014549410831929,1,20
WEDNESDAY,SPY,20,15,7,8,0,5,46.666666666666664,50.0,0.4808256088559423,0.4418970461608658,0.3412644215563695,0.35197311866907666,1,20
WEDNESDAY,TSLA,20,20,7,13,0,0,35.0,45.0,1.7580368928537387,1.5838871507553962,1.2092782354488243,0.8727038604934494,1,20
WEDNESDAY,AVGO,19,19,9,10,0,0,47.36842105263158,36.8421052631579,1.7033679118130038,1.7079457668160791,1.498787012728074,1.1554437489030562,1,19
WEDNESDAY,DELL,19,19,12,7,0,0,63.1578947368421,47.36842105263158,3.051025339611529,1.564360399809826,2.4538258575197944,1.041083622523236,1,19
WEDNESDAY,GOOG,19,19,10,9,0,0,52.63157894736842,47.36842105263158,1.8209567860174425,0.8382196593411476,0.9513716611671738,0.6646366457808696,1,19
WEDNESDAY,PEP,19,18,8,10,0,1,44.44444444444444,15.789473684210526,0.6190966677460406,0.9704313794188483,0.6233839832819719,0.8180781868168705,1,19
WEDNESDAY,PLTR,19,18,7,11,1,0,38.888888888888886,47.36842105263158,1.9798664129681656,2.428478707097997,1.7626016260162654,1.832012582420911,1,19
WEDNESDAY,QCOM,19,18,5,13,1,0,27.77777777777778,36.8421052631579,1.3838839499305822,1.4204090074789215,0.6758620689655102,0.9726443768996944,1,19
WEDNESDAY,AAPL,18,18,12,6,0,0,66.66666666666667,77.77777777777777,1.2137978096667696,0.769811545610893,0.9869443223699881,0.6255049113468605,1,18
WEDNESDAY,ASML,18,18,8,10,0,0,44.44444444444444,55.55555555555556,1.419692652566817,1.1243877494559813,1.0206771180462457,1.1545328647030155,1,18
WEDNESDAY,BAC,18,18,3,15,0,0,16.666666666666668,44.44444444444444,0.6197358948879186,1.178785283844607,0.45892925021012027,1.074225046554254,1,18
WEDNESDAY,COIN,18,18,8,10,0,0,44.44444444444444,50.0,2.579470718026145,1.9421888835511802,1.660199673534066,1.6551187267176108,1,18
WEDNESDAY,CSCO,18,17,10,7,0,1,58.8235294117647,33.333333333333336,1.2883949201414595,0.7664708501621522,0.9376263185955149,0.4752479149350801,1,18
WEDNESDAY,CVX,18,18,11,7,0,0,61.111111111111114,44.44444444444444,0.9738601836384948,0.992672063692986,0.7766580488289494,0.5893566379526296,1,18
WEDNESDAY,GS,18,18,8,10,0,0,44.44444444444444,33.333333333333336,1.467136282220024,1.0818001952862035,1.370758041993116,0.916064272217438,1,18
WEDNESDAY,MRVL,18,18,10,8,0,0,55.55555555555556,55.55555555555556,2.2862004021940727,2.535342959066161,2.367476090683203,2.492715671252686,1,18
WEDNESDAY,MS,18,18,8,10,0,0,44.44444444444444,50.0,0.9243847985754168,1.2505577061595181,0.9094207079784464,1.2299006906181806,1,18
WEDNESDAY,MSFT,18,17,7,10,0,1,41.1764705882353,33.333333333333336,1.1570043875043383,0.660079649563902,1.0639435098190866,0.5833870769298155,1,18
WEDNESDAY,NKE,18,17,4,13,1,0,23.529411764705884,27.77777777777778,1.0749144471190797,1.6551060681747138,0.6280232415311915,1.3925978334166134,1,18
WEDNESDAY,ORCL,18,18,8,10,0,0,44.44444444444444,50.0,1.9870029852732176,1.4985124878587865,1.744267429680281,1.6319689863236917,1,18
WEDNESDAY,OXY,18,18,7,11,0,0,38.888888888888886,33.333333333333336,0.7319951527490901,1.771712777270131,0.5507042168878058,1.2404759923002027,1,18
WEDNESDAY,UNH,18,18,11,7,0,0,61.111111111111114,72.22222222222223,0.6744088932037637,1.6486837513190453,0.6354032350296939,1.7896793121008008,1,18
WEDNESDAY,APP,17,16,9,7,1,0,56.25,58.8235294117647,3.079427854684061,1.7099674861670044,2.215909090909091,1.1278195488721803,1,17
WEDNESDAY,CEG,17,17,7,10,0,0,41.1764705882353,47.05882352941177,1.927415000719516,1.7910903004058123,1.6409492280689058,1.472905611834695,1,17
WEDNESDAY,CVS,17,16,10,6,1,0,62.5,47.05882352941177,1.661270290903775,0.7677390153734133,1.3486257824661458,0.5166744950681045,1,17
WEDNESDAY,GE,17,17,6,11,0,0,35.294117647058826,35.294117647058826,1.050384272565193,1.6202388170892654,1.023641238118454,1.196969696969694,1,17
WEDNESDAY,JPM,17,17,11,6,0,0,64.70588235294117,58.8235294117647,0.9752133991908506,1.028429653952999,0.931294499354109,0.5933598573192543,1,17
WEDNESDAY,MU,17,16,8,8,1,0,50.0,23.529411764705884,1.967880950537599,1.6788420337150987,1.9595666873663171,1.3448209206638513,1,17
WEDNESDAY,NVDA,17,17,9,8,0,0,52.94117647058823,41.1764705882353,1.1883860905723465,1.2261049461612923,1.1481683980317081,0.9531071635226889,1,17
WEDNESDAY,TXN,17,16,6,10,0,1,37.5,35.294117647058826,1.709641361848773,1.1476201222336313,1.504504504504506,0.9044094604358155,1,17
WEDNESDAY,DIS,16,15,10,5,1,0,66.66666666666667,68.75,0.9586088670354164,0.8506599516195614,0.676185132804896,0.6218351119481065,1,16
WEDNESDAY,HD,16,16,11,5,0,0,68.75,68.75,1.1480064180473426,0.8565202618893613,1.0636621611271835,0.5506944452580158,1,16
WEDNESDAY,HOOD,16,16,12,4,0,0,75.0,75.0,2.9591705815780927,1.6022541897354001,1.971678581039552,1.0697820866541283,1,16
WEDNESDAY,JNJ,16,15,9,6,0,1,60.0,43.75,0.8485709535624513,0.7727622638774061,0.6395548878693056,0.5421128758986664,1,16
WEDNESDAY,LRCX,16,16,9,7,0,0,56.25,43.75,2.2327042646420603,1.331568010812684,1.6745470700312817,0.8076429752551704,1,16
WEDNESDAY,MRNA,16,15,11,4,1,0,73.33333333333333,50.0,2.3268390148287335,2.537029321613088,1.9961036040149471,1.686404386967086,1,16
WEDNESDAY,NFLX,16,16,5,11,0,0,31.25,50.0,0.9463965863092707,1.1839121441774945,0.6837134185922906,1.1346958350099725,1,16
WEDNESDAY,RBLX,16,16,10,6,0,0,62.5,50.0,2.3446940904123883,1.4705308708511748,1.8705757228011812,0.734678021516509,1,16
WEDNESDAY,V,16,15,8,7,0,1,53.333333333333336,50.0,0.815490340596537,0.7612242787257271,0.5588838067600852,0.57961507987407,1,16
WEDNESDAY,ABNB,15,15,8,7,0,0,53.333333333333336,46.666666666666664,0.9287603440843808,1.656113995370157,0.8791043654669678,1.0060689992261003,1,15
WEDNESDAY,ADBE,15,15,10,5,0,0,66.66666666666667,40.0,1.534915025342439,1.163345461459172,1.3756613756613738,0.9975455774455595,1,15
WEDNESDAY,ARM,15,14,6,8,1,0,42.857142857142854,26.666666666666668,2.3759007494230806,2.2929069032596527,1.5567465091691415,1.7910572678007244,1,15
WEDNESDAY,BMY,15,15,8,7,0,0,53.333333333333336,60.0,1.2200246444997027,0.96422348244468,0.8113590263691631,0.9879626302551221,1,15
WEDNESDAY,CRWD,15,15,9,6,0,0,60.0,46.666666666666664,1.9680369981672716,1.3811200595156017,1.707120804046515,1.0731302181230111,1,15
WEDNESDAY,ISRG,15,15,7,8,0,0,46.666666666666664,53.333333333333336,1.410170105293375,1.5279049130234594,0.8843077616311779,0.7012356109409639,1,15
WEDNESDAY,LULU,15,15,9,6,0,0,60.0,33.333333333333336,1.8956301945788923,1.9839919708370766,1.7737984627079941,0.9355222512197398,1,15
WEDNESDAY,MCD,15,15,6,9,0,0,40.0,40.0,0.736461114528433,0.7398106744644092,0.5802772067113204,0.6562703053931249,1,15
WEDNESDAY,AMAT,14,14,9,5,0,0,64.28571428571429,71.42857142857143,2.3746577358291536,1.8009461621074239,1.7695835519829064,1.4430844168452803,1,14
WEDNESDAY,CMG,14,14,6,8,0,0,42.857142857142854,35.714285714285715,1.4098449903088695,1.2457053201700075,1.2710314112906227,1.081538813288069,1,14
WEDNESDAY,COP,14,14,10,4,0,0,71.42857142857143,64.28571428571429,1.3797195714532904,0.5599073775202672,1.062316845982381,0.5600728307715048,1,14
WEDNESDAY,COST,14,14,11,3,0,0,78.57142857142857,42.857142857142854,1.056744820950636,0.6124407086863207,0.7299388425861781,0.32949925075052644,1,14
WEDNESDAY,DASH,14,14,7,7,0,0,50.0,57.142857142857146,1.9629379358031442,2.1177452723383317,1.4890458684249506,1.4803180155280908,1,14
WEDNESDAY,IBM,14,14,9,5,0,0,64.28571428571429,42.857142857142854,1.2057813691125687,1.5393716529606067,1.0057082911253465,1.4575728579523082,1,14
WEDNESDAY,MNDY,14,14,5,9,0,0,35.714285714285715,28.571428571428573,1.8739064273845536,2.680599395842706,1.1634118562760638,2.54050405319281,1,14
WEDNESDAY,SLB,14,14,6,8,0,0,42.857142857142854,35.714285714285715,1.0966458243025463,1.3679746744588075,1.1910762129612524,0.8111910090951301,1,14
WEDNESDAY,TEAM,14,14,5,9,0,0,35.714285714285715,35.714285714285715,2.422706572159961,2.0126362474019706,2.626172168473018,1.6743868662003831,1,14
WEDNESDAY,UBER,14,14,8,6,0,0,57.142857142857146,64.28571428571429,1.3320811725748745,1.7270085084750555,1.357291800679223,1.1272848324305216,1,14
WEDNESDAY,AMGN,13,12,5,7,0,1,41.666666666666664,30.76923076923077,1.0132198571749707,1.1643851907197709,0.5070932689405393,1.0540217915830588,1,13
WEDNESDAY,CME,13,12,3,9,0,1,25.0,46.15384615384615,1.2342050916066947,1.4361567816641019,0.5026481800087741,0.9545161180746636,1,13
WEDNESDAY,NOW,13,13,6,7,0,0,46.15384615384615,23.076923076923077,1.7825033965923658,1.6068129861907963,1.4074777653052375,1.2339901477832456,1,13
WEDNESDAY,RTX,13,13,6,7,0,0,46.15384615384615,46.15384615384615,1.225356034305857,0.866772107109708,0.6804793824903388,0.7007921998781353,1,13
WEDNESDAY,T,13,12,7,5,0,1,58.333333333333336,46.15384615384615,1.00153606048593,1.345526963410663,0.9181799632728073,0.8214355564247889,1,13
WEDNESDAY,WMT,13,13,8,5,0,0,61.53846153846154,38.46153846153846,1.2924165525928784,0.7663185426678708,1.3645147683464016,0.7333038478549257,1,13
WEDNESDAY,XOM,13,13,9,4,0,0,69.23076923076923,53.84615384615385,0.9871819251173155,0.9738545342715483,0.7082276820844646,0.612048614147069,1,13
WEDNESDAY,ANET,12,12,10,2,0,0,83.33333333333333,83.33333333333333,2.9824511485117076,1.1270318907524046,2.9218466076145284,1.0793058350654223,1,12
WEDNESDAY,AXON,12,12,4,8,0,0,33.333333333333336,33.333333333333336,1.8366045104290594,2.2762454826676257,1.023202439322097,1.9730479750792496,1,12
WEDNESDAY,CMCSA,12,12,7,5,0,0,58.333333333333336,58.333333333333336,1.3319229507170929,1.0786878969648368,1.2977439307848364,0.7013752498535593,1,12
WEDNESDAY,ETN,12,12,7,5,0,0,58.333333333333336,66.66666666666667,2.167192608106198,1.3585182104876052,1.755261246384975,0.9403875429902023,1,12
WEDNESDAY,GILD,12,12,6,6,0,0,50.0,58.333333333333336,0.8197544830003337,1.2746303071323979,0.6999844411310594,0.8685207438818412,1,12
WEDNESDAY,NEE,12,11,7,4,0,1,63.63636363636363,50.0,0.7680043211611656,0.8049744505945151,0.6530039709065383,0.5969187601927244,1,12
WEDNESDAY,REGN,12,12,5,7,0,0,41.666666666666664,50.0,1.9571435260386398,1.1011351406729035,1.3399294285928367,1.113195329944002,1,12
WEDNESDAY,TGT,12,11,7,4,1,0,63.63636363636363,58.333333333333336,1.6487158199243213,1.0976296439367044,1.2647456082454855,0.7269366380243151,1,12
WEDNESDAY,VRTX,12,12,6,6,0,0,50.0,41.666666666666664,0.9650372570580242,1.4692853249272746,0.6314588631198406,1.1303347342237626,1,12
WEDNESDAY,BKNG,11,10,6,4,1,0,60.0,27.272727272727273,1.818797351686933,1.427358949885103,1.567176361756541,1.103711925021576,1,11
WEDNESDAY,FDX,11,11,4,7,0,0,36.36363636363637,36.36363636363637,0.7517844753561836,1.8414788653750025,0.6193615199251218,2.004237051903885,1,11
WEDNESDAY,KLAC,11,11,5,6,0,0,45.45454545454545,45.45454545454545,2.297938344167891,2.4459451205152174,1.5475021972452718,1.5305063315027647,1,11
WEDNESDAY,PANW,11,11,5,6,0,0,45.45454545454545,63.63636363636363,1.3732545534697747,1.7666865846085111,1.0256548308073334,1.4482012659242083,1,11
WEDNESDAY,SNOW,11,10,7,3,1,0,70.0,63.63636363636363,1.3830843566402407,1.7460557920041928,1.2186335014567349,1.173754714527251,1,11
WEDNESDAY,UPS,11,11,6,5,0,0,54.54545454545455,54.54545454545455,1.485562610485639,1.1930420902387504,1.0954030521486768,0.8985623003194804,1,11
WEDNESDAY,ABBV,10,9,4,5,1,0,44.44444444444444,40.0,1.338579943185664,1.250210934284242,0.7479995883939856,0.9580935314283623,1,10
WEDNESDAY,BLK,10,10,4,6,0,0,40.0,30.0,1.403604489678559,1.3352233282683876,1.4195715215793119,1.417307289618702,1,10
WEDNESDAY,EOG,10,10,7,3,0,0,70.0,60.0,1.2261352783454167,1.1868359346606074,1.2026061714620826,0.6837724604806037,1,10
WEDNESDAY,HON,10,10,3,7,0,0,30.0,10.0,0.8806490712728795,0.9216892324758718,0.7154811870789983,0.6994080875862355,1,10
WEDNESDAY,LMT,10,10,5,5,0,0,50.0,50.0,1.6061187334934524,0.9573395563552921,1.3755188126756281,0.5217306410932421,1,10
WEDNESDAY,LOW,10,9,4,5,0,1,44.44444444444444,30.0,0.8360569107526532,0.7773318273240325,0.6999597449096724,0.6714910610350535,1,10
WEDNESDAY,TMUS,10,10,3,7,0,0,30.0,40.0,1.063631008705394,1.5831661154830983,0.7398271642564445,1.3602579964422887,1,10
WEDNESDAY,AXP,9,9,6,3,0,0,66.66666666666667,55.55555555555556,1.3170830437880197,0.9921802194689412,0.8084841740041145,0.5487509258635851,1,9
WEDNESDAY,CAT,9,8,5,3,0,1,62.5,55.55555555555556,1.527467163725147,1.9363116858715894,0.875664142134335,1.4950112626328345,1,9
WEDNESDAY,HAL,9,8,7,1,1,0,87.5,66.66666666666667,1.5890656135166545,0.891849525154504,1.6362883181441572,0.38834951456311,1,9
WEDNESDAY,SCHW,9,9,6,3,0,0,66.66666666666667,66.66666666666667,1.479255549566717,0.9317661060992353,1.3273365511189206,0.5810279186429606,1,9
WEDNESDAY,URI,8,8,3,5,0,0,37.5,25.0,0.9029090793957325,1.3262670327471162,0.6398272705057878,1.253915670381596,1,8
WEDNESDAY,MA,7,7,3,4,0,0,42.857142857142854,42.857142857142854,1.1678579959280133,0.8473048764210301,1.1287187920466368,0.7533341023434111,1,7
WEDNESDAY,TMO,6,6,5,1,0,0,83.33333333333333,66.66666666666667,1.4873780981838607,0.925055677462011,1.4421739808096452,0.9792703349748719,1,6
WEDNESDAY,VZ,6,6,0,6,0,0,0.0,33.333333333333336,1.1961037953696898,1.0231123271116689,0.2896341720483307,0.9687207855690969,1,6
WEDNESDAY,DE,4,4,1,3,0,0,25.0,25.0,1.632595082284536,0.9289300851795935,1.6191098807875395,0.944059474402517,1,4
THURSDAY,COIN,27,25,10,15,2,0,40.0,37.03703703703704,1.9566620029742519,3.79198950162785,1.6434765073603645,2.7080712441236865,1,27
THURSDAY,NVDA,26,26,17,9,0,0,65.38461538461539,53.84615384615385,1.8561934523562846,0.972283770888234,1.5545423539461116,0.9650334837274239,1,26
THURSDAY,HOOD,25,22,11,11,3,0,50.0,48.0,2.5909276107186536,2.9469362510487302,2.092108017584261,2.415029800550292,1,25
THURSDAY,AMZN,23,23,8,15,0,0,34.78260869565217,30.434782608695652,0.9424868815987174,1.5295840568649581,0.7164720553225314,1.1765694596184482,1,23
THURSDAY,COST,23,23,10,13,0,0,43.47826086956522,56.52173913043478,0.9659122936801888,0.761835853360046,0.7024559787274174,0.6086356794418029,1,23
THURSDAY,DELL,23,23,13,10,0,0,56.52173913043478,65.21739130434783,2.3325397588790295,1.7851014754609604,1.88554852320676,1.7561426480782678,1,23
THURSDAY,IWM,23,20,10,10,0,3,50.0,43.47826086956522,0.6682052447850056,0.8310298597517027,0.49596503026227595,0.5142798368018651,1,23
THURSDAY,SPY,23,18,6,12,0,5,33.333333333333336,34.78260869565217,0.37177939984475455,0.6986056478397967,0.368955066543679,0.5056682579764687,1,23
THURSDAY,APP,22,21,15,6,1,0,71.42857142857143,63.63636363636363,3.0472827584457822,1.8383494178145752,3.3419498361358153,1.583595981258955,1,22
THURSDAY,SHOP,22,22,11,11,0,0,50.0,50.0,2.316776211029104,1.6008671041529425,2.1392555683129393,1.0348654477977246,1,22
THURSDAY,AMD,21,21,9,12,0,0,42.857142857142854,28.571428571428573,2.80077395853415,2.251935893758775,2.42658197885435,2.346570397111917,1,21
THURSDAY,CRM,21,21,12,9,0,0,57.142857142857146,52.38095238095238,1.7982167784201855,1.5363448215605084,1.409354187498826,1.0128147721699823,1,21
THURSDAY,NFLX,21,21,9,12,0,0,42.857142857142854,33.333333333333336,1.3930257698689537,0.9961187624019787,1.0928417006966218,1.002865167459029,1,21
THURSDAY,ADBE,20,20,8,12,0,0,40.0,45.0,1.201867283111145,1.8123756194919096,0.8056733120658317,1.7322933097341173,1,20
THURSDAY,BA,20,20,8,12,0,0,40.0,55.0,1.7101163100686545,0.9814299132696789,1.3257758650503493,0.7135463975488362,1,20
THURSDAY,INTC,20,20,10,10,0,0,50.0,30.0,2.0338419425494245,3.021337073253281,1.6699735449735496,1.9170007351316927,1,20
THURSDAY,NKE,20,20,11,9,0,0,55.0,65.0,1.0119692702296366,1.5536261239236853,0.9693433341538136,1.3936356033785153,1,20
THURSDAY,CRWD,19,19,9,10,0,0,47.36842105263158,36.8421052631579,2.149685550080054,1.9693865383460853,1.8497061642979151,0.8449648920425614,1,19
THURSDAY,GE,19,19,13,6,0,0,68.42105263157895,47.36842105263158,2.0636178586578504,0.8474408683108724,1.6201345017322129,0.60137254178505,1,19
THURSDAY,GOOG,19,19,7,12,0,0,36.8421052631579,36.8421052631579,1.17948561811081,1.1989501177400357,0.9243549991224551,0.9968414271521675,1,19
THURSDAY,IBM,19,18,10,8,0,1,55.55555555555556,42.10526315789474,2.1506864061017956,1.0316129429168428,1.7579892780059916,0.8693673930353146,1,19
THURSDAY,MA,19,19,7,12,0,0,36.8421052631579,36.8421052631579,0.8292634500888202,0.9877942980025226,0.6624010499979529,0.7218654248965602,1,19
THURSDAY,META,19,19,12,7,0,0,63.1578947368421,57.89473684210526,1.2183601291028354,1.165654934245048,0.9854290026703768,0.8776065276518643,1,19
THURSDAY,QQQ,19,19,10,9,0,0,52.63157894736842,26.31578947368421,0.6690981000778929,0.7764440533811477,0.5376478949788924,0.7093450267786263,1,19
THURSDAY,SLB,19,19,10,9,0,0,52.63157894736842,57.89473684210526,1.427468352943799,1.0490256083584892,1.175616835994177,0.7982583454281732,1,19
THURSDAY,T,19,19,8,11,0,0,42.10526315789474,26.31578947368421,1.1452656863681412,1.0057585842995005,1.0849909584086825,0.6462557864426962,1,19
THURSDAY,TQQQ,19,19,11,8,0,0,57.89473684210526,26.31578947368421,1.970276116440446,2.6007459383870803,1.671541997492681,2.539376406300222,1,19
