time,open,high,low,close,Bullish Research Event,Bearish Research Event,RC_DateKey,RC_Direction,RC_ProductionSignal,RC_C1_Open,RC_C1_High,RC_C1_Low,RC_C1_Close,RC_C1_VWAP,RC_C1_VWAP_State,RC_C1_RelOpeningVol,RC_C2_Open,RC_C2_High,RC_C2_Low,RC_C2_Close,RC_C2_VWAP,RC_C2_RelOpeningVol,RC_Combined_RelVol,RC_ATR_Selected,RC_DeltaPct,RC_PMH,RC_PML,RC_AH_High,RC_AH_Low,RC_PDH,RC_PDL,RC_StructureBreakCode,RC_MFE_1m,RC_MAE_1m,RC_MFE_3m,RC_MAE_3m,RC_MFE_5m,RC_MAE_5m,RC_MFE_10m,RC_MAE_10m,RC_Final_MFE,RC_Final_MAE,RC_Outcome_050v050,RC_Outcome_100v050,RC_MinutesTo_025,RC_MinutesTo_050,RC_MinutesTo_100,RC_MinutesTo_Adverse050,RC_EventTimestamp,RC_C1_Volume,RC_C1_TR,RC_C2_Volume,RC_C2_TR,RC_ATR_PreviousDaily,RC_ATR_PreviousDay1M,RC_ATR_Previous5Days1M,RC_ATR_FirstTwoCandles,RC_VWAP_Distance,RC_PM_Volume,RC_PM_Open,RC_PM_Last,RC_AH_Volume,RC_PreviousRTHClose,RC_MFE_2m,RC_MAE_2m,Volume,Volume MA,HTF_Stock_D1_Open,HTF_Stock_D1_High,HTF_Stock_D1_Low,HTF_Stock_D1_Close,HTF_Stock_D2_Open,HTF_Stock_D2_High,HTF_Stock_D2_Low,HTF_Stock_D2_Close,HTF_Stock_W1_Open,HTF_Stock_W1_High,HTF_Stock_W1_Low,HTF_Stock_W1_Close,HTF_Stock_W2_Open,HTF_Stock_W2_High,HTF_Stock_W2_Low,HTF_Stock_W2_Close,HTF_SPX_D1_Open,HTF_SPX_D1_High,HTF_SPX_D1_Low,HTF_SPX_D1_Close,HTF_SPX_D2_Open,HTF_SPX_D2_High,HTF_SPX_D2_Low,HTF_SPX_D2_Close,HTF_SPX_W1_Open,HTF_SPX_W1_High,HTF_SPX_W1_Low,HTF_SPX_W1_Close,HTF_SPX_W2_Open,HTF_SPX_W2_High,HTF_SPX_W2_Low,HTF_SPX_W2_Close,HTF_NASDAQ_D1_Open,HTF_NASDAQ_D1_High,HTF_NASDAQ_D1_Low,HTF_NASDAQ_D1_Close,HTF_NASDAQ_D2_Open,HTF_NASDAQ_D2_High,HTF_NASDAQ_D2_Low,HTF_NASDAQ_D2_Close,HTF_NASDAQ_W1_Open,HTF_NASDAQ_W1_High,HTF_NASDAQ_W1_Low,HTF_NASDAQ_W1_Close,HTF_NASDAQ_W2_Open,HTF_NASDAQ_W2_High,HTF_NASDAQ_W2_Low,HTF_NASDAQ_W2_Close,HTF_DJIA_D1_Open,HTF_DJIA_D1_High,HTF_DJIA_D1_Low,HTF_DJIA_D1_Close,HTF_DJIA_D2_Open,HTF_DJIA_D2_High,HTF_DJIA_D2_Low,HTF_DJIA_D2_Close,HTF_DJIA_W1_Open,HTF_DJIA_W1_High,HTF_DJIA_W1_Low,HTF_DJIA_W1_Close,HTF_DJIA_W2_Open,HTF_DJIA_W2_High,HTF_DJIA_W2_Low,HTF_DJIA_W2_Close,MKT_OPEN_SPX_DateKey,MKT_OPEN_SPX_C1_Open,MKT_OPEN_SPX_C1_High,MKT_OPEN_SPX_C1_Low,MKT_OPEN_SPX_C1_Close,MKT_OPEN_SPX_C2_Open,MKT_OPEN_SPX_C2_High,MKT_OPEN_SPX_C2_Low,MKT_OPEN_SPX_C2_Close,MKT_OPEN_NASDAQ_DateKey,MKT_OPEN_NASDAQ_C1_Open,MKT_OPEN_NASDAQ_C1_High,MKT_OPEN_NASDAQ_C1_Low,MKT_OPEN_NASDAQ_C1_Close,MKT_OPEN_NASDAQ_C2_Open,MKT_OPEN_NASDAQ_C2_High,MKT_OPEN_NASDAQ_C2_Low,MKT_OPEN_NASDAQ_C2_Close,MKT_OPEN_DJIA_DateKey,MKT_OPEN_DJIA_C1_Open,MKT_OPEN_DJIA_C1_High,MKT_OPEN_DJIA_C1_Low,MKT_OPEN_DJIA_C1_Close,MKT_OPEN_DJIA_C2_Open,MKT_OPEN_DJIA_C2_High,MKT_OPEN_DJIA_C2_Low,MKT_OPEN_DJIA_C2_Close
1780081200,32.09,32.09,32.03,32.03,0,0,20260529,0,0,32.375,32.375,32.36,32.36,32.365,0,0.0010606703436571913,32.3,32.35,32.1,32.18,32.21000464106595,16.654116591033763,11.328482751602728,0.030144257016404757,,32.46,32.3,32.4,32.27,32.62,31.82,0,,,,,,,,,,,0,0,,,,,,2,0.030000000000001137,66793,0.259999999999998,1.0444240936787286,0.02671391752577307,0.030144257016404757,0.14499999999999957,,3194,32.4,32.39,2585,32.42,,,19512,11790.05,32.3,32.62,31.82,32.42,32.68,33.315,32.59,32.69,32.405,33.95,32.07,32.89,32.29,33.075,31.63,32.65,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18,20260529,7579.33,7579.33,7574.14,7575.95,7576.01,7579.54,7575.67,7579.28,20260529,26960.8405,26960.8405,26942.3868,26950.9145,26953.203,26995.0947,26953.203,26988.6922,20260529,50773.91,50777.34,50703.94,50736.13,50736.92,50740.49,50698.27,50725.75
1780081500,32.035,32.035,31.975,32.025,0,0,20260529,0,0,32.375,32.375,32.36,32.36,32.365,0,0.0010606703436571913,32.3,32.35,32.1,32.18,32.21000464106595,16.654116591033763,11.328482751602728,0.030144257016404757,,32.46,32.3,32.4,32.27,32.62,31.82,0,,,,,,,,,,,0,0,,,,,,2,0.030000000000001137,66793,0.259999999999998,1.0444240936787286,0.02671391752577307,0.030144257016404757,0.14499999999999957,,3194,32.4,32.39,2585,32.42,,,33046,13144.25,32.3,32.62,31.82,32.42,32.68,33.315,32.59,32.69,32.405,33.95,32.07,32.89,32.29,33.075,31.63,32.65,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18,20260529,7579.33,7579.33,7574.14,7575.95,7576.01,7579.54,7575.67,7579.28,20260529,26960.8405,26960.8405,26942.3868,26950.9145,26953.203,26995.0947,26953.203,26988.6922,20260529,50773.91,50777.34,50703.94,50736.13,50736.92,50740.49,50698.27,50725.75
1780081800,32.03,32.04,32.02,32.02,0,0,20260529,0,0,32.375,32.375,32.36,32.36,32.365,0,0.0010606703436571913,32.3,32.35,32.1,32.18,32.21000464106595,16.654116591033763,11.328482751602728,0.030144257016404757,,32.46,32.3,32.4,32.27,32.62,31.82,0,,,,,,,,,,,0,0,,,,,,2,0.030000000000001137,66793,0.259999999999998,1.0444240936787286,0.02671391752577307,0.030144257016404757,0.14499999999999957,,3194,32.4,32.39,2585,32.42,,,12952,13480.95,32.3,32.62,31.82,32.42,32.68,33.315,32.59,32.69,32.405,33.95,32.07,32.89,32.29,33.075,31.63,32.65,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18,20260529,7579.33,7579.33,7574.14,7575.95,7576.01,7579.54,7575.67,7579.28,20260529,26960.8405,26960.8405,26942.3868,26950.9145,26953.203,26995.0947,26953.203,26988.6922,20260529,50773.91,50777.34,50703.94,50736.13,50736.92,50740.49,50698.27,50725.75
1780082100,32.025,32.025,31.98,32.005,0,0,20260529,0,0,32.375,32.375,32.36,32.36,32.365,0,0.0010606703436571913,32.3,32.35,32.1,32.18,32.21000464106595,16.654116591033763,11.328482751602728,0.030144257016404757,,32.46,32.3,32.4,32.27,32.62,31.82,0,,,,,,,,,,,0,0,,,,,,2,0.030000000000001137,66793,0.259999999999998,1.0444240936787286,0.02671391752577307,0.030144257016404757,0.14499999999999957,,3194,32.4,32.39,2585,32.42,,,21733,13436.2,32.3,32.62,31.82,32.42,32.68,33.315,32.59,32.69,32.405,33.95,32.07,32.89,32.29,33.075,31.63,32.65,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18,20260529,7579.33,7579.33,7574.14,7575.95,7576.01,7579.54,7575.67,7579.28,20260529,26960.8405,26960.8405,26942.3868,26950.9145,26953.203,26995.0947,26953.203,26988.6922,20260529,50773.91,50777.34,50703.94,50736.13,50736.92,50740.49,50698.27,50725.75
1780082400,32.005,32.04,31.98,32.02,0,0,20260529,0,0,32.375,32.375,32.36,32.36,32.365,0,0.0010606703436571913,32.3,32.35,32.1,32.18,32.21000464106595,16.654116591033763,11.328482751602728,0.030144257016404757,,32.46,32.3,32.4,32.27,32.62,31.82,0,,,,,,,,,,,0,0,,,,,,2,0.030000000000001137,66793,0.259999999999998,1.0444240936787286,0.02671391752577307,0.030144257016404757,0.14499999999999957,,3194,32.4,32.39,2585,32.42,,,16796,13902.1,32.3,32.62,31.82,32.42,32.68,33.315,32.59,32.69,32.405,33.95,32.07,32.89,32.29,33.075,31.63,32.65,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18,20260529,7579.33,7579.33,7574.14,7575.95,7576.01,7579.54,7575.67,7579.28,20260529,26960.8405,26960.8405,26942.3868,26950.9145,26953.203,26995.0947,26953.203,26988.6922,20260529,50773.91,50777.34,50703.94,50736.13,50736.92,50740.49,50698.27,50725.75
1780082700,32.015,32.025,32,32.005,0,0,20260529,0,0,32.375,32.375,32.36,32.36,32.365,0,0.0010606703436571913,32.3,32.35,32.1,32.18,32.21000464106595,16.654116591033763,11.328482751602728,0.030144257016404757,,32.46,32.3,32.4,32.27,32.62,31.82,0,,,,,,,,,,,0,0,,,,,,2,0.030000000000001137,66793,0.259999999999998,1.0444240936787286,0.02671391752577307,0.030144257016404757,0.14499999999999957,,3194,32.4,32.39,2585,32.42,,,16913,14415.85,32.3,32.62,31.82,32.42,32.68,33.315,32.59,32.69,32.405,33.95,32.07,32.89,32.29,33.075,31.63,32.65,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18,20260529,7579.33,7579.33,7574.14,7575.95,7576.01,7579.54,7575.67,7579.28,20260529,26960.8405,26960.8405,26942.3868,26950.9145,26953.203,26995.0947,26953.203,26988.6922,20260529,50773.91,50777.34,50703.94,50736.13,50736.92,50740.49,50698.27,50725.75
1780083000,32.005,32.025,31.995,32.015,0,0,20260529,0,0,32.375,32.375,32.36,32.36,32.365,0,0.0010606703436571913,32.3,32.35,32.1,32.18,32.21000464106595,16.654116591033763,11.328482751602728,0.030144257016404757,,32.46,32.3,32.4,32.27,32.62,31.82,0,,,,,,,,,,,0,0,,,,,,2,0.030000000000001137,66793,0.259999999999998,1.0444240936787286,0.02671391752577307,0.030144257016404757,0.14499999999999957,,3194,32.4,32.39,2585,32.42,,,24209,15258.75,32.3,32.62,31.82,32.42,32.68,33.315,32.59,32.69,32.405,33.95,32.07,32.89,32.29,33.075,31.63,32.65,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18,20260529,7579.33,7579.33,7574.14,7575.95,7576.01,7579.54,7575.67,7579.28,20260529,26960.8405,26960.8405,26942.3868,26950.9145,26953.203,26995.0947,26953.203,26988.6922,20260529,50773.91,50777.34,50703.94,50736.13,50736.92,50740.49,50698.27,50725.75
1780083300,32.02,32.05,31.985,32.015,0,0,20260529,0,0,32.375,32.375,32.36,32.36,32.365,0,0.0010606703436571913,32.3,32.35,32.1,32.18,32.21000464106595,16.654116591033763,11.328482751602728,0.030144257016404757,,32.46,32.3,32.4,32.27,32.62,31.82,0,,,,,,,,,,,0,0,,,,,,2,0.030000000000001137,66793,0.259999999999998,1.0444240936787286,0.02671391752577307,0.030144257016404757,0.14499999999999957,,3194,32.4,32.39,2585,32.42,,,56731,17730.9,32.3,32.62,31.82,32.42,32.68,33.315,32.59,32.69,32.405,33.95,32.07,32.89,32.29,33.075,31.63,32.65,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18,20260529,7579.33,7579.33,7574.14,7575.95,7576.01,7579.54,7575.67,7579.28,20260529,26960.8405,26960.8405,26942.3868,26950.9145,26953.203,26995.0947,26953.203,26988.6922,20260529,50773.91,50777.34,50703.94,50736.13,50736.92,50740.49,50698.27,50725.75
1780083600,32.01,32.085,32.01,32.045,0,0,20260529,0,0,32.375,32.375,32.36,32.36,32.365,0,0.0010606703436571913,32.3,32.35,32.1,32.18,32.21000464106595,16.654116591033763,11.328482751602728,0.030144257016404757,,32.46,32.3,32.4,32.27,32.62,31.82,0,,,,,,,,,,,0,0,,,,,,2,0.030000000000001137,66793,0.259999999999998,1.0444240936787286,0.02671391752577307,0.030144257016404757,0.14499999999999957,,3194,32.4,32.39,2585,32.42,,,21358,18240.2,32.3,32.62,31.82,32.42,32.68,33.315,32.59,32.69,32.405,33.95,32.07,32.89,32.29,33.075,31.63,32.65,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18,20260529,7579.33,7579.33,7574.14,7575.95,7576.01,7579.54,7575.67,7579.28,20260529,26960.8405,26960.8405,26942.3868,26950.9145,26953.203,26995.0947,26953.203,26988.6922,20260529,50773.91,50777.34,50703.94,50736.13,50736.92,50740.49,50698.27,50725.75
1780083900,32.045,32.06,32.025,32.04,0,0,20260529,0,0,32.375,32.375,32.36,32.36,32.365,0,0.0010606703436571913,32.3,32.35,32.1,32.18,32.21000464106595,16.654116591033763,11.328482751602728,0.030144257016404757,,32.46,32.3,32.4,32.27,32.62,31.82,0,,,,,,,,,,,0,0,,,,,,2,0.030000000000001137,66793,0.259999999999998,1.0444240936787286,0.02671391752577307,0.030144257016404757,0.14499999999999957,,3194,32.4,32.39,2585,32.42,,,35996,19384.15,32.3,32.62,31.82,32.42,32.68,33.315,32.59,32.69,32.405,33.95,32.07,32.89,32.29,33.075,31.63,32.65,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18,20260529,7579.33,7579.33,7574.14,7575.95,7576.01,7579.54,7575.67,7579.28,20260529,26960.8405,26960.8405,26942.3868,26950.9145,26953.203,26995.0947,26953.203,26988.6922,20260529,50773.91,50777.34,50703.94,50736.13,50736.92,50740.49,50698.27,50725.75
