time,open,high,low,close,HTF_Stock_D1_Open,HTF_Stock_D1_High,HTF_Stock_D1_Low,HTF_Stock_D1_Close,HTF_Stock_D2_Open,HTF_Stock_D2_High,HTF_Stock_D2_Low,HTF_Stock_D2_Close,HTF_Stock_W1_Open,HTF_Stock_W1_High,HTF_Stock_W1_Low,HTF_Stock_W1_Close,HTF_Stock_W2_Open,HTF_Stock_W2_High,HTF_Stock_W2_Low,HTF_Stock_W2_Close,HTF_SPX_D1_Open,HTF_SPX_D1_High,HTF_SPX_D1_Low,HTF_SPX_D1_Close,HTF_SPX_D2_Open,HTF_SPX_D2_High,HTF_SPX_D2_Low,HTF_SPX_D2_Close,HTF_SPX_W1_Open,HTF_SPX_W1_High,HTF_SPX_W1_Low,HTF_SPX_W1_Close,HTF_SPX_W2_Open,HTF_SPX_W2_High,HTF_SPX_W2_Low,HTF_SPX_W2_Close,HTF_NASDAQ_D1_Open,HTF_NASDAQ_D1_High,HTF_NASDAQ_D1_Low,HTF_NASDAQ_D1_Close,HTF_NASDAQ_D2_Open,HTF_NASDAQ_D2_High,HTF_NASDAQ_D2_Low,HTF_NASDAQ_D2_Close,HTF_NASDAQ_W1_Open,HTF_NASDAQ_W1_High,HTF_NASDAQ_W1_Low,HTF_NASDAQ_W1_Close,HTF_NASDAQ_W2_Open,HTF_NASDAQ_W2_High,HTF_NASDAQ_W2_Low,HTF_NASDAQ_W2_Close,HTF_DJIA_D1_Open,HTF_DJIA_D1_High,HTF_DJIA_D1_Low,HTF_DJIA_D1_Close,HTF_DJIA_D2_Open,HTF_DJIA_D2_High,HTF_DJIA_D2_Low,HTF_DJIA_D2_Close,HTF_DJIA_W1_Open,HTF_DJIA_W1_High,HTF_DJIA_W1_Low,HTF_DJIA_W1_Close,HTF_DJIA_W2_Open,HTF_DJIA_W2_High,HTF_DJIA_W2_Low,HTF_DJIA_W2_Close,Bullish Research Event,Bearish Research Event,RC_DateKey,RC_Direction,RC_ProductionSignal,RC_C1_Open,RC_C1_High,RC_C1_Low,RC_C1_Close,RC_C1_VWAP,RC_C1_VWAP_State,RC_C1_RelOpeningVol,RC_C2_Open,RC_C2_High,RC_C2_Low,RC_C2_Close,RC_C2_VWAP,RC_C2_RelOpeningVol,RC_Combined_RelVol,RC_ATR_Selected,RC_DeltaPct,RC_PMH,RC_PML,RC_AH_High,RC_AH_Low,RC_PDH,RC_PDL,RC_StructureBreakCode,RC_MFE_1m,RC_MAE_1m,RC_MFE_3m,RC_MAE_3m,RC_MFE_5m,RC_MAE_5m,RC_MFE_10m,RC_MAE_10m,RC_Final_MFE,RC_Final_MAE,RC_Outcome_050v050,RC_Outcome_100v050,RC_MinutesTo_025,RC_MinutesTo_050,RC_MinutesTo_100,RC_MinutesTo_Adverse050,RC_EventTimestamp,RC_C1_Volume,RC_C1_TR,RC_C2_Volume,RC_C2_TR,RC_ATR_PreviousDaily,RC_ATR_PreviousDay1M,RC_ATR_Previous5Days1M,RC_ATR_FirstTwoCandles,RC_VWAP_Distance,RC_PM_Volume,RC_PM_Open,RC_PM_Last,RC_AH_Volume,RC_PreviousRTHClose,RC_MFE_2m,RC_MAE_2m,Volume,Volume MA,MKT_OPEN_SPX_DateKey,MKT_OPEN_SPX_C1_Open,MKT_OPEN_SPX_C1_High,MKT_OPEN_SPX_C1_Low,MKT_OPEN_SPX_C1_Close,MKT_OPEN_SPX_C2_Open,MKT_OPEN_SPX_C2_High,MKT_OPEN_SPX_C2_Low,MKT_OPEN_SPX_C2_Close,MKT_OPEN_NASDAQ_DateKey,MKT_OPEN_NASDAQ_C1_Open,MKT_OPEN_NASDAQ_C1_High,MKT_OPEN_NASDAQ_C1_Low,MKT_OPEN_NASDAQ_C1_Close,MKT_OPEN_NASDAQ_C2_Open,MKT_OPEN_NASDAQ_C2_High,MKT_OPEN_NASDAQ_C2_Low,MKT_OPEN_NASDAQ_C2_Close,MKT_OPEN_DJIA_DateKey,MKT_OPEN_DJIA_C1_Open,MKT_OPEN_DJIA_C1_High,MKT_OPEN_DJIA_C1_Low,MKT_OPEN_DJIA_C1_Close,MKT_OPEN_DJIA_C2_Open,MKT_OPEN_DJIA_C2_High,MKT_OPEN_DJIA_C2_Low,MKT_OPEN_DJIA_C2_Close
1781283900,220.65,221.25,220.62,221.125,209.84,221.77,209.8001,221.63,213.065,213.7,207.95,209,228.36,228.8,209.63,215.45,221.3,232.3,217.91,231.15,7287.67,7412.68,7257.33,7394.31,7350.54,7396.56,7265.93,7267,7582.29,7620.9,7368.63,7383.73,7511.79,7599.38,7499.72,7580.05,25309.7783,25846.564,25109.3944,25809.6595,25512.0694,25725.9963,25145.3018,25169.5012,26952.5792,27190.2067,25648.4693,25709.432,26590.5045,27094.8025,26520.298,26972.62,49972.07,50968.95,49972.07,50848.76,50760.12,50769.26,49909.07,49918.79,51161.1,51660.4,50687.07,50866.79,50686.15,51094.18,50314.34,51032.47,0,0,20260612,0,0,222.77,223.54,220.83,220.86,221.74333333333334,0,5.131064162754304,220.73,222.11,220.63,222.11,221.7196782416977,0.3900617363899322,1.5691998313385878,0.23596746472157912,,223.91,220.9,221.82,220.57,221.76,209.6,0,,,,,,,,,,,0,0,,,,,,7869,2.7099999999999795,1807,1.4800000000000182,7.4407553599792,0.2729151670951147,0.23596746472157912,2.094999999999999,,7055,221.63,222,2493,221.63,,,6365,4722.4,20260612,7410.85,7417.38,7403.26,7408.46,7407.28,7407.84,7401.66,7403.97,20260612,25783.3592,25818.6679,25775.4466,25818.3031,25816.2238,25820.1449,25782.833,25784.5824,20260612,51148.73,51220.79,51125.76,51146.35,51133.92,51177.48,51106.81,51126.84
1781284200,221.2,221.2,220.85,221.16,209.84,221.77,209.8001,221.63,213.065,213.7,207.95,209,228.36,228.8,209.63,215.45,221.3,232.3,217.91,231.15,7287.67,7412.68,7257.33,7394.31,7350.54,7396.56,7265.93,7267,7582.29,7620.9,7368.63,7383.73,7511.79,7599.38,7499.72,7580.05,25309.7783,25846.564,25109.3944,25809.6595,25512.0694,25725.9963,25145.3018,25169.5012,26952.5792,27190.2067,25648.4693,25709.432,26590.5045,27094.8025,26520.298,26972.62,49972.07,50968.95,49972.07,50848.76,50760.12,50769.26,49909.07,49918.79,51161.1,51660.4,50687.07,50866.79,50686.15,51094.18,50314.34,51032.47,0,0,20260612,0,0,222.77,223.54,220.83,220.86,221.74333333333334,0,5.131064162754304,220.73,222.11,220.63,222.11,221.7196782416977,0.3900617363899322,1.5691998313385878,0.23596746472157912,,223.91,220.9,221.82,220.57,221.76,209.6,0,,,,,,,,,,,0,0,,,,,,7869,2.7099999999999795,1807,1.4800000000000182,7.4407553599792,0.2729151670951147,0.23596746472157912,2.094999999999999,,7055,221.63,222,2493,221.63,,,2212,4673.15,20260612,7410.85,7417.38,7403.26,7408.46,7407.28,7407.84,7401.66,7403.97,20260612,25783.3592,25818.6679,25775.4466,25818.3031,25816.2238,25820.1449,25782.833,25784.5824,20260612,51148.73,51220.79,51125.76,51146.35,51133.92,51177.48,51106.81,51126.84
1781284500,221.2,221.39,221.05,221.2,209.84,221.77,209.8001,221.63,213.065,213.7,207.95,209,228.36,228.8,209.63,215.45,221.3,232.3,217.91,231.15,7287.67,7412.68,7257.33,7394.31,7350.54,7396.56,7265.93,7267,7582.29,7620.9,7368.63,7383.73,7511.79,7599.38,7499.72,7580.05,25309.7783,25846.564,25109.3944,25809.6595,25512.0694,25725.9963,25145.3018,25169.5012,26952.5792,27190.2067,25648.4693,25709.432,26590.5045,27094.8025,26520.298,26972.62,49972.07,50968.95,49972.07,50848.76,50760.12,50769.26,49909.07,49918.79,51161.1,51660.4,50687.07,50866.79,50686.15,51094.18,50314.34,51032.47,0,0,20260612,0,0,222.77,223.54,220.83,220.86,221.74333333333334,0,5.131064162754304,220.73,222.11,220.63,222.11,221.7196782416977,0.3900617363899322,1.5691998313385878,0.23596746472157912,,223.91,220.9,221.82,220.57,221.76,209.6,0,,,,,,,,,,,0,0,,,,,,7869,2.7099999999999795,1807,1.4800000000000182,7.4407553599792,0.2729151670951147,0.23596746472157912,2.094999999999999,,7055,221.63,222,2493,221.63,,,3313,4268.85,20260612,7410.85,7417.38,7403.26,7408.46,7407.28,7407.84,7401.66,7403.97,20260612,25783.3592,25818.6679,25775.4466,25818.3031,25816.2238,25820.1449,25782.833,25784.5824,20260612,51148.73,51220.79,51125.76,51146.35,51133.92,51177.48,51106.81,51126.84
1781284800,221.12,221.16,220.7,220.9,209.84,221.77,209.8001,221.63,213.065,213.7,207.95,209,228.36,228.8,209.63,215.45,221.3,232.3,217.91,231.15,7287.67,7412.68,7257.33,7394.31,7350.54,7396.56,7265.93,7267,7582.29,7620.9,7368.63,7383.73,7511.79,7599.38,7499.72,7580.05,25309.7783,25846.564,25109.3944,25809.6595,25512.0694,25725.9963,25145.3018,25169.5012,26952.5792,27190.2067,25648.4693,25709.432,26590.5045,27094.8025,26520.298,26972.62,49972.07,50968.95,49972.07,50848.76,50760.12,50769.26,49909.07,49918.79,51161.1,51660.4,50687.07,50866.79,50686.15,51094.18,50314.34,51032.47,0,0,20260612,0,0,222.77,223.54,220.83,220.86,221.74333333333334,0,5.131064162754304,220.73,222.11,220.63,222.11,221.7196782416977,0.3900617363899322,1.5691998313385878,0.23596746472157912,,223.91,220.9,221.82,220.57,221.76,209.6,0,,,,,,,,,,,0,0,,,,,,7869,2.7099999999999795,1807,1.4800000000000182,7.4407553599792,0.2729151670951147,0.23596746472157912,2.094999999999999,,7055,221.63,222,2493,221.63,,,4102,4360.75,20260612,7410.85,7417.38,7403.26,7408.46,7407.28,7407.84,7401.66,7403.97,20260612,25783.3592,25818.6679,25775.4466,25818.3031,25816.2238,25820.1449,25782.833,25784.5824,20260612,51148.73,51220.79,51125.76,51146.35,51133.92,51177.48,51106.81,51126.84
1781285100,220.9,221.03,220.77,220.83,209.84,221.77,209.8001,221.63,213.065,213.7,207.95,209,228.36,228.8,209.63,215.45,221.3,232.3,217.91,231.15,7287.67,7412.68,7257.33,7394.31,7350.54,7396.56,7265.93,7267,7582.29,7620.9,7368.63,7383.73,7511.79,7599.38,7499.72,7580.05,25309.7783,25846.564,25109.3944,25809.6595,25512.0694,25725.9963,25145.3018,25169.5012,26952.5792,27190.2067,25648.4693,25709.432,26590.5045,27094.8025,26520.298,26972.62,49972.07,50968.95,49972.07,50848.76,50760.12,50769.26,49909.07,49918.79,51161.1,51660.4,50687.07,50866.79,50686.15,51094.18,50314.34,51032.47,0,0,20260612,0,0,222.77,223.54,220.83,220.86,221.74333333333334,0,5.131064162754304,220.73,222.11,220.63,222.11,221.7196782416977,0.3900617363899322,1.5691998313385878,0.23596746472157912,,223.91,220.9,221.82,220.57,221.76,209.6,0,,,,,,,,,,,0,0,,,,,,7869,2.7099999999999795,1807,1.4800000000000182,7.4407553599792,0.2729151670951147,0.23596746472157912,2.094999999999999,,7055,221.63,222,2493,221.63,,,1916,4166.95,20260612,7410.85,7417.38,7403.26,7408.46,7407.28,7407.84,7401.66,7403.97,20260612,25783.3592,25818.6679,25775.4466,25818.3031,25816.2238,25820.1449,25782.833,25784.5824,20260612,51148.73,51220.79,51125.76,51146.35,51133.92,51177.48,51106.81,51126.84
1781285400,220.82,220.82,220.49,220.56,209.84,221.77,209.8001,221.63,213.065,213.7,207.95,209,228.36,228.8,209.63,215.45,221.3,232.3,217.91,231.15,7287.67,7412.68,7257.33,7394.31,7350.54,7396.56,7265.93,7267,7582.29,7620.9,7368.63,7383.73,7511.79,7599.38,7499.72,7580.05,25309.7783,25846.564,25109.3944,25809.6595,25512.0694,25725.9963,25145.3018,25169.5012,26952.5792,27190.2067,25648.4693,25709.432,26590.5045,27094.8025,26520.298,26972.62,49972.07,50968.95,49972.07,50848.76,50760.12,50769.26,49909.07,49918.79,51161.1,51660.4,50687.07,50866.79,50686.15,51094.18,50314.34,51032.47,0,0,20260612,0,0,222.77,223.54,220.83,220.86,221.74333333333334,0,5.131064162754304,220.73,222.11,220.63,222.11,221.7196782416977,0.3900617363899322,1.5691998313385878,0.23596746472157912,,223.91,220.9,221.82,220.57,221.76,209.6,0,,,,,,,,,,,0,0,,,,,,7869,2.7099999999999795,1807,1.4800000000000182,7.4407553599792,0.2729151670951147,0.23596746472157912,2.094999999999999,,7055,221.63,222,2493,221.63,,,2443,4197.9,20260612,7410.85,7417.38,7403.26,7408.46,7407.28,7407.84,7401.66,7403.97,20260612,25783.3592,25818.6679,25775.4466,25818.3031,25816.2238,25820.1449,25782.833,25784.5824,20260612,51148.73,51220.79,51125.76,51146.35,51133.92,51177.48,51106.81,51126.84
1781285700,220.615,220.845,220.38,220.43,209.84,221.77,209.8001,221.63,213.065,213.7,207.95,209,228.36,228.8,209.63,215.45,221.3,232.3,217.91,231.15,7287.67,7412.68,7257.33,7394.31,7350.54,7396.56,7265.93,7267,7582.29,7620.9,7368.63,7383.73,7511.79,7599.38,7499.72,7580.05,25309.7783,25846.564,25109.3944,25809.6595,25512.0694,25725.9963,25145.3018,25169.5012,26952.5792,27190.2067,25648.4693,25709.432,26590.5045,27094.8025,26520.298,26972.62,49972.07,50968.95,49972.07,50848.76,50760.12,50769.26,49909.07,49918.79,51161.1,51660.4,50687.07,50866.79,50686.15,51094.18,50314.34,51032.47,0,0,20260612,0,0,222.77,223.54,220.83,220.86,221.74333333333334,0,5.131064162754304,220.73,222.11,220.63,222.11,221.7196782416977,0.3900617363899322,1.5691998313385878,0.23596746472157912,,223.91,220.9,221.82,220.57,221.76,209.6,0,,,,,,,,,,,0,0,,,,,,7869,2.7099999999999795,1807,1.4800000000000182,7.4407553599792,0.2729151670951147,0.23596746472157912,2.094999999999999,,7055,221.63,222,2493,221.63,,,5563,4264.4,20260612,7410.85,7417.38,7403.26,7408.46,7407.28,7407.84,7401.66,7403.97,20260612,25783.3592,25818.6679,25775.4466,25818.3031,25816.2238,25820.1449,25782.833,25784.5824,20260612,51148.73,51220.79,51125.76,51146.35,51133.92,51177.48,51106.81,51126.84
1781286000,220.41,220.71,220.37,220.71,209.84,221.77,209.8001,221.63,213.065,213.7,207.95,209,228.36,228.8,209.63,215.45,221.3,232.3,217.91,231.15,7287.67,7412.68,7257.33,7394.31,7350.54,7396.56,7265.93,7267,7582.29,7620.9,7368.63,7383.73,7511.79,7599.38,7499.72,7580.05,25309.7783,25846.564,25109.3944,25809.6595,25512.0694,25725.9963,25145.3018,25169.5012,26952.5792,27190.2067,25648.4693,25709.432,26590.5045,27094.8025,26520.298,26972.62,49972.07,50968.95,49972.07,50848.76,50760.12,50769.26,49909.07,49918.79,51161.1,51660.4,50687.07,50866.79,50686.15,51094.18,50314.34,51032.47,0,0,20260612,0,0,222.77,223.54,220.83,220.86,221.74333333333334,0,5.131064162754304,220.73,222.11,220.63,222.11,221.7196782416977,0.3900617363899322,1.5691998313385878,0.23596746472157912,,223.91,220.9,221.82,220.57,221.76,209.6,0,,,,,,,,,,,0,0,,,,,,7869,2.7099999999999795,1807,1.4800000000000182,7.4407553599792,0.2729151670951147,0.23596746472157912,2.094999999999999,,7055,221.63,222,2493,221.63,,,2306,4206.35,20260612,7410.85,7417.38,7403.26,7408.46,7407.28,7407.84,7401.66,7403.97,20260612,25783.3592,25818.6679,25775.4466,25818.3031,25816.2238,25820.1449,25782.833,25784.5824,20260612,51148.73,51220.79,51125.76,51146.35,51133.92,51177.48,51106.81,51126.84
1781286300,220.73,221,220.73,220.96,209.84,221.77,209.8001,221.63,213.065,213.7,207.95,209,228.36,228.8,209.63,215.45,221.3,232.3,217.91,231.15,7287.67,7412.68,7257.33,7394.31,7350.54,7396.56,7265.93,7267,7582.29,7620.9,7368.63,7383.73,7511.79,7599.38,7499.72,7580.05,25309.7783,25846.564,25109.3944,25809.6595,25512.0694,25725.9963,25145.3018,25169.5012,26952.5792,27190.2067,25648.4693,25709.432,26590.5045,27094.8025,26520.298,26972.62,49972.07,50968.95,49972.07,50848.76,50760.12,50769.26,49909.07,49918.79,51161.1,51660.4,50687.07,50866.79,50686.15,51094.18,50314.34,51032.47,0,0,20260612,0,0,222.77,223.54,220.83,220.86,221.74333333333334,0,5.131064162754304,220.73,222.11,220.63,222.11,221.7196782416977,0.3900617363899322,1.5691998313385878,0.23596746472157912,,223.91,220.9,221.82,220.57,221.76,209.6,0,,,,,,,,,,,0,0,,,,,,7869,2.7099999999999795,1807,1.4800000000000182,7.4407553599792,0.2729151670951147,0.23596746472157912,2.094999999999999,,7055,221.63,222,2493,221.63,,,2437,4145.6,20260612,7410.85,7417.38,7403.26,7408.46,7407.28,7407.84,7401.66,7403.97,20260612,25783.3592,25818.6679,25775.4466,25818.3031,25816.2238,25820.1449,25782.833,25784.5824,20260612,51148.73,51220.79,51125.76,51146.35,51133.92,51177.48,51106.81,51126.84
1781286600,220.96,221.16,220.87,220.96,209.84,221.77,209.8001,221.63,213.065,213.7,207.95,209,228.36,228.8,209.63,215.45,221.3,232.3,217.91,231.15,7287.67,7412.68,7257.33,7394.31,7350.54,7396.56,7265.93,7267,7582.29,7620.9,7368.63,7383.73,7511.79,7599.38,7499.72,7580.05,25309.7783,25846.564,25109.3944,25809.6595,25512.0694,25725.9963,25145.3018,25169.5012,26952.5792,27190.2067,25648.4693,25709.432,26590.5045,27094.8025,26520.298,26972.62,49972.07,50968.95,49972.07,50848.76,50760.12,50769.26,49909.07,49918.79,51161.1,51660.4,50687.07,50866.79,50686.15,51094.18,50314.34,51032.47,0,0,20260612,0,0,222.77,223.54,220.83,220.86,221.74333333333334,0,5.131064162754304,220.73,222.11,220.63,222.11,221.7196782416977,0.3900617363899322,1.5691998313385878,0.23596746472157912,,223.91,220.9,221.82,220.57,221.76,209.6,0,,,,,,,,,,,0,0,,,,,,7869,2.7099999999999795,1807,1.4800000000000182,7.4407553599792,0.2729151670951147,0.23596746472157912,2.094999999999999,,7055,221.63,222,2493,221.63,,,2287,3902.65,20260612,7410.85,7417.38,7403.26,7408.46,7407.28,7407.84,7401.66,7403.97,20260612,25783.3592,25818.6679,25775.4466,25818.3031,25816.2238,25820.1449,25782.833,25784.5824,20260612,51148.73,51220.79,51125.76,51146.35,51133.92,51177.48,51106.81,51126.84
1781286900,220.98,220.99,220.7,220.8,209.84,221.77,209.8001,221.63,213.065,213.7,207.95,209,228.36,228.8,209.63,215.45,221.3,232.3,217.91,231.15,7287.67,7412.68,7257.33,7394.31,7350.54,7396.56,7265.93,7267,7582.29,7620.9,7368.63,7383.73,7511.79,7599.38,7499.72,7580.05,25309.7783,25846.564,25109.3944,25809.6595,25512.0694,25725.9963,25145.3018,25169.5012,26952.5792,27190.2067,25648.4693,25709.432,26590.5045,27094.8025,26520.298,26972.62,49972.07,50968.95,49972.07,50848.76,50760.12,50769.26,49909.07,49918.79,51161.1,51660.4,50687.07,50866.79,50686.15,51094.18,50314.34,51032.47,0,0,20260612,0,0,222.77,223.54,220.83,220.86,221.74333333333334,0,5.131064162754304,220.73,222.11,220.63,222.11,221.7196782416977,0.3900617363899322,1.5691998313385878,0.23596746472157912,,223.91,220.9,221.82,220.57,221.76,209.6,0,,,,,,,,,,,0,0,,,,,,7869,2.7099999999999795,1807,1.4800000000000182,7.4407553599792,0.2729151670951147,0.23596746472157912,2.094999999999999,,7055,221.63,222,2493,221.63,,,2209,3627.45,20260612,7410.85,7417.38,7403.26,7408.46,7407.28,7407.84,7401.66,7403.97,20260612,25783.3592,25818.6679,25775.4466,25818.3031,25816.2238,25820.1449,25782.833,25784.5824,20260612,51148.73,51220.79,51125.76,51146.35,51133.92,51177.48,51106.81,51126.84
1781287200,220.83,220.93,220.62,220.91,209.84,221.77,209.8001,221.63,213.065,213.7,207.95,209,228.36,228.8,209.63,215.45,221.3,232.3,217.91,231.15,7287.67,7412.68,7257.33,7394.31,7350.54,7396.56,7265.93,7267,7582.29,7620.9,7368.63,7383.73,7511.79,7599.38,7499.72,7580.05,25309.7783,25846.564,25109.3944,25809.6595,25512.0694,25725.9963,25145.3018,25169.5012,26952.5792,27190.2067,25648.4693,25709.432,26590.5045,27094.8025,26520.298,26972.62,49972.07,50968.95,49972.07,50848.76,50760.12,50769.26,49909.07,49918.79,51161.1,51660.4,50687.07,50866.79,50686.15,51094.18,50314.34,51032.47,0,0,20260612,0,0,222.77,223.54,220.83,220.86,221.74333333333334,0,5.131064162754304,220.73,222.11,220.63,222.11,221.7196782416977,0.3900617363899322,1.5691998313385878,0.23596746472157912,,223.91,220.9,221.82,220.57,221.76,209.6,0,,,,,,,,,,,0,0,,,,,,7869,2.7099999999999795,1807,1.4800000000000182,7.4407553599792,0.2729151670951147,0.23596746472157912,2.094999999999999,,7055,221.63,222,2493,221.63,,,3130,3419.3,20260612,7410.85,7417.38,7403.26,7408.46,7407.28,7407.84,7401.66,7403.97,20260612,25783.3592,25818.6679,25775.4466,25818.3031,25816.2238,25820.1449,25782.833,25784.5824,20260612,51148.73,51220.79,51125.76,51146.35,51133.92,51177.48,51106.81,51126.84
1781287500,220.86,220.86,220.55,220.64,209.84,221.77,209.8001,221.63,213.065,213.7,207.95,209,228.36,228.8,209.63,215.45,221.3,232.3,217.91,231.15,7287.67,7412.68,7257.33,7394.31,7350.54,7396.56,7265.93,7267,7582.29,7620.9,7368.63,7383.73,7511.79,7599.38,7499.72,7580.05,25309.7783,25846.564,25109.3944,25809.6595,25512.0694,25725.9963,25145.3018,25169.5012,26952.5792,27190.2067,25648.4693,25709.432,26590.5045,27094.8025,26520.298,26972.62,49972.07,50968.95,49972.07,50848.76,50760.12,50769.26,49909.07,49918.79,51161.1,51660.4,50687.07,50866.79,50686.15,51094.18,50314.34,51032.47,0,0,20260612,0,0,222.77,223.54,220.83,220.86,221.74333333333334,0,5.131064162754304,220.73,222.11,220.63,222.11,221.7196782416977,0.3900617363899322,1.5691998313385878,0.23596746472157912,,223.91,220.9,221.82,220.57,221.76,209.6,0,,,,,,,,,,,0,0,,,,,,7869,2.7099999999999795,1807,1.4800000000000182,7.4407553599792,0.2729151670951147,0.23596746472157912,2.094999999999999,,7055,221.63,222,2493,221.63,,,5432,3492.7,20260612,7410.85,7417.38,7403.26,7408.46,7407.28,7407.84,7401.66,7403.97,20260612,25783.3592,25818.6679,25775.4466,25818.3031,25816.2238,25820.1449,25782.833,25784.5824,20260612,51148.73,51220.79,51125.76,51146.35,51133.92,51177.48,51106.81,51126.84
1781287800,220.69,221.04,220.59,220.64,209.84,221.77,209.8001,221.63,213.065,213.7,207.95,209,228.36,228.8,209.63,215.45,221.3,232.3,217.91,231.15,7287.67,7412.68,7257.33,7394.31,7350.54,7396.56,7265.93,7267,7582.29,7620.9,7368.63,7383.73,7511.79,7599.38,7499.72,7580.05,25309.7783,25846.564,25109.3944,25809.6595,25512.0694,25725.9963,25145.3018,25169.5012,26952.5792,27190.2067,25648.4693,25709.432,26590.5045,27094.8025,26520.298,26972.62,49972.07,50968.95,49972.07,50848.76,50760.12,50769.26,49909.07,49918.79,51161.1,51660.4,50687.07,50866.79,50686.15,51094.18,50314.34,51032.47,0,0,20260612,0,0,222.77,223.54,220.83,220.86,221.74333333333334,0,5.131064162754304,220.73,222.11,220.63,222.11,221.7196782416977,0.3900617363899322,1.5691998313385878,0.23596746472157912,,223.91,220.9,221.82,220.57,221.76,209.6,0,,,,,,,,,,,0,0,,,,,,7869,2.7099999999999795,1807,1.4800000000000182,7.4407553599792,0.2729151670951147,0.23596746472157912,2.094999999999999,,7055,221.63,222,2493,221.63,,,3359,3326.95,20260612,7410.85,7417.38,7403.26,7408.46,7407.28,7407.84,7401.66,7403.97,20260612,25783.3592,25818.6679,25775.4466,25818.3031,25816.2238,25820.1449,25782.833,25784.5824,20260612,51148.73,51220.79,51125.76,51146.35,51133.92,51177.48,51106.81,51126.84
1781288100,220.62,220.74,220.57,220.64,209.84,221.77,209.8001,221.63,213.065,213.7,207.95,209,228.36,228.8,209.63,215.45,221.3,232.3,217.91,231.15,7287.67,7412.68,7257.33,7394.31,7350.54,7396.56,7265.93,7267,7582.29,7620.9,7368.63,7383.73,7511.79,7599.38,7499.72,7580.05,25309.7783,25846.564,25109.3944,25809.6595,25512.0694,25725.9963,25145.3018,25169.5012,26952.5792,27190.2067,25648.4693,25709.432,26590.5045,27094.8025,26520.298,26972.62,49972.07,50968.95,49972.07,50848.76,50760.12,50769.26,49909.07,49918.79,51161.1,51660.4,50687.07,50866.79,50686.15,51094.18,50314.34,51032.47,0,0,20260612,0,0,222.77,223.54,220.83,220.86,221.74333333333334,0,5.131064162754304,220.73,222.11,220.63,222.11,221.7196782416977,0.3900617363899322,1.5691998313385878,0.23596746472157912,,223.91,220.9,221.82,220.57,221.76,209.6,0,,,,,,,,,,,0,0,,,,,,7869,2.7099999999999795,1807,1.4800000000000182,7.4407553599792,0.2729151670951147,0.23596746472157912,2.094999999999999,,7055,221.63,222,2493,221.63,,,1791,3270.75,20260612,7410.85,7417.38,7403.26,7408.46,7407.28,7407.84,7401.66,7403.97,20260612,25783.3592,25818.6679,25775.4466,25818.3031,25816.2238,25820.1449,25782.833,25784.5824,20260612,51148.73,51220.79,51125.76,51146.35,51133.92,51177.48,51106.81,51126.84
1781288400,220.6,220.74,220.29,220.39,209.84,221.77,209.8001,221.63,213.065,213.7,207.95,209,228.36,228.8,209.63,215.45,221.3,232.3,217.91,231.15,7287.67,7412.68,7257.33,7394.31,7350.54,7396.56,7265.93,7267,7582.29,7620.9,7368.63,7383.73,7511.79,7599.38,7499.72,7580.05,25309.7783,25846.564,25109.3944,25809.6595,25512.0694,25725.9963,25145.3018,25169.5012,26952.5792,27190.2067,25648.4693,25709.432,26590.5045,27094.8025,26520.298,26972.62,49972.07,50968.95,49972.07,50848.76,50760.12,50769.26,49909.07,49918.79,51161.1,51660.4,50687.07,50866.79,50686.15,51094.18,50314.34,51032.47,0,0,20260612,0,0,222.77,223.54,220.83,220.86,221.74333333333334,0,5.131064162754304,220.73,222.11,220.63,222.11,221.7196782416977,0.3900617363899322,1.5691998313385878,0.23596746472157912,,223.91,220.9,221.82,220.57,221.76,209.6,0,,,,,,,,,,,0,0,,,,,,7869,2.7099999999999795,1807,1.4800000000000182,7.4407553599792,0.2729151670951147,0.23596746472157912,2.094999999999999,,7055,221.63,222,2493,221.63,,,7708,3555.9,20260612,7410.85,7417.38,7403.26,7408.46,7407.28,7407.84,7401.66,7403.97,20260612,25783.3592,25818.6679,25775.4466,25818.3031,25816.2238,25820.1449,25782.833,25784.5824,20260612,51148.73,51220.79,51125.76,51146.35,51133.92,51177.48,51106.81,51126.84
