time,open,high,low,close,EXP_event_flag,EXP_event_id,EXP_direction,EXP_signal_time,EXP_signal_price,EXP_orb_high,EXP_orb_low,EXP_host_seconds,EXP_ltf_bars_in_host,DIAG_first_1m_time_seen,DIAG_last_1m_time_seen,DIAG_1m_bars_processed,DIAG_1m_intrabar_count,1M breakout found,Volume,Volume MA
1787333160,214.69,214.99,214.69,214.97,,,,,,,,,,1780925400000,1787333220000,20518,2,0,44599,28712.55
1787333280,214.96,215.16,214.95,215.08,,,,,,,,,,1780925400000,1787333340000,20520,2,0,28036,29307.5
1787333400,215.09,215.1,214.965,215.04,,,,,,,,,,1780925400000,1787333460000,20522,2,0,18132,29013.45
1787333520,215.05,215.06,214.91,214.99,,,,,,,,,,1780925400000,1787333580000,20524,2,0,23141,29666.5
1787333640,214.99,215.13,214.92,214.95,,,,,,,,,,1780925400000,1787333700000,20526,2,0,21721,28587.25
1787333760,214.95,215.35,214.94,215.33,,,,,,,,,,1780925400000,1787333820000,20528,2,0,29954,28468.6
1787333880,215.33,215.4,215.27,215.37,,,,,,,,,,1780925400000,1787333940000,20530,2,0,20596,28496.05
1787334000,215.37,215.525,215.32,215.465,,,,,,,,,,1780925400000,1787334060000,20532,2,0,39710,28987.25
1787334120,215.51,215.585,215.5,215.52,,,,,,,,,,1780925400000,1787334180000,20534,2,0,26153,28591.9
1787334240,215.52,215.66,215.5,215.62,,,,,,,,,,1780925400000,1787334300000,20536,2,0,29918,29260.25
1787334360,215.62,215.83,215.62,215.68,,,,,,,,,,1780925400000,1787334420000,20538,2,0,31801,29242.05
1787334480,215.7,215.84,215.7,215.81,,,,,,,,,,1780925400000,1787334540000,20540,2,0,39152,30445.55
1787334600,215.8,215.895,215.76,215.87,,,,,,,,,,1780925400000,1787334660000,20542,2,0,23934,30991.1
1787334720,215.9,215.94,215.715,215.79,,,,,,,,,,1780925400000,1787334780000,20544,2,0,21699,31441.15
1787334840,215.781,215.8,215.7,215.78,,,,,,,,,,1780925400000,1787334900000,20546,2,0,25403,31868.4
1787334960,215.785,215.87,215.75,215.83,,,,,,,,,,1780925400000,1787335020000,20548,2,0,17600,31166.65
1787335080,215.83,215.84,215.77,215.78,,,,,,,,,,1780925400000,1787335140000,20550,2,0,10812,30799.85
1787335200,215.79,215.88,215.74,215.76,,,,,,,,,,1780925400000,1787335260000,20552,2,0,24790,27319.75
1787335320,215.77,216.085,215.77,216.05,,,,,,,,,,1780925400000,1787335380000,20554,2,0,35312,27729.65
1787335440,216.07,216.12,216.005,216.085,,,,,,,,,,1780925400000,1787335500000,20556,2,0,28291,27037.7
1787335560,216.08,216.08,215.67,215.87,,,,,,,,,,1780925400000,1787335620000,20558,2,0,27952,26205.35
1787335680,215.88,215.915,215.82,215.88,,,,,,,,,,1780925400000,1787335740000,20560,2,0,23448,25975.95
1787335800,215.88,215.96,215.85,215.94,,,,,,,,,,1780925400000,1787335860000,20562,2,0,21995,26169.1
1787335920,215.935,216.03,215.86,215.93,,,,,,,,,,1780925400000,1787335980000,20564,2,0,40337,27028.9
1787336040,215.94,215.95,215.71,215.89,,,,,,,,,,1780925400000,1787336100000,20566,2,0,14537,26669.7
1787336160,215.88,215.92,215.8,215.8,,,,,,,,,,1780925400000,1787336220000,20568,2,0,14673,25905.65
1787336280,215.81,215.95,215.765,215.9,,,,,,,,,,1780925400000,1787336340000,20570,2,0,19450,25848.35
1787336400,215.91,215.97,215.83,215.9,,,,,,,,,,1780925400000,1787336460000,20572,2,0,27279,25226.8
1787336520,215.9,215.905,215.81,215.87,,,,,,,,,,1780925400000,1787336580000,20574,2,0,12134,24525.85
1787336640,215.86,215.9,215.7,215.71,,,,,,,,,,1780925400000,1787336700000,20576,2,0,26507,24355.3
1787336760,215.7,215.72,215.45,215.46,,,,,,,,,,1780925400000,1787336820000,20578,2,0,22875,23909
1787336880,215.43,215.45,215.36,215.4,,,,,,,,,,1780925400000,1787336940000,20580,2,0,11655,22534.15
1787337000,215.36,215.42,215.21,215.32,,,,,,,,,,1780925400000,1787337060000,20582,2,0,24893,22582.1
1787337120,215.325,215.355,215.22,215.28,,,,,,,,,,1780925400000,1787337180000,20584,2,0,14891,22241.7
1787337240,215.27,215.29,215.14,215.24,,,,,,,,,,1780925400000,1787337300000,20586,2,0,19845,21963.8
1787337360,215.22,215.25,215.125,215.19,,,,,,,,,,1780925400000,1787337420000,20588,2,0,8577,21512.65
1787337480,215.2,215.22,215.05,215.22,,,,,,,,,,1780925400000,1787337540000,20590,2,0,29177,22430.9
1787337600,215.2,215.25,215.09,215.1,,,,,,,,,,1780925400000,1787337660000,20592,2,0,12090,21795.9
1787337720,215.11,215.15,215.06,215.13,,,,,,,,,,1780925400000,1787337780000,20594,2,0,12346,20647.6
1787337840,215.14,215.14,215.02,215.06,,,,,,,,,,1780925400000,1787337900000,20596,2,0,18210,20143.55
1787337960,215.06,215.15,215.03,215.11,,,,,,,,,,1780925400000,1787338020000,20598,2,0,29342,20213.05
1787338080,215.12,215.27,215.12,215.26,,,,,,,,,,1780925400000,1787338140000,20600,2,0,17719,19926.6
1787338200,215.255,215.35,215.24,215.275,,,,,,,,,,1780925400000,1787338260000,20602,2,0,24821,20067.9
1787338320,215.275,215.33,215.11,215.13,,,,,,,,,,1780925400000,1787338380000,20604,2,0,10780,18590.05
1787338440,215.14,215.21,215.09,215.115,,,,,,,,,,1780925400000,1787338500000,20606,2,0,11557,18441.05
1787338560,215.115,215.26,215.11,215.25,,,,,,,,,,1780925400000,1787338620000,20608,2,0,24466,18930.7
1787338680,215.25,215.35,215.21,215.32,,,,,,,,,,1780925400000,1787338740000,20610,2,0,18406,18878.5
1787338800,215.33,215.47,215.3,215.43,,,,,,,,,,1780925400000,1787338860000,20612,2,0,23727,18700.9
1787338920,215.42,215.42,215.29,215.405,,,,,,,,,,1780925400000,1787338980000,20614,2,0,21904,19189.4
1787339040,215.4,215.41,215.255,215.26,,,,,,,,,,1780925400000,1787339100000,20616,2,0,15230,18625.55
1787339160,215.27,215.39,215.25,215.38,,,,,,,,,,1780925400000,1787339220000,20618,2,0,14434,18203.5
1787339280,215.37,215.42,215.21,215.23,,,,,,,,,,1780925400000,1787339340000,20620,2,0,13099,18275.7
1787339400,215.23,215.23,214.985,215.08,,,,,,,,,,1780925400000,1787339460000,20622,2,0,55908,19826.45
1787339520,215.08,215.12,214.92,215.005,,,,,,,,,,1780925400000,1787339580000,20624,2,0,28874,20525.6
1787339640,215.01,215.01,214.75,214.86,,,,,,,,,,1780925400000,1787339700000,20626,2,0,31288,21097.75
1787339760,214.86,214.99,214.73,214.99,,,,,,,,,,1780925400000,1787339820000,20628,2,0,66504,23994.1
1787339880,214.99,215.11,214.96,214.96,,,,,,,,,,1780925400000,1787339940000,20630,2,0,24527,23761.6
1787340000,214.95,215.1,214.89,215.07,,,,,,,,,,1780925400000,1787340060000,20632,2,0,12950,23804.6
1787340120,215.06,215.14,215.05,215.12,,,,,,,,,,1780925400000,1787340180000,20634,2,0,34654,24920
1787340240,215.12,215.19,215.05,215.08,,,,,,,,,,1780925400000,1787340300000,20636,2,0,29723,25495.65
1787340360,215.1,215.11,215.05,215.055,,,,,,,,,,1780925400000,1787340420000,20638,2,0,13736,24715.35
1787340480,215.06,215.06,214.86,214.89,,,,,,,,,,1780925400000,1787340540000,20640,2,0,14196,24539.2
1787340600,214.89,215.07,214.89,215.01,,,,,,,,,,1780925400000,1787340660000,20642,2,0,18297,24213
1787340720,215,215.04,214.9,214.98,,,,,,,,,,1780925400000,1787340780000,20644,2,0,17503,24549.15
1787340840,214.98,215.115,214.96,215.02,,,,,,,,,,1780925400000,1787340900000,20646,2,0,21598,25051.2
1787340960,215.02,215.11,214.96,215.08,,,,,,,,,,1780925400000,1787341020000,20648,2,0,27049,25180.35
1787341080,215.08,215.115,215.03,215.03,,,,,,,,,,1780925400000,1787341140000,20650,2,0,44013,26460.7
1787341200,215.04,215.11,214.99,215.03,,,,,,,,,,1780925400000,1787341260000,20652,2,0,32050,26876.85
1787341320,215.04,215.21,215.04,215.18,,,,,,,,,,1780925400000,1787341380000,20654,2,0,24280,26995.65
1787341440,215.19,215.45,215.17,215.41,,,,,,,,,,1780925400000,1787341500000,20656,2,0,44893,28478.8
1787341560,215.41,215.42,215.35,215.39,,,,,,,,,,1780925400000,1787341620000,20658,2,0,28917,29202.95
1787341680,215.4,215.49,215.28,215.28,,,,,,,,,,1780925400000,1787341740000,20660,2,0,30736,30084.8
1787341800,215.27,215.41,215.07,215.11,,,,,,,,,,1780925400000,1787341860000,20662,2,0,48256,29702.2
1787341920,215.11,215.17,215.03,215.11,,,,,,,,,,1780925400000,1787341980000,20664,2,0,51759,30846.45
1787342040,215.11,215.15,214.6,214.94,,,,,,,,,,1780925400000,1787342100000,20666,2,0,140348,36299.45
1787342160,214.94,214.98,214.65,214.845,,,,,,,,,,1780925400000,1787342220000,20668,2,0,108292,38388.85
1787342280,214.84,214.96,214.56,214.75,,,,,,,,,,1780925400000,1787342340000,20670,2,0,180522,46188.6
1787578200,215.53,215.75,213.95,214.24,,,,,,,,,,1780925400000,1787578260000,20672,2,0,179073,54494.75
1787578320,214.23,214.25,213.07,213.37,,,,,,,,,,1780925400000,1787578380000,20674,2,0,130223,59273.2
1787578440,213.35,213.53,212.97,213.275,,,,,,,,,,1780925400000,1787578500000,20676,2,0,161661,65870.1
1787578560,213.24,213.24,212.74,213.01,,,,,,,,,,1780925400000,1787578620000,20678,2,0,129304,71648.5
1787578680,212.99,212.99,212.4,212.62,,,,,,,,,,1780925400000,1787578740000,20680,2,0,89905,75433.95
1787578800,212.6,212.7,211.25,211.38,,,,,,,,,,1780925400000,1787578860000,20682,2,0,213225,85180.35
1787578920,211.34,211.4,210.09,210.15,,,,,,,,,,1780925400000,1787578980000,20684,2,0,188786,93744.5
1787579040,210.13,210.24,209.38,209.55,1,54,-1,1787579100000,209.55,215.75,209.69,120,2,1780925400000,1787579100000,20686,2,1,353305,110329.85
1787579160,209.54,210.23,209.45,209.99,,,,,,,,,,1780925400000,1787579220000,20688,2,0,143288,116141.8
1787579280,210,210.17,209.58,209.62,,,,,,,,,,1780925400000,1787579340000,20690,2,0,105840,119233.15
1787579400,209.62,209.76,209.04,209.13,,,,,,,,,,1780925400000,1787579460000,20692,2,0,176546,126457.95
1787579520,209.13,209.45,209.02,209.41,,,,,,,,,,1780925400000,1787579580000,20694,2,0,88773,129682.6
1787579640,209.43,209.77,209.29,209.71,,,,,,,,,,1780925400000,1787579700000,20696,2,0,73982,131137.05
1787579760,209.7,209.72,209.41,209.57,,,,,,,,,,1780925400000,1787579820000,20698,2,0,78458,133614.1
1787579880,209.55,209.86,209.33,209.64,,,,,,,,,,1780925400000,1787579940000,20700,2,0,86423,136398.45
1787580000,209.65,210.09,209.45,209.82,,,,,,,,,,1780925400000,1787580060000,20702,2,0,129679,140469.6
1787580120,209.8,209.96,209.15,209.2,,,,,,,,,,1780925400000,1787580180000,20704,2,0,118346,143798.95
1787580240,209.2,209.555,209.17,209.54,,,,,,,,,,1780925400000,1787580300000,20706,2,0,82816,140922.35
1787580360,209.56,209.56,208.9,209.34,,,,,,,,,,1780925400000,1787580420000,20708,2,0,165297,143772.6
1787580480,209.32,209.52,209.11,209.3,,,,,,,,,,1780925400000,1787580540000,20710,2,0,64347,137963.85
1787580600,209.29,209.48,209.14,209.17,,,,,,,,,,1780925400000,1787580660000,20712,2,0,57877,131904.05
1787580720,209.17,209.23,208.87,208.96,,,,,,,,,,1780925400000,1787580780000,20714,2,0,79425,129364.15
1787580840,208.97,209.32,208.94,209.215,,,,,,,,,,1780925400000,1787580900000,20716,2,0,60252,124293.7
1787580960,209.21,209.37,208.66,208.78,,,,,,,,,,1780925400000,1787581020000,20718,2,0,100001,122828.55
1787581080,208.76,209.02,208.62,208.825,,,,,,,,,,1780925400000,1787581140000,20720,2,0,61771,121421.85
1787581200,208.82,209.4,208.71,209.29,,,,,,,,,,1780925400000,1787581260000,20722,2,0,88932,115207.2
1787581320,209.31,209.7,209.17,209.45,,,,,,,,,,1780925400000,1787581380000,20724,2,0,84285,109982.15
1787581440,209.44,209.58,209.11,209.16,,,,,,,,,,1780925400000,1787581500000,20726,2,0,37349,94184.35
1787581560,209.14,209.24,209.1,209.17,,,,,,,,,,1780925400000,1787581620000,20728,2,0,38524,88946.15
1787581680,209.18,209.46,209.13,209.36,,,,,,,,,,1780925400000,1787581740000,20730,2,0,52433,86275.8
1787581800,209.36,209.88,209.25,209.81,,,,,,,,,,1780925400000,1787581860000,20732,2,0,65902,80743.6
1787581920,209.77,209.97,209.72,209.97,,,,,,,,,,1780925400000,1787581980000,20734,2,0,62890,79449.45
1787582040,209.97,210.31,209.97,210.07,,,,,,,,,,1780925400000,1787582100000,20736,2,0,113685,81434.6
1787582160,210.07,210.24,209.87,209.97,,,,,,,,,,1780925400000,1787582220000,20738,2,0,82374,81630.4
1787582280,209.96,210.15,209.77,210.11,,,,,,,,,,1780925400000,1787582340000,20740,2,0,36830,79150.75
1787582400,210.1,210.24,209.92,210.22,,,,,,,,,,1780925400000,1787582460000,20742,2,0,89692,77151.4
1787582520,210.19,210.2,209.57,209.63,,,,,,,,,,1780925400000,1787582580000,20744,2,0,89202,75694.2
1787582640,209.64,209.905,209.6,209.64,,,,,,,,,,1780925400000,1787582700000,20746,2,0,69457,75026.25
1787582760,209.65,209.83,209.56,209.795,,,,,,,,,,1780925400000,1787582820000,20748,2,0,38448,68683.8
1787582880,209.81,209.95,209.74,209.92,,,,,,,,,,1780925400000,1787582940000,20750,2,0,44862,67709.55
1787583000,209.93,209.93,209.52,209.85,,,,,,,,,,1780925400000,1787583060000,20752,2,0,52369,67434.15
1787583120,209.85,209.99,209.75,209.88,,,,,,,,,,1780925400000,1787583180000,20754,2,0,54159,66170.85
1787583240,209.87,209.95,209.71,209.85,,,,,,,,,,1780925400000,1787583300000,20756,2,0,41984,65257.45
1787583360,209.87,210.12,209.82,209.9,,,,,,,,,,1780925400000,1787583420000,20758,2,0,47578,62636.3
1787583480,209.89,209.89,209.63,209.7,,,,,,,,,,1780925400000,1787583540000,20760,2,0,73356,63215.55
1787583600,209.71,210.35,209.32,209.38,,,,,,,,,,1780925400000,1787583660000,20762,2,0,144774,66007.65
1787583720,209.385,209.51,209.17,209.4,,,,,,,,,,1780925400000,1787583780000,20764,2,0,66456,65116.2
1787583840,209.41,209.43,209.02,209.12,,,,,,,,,,1780925400000,1787583900000,20766,2,0,51687,65833.1
1787583960,209.12,209.26,209.08,209.1,,,,,,,,,,1780925400000,1787584020000,20768,2,0,44211,66117.45
1787584080,209.11,209.24,208.98,209.12,,,,,,,,,,1780925400000,1787584140000,20770,2,0,73915,67191.55
1787584200,209.1,209.23,208.98,209.19,,,,,,,,,,1780925400000,1787584260000,20772,2,0,34550,65623.95
1787584320,209.21,209.48,209.18,209.28,,,,,,,,,,1780925400000,1787584380000,20774,2,0,60079,65483.4
1787584440,209.26,209.32,209.15,209.22,,,,,,,,,,1780925400000,1787584500000,20776,2,0,26562,61127.25
1787584560,209.22,209.32,209.175,209.21,,,,,,,,,,1780925400000,1787584620000,20778,2,0,48580,59437.55
1787584680,209.22,209.32,209.11,209.16,,,,,,,,,,1780925400000,1787584740000,20780,2,0,43648,59778.45
1787584800,209.16,209.16,208.86,209.02,,,,,,,,,,1780925400000,1787584860000,20782,2,0,76205,59104.1
1787584920,209.015,209.22,208.91,209.2,,,,,,,,,,1780925400000,1787584980000,20784,2,0,35260,56407
1787585040,209.2,209.4,209.2,209.34,,,,,,,,,,1780925400000,1787585100000,20786,2,0,54658,55667.05
1787585160,209.34,209.615,209.29,209.59,,,,,,,,,,1780925400000,1787585220000,20788,2,0,53591,56424.2
1787585280,209.59,209.955,209.52,209.87,,,,,,,,,,1780925400000,1787585340000,20790,2,0,104389,59400.55
1787585400,209.86,209.915,209.66,209.73,,,,,,,,,,1780925400000,1787585460000,20792,2,0,50709,59317.55
1787585520,209.73,210.05,209.59,210.04,,,,,,,,,,1780925400000,1787585580000,20794,2,0,49162,59067.7
1787585640,210.035,210.125,209.95,210.05,,,,,,,,,,1780925400000,1787585700000,20796,2,0,27428,58339.9
1787585760,210.05,210.24,210.03,210.2,,,,,,,,,,1780925400000,1787585820000,20798,2,0,30148,57468.4
1787585880,210.2,210.21,210.08,210.17,,,,,,,,,,1780925400000,1787585940000,20800,2,0,30752,55338.2
1787586000,210.175,210.35,210.14,210.18,,,,,,,,,,1780925400000,1787586060000,20802,2,0,42039,50201.45
1787586120,210.17,210.28,210.01,210.07,,,,,,,,,,1780925400000,1787586180000,20804,2,0,31994,48478.35
1787586240,210.07,210.3,210.05,210.25,,,,,,,,,,1780925400000,1787586300000,20806,2,0,30953,47441.65
1787586360,210.26,210.65,210.26,210.61,,,,,,,,,,1780925400000,1787586420000,20808,2,0,80233,49242.75
1787586480,210.61,210.71,210.13,210.295,,,,,,,,,,1780925400000,1787586540000,20810,2,0,55818,48337.9
1787586600,210.31,210.39,210.22,210.33,,,,,,,,,,1780925400000,1787586660000,20812,2,0,21389,47679.85
1787586720,210.32,210.61,210.21,210.59,,,,,,,,,,1780925400000,1787586780000,20814,2,0,19784,45665.1
1787586840,210.61,210.73,210.28,210.33,,,,,,,,,,1780925400000,1787586900000,20816,2,0,41046,46389.3
1787586960,210.3,210.31,210.05,210.07,,,,,,,,,,1780925400000,1787587020000,20818,2,0,20674,44994
1787587080,210.06,210.235,209.95,210.23,,,,,,,,,,1780925400000,1787587140000,20820,2,0,49233,45273.25
1787587200,210.24,210.42,210.02,210.16,,,,,,,,,,1780925400000,1787587260000,20822,2,0,47681,43847.05
1787587320,210.17,210.39,210.01,210.3,,,,,,,,,,1780925400000,1787587380000,20824,2,0,33610,43764.55
1787587440,210.31,210.39,210.17,210.18,,,,,,,,,,1780925400000,1787587500000,20826,2,0,22755,42169.4
1787587560,210.17,210.43,210.08,210.43,,,,,,,,,,1780925400000,1787587620000,20828,2,0,36371,41308.4
1787587680,210.43,210.5,210.24,210.24,,,,,,,,,,1780925400000,1787587740000,20830,2,0,27719,37474.9
1787587800,210.255,210.38,210.23,210.31,,,,,,,,,,1780925400000,1787587860000,20832,2,0,24083,36143.6
1787587920,210.31,210.38,210.25,210.27,,,,,,,,,,1780925400000,1787587980000,20834,2,0,20678,34719.4
1787588040,210.26,210.52,210.26,210.5,,,,,,,,,,1780925400000,1787588100000,20836,2,0,29048,34800.4
1787588160,210.5,210.77,210.45,210.6,,,,,,,,,,1780925400000,1787588220000,20838,2,0,49807,35783.35
1787588280,210.61,210.79,210.57,210.72,,,,,,,,,,1780925400000,1787588340000,20840,2,0,18641,35177.8
1787588400,210.72,210.96,210.65,210.945,,,,,,,,,,1780925400000,1787588460000,20842,2,0,42061,35178.9
1787588520,210.945,211.03,210.72,210.85,,,,,,,,,,1780925400000,1787588580000,20844,2,0,52620,36210.2
1787588640,210.84,210.84,210.65,210.73,,,,,,,,,,1780925400000,1787588700000,20846,2,0,22873,35806.2
1787588760,210.74,210.85,210.705,210.705,,,,,,,,,,1780925400000,1787588820000,20848,2,0,21365,32862.8
1787588880,210.7,210.8,210.61,210.68,,,,,,,,,,1780925400000,1787588940000,20850,2,0,30949,31619.35
1787589000,210.68,210.74,210.2,210.22,,,,,,,,,,1780925400000,1787589060000,20852,2,0,59044,33502.1
1787589120,210.21,210.38,210.13,210.37,,,,,,,,,,1780925400000,1787589180000,20854,2,0,46712,34848.5
1787589240,210.36,210.37,210.18,210.33,,,,,,,,,,1780925400000,1787589300000,20856,2,0,24198,34006.1
1787589360,210.33,210.52,210.3,210.46,,,,,,,,,,1780925400000,1787589420000,20858,2,0,23132,34129
1787589480,210.46,210.52,210.37,210.4,,,,,,,,,,1780925400000,1787589540000,20860,2,0,18472,32590.95
1787589600,210.415,210.43,210.19,210.24,,,,,,,,,,1780925400000,1787589660000,20862,2,0,53643,32889.05
1787589720,210.23,210.35,210.19,210.3,,,,,,,,,,1780925400000,1787589780000,20864,2,0,24745,32445.8
1787589840,210.29,210.345,210.14,210.14,,,,,,,,,,1780925400000,1787589900000,20866,2,0,19785,32297.3
1787589960,210.16,210.22,210.12,210.21,,,,,,,,,,1780925400000,1787590020000,20868,2,0,19688,31463.15
1787590080,210.215,210.26,210.14,210.2,,,,,,,,,,1780925400000,1787590140000,20870,2,0,17195,30936.95
1787590200,210.2,210.22,209.95,209.97,,,,,,,,,,1780925400000,1787590260000,20872,2,0,74543,33459.95
1787590320,209.975,210.01,209.83,209.84,,,,,,,,,,1780925400000,1787590380000,20874,2,0,23592,33605.65
1787590440,209.85,209.85,209.61,209.625,,,,,,,,,,1780925400000,1787590500000,20876,2,0,33598,33833.15
1787590560,209.625,209.74,209.59,209.67,,,,,,,,,,1780925400000,1787590620000,20878,2,0,31420,32913.8
1787590680,209.67,209.74,209.63,209.68,,,,,,,,,,1780925400000,1787590740000,20880,2,0,15359,32749.7
1787590800,209.68,209.81,209.64,209.79,,,,,,,,,,1780925400000,1787590860000,20882,2,0,28075,32050.4
1787590920,209.795,209.9,209.73,209.84,,,,,,,,,,1780925400000,1787590980000,20884,2,0,29007,30869.75
1787591040,209.84,209.965,209.82,209.925,,,,,,,,,,1780925400000,1787591100000,20886,2,0,30623,31257.25
1787591160,209.92,210.12,209.92,210.09,,,,,,,,,,1780925400000,1787591220000,20888,2,0,35760,31977
1787591280,210.09,210.115,209.975,210.07,,,,,,,,,,1780925400000,1787591340000,20890,2,0,28622,31860.65
1787591400,210.07,210.2,210.005,210.18,,,,,,,,,,1780925400000,1787591460000,20892,2,0,40741,30945.5
1787591520,210.17,210.18,209.99,210.04,,,,,,,,,,1780925400000,1787591580000,20894,2,0,37135,30466.65
1787591640,210.035,210.06,209.93,210.01,,,,,,,,,,1780925400000,1787591700000,20896,2,0,16059,30059.7
1787591760,210.015,210.05,209.83,210,,,,,,,,,,1780925400000,1787591820000,20898,2,0,33235,30564.85
1787591880,210,210.03,209.74,209.74,,,,,,,,,,1780925400000,1787591940000,20900,2,0,29912,31136.85
1787592000,209.74,209.75,209.305,209.33,,,,,,,,,,1780925400000,1787592060000,20902,2,0,61691,31539.25
1787592120,209.32,209.37,209.21,209.29,,,,,,,,,,1780925400000,1787592180000,20904,2,0,20626,31333.3
1787592240,209.3,209.36,209.17,209.26,,,,,,,,,,1780925400000,1787592300000,20906,2,0,54116,33049.85
1787592360,209.27,209.45,209.27,209.37,,,,,,,,,,1780925400000,1787592420000,20908,2,0,30098,33570.35
1787592480,209.37,209.39,209.23,209.27,,,,,,,,,,1780925400000,1787592540000,20910,2,0,18135,33617.35
1787592600,209.27,209.35,209.21,209.31,,,,,,,,,,1780925400000,1787592660000,20912,2,0,27833,31281.85
1787592720,209.33,209.55,209.32,209.545,,,,,,,,,,1780925400000,1787592780000,20914,2,0,40374,32120.95
1787592840,209.54,209.635,209.42,209.45,,,,,,,,,,1780925400000,1787592900000,20916,2,0,25118,31696.95
1787592960,209.46,209.545,209.34,209.45,,,,,,,,,,1780925400000,1787593020000,20918,2,0,30813,31666.6
1787593080,209.45,209.56,209.38,209.555,,,,,,,,,,1780925400000,1787593140000,20920,2,0,25475,32172.4
