time,open,high,low,close,Bullish Research Event,Bearish Research Event,RC_DateKey,RC_Direction,RC_ProductionSignal,RC_C1_Open,RC_C1_High,RC_C1_Low,RC_C1_Close,RC_C1_VWAP,RC_C1_VWAP_State,RC_C1_RelOpeningVol,RC_C2_Open,RC_C2_High,RC_C2_Low,RC_C2_Close,RC_C2_VWAP,RC_C2_RelOpeningVol,RC_Combined_RelVol,RC_ATR_Selected,RC_DeltaPct,RC_PMH,RC_PML,RC_AH_High,RC_AH_Low,RC_PDH,RC_PDL,RC_StructureBreakCode,RC_MFE_1m,RC_MAE_1m,RC_MFE_3m,RC_MAE_3m,RC_MFE_5m,RC_MAE_5m,RC_MFE_10m,RC_MAE_10m,RC_Final_MFE,RC_Final_MAE,RC_Outcome_050v050,RC_Outcome_100v050,RC_MinutesTo_025,RC_MinutesTo_050,RC_MinutesTo_100,RC_MinutesTo_Adverse050,RC_EventTimestamp,RC_C1_Volume,RC_C1_TR,RC_C2_Volume,RC_C2_TR,RC_ATR_PreviousDaily,RC_ATR_PreviousDay1M,RC_ATR_Previous5Days1M,RC_ATR_FirstTwoCandles,RC_VWAP_Distance,RC_PM_Volume,RC_PM_Open,RC_PM_Last,RC_AH_Volume,RC_PreviousRTHClose,RC_MFE_2m,RC_MAE_2m,Volume,Volume MA,HTF_Stock_D1_Open,HTF_Stock_D1_High,HTF_Stock_D1_Low,HTF_Stock_D1_Close,HTF_Stock_D2_Open,HTF_Stock_D2_High,HTF_Stock_D2_Low,HTF_Stock_D2_Close,HTF_Stock_W1_Open,HTF_Stock_W1_High,HTF_Stock_W1_Low,HTF_Stock_W1_Close,HTF_Stock_W2_Open,HTF_Stock_W2_High,HTF_Stock_W2_Low,HTF_Stock_W2_Close,HTF_SPX_D1_Open,HTF_SPX_D1_High,HTF_SPX_D1_Low,HTF_SPX_D1_Close,HTF_SPX_D2_Open,HTF_SPX_D2_High,HTF_SPX_D2_Low,HTF_SPX_D2_Close,HTF_SPX_W1_Open,HTF_SPX_W1_High,HTF_SPX_W1_Low,HTF_SPX_W1_Close,HTF_SPX_W2_Open,HTF_SPX_W2_High,HTF_SPX_W2_Low,HTF_SPX_W2_Close,HTF_NASDAQ_D1_Open,HTF_NASDAQ_D1_High,HTF_NASDAQ_D1_Low,HTF_NASDAQ_D1_Close,HTF_NASDAQ_D2_Open,HTF_NASDAQ_D2_High,HTF_NASDAQ_D2_Low,HTF_NASDAQ_D2_Close,HTF_NASDAQ_W1_Open,HTF_NASDAQ_W1_High,HTF_NASDAQ_W1_Low,HTF_NASDAQ_W1_Close,HTF_NASDAQ_W2_Open,HTF_NASDAQ_W2_High,HTF_NASDAQ_W2_Low,HTF_NASDAQ_W2_Close,HTF_DJIA_D1_Open,HTF_DJIA_D1_High,HTF_DJIA_D1_Low,HTF_DJIA_D1_Close,HTF_DJIA_D2_Open,HTF_DJIA_D2_High,HTF_DJIA_D2_Low,HTF_DJIA_D2_Close,HTF_DJIA_W1_Open,HTF_DJIA_W1_High,HTF_DJIA_W1_Low,HTF_DJIA_W1_Close,HTF_DJIA_W2_Open,HTF_DJIA_W2_High,HTF_DJIA_W2_Low,HTF_DJIA_W2_Close,MKT_OPEN_SPX_DateKey,MKT_OPEN_SPX_C1_Open,MKT_OPEN_SPX_C1_High,MKT_OPEN_SPX_C1_Low,MKT_OPEN_SPX_C1_Close,MKT_OPEN_SPX_C2_Open,MKT_OPEN_SPX_C2_High,MKT_OPEN_SPX_C2_Low,MKT_OPEN_SPX_C2_Close,MKT_OPEN_NASDAQ_DateKey,MKT_OPEN_NASDAQ_C1_Open,MKT_OPEN_NASDAQ_C1_High,MKT_OPEN_NASDAQ_C1_Low,MKT_OPEN_NASDAQ_C1_Close,MKT_OPEN_NASDAQ_C2_Open,MKT_OPEN_NASDAQ_C2_High,MKT_OPEN_NASDAQ_C2_Low,MKT_OPEN_NASDAQ_C2_Close,MKT_OPEN_DJIA_DateKey,MKT_OPEN_DJIA_C1_Open,MKT_OPEN_DJIA_C1_High,MKT_OPEN_DJIA_C1_Low,MKT_OPEN_DJIA_C1_Close,MKT_OPEN_DJIA_C2_Open,MKT_OPEN_DJIA_C2_High,MKT_OPEN_DJIA_C2_Low,MKT_OPEN_DJIA_C2_Close
1780080000,126.7,126.77,126.54,126.55,0,0,20260529,0,0,127.3,127.67,127.29,127.5,127.48666666666668,0,0.5470699810322451,127.27,127.47,126.62,126.62,127.17878931495046,0.9231348907309721,0.6969132836896469,0.1357852263516999,,128.9,127.75,129.48,128.35,130.09,127.82,0,,,,,,,,,,,0,0,,,,,,1096,0.45999999999999375,1225,0.8799999999999955,4.296227058272054,0.10144562334217462,0.1357852263516999,0.6699999999999946,,459,128.8,127.75,518,128.65,,,2303,2258.8,129.76,130.2,127.75,128.65,126.98,131.202,126.46,128.33,121.82,127.98,117.05,125.6,125.55,125.69,117.67,121.54,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18,20260529,7579.33,7579.33,7574.14,7575.95,7576.01,7579.54,7575.67,7579.28,20260529,26960.8405,26960.8405,26942.3868,26950.9145,26953.203,26995.0947,26953.203,26988.6922,20260529,50773.91,50777.34,50703.94,50736.13,50736.92,50740.49,50698.27,50725.75
1780080300,126.54,126.57,126.3,126.3,0,0,20260529,0,0,127.3,127.67,127.29,127.5,127.48666666666668,0,0.5470699810322451,127.27,127.47,126.62,126.62,127.17878931495046,0.9231348907309721,0.6969132836896469,0.1357852263516999,,128.9,127.75,129.48,128.35,130.09,127.82,0,,,,,,,,,,,0,0,,,,,,1096,0.45999999999999375,1225,0.8799999999999955,4.296227058272054,0.10144562334217462,0.1357852263516999,0.6699999999999946,,459,128.8,127.75,518,128.65,,,4524,2208.65,129.76,130.2,127.75,128.65,126.98,131.202,126.46,128.33,121.82,127.98,117.05,125.6,125.55,125.69,117.67,121.54,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18,20260529,7579.33,7579.33,7574.14,7575.95,7576.01,7579.54,7575.67,7579.28,20260529,26960.8405,26960.8405,26942.3868,26950.9145,26953.203,26995.0947,26953.203,26988.6922,20260529,50773.91,50777.34,50703.94,50736.13,50736.92,50740.49,50698.27,50725.75
1780080600,126.3,126.57,126.3,126.51,0,0,20260529,0,0,127.3,127.67,127.29,127.5,127.48666666666668,0,0.5470699810322451,127.27,127.47,126.62,126.62,127.17878931495046,0.9231348907309721,0.6969132836896469,0.1357852263516999,,128.9,127.75,129.48,128.35,130.09,127.82,0,,,,,,,,,,,0,0,,,,,,1096,0.45999999999999375,1225,0.8799999999999955,4.296227058272054,0.10144562334217462,0.1357852263516999,0.6699999999999946,,459,128.8,127.75,518,128.65,,,1874,2171.15,129.76,130.2,127.75,128.65,126.98,131.202,126.46,128.33,121.82,127.98,117.05,125.6,125.55,125.69,117.67,121.54,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18,20260529,7579.33,7579.33,7574.14,7575.95,7576.01,7579.54,7575.67,7579.28,20260529,26960.8405,26960.8405,26942.3868,26950.9145,26953.203,26995.0947,26953.203,26988.6922,20260529,50773.91,50777.34,50703.94,50736.13,50736.92,50740.49,50698.27,50725.75
1780080900,126.56,126.82,126.56,126.7,0,0,20260529,0,0,127.3,127.67,127.29,127.5,127.48666666666668,0,0.5470699810322451,127.27,127.47,126.62,126.62,127.17878931495046,0.9231348907309721,0.6969132836896469,0.1357852263516999,,128.9,127.75,129.48,128.35,130.09,127.82,0,,,,,,,,,,,0,0,,,,,,1096,0.45999999999999375,1225,0.8799999999999955,4.296227058272054,0.10144562334217462,0.1357852263516999,0.6699999999999946,,459,128.8,127.75,518,128.65,,,2614,2175.25,129.76,130.2,127.75,128.65,126.98,131.202,126.46,128.33,121.82,127.98,117.05,125.6,125.55,125.69,117.67,121.54,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18,20260529,7579.33,7579.33,7574.14,7575.95,7576.01,7579.54,7575.67,7579.28,20260529,26960.8405,26960.8405,26942.3868,26950.9145,26953.203,26995.0947,26953.203,26988.6922,20260529,50773.91,50777.34,50703.94,50736.13,50736.92,50740.49,50698.27,50725.75
1780081200,126.67,126.68,126.32,126.54,0,0,20260529,0,0,127.3,127.67,127.29,127.5,127.48666666666668,0,0.5470699810322451,127.27,127.47,126.62,126.62,127.17878931495046,0.9231348907309721,0.6969132836896469,0.1357852263516999,,128.9,127.75,129.48,128.35,130.09,127.82,0,,,,,,,,,,,0,0,,,,,,1096,0.45999999999999375,1225,0.8799999999999955,4.296227058272054,0.10144562334217462,0.1357852263516999,0.6699999999999946,,459,128.8,127.75,518,128.65,,,2075,2209.2,129.76,130.2,127.75,128.65,126.98,131.202,126.46,128.33,121.82,127.98,117.05,125.6,125.55,125.69,117.67,121.54,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18,20260529,7579.33,7579.33,7574.14,7575.95,7576.01,7579.54,7575.67,7579.28,20260529,26960.8405,26960.8405,26942.3868,26950.9145,26953.203,26995.0947,26953.203,26988.6922,20260529,50773.91,50777.34,50703.94,50736.13,50736.92,50740.49,50698.27,50725.75
1780081500,126.51,126.67,126.4,126.64,0,0,20260529,0,0,127.3,127.67,127.29,127.5,127.48666666666668,0,0.5470699810322451,127.27,127.47,126.62,126.62,127.17878931495046,0.9231348907309721,0.6969132836896469,0.1357852263516999,,128.9,127.75,129.48,128.35,130.09,127.82,0,,,,,,,,,,,0,0,,,,,,1096,0.45999999999999375,1225,0.8799999999999955,4.296227058272054,0.10144562334217462,0.1357852263516999,0.6699999999999946,,459,128.8,127.75,518,128.65,,,2062,2257.2,129.76,130.2,127.75,128.65,126.98,131.202,126.46,128.33,121.82,127.98,117.05,125.6,125.55,125.69,117.67,121.54,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18,20260529,7579.33,7579.33,7574.14,7575.95,7576.01,7579.54,7575.67,7579.28,20260529,26960.8405,26960.8405,26942.3868,26950.9145,26953.203,26995.0947,26953.203,26988.6922,20260529,50773.91,50777.34,50703.94,50736.13,50736.92,50740.49,50698.27,50725.75
1780081800,126.64,126.87,126.63,126.69,0,0,20260529,0,0,127.3,127.67,127.29,127.5,127.48666666666668,0,0.5470699810322451,127.27,127.47,126.62,126.62,127.17878931495046,0.9231348907309721,0.6969132836896469,0.1357852263516999,,128.9,127.75,129.48,128.35,130.09,127.82,0,,,,,,,,,,,0,0,,,,,,1096,0.45999999999999375,1225,0.8799999999999955,4.296227058272054,0.10144562334217462,0.1357852263516999,0.6699999999999946,,459,128.8,127.75,518,128.65,,,3103,2357,129.76,130.2,127.75,128.65,126.98,131.202,126.46,128.33,121.82,127.98,117.05,125.6,125.55,125.69,117.67,121.54,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18,20260529,7579.33,7579.33,7574.14,7575.95,7576.01,7579.54,7575.67,7579.28,20260529,26960.8405,26960.8405,26942.3868,26950.9145,26953.203,26995.0947,26953.203,26988.6922,20260529,50773.91,50777.34,50703.94,50736.13,50736.92,50740.49,50698.27,50725.75
1780082100,126.69,126.725,126.48,126.55,0,0,20260529,0,0,127.3,127.67,127.29,127.5,127.48666666666668,0,0.5470699810322451,127.27,127.47,126.62,126.62,127.17878931495046,0.9231348907309721,0.6969132836896469,0.1357852263516999,,128.9,127.75,129.48,128.35,130.09,127.82,0,,,,,,,,,,,0,0,,,,,,1096,0.45999999999999375,1225,0.8799999999999955,4.296227058272054,0.10144562334217462,0.1357852263516999,0.6699999999999946,,459,128.8,127.75,518,128.65,,,5359,2542.35,129.76,130.2,127.75,128.65,126.98,131.202,126.46,128.33,121.82,127.98,117.05,125.6,125.55,125.69,117.67,121.54,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18,20260529,7579.33,7579.33,7574.14,7575.95,7576.01,7579.54,7575.67,7579.28,20260529,26960.8405,26960.8405,26942.3868,26950.9145,26953.203,26995.0947,26953.203,26988.6922,20260529,50773.91,50777.34,50703.94,50736.13,50736.92,50740.49,50698.27,50725.75
1780082400,126.54,126.71,126.52,126.68,0,0,20260529,0,0,127.3,127.67,127.29,127.5,127.48666666666668,0,0.5470699810322451,127.27,127.47,126.62,126.62,127.17878931495046,0.9231348907309721,0.6969132836896469,0.1357852263516999,,128.9,127.75,129.48,128.35,130.09,127.82,0,,,,,,,,,,,0,0,,,,,,1096,0.45999999999999375,1225,0.8799999999999955,4.296227058272054,0.10144562334217462,0.1357852263516999,0.6699999999999946,,459,128.8,127.75,518,128.65,,,1163,2253.9,129.76,130.2,127.75,128.65,126.98,131.202,126.46,128.33,121.82,127.98,117.05,125.6,125.55,125.69,117.67,121.54,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18,20260529,7579.33,7579.33,7574.14,7575.95,7576.01,7579.54,7575.67,7579.28,20260529,26960.8405,26960.8405,26942.3868,26950.9145,26953.203,26995.0947,26953.203,26988.6922,20260529,50773.91,50777.34,50703.94,50736.13,50736.92,50740.49,50698.27,50725.75
1780082700,126.68,126.73,126.5,126.5,0,0,20260529,0,0,127.3,127.67,127.29,127.5,127.48666666666668,0,0.5470699810322451,127.27,127.47,126.62,126.62,127.17878931495046,0.9231348907309721,0.6969132836896469,0.1357852263516999,,128.9,127.75,129.48,128.35,130.09,127.82,0,,,,,,,,,,,0,0,,,,,,1096,0.45999999999999375,1225,0.8799999999999955,4.296227058272054,0.10144562334217462,0.1357852263516999,0.6699999999999946,,459,128.8,127.75,518,128.65,,,2934,2362.95,129.76,130.2,127.75,128.65,126.98,131.202,126.46,128.33,121.82,127.98,117.05,125.6,125.55,125.69,117.67,121.54,7519.82,7568.72,7508.04,7563.62,7526.01,7530.72,7499.72,7520.37,7415.07,7506.32,7333.68,7473.48,7385.31,7517.12,7338.54,7408.49,26686.5342,26934.8434,26588.5197,26917.4714,26695.4417,26715.3079,26538.3133,26674.7349,26289.4902,26504.5505,25701.4391,26343.9704,26135.6327,26707.1412,25739.2245,26225.1445,50660.98,50764.04,50314.34,50668.98,50487.16,50830.41,50487.16,50644.29,49481.04,50830.24,49235.74,50579.71,49620.38,50200.54,49307.66,49526.18,20260529,7579.33,7579.33,7574.14,7575.95,7576.01,7579.54,7575.67,7579.28,20260529,26960.8405,26960.8405,26942.3868,26950.9145,26953.203,26995.0947,26953.203,26988.6922,20260529,50773.91,50777.34,50703.94,50736.13,50736.92,50740.49,50698.27,50725.75
