time,open,high,low,close,Bullish Research Event,Bearish Research Event,FTHC_EventDateKey,FTHC_EventTimestamp,FTHC_Direction,FTHC_ResearchEvent,FTHC_ProductionSignal,FTHC_ReferencePrice,FTHC_C1_Open,FTHC_C1_High,FTHC_C1_Low,FTHC_C1_Close,FTHC_C1_Volume,FTHC_C1_TR,FTHC_C1_VWAP,FTHC_C2_Open,FTHC_C2_High,FTHC_C2_Low,FTHC_C2_Close,FTHC_C2_Volume,FTHC_C2_TR,FTHC_C2_VWAP,FTHC_C1_RelVol,FTHC_C2_RelVol,FTHC_Combined_RelVol,FTHC_ATR_Selected,FTHC_ATR_PrevDaily,FTHC_ATR_PrevDay1M,FTHC_ATR_Prev5Day1M,FTHC_ATR_First2,FTHC_VWAP_Distance,FTHC_DeltaPct,FTHC_PMH,FTHC_PML,FTHC_PM_Open,FTHC_PM_Last,FTHC_PM_Volume,FTHC_AH_High,FTHC_AH_Low,FTHC_AH_Volume,FTHC_PDH,FTHC_PDL,FTHC_PrevRTHClose,FTHC_Outcome_050v050,FTHC_Outcome_100v050,FTHC_MinutesTo_025,FTHC_MinutesTo_050,FTHC_MinutesTo_075,FTHC_MinutesTo_100,FTHC_MinutesTo_Adverse050,FTHC_Final_MFE,FTHC_Final_MAE,FTHC_CP1_MFE,FTHC_CP1_MAE,FTHC_CP2_MFE,FTHC_CP2_MAE,FTHC_CP3_MFE,FTHC_CP3_MAE,FTHC_CP5_MFE,FTHC_CP5_MAE,FTHC_CP10_MFE,FTHC_CP10_MAE,Volume,Volume MA,FTHS_EventDateKey,FTHS_EventTimestamp,FTHS_Direction,FTHS_CP1_PM_State,FTHS_CP1_AH_State,FTHS_CP1_PD_State,FTHS_CP1_LevelsRetained,FTHS_CP1_MinLevelsRetained,FTHS_CP2_PM_State,FTHS_CP2_AH_State,FTHS_CP2_PD_State,FTHS_CP2_LevelsRetained,FTHS_CP2_MinLevelsRetained,FTHS_CP3_PM_State,FTHS_CP3_AH_State,FTHS_CP3_PD_State,FTHS_CP3_LevelsRetained,FTHS_CP3_MinLevelsRetained,FTHS_CP5_PM_State,FTHS_CP5_AH_State,FTHS_CP5_PD_State,FTHS_CP5_LevelsRetained,FTHS_CP5_MinLevelsRetained,FTHS_CP10_PM_State,FTHS_CP10_AH_State,FTHS_CP10_PD_State,FTHS_CP10_LevelsRetained,FTHS_CP10_MinLevelsRetained,FTHS_CP1_PM_Lost,FTHS_CP1_PM_Reclaimed,FTHS_CP1_AH_Lost,FTHS_CP1_AH_Reclaimed,FTHS_CP1_PD_Lost,FTHS_CP1_PD_Reclaimed,FTHS_CP2_PM_Lost,FTHS_CP2_PM_Reclaimed,FTHS_CP2_AH_Lost,FTHS_CP2_AH_Reclaimed,FTHS_CP2_PD_Lost,FTHS_CP2_PD_Reclaimed,FTHS_CP3_PM_Lost,FTHS_CP3_PM_Reclaimed,FTHS_CP3_AH_Lost,FTHS_CP3_AH_Reclaimed,FTHS_CP3_PD_Lost,FTHS_CP3_PD_Reclaimed,FTHS_CP5_PM_Lost,FTHS_CP5_PM_Reclaimed,FTHS_CP5_AH_Lost,FTHS_CP5_AH_Reclaimed,FTHS_CP5_PD_Lost,FTHS_CP5_PD_Reclaimed,FTHS_CP10_PM_Lost,FTHS_CP10_PM_Reclaimed,FTHS_CP10_AH_Lost,FTHS_CP10_AH_Reclaimed,FTHS_CP10_PD_Lost,FTHS_CP10_PD_Reclaimed,FTHV_EventDateKey,FTHV_EventTimestamp,FTHV_Direction,FTHV_CP1_Open,FTHV_CP1_High,FTHV_CP1_Low,FTHV_CP1_Close,FTHV_CP1_RTH_VWAP,FTHV_CP1_VWAP_State,FTHV_CP1_VWAP_Lost,FTHV_CP1_VWAP_Reclaimed,FTHV_CP1_WrongSideCloseCount,FTHV_CP1_MaxWrongSideStreak,FTHV_Has_CP1,FTHV_CP2_Open,FTHV_CP2_High,FTHV_CP2_Low,FTHV_CP2_Close,FTHV_CP2_RTH_VWAP,FTHV_CP2_VWAP_State,FTHV_CP2_VWAP_Lost,FTHV_CP2_VWAP_Reclaimed,FTHV_CP2_WrongSideCloseCount,FTHV_CP2_MaxWrongSideStreak,FTHV_Has_CP2,FTHV_CP3_Open,FTHV_CP3_High,FTHV_CP3_Low,FTHV_CP3_Close,FTHV_CP3_RTH_VWAP,FTHV_CP3_VWAP_State,FTHV_CP3_VWAP_Lost,FTHV_CP3_VWAP_Reclaimed,FTHV_CP3_WrongSideCloseCount,FTHV_CP3_MaxWrongSideStreak,FTHV_Has_CP3,FTHV_CP5_Open,FTHV_CP5_High,FTHV_CP5_Low,FTHV_CP5_Close,FTHV_CP5_RTH_VWAP,FTHV_CP5_VWAP_State,FTHV_CP5_VWAP_Lost,FTHV_CP5_VWAP_Reclaimed,FTHV_CP5_WrongSideCloseCount,FTHV_CP5_MaxWrongSideStreak,FTHV_Has_CP5,FTHV_CP10_Open,FTHV_CP10_High,FTHV_CP10_Low,FTHV_CP10_Close,FTHV_CP10_RTH_VWAP,FTHV_CP10_VWAP_State,FTHV_CP10_VWAP_Lost,FTHV_CP10_VWAP_Reclaimed,FTHV_CP10_WrongSideCloseCount,FTHV_CP10_MaxWrongSideStreak,FTHV_Has_CP10
1741719600,341.79,342.31,340.24,340.94,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.872022492209847,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,14370,18690,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741721400,340.99,341.64,339.29,339.6,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.872022492209847,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,36290,19848.65,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741786200,343.29,344.87,336.77,337.71,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.798306599909141,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,14108,19946.4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741788000,337.41,338.55,336.8,337.5,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.798306599909141,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,15706,20076.25,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741789800,337.48,337.58,335.53,336.16,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.798306599909141,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,11128,20187.6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741791600,336.29,338.66,335.75,338.49,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.798306599909141,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,7701,19847.85,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741793400,338.27,339.23,337.74,338.87,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.798306599909141,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,8373,19527.6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741795200,338.66,340.25,338.21,339.56,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.798306599909141,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,5638,18485.5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741797000,339.86,340.3,338.45,338.835,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.798306599909141,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,4452,16611,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741798800,338.57,340.97,338.43,340.96,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.798306599909141,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,6436,15533.25,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741800600,340.92,341.15,339.14,339.29,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.798306599909141,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,9344,13896.8,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741802400,339.23,340.52,338.78,340.39,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.798306599909141,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,12554,13438.15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741804200,340.42,341.26,339.91,340.45,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.798306599909141,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,8646,13429.9,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741806000,340.22,340.37,339,339.19,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.798306599909141,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,11120,13235.75,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741807800,339.37,339.73,337.95,338.18,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.798306599909141,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,22173,13636.5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741872600,336,337.86,335.5,336.46,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.774141842772776,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,31970,14688.45,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741874400,336.47,340.5,336.07,338.72,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.774141842772776,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,16805,14812.3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741876200,338.97,339.33,337.66,338.11,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.774141842772776,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,7464,14260.05,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741878000,338.13,338.47,335.76,335.89,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.774141842772776,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,6436,13494.55,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741879800,336.04,336.47,334.27,334.41,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.774141842772776,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,14907,13281.05,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741881600,334.26,335.38,334.22,334.4,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.774141842772776,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,11074,13116.25,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741883400,334.46,335.73,333.93,334.54,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.774141842772776,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,6247,11614.1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741885200,334.6,334.71,333.21,333.56,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.774141842772776,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,8026,11310,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741887000,333.395,333.395,331.67,331.78,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.774141842772776,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,11495,11099.45,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741888800,331.76,333.92,331.76,333.51,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.774141842772776,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,9291,11007.6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741890600,333.26,334.42,333.26,334.23,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.774141842772776,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,7556,11000.35,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741892400,334.29,334.81,332.84,333.23,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.774141842772776,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,12091,11186.25,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741894200,333.27,334.11,332.66,333.32,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.774141842772776,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,32056,12507.15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741959000,337.41,341.86,336.95,341.57,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.71741742543186,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,22915,13430.3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741960800,341.3,341.45,337,337.765,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.71741742543186,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,24763,14346.65,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741962600,337.845,340.3,337.76,340.3,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.71741742543186,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,6114,14185.15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741964400,340.335,340.73,339.84,340.51,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.71741742543186,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,6119,13863.4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741966200,340.41,340.91,339.85,339.99,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.71741742543186,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,6007,13731.45,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741968000,340.24,340.29,338.5,338.51,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.71741742543186,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,5529,13451.9,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741969800,338.65,340.3,338.63,340.05,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.71741742543186,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,12292,12957.85,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741971600,339.94,340.5,339.41,339.63,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.71741742543186,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,5576,11638.15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741973400,339.57,339.96,338.75,338.75,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.71741742543186,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,6033,11099.55,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741975200,338.88,339.36,338.56,338.88,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.71741742543186,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,8485,11150.6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741977000,338.93,339.62,338.86,339.06,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.71741742543186,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,8485,11253.05,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1741978800,339,340.12,339,339.51,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,9.71741742543186,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,8353,10925.35,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
