time,open,high,low,close,EXP_event_flag,EXP_event_id,EXP_direction,EXP_signal_time,EXP_signal_price,EXP_orb_high,EXP_orb_low,EXP_host_seconds,EXP_ltf_bars_in_host,DIAG_first_1m_time_seen,DIAG_last_1m_time_seen,DIAG_1m_bars_processed,DIAG_1m_intrabar_count,1M breakout found,Volume,Volume MA
1787665620,213.33,213.5,213.27,213.42,,,,,,,,,,1784554200000,1787665620000,10158,1,0,48168,69018.9
1787665680,213.415,214.12,213.39,214,,,,,,,,,,1784554200000,1787665680000,10159,1,0,88822,69137.15
1787665740,214,214.36,214,214.07,,,,,,,,,,1784554200000,1787665740000,10160,1,0,58521,65372.8
1787665800,214.08,214.38,214,214.18,,,,,,,,,,1784554200000,1787665800000,10161,1,0,44188,63327.7
1787665860,214.18,214.41,214.1,214.395,,,,,,,,,,1784554200000,1787665860000,10162,1,0,57471,63010.15
1787665920,214.41,214.73,214.1,214.43,,,,,,,,,,1784554200000,1787665920000,10163,1,0,62872,63342.8
1787665980,214.46,214.55,214,214.51,,,,,,,,,,1784554200000,1787665980000,10164,1,0,64748,62186.2
1787666040,214.46,214.52,214.07,214.12,,,,,,,,,,1784554200000,1787666040000,10165,1,0,30985,59760.05
1787666100,214.12,214.13,213.74,213.96,,,,,,,,,,1784554200000,1787666100000,10166,1,0,53992,58922.85
1787666160,213.94,213.94,213.57,213.61,,,,,,,,,,1784554200000,1787666160000,10167,1,0,34078,55289.05
1787666220,213.6,213.72,213.32,213.37,,,,,,,,,,1784554200000,1787666220000,10168,1,0,43075,54570
1787666280,213.4,213.68,213.36,213.67,,,,,,,,,,1784554200000,1787666280000,10169,1,0,62192,55331.3
1787666340,213.66,213.71,213.3,213.5,,,,,,,,,,1784554200000,1787666340000,10170,1,0,56849,55522.85
1787666400,213.52,213.52,212.6,213.16,,,,,,,,,,1784554200000,1787666400000,10171,1,0,135955,58703.85
1787666460,213.175,213.32,212.88,213.29,,,,,,,,,,1784554200000,1787666460000,10172,1,0,59139,59062.2
1787666520,213.3,213.7,213.12,213.26,,,,,,,,,,1784554200000,1787666520000,10173,1,0,57059,59958.25
1787666580,213.25,213.56,213.09,213.12,,,,,,,,,,1784554200000,1787666580000,10174,1,0,29754,58696.05
1787666640,213.09,213.28,213.045,213.16,,,,,,,,,,1784554200000,1787666640000,10175,1,0,32437,58494.15
1787666700,213.16,213.49,213.135,213.39,,,,,,,,,,1784554200000,1787666700000,10176,1,0,24675,55480.9
1787666760,213.38,213.69,213.2,213.21,,,,,,,,,,1784554200000,1787666760000,10177,1,0,35937,54045.85
1787666820,213.23,213.34,213.08,213.08,,,,,,,,,,1784554200000,1787666820000,10178,1,0,25890,52931.95
1787666880,213.08,213.28,213.01,213.28,,,,,,,,,,1784554200000,1787666880000,10179,1,0,17409,49361.3
1787666940,213.27,213.45,213.11,213.37,,,,,,,,,,1784554200000,1787666940000,10180,1,0,20911,47480.8
1787667000,213.37,213.85,213.31,213.465,,,,,,,,,,1784554200000,1787667000000,10181,1,0,36321,47087.45
1787667060,213.45,213.5,213.24,213.31,,,,,,,,,,1784554200000,1787667060000,10182,1,0,20392,45233.5
1787667120,213.34,213.605,213.23,213.59,,,,,,,,,,1784554200000,1787667120000,10183,1,0,28574,43518.6
1787667180,213.61,213.64,213.39,213.46,,,,,,,,,,1784554200000,1787667180000,10184,1,0,24826,41522.5
1787667240,213.45,213.75,213.35,213.38,,,,,,,,,,1784554200000,1787667240000,10185,1,0,35014,41723.95
1787667300,213.405,213.65,213.14,213.64,,,,,,,,,,1784554200000,1787667300000,10186,1,0,30730,40560.85
1787667360,213.6,213.88,213.43,213.45,,,,,,,,,,1784554200000,1787667360000,10187,1,0,40152,40864.55
1787667420,213.44,213.45,213,213.13,,,,,,,,,,1784554200000,1787667420000,10188,1,0,67248,42073.2
1787667480,213.12,213.3,213.05,213.24,,,,,,,,,,1784554200000,1787667480000,10189,1,0,18072,39867.2
1787667540,213.24,213.46,213.16,213.22,,,,,,,,,,1784554200000,1787667540000,10190,1,0,22613,38155.4
1787667600,213.18,213.47,213.16,213.44,,,,,,,,,,1784554200000,1787667600000,10191,1,0,28114,32763.35
1787667660,213.39,213.43,213.12,213.13,,,,,,,,,,1784554200000,1787667660000,10192,1,0,18148,30713.8
1787667720,213.13,213.47,213.1,213.22,,,,,,,,,,1784554200000,1787667720000,10193,1,0,29613,29341.5
1787667780,213.2,213.27,212.91,212.95,,,,,,,,,,1784554200000,1787667780000,10194,1,0,40752,29891.4
1787667840,212.96,213.04,212.84,212.915,,,,,,,,,,1784554200000,1787667840000,10195,1,0,27033,29621.2
1787667900,212.92,212.97,212.67,212.73,,,,,,,,,,1784554200000,1787667900000,10196,1,0,26539,29714.4
1787667960,212.73,212.74,212.28,212.36,,,,,,,,,,1784554200000,1787667960000,10197,1,0,56093,30722.2
1787668020,212.36,212.4,212.21,212.34,,,,,,,,,,1784554200000,1787668020000,10198,1,0,20292,30442.3
1787668080,212.315,212.42,212.1,212.18,,,,,,,,,,1784554200000,1787668080000,10199,1,0,38129,31478.3
1787668140,212.18,212.18,211.81,211.815,,,,,,,,,,1784554200000,1787668140000,10200,1,0,58117,33338.6
1787668200,211.8,211.88,211,211.77,,,,,,,,,,1784554200000,1787668200000,10201,1,0,186198,40832.45
1787668260,211.77,211.86,211.61,211.74,,,,,,,,,,1784554200000,1787668260000,10202,1,0,44747,42050.2
1787668320,211.75,211.96,211.65,211.68,,,,,,,,,,1784554200000,1787668320000,10203,1,0,34958,42369.4
1787668380,211.66,211.74,211.54,211.555,,,,,,,,,,1784554200000,1787668380000,10204,1,0,18752,42065.7
1787668440,211.56,211.75,211.55,211.56,,,,,,,,,,1784554200000,1787668440000,10205,1,0,18797,41254.85
1787668500,211.56,211.71,211.47,211.56,,,,,,,,,,1784554200000,1787668500000,10206,1,0,32245,41330.6
1787668560,211.54,211.68,211.38,211.68,,,,,,,,,,1784554200000,1787668560000,10207,1,0,35291,41087.55
1787668620,211.67,211.8,211.57,211.71,,,,,,,,,,1784554200000,1787668620000,10208,1,0,19690,38709.65
1787668680,211.7,211.73,211.62,211.675,,,,,,,,,,1784554200000,1787668680000,10209,1,0,14432,38527.65
1787668740,211.68,211.84,211.51,211.57,,,,,,,,,,1784554200000,1787668740000,10210,1,0,49189,39856.45
1787668800,211.56,211.58,211.17,211.19,,,,,,,,,,1784554200000,1787668800000,10211,1,0,30986,40000.05
1787668860,211.19,211.33,211.16,211.23,,,,,,,,,,1784554200000,1787668860000,10212,1,0,31622,40673.75
1787668920,211.23,211.35,211.09,211.18,,,,,,,,,,1784554200000,1787668920000,10213,1,0,31411,40763.65
1787668980,211.17,211.37,211.135,211.35,,,,,,,,,,1784554200000,1787668980000,10214,1,0,15266,39489.35
1787669040,211.36,211.54,211.34,211.53,,,,,,,,,,1784554200000,1787669040000,10215,1,0,25392,39407.3
1787669100,211.53,211.53,211.37,211.42,,,,,,,,,,1784554200000,1787669100000,10216,1,0,21233,39142
1787669160,211.41,211.59,211.345,211.4,,,,,,,,,,1784554200000,1787669160000,10217,1,0,18720,37273.35
1787669220,211.38,211.54,211.36,211.54,,,,,,,,,,1784554200000,1787669220000,10218,1,0,14023,36959.9
1787669280,211.53,211.85,211.53,211.68,,,,,,,,,,1784554200000,1787669280000,10219,1,0,35838,36845.35
