time,open,high,low,close,MTF ORB High,MTF ORB Low,MTF Broken ORB,MTF ORB Mid,EXP_event_flag,EXP_direction,EXP_signal_time,EXP_signal_price,EXP_orb_high,EXP_orb_low,EXP_frozen_atr,EXP_signal_mfe_pct,EXP_signal_mae_pct,EXP_primary_outcome,EXP_first_retest_time,EXP_retest_state,EXP_cp5_valid,EXP_cp5_time,EXP_cp5_ref_price,EXP_cp5_sep_atr_pct,EXP_cp5_fwd_mfe_pct,EXP_cp5_fwd_mae_pct,EXP_cp5_outcome,EXP_cp10_valid,EXP_cp10_time,EXP_cp10_ref_price,EXP_cp10_sep_atr_pct,EXP_cp10_fwd_mfe_pct,EXP_cp10_fwd_mae_pct,EXP_cp10_outcome,EXP_cp15_valid,EXP_cp15_time,EXP_cp15_ref_price,EXP_cp15_sep_atr_pct,EXP_cp15_fwd_mfe_pct,EXP_cp15_fwd_mae_pct,EXP_cp15_outcome,EXP_cp30_valid,EXP_cp30_time,EXP_cp30_ref_price,EXP_cp30_sep_atr_pct,EXP_cp30_fwd_mfe_pct,EXP_cp30_fwd_mae_pct,EXP_cp30_outcome,EXP_ratio_10m_15m,EXP_pmh,EXP_pml,EXP_pdh,EXP_pdl,EXP_prev_ahh,EXP_prev_ahl,EXP_relevant_pm_first_trade_time,EXP_relevant_pd_first_trade_time,EXP_relevant_prev_ah_first_trade_time,EXP_fail_boundary_touch_time,EXP_fail_first_trade_inside_time,EXP_fail_first_close_inside_time,EXP_fail_first_close_inside_price,EXP_fail_midpoint_cross_time,EXP_fail_opposite_boundary_time,EXP_host_tf_seconds,EXP_research_tf_seconds,EXP_research_1m_bars_processed,Volume,Volume MA
1780601400,220.22,220.41,220.065,220.165,215.72,212.74,212.74,214.23000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115995,130076.2
1780601700,220.16,220.16,219.71,219.93,215.72,212.74,212.74,214.23000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116382,130156.25
1780602000,219.93,220.04,219.75,219.94,215.72,212.74,212.74,214.23000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163182,121772.85
1780602300,219.95,219.96,219.59,219.75,215.72,212.74,212.74,214.23000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139909,119391.95
1780602600,219.73,219.86,218.9,219.3,215.72,212.74,212.74,214.23000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268173,126445.35
1780602900,219.28,219.3,218.56,218.69,215.72,212.74,212.74,214.23000000000002,1,-1,1780580940000,212.55,215.72,212.74,0.6778788322651425,0.7433545048224006,4.253116913667369,1,1780581000000,2,0,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,0,,,,,,,,,,,1780581000000,1780581000000,1780581000000,212.94,1780584000000,1780585680000,300,60,29640,623065,152265.65
1780666200,214.49,214.87,212.85,214.45,214.87,212.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503834,173769.75
1780666500,214.44,214.44,213.16,213.8,214.87,212.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397941,186331.8
1780666800,213.78,213.99,213.01,213.38,214.87,212.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392967,198171.05
1780667100,213.32,213.57,212.85,213.035,214.87,212.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348680,210503.25
1780667400,213.04,213.77,212.96,213.68,214.87,212.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266714,219298.25
1780667700,213.7,213.74,211.96,211.97,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448971,236145.45
1780668000,211.98,212.32,211.69,211.765,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405980,253385.9
1780668300,211.73,212.53,211.53,212.42,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269084,261581.65
1780668600,212.43,212.47,211.69,212.375,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259754,263697.4
1780668900,212.38,212.97,212.31,212.925,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196652,266537.3
1780669200,212.935,212.94,211.49,211.835,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265400,274081.55
1780669500,211.83,211.84,211,211.24,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348785,286548.65
1780669800,211.24,211.93,211.15,211.93,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180557,290650.6
1780670100,211.9,212.14,211.53,211.84,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190065,295104.5
1780670400,211.83,211.83,210.88,211.095,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190685,298839
1780670700,211.1,211.55,210.45,210.65,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228308,304435.3
1780671000,210.67,211.13,210.47,210.85,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208522,306702.3
1780671300,210.825,211.12,210.61,210.79,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140610,306737.35
1780671600,210.795,210.92,210.16,210.56,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209552,303806.3
1780671900,210.55,210.62,209.81,209.985,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427281,294017.1
1780672200,209.99,210.159,209.36,209.39,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243436,280997.2
1780672500,209.39,209.68,209.13,209.54,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201394,271169.85
1780672800,209.56,209.58,208.5,208.8,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336976,268370.3
1780673100,208.81,208.85,208.49,208.72,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260697,263971.15
1780673400,208.72,208.85,208.09,208.42,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290992,265185.05
1780673700,208.43,208.57,207.67,207.79,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270292,256251.1
1780674000,207.79,208.25,207.54,208.15,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240419,247973.05
1780674300,208.165,208.92,208.04,208.59,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200120,244524.85
1780674600,208.59,209.13,208.52,209.07,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192611,241167.7
1780674900,209.08,209.38,208.84,209.33,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183024,240486.3
1780675200,209.32,209.33,208.66,208.89,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180003,236216.45
1780675500,208.89,208.93,208.365,208.365,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170825,227318.45
1780675800,208.37,208.97,208.22,208.82,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163531,226467.15
1780676100,208.8,208.9,208.24,208.345,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134729,223700.35
1780676400,208.345,209.11,208.24,209.01,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207129,224522.55
1780676700,209,209.2,208.72,208.74,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111187,218666.5
1780677000,208.74,208.79,207.77,208.04,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236335,220057.15
1780677300,208.05,208.15,207.62,207.7,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226619,224357.6
1780677600,207.7,207.83,207.13,207.41,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304464,229103.2
1780677900,207.37,207.49,206.64,207.475,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567946,236136.45
1780678200,207.465,208.33,207.18,208.33,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251466,236537.95
1780678500,208.32,208.32,207.71,208.14,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216565,237296.5
1780678800,208.14,208.14,207.53,207.71,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171042,228999.8
1780679100,207.69,207.72,207.22,207.35,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136550,222792.45
1780679400,207.345,207.43,206.83,207.23,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173084,216897.05
1780679700,207.23,207.32,206.81,207.29,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154227,211093.8
1780680000,207.305,207.87,206.855,207.76,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266533,212399.5
1780680300,207.75,207.93,207.37,207.735,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155802,210183.6
1780680600,207.69,208.19,207.53,208.19,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143142,207710.15
1780680900,208.18,208.79,208.18,208.72,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158789,206498.4
1780681200,208.73,208.96,207.8,207.93,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185278,206762.15
1780681500,207.98,208.23,207.61,207.71,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227740,209607.9
1780681800,207.71,207.91,207.65,207.89,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97059,206284.3
1780682100,207.875,208.11,207.75,207.965,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96788,204387.25
1780682400,207.98,208.06,207.06,207.06,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152641,201662.85
1780682700,207.06,207.25,206.83,206.87,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176018,204904.4
1780683000,206.875,207.02,206.37,206.68,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236820,204928.65
1780683300,206.675,206.77,206.1,206.25,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214447,204320.05
1780683600,206.25,206.5,206.03,206.07,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186429,198418.3
1780683900,206.07,206.2,205.79,206.02,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204827,180262.35
1780684200,206.01,206.14,205.41,205.54,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190363,177207.2
1780684500,205.56,205.62,204.84,205.39,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381207,185439.3
1780684800,205.4,205.5,204.9,205.45,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208445,187309.45
1780685100,205.43,205.54,204.78,205.43,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234046,192184.25
1780685400,205.4,205.52,204.7,205.22,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233726,195216.35
1780685700,205.21,206.05,205.04,205.935,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251822,200096.1
1780686000,205.93,206.13,205.32,206.13,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232583,198398.6
1780686300,206.13,206.32,205.51,205.79,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223506,201783.8
1780686600,205.79,205.87,204.84,205.165,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242937,206773.55
1780686900,205.15,205.15,204.33,204.9,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290291,213348.65
1780687200,204.92,205.61,204.72,205.6,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254405,216805
1780687500,205.59,206.38,205.59,206.38,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299974,220416.7
1780687800,206.38,206.45,205.63,206.11,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235443,227335.9
1780688100,206.1,206.76,206.04,206.7,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224986,233745.8
1780688400,206.69,206.73,205.59,206.09,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322865,242257
1780688700,206.08,206.54,205.97,206.05,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214791,244195.65
1780689000,206.14,206.75,205.69,206.19,214.87,212.85,212.85,213.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437003,254204.8
1780689300,206.19,206.37,205.06,205.2,214.87,212.85,212.85,213.86,1,-1,1780667760000,212.71,214.87,212.85,0.5309877444804801,3.939636124300689,0.12223214705467109,1,1780667820000,1,0,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,0,,,,,,,,,,,1780669140000,1780669140000,1780669140000,212.925,,,300,60,30030,1023811,294673
1780925400,210.16,210.45,208.2,208.35,210.45,208.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559061,313304.6
1780925700,208.39,209.62,208.22,208.6,210.45,208.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395322,322829.35
1780926000,208.6,209.41,208.42,208.86,210.45,208.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211104,323866.4
1780926300,208.88,209.21,208.1,208.655,210.45,208.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268961,318254.1
1780926600,208.67,208.84,208.06,208.16,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238233,319743.5
1780926900,208.15,208.2,206.18,206.26,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369272,326504.8
1780927200,206.26,206.99,206,206.55,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216241,325630.55
1780927500,206.53,207.26,206.29,207,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195474,322813.15
1780927800,207,207.46,206.66,207.16,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199636,321165.8
1780928100,207.14,207.14,206.56,207.1,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144121,317196.55
1780928400,207.08,207.48,206.81,207.35,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128414,311470.4
1780928700,207.33,207.99,207.03,207.835,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188720,306391.85
1780929000,207.835,208.1,207.48,208.06,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134527,300397.95
1780929300,208.08,208.7,207.99,208.475,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192800,295039.25
1780929600,208.46,208.5,207.939,208.06,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130425,289788.35
1780929900,208.07,208.79,208.05,208.37,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148921,285985.1
1780930200,208.38,208.7,208.13,208.35,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96819,274682.8
1780930500,208.355,208.69,208.08,208.529,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107254,269305.95
1780930800,208.54,208.76,208.32,208.64,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108462,252878.9
1780931100,208.645,208.9,208.57,208.785,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111889,207282.8
1780931400,208.81,208.88,208.545,208.59,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86396,183649.55
1780931700,208.59,208.81,208.43,208.675,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107779,169272.4
1780932000,208.655,208.83,208.221,208.585,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120668,164750.6
1780932300,208.585,208.585,207.51,207.64,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175546,160079.85
1780932600,207.67,207.78,207.17,207.43,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163777,156357.05
1780932900,207.45,208.28,207.35,208.275,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149549,145370.9
1780933200,208.27,208.67,208.23,208.67,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127060,140911.85
1780933500,208.68,209.25,208.64,208.83,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169614,139618.85
1780933800,208.89,209.35,208.8,208.89,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122432,135758.65
1780934100,208.89,208.92,208.17,208.32,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75230,132314.1
1780934400,208.33,208.94,208.17,208.735,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136149,132700.85
1780934700,208.73,209.11,208.56,208.87,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93062,127917.95
1780935000,208.86,209.15,208.64,208.88,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77622,125072.7
1780935300,208.9,209.72,208.9,209.7,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126779,121771.65
1780935600,209.68,209.74,209,209.09,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113390,120919.9
1780935900,209.11,209.22,208.5,208.58,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131072,120027.45
1780936200,208.61,208.95,208.45,208.51,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116456,121009.3
1780936500,208.51,208.79,208.21,208.3,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132505,122271.85
1780936800,208.3,208.59,208.23,208.515,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101290,121913.25
1780937100,208.52,208.8,208.43,208.55,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91772,120907.4
1780937400,208.54,208.84,208.54,208.66,210.45,208.2,208.2,209.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71724,120173.8
