feature,research_period,n,winner_mean,loser_mean,outcome_difference,confirmed_mean,not_confirmed_mean,confirmation_difference
directional_rth_open_gap_pct,DISCOVERY,4173,0.03734707307023823,0.011225915496144883,0.026121157574093348,-0.01487154895033026,0.057353646541885676,-0.07222519549221594
directional_rth_open_gap_pct,VALIDATION,4134,0.08419437272351411,-0.028783166769053382,0.1129775394925675,0.06850786811441367,0.024885508520924606,0.04362235959348906
directional_premarket_gap_from_prior_close_pct,DISCOVERY,4173,-0.00730282708199704,-0.03420921411725845,0.02690638703526141,-0.03257914982103525,-0.01452010782741257,-0.01805904199362268
directional_premarket_gap_from_prior_close_pct,VALIDATION,4134,-0.016972831155305537,-0.06993460406368357,0.05296177290837803,0.01922247542160323,-0.06380492537334292,0.08302740079494615
directional_premarket_return_pct,DISCOVERY,4173,0.038125016968303845,0.07109904194158591,-0.032974024973282064,0.01768054311943718,0.08893770782461241,-0.07125716470517524
directional_premarket_return_pct,VALIDATION,4134,0.10144548186278561,0.049950048711331754,0.05149543315145386,0.05695642945293464,0.09086655571552009,-0.03391012626258545
directional_premarket_close_vs_prior_close_pct,DISCOVERY,4173,0.041445356160647887,0.02293285335671787,0.018512502803930016,-0.006206083580881077,0.06452625735916859,-0.07073234094004967
directional_premarket_close_vs_prior_close_pct,VALIDATION,4134,0.08494150974930356,-0.019714033576006925,0.10465554332531049,0.07701886669058401,0.026885493487652554,0.05013337320293146
directional_premarket_close_location_pct,DISCOVERY,4173,51.92614172143618,52.56031832704437,-0.6341766056081894,51.3410726566235,52.94767395662804,-1.6066013000045345
directional_premarket_close_location_pct,VALIDATION,4134,52.531294683469156,51.25333983427878,1.2779548491903725,52.222255140372305,51.58473388274261,0.6375212576296931
premarket_range_pct,DISCOVERY,4173,1.2103643255662422,1.202531094376814,0.007833231189428247,1.222604424510677,1.1855057715396675,0.03709865297100956
premarket_range_pct,VALIDATION,4134,1.868171026588828,1.8008842173573734,0.06728680923145469,1.9551189370804436,1.809792262072246,0.14532667500819763
premarket_rvol_20d,DISCOVERY,4173,3.518685868287763,4.470708578438555,-0.9520227101507919,4.235807190210932,3.843710763054397,0.3920964271565346
premarket_rvol_20d,VALIDATION,4134,3.3069421870076625,2.5192185665362192,0.7877236204714433,3.47718496695116,2.8017213896737063,0.6754635772774535
abs_rth_open_gap_pct,DISCOVERY,4173,0.7600317039021067,0.7749803594052688,-0.014948655503162045,0.7860389919740215,0.7459169384355243,0.04012205353849718
abs_rth_open_gap_pct,VALIDATION,4134,1.2008133676869415,1.139493576932305,0.06131979075463656,1.2419207334234919,1.170553143553325,0.07136758987016689
abs_premarket_return_pct,DISCOVERY,4173,0.5849104525511551,0.5658038501841404,0.01910660236701478,0.5922003690717735,0.5607913888341872,0.031408980237586315
abs_premarket_return_pct,VALIDATION,4134,0.9106229130345853,0.8623912442654925,0.048231668769092795,0.9224773818576925,0.8837245488283361,0.03875283302935639
