research_period,state,total_n,binary_n,favorable_n,adverse_n,both_n,unresolved_n,favorable_first_pct,c3_confirmation_pct,avg_mfe_pct,avg_mae_pct,median_mfe_pct,median_mae_pct,symbol_n,trade_date_n,direction,feature
DISCOVERY,HIGH,455,447,225,222,8,0,50.33557046979866,48.35164835164835,1.9518991065656972,1.9444003811933788,1.541666666666671,1.4656195781207102,89,137,BEAR,premarket_range_pct_discovery_state
DISCOVERY,LOW,378,355,165,190,2,21,46.478873239436616,42.592592592592595,0.8006498745205722,0.8913821640669801,0.6003209799155336,0.6439448220888837,85,135,BEAR,premarket_range_pct_discovery_state
DISCOVERY,MODERATE,1225,1208,616,592,1,16,50.99337748344371,45.87755102040816,1.2497627339430781,1.1319724866562921,0.917228551499653,0.8726003490401433,111,157,BEAR,premarket_range_pct_discovery_state
DISCOVERY,UNKNOWN,63,62,21,41,0,1,33.87096774193548,34.92063492063492,0.7743859452872304,1.3177080960799006,0.4840067340067364,1.136818051985136,36,45,BEAR,premarket_range_pct_discovery_state
DISCOVERY,HIGH,358,354,181,173,3,1,51.12994350282486,46.64804469273743,1.8856663217461478,1.894357028854057,1.3193174623505535,1.483718851483348,90,135,BULL,premarket_range_pct_discovery_state
DISCOVERY,LOW,435,414,225,189,0,21,54.34782608695652,44.827586206896555,0.9236794860106334,0.82728940828332,0.7029674445404775,0.5448304097250533,90,137,BULL,premarket_range_pct_discovery_state
DISCOVERY,MODERATE,1214,1193,624,569,0,21,52.30511316010059,48.352553542009886,1.226096412635726,1.1616876957059636,0.9143013333263812,0.8317425597536079,111,156,BULL,premarket_range_pct_discovery_state
DISCOVERY,UNKNOWN,45,45,23,22,0,0,51.111111111111114,37.77777777777778,1.0017554034445952,1.0473094591985552,0.7252100236949744,0.7006032022692746,26,29,BULL,premarket_range_pct_discovery_state
VALIDATION,HIGH,802,779,398,381,21,2,51.09114249037227,47.50623441396509,2.21072793924843,2.0191488560552133,1.6590983307478098,1.5403983429604513,107,156,BEAR,premarket_range_pct_discovery_state
VALIDATION,LOW,142,138,66,72,0,4,47.82608695652174,45.070422535211264,0.99257926120241,1.0324114094237542,0.6570317941798132,0.7988537567673532,50,85,BEAR,premarket_range_pct_discovery_state
