symbol,trade_date,open,high,low,close,volume,vwap,transactions,timestamp_ms,data_source,adjusted
TXN,2025-02-03,183.03,183.31,178.4,180.94,6311486.0,181.4405,91125,1738558800000,massive,True
TXN,2025-02-04,180.02,183.05,179.55,180.56,5785747.0,180.6223,82833,1738645200000,massive,True
TXN,2025-02-05,179.51,181.8,177.69,181.59,5941191.0,180.5624,74493,1738731600000,massive,True
TXN,2025-02-06,181.275,183.64,180.335,183.28,5089763.0,182.2725,60236,1738818000000,massive,True
TXN,2025-02-07,183.28,183.415,179.28,180.0,5380748.0,180.2256,73201,1738904400000,massive,True
TXN,2025-02-10,181.35,181.57,179.1,180.31,3827111.0,180.2804,58683,1739163600000,massive,True
TXN,2025-02-11,179.35,181.93,179.0,179.25,3795510.0,179.9478,50601,1739250000000,massive,True
TXN,2025-02-12,177.48,180.44,176.76,179.99,5364333.0,178.8293,69471,1739336400000,massive,True
TXN,2025-02-13,179.15,182.3,178.6101,180.8,3737327.0,180.8442,61789,1739422800000,massive,True
TXN,2025-02-14,181.51,184.72,181.055,183.03,4137856.0,183.3264,65345,1739509200000,massive,True
TXN,2025-02-18,182.66,187.16,182.66,186.46,4578699.0,185.8965,72026,1739854800000,massive,True
TXN,2025-02-19,189.74,197.96,188.73,196.32,8438293.0,194.8571,119377,1739941200000,massive,True
TXN,2025-02-20,199.32,204.26,197.91,203.96,9190072.0,202.1428,131708,1740027600000,massive,True
TXN,2025-02-21,204.66,205.75,201.31,202.0,7349967.0,202.704,98536,1740114000000,massive,True
TXN,2025-02-24,202.14,205.41,200.35,200.74,7675911.0,202.1455,97259,1740373200000,massive,True
TXN,2025-02-25,201.47,202.59,198.435,199.98,7441744.0,200.4626,93191,1740459600000,massive,True
TXN,2025-02-26,199.98,200.03,195.78,198.24,5611621.0,197.8357,87447,1740546000000,massive,True
TXN,2025-02-27,197.5,198.13,191.15,191.3,7761733.0,193.3684,102181,1740632400000,massive,True
