research_period,state,total_n,binary_n,favorable_n,adverse_n,both_n,unresolved_n,favorable_first_pct,c3_confirmed_n,c3_confirmation_pct,avg_mfe_pct,avg_mae_pct,median_mfe_pct,median_mae_pct,symbol_n,trade_date_n,direction,feature
DISCOVERY,OPPOSING,1903,1857,944,913,12,34,50.83467959073775,876,46.03258013662638,1.3013802254296418,1.2471951306063114,0.9322022246359838,0.8791208791208778,112,141,ALL,directional_spy_daily_close_vs_ema20_pct
DISCOVERY,UNKNOWN,517,508,271,237,0,9,53.346456692913385,274,52.99806576402321,1.1859293176640628,1.2009476369037713,0.8799718409010912,0.9094277480444535,111,20,ALL,directional_spy_daily_close_vs_ema20_pct
VALIDATION,ALIGNED,2136,2090,997,1093,36,10,47.70334928229665,971,45.45880149812734,1.631669365418568,1.5655190493186462,1.1214717220726242,1.1359570441967375,112,161,ALL,directional_spy_daily_close_vs_ema20_pct
VALIDATION,OPPOSING,2049,1998,1017,981,33,18,50.9009009009009,1005,49.04831625183016,1.712435376983399,1.5375874049973652,1.2228059332509176,1.095374609558856,112,161,ALL,directional_spy_daily_close_vs_ema20_pct
DISCOVERY,ALIGNED,262,260,118,142,0,2,45.38461538461539,114,43.51145038167939,1.6523140024398981,1.6126406193180178,1.1449217070181694,1.1914781712970204,101,21,BEAR,directional_spy_daily_close_vs_ema20_pct
DISCOVERY,OPPOSING,1623,1581,791,790,11,31,50.031625553447185,723,44.54713493530499,1.2902522211912977,1.2170179541765973,0.9325959244936746,0.8758821087588149,112,120,BEAR,directional_spy_daily_close_vs_ema20_pct
DISCOVERY,UNKNOWN,287,282,144,138,0,5,51.06382978723404,154,53.65853658536585,1.0810098901837273,1.2499247549355226,0.7387949433590474,0.9782391694948989,109,20,BEAR,directional_spy_daily_close_vs_ema20_pct
DISCOVERY,ALIGNED,1590,1552,801,751,2,36,51.61082474226804,721,45.34591194968554,1.2600128836871212,1.1875952538004566,0.8869557069721621,0.8379594374429306,112,120,BULL,directional_spy_daily_close_vs_ema20_pct
DISCOVERY,OPPOSING,280,276,153,123,1,3,55.43478260869565,153,54.642857142857146,1.3658829071397576,1.422114978268546,0.9169609847900311,0.9977985688529714,105,21,BULL,directional_spy_daily_close_vs_ema20_pct
DISCOVERY,UNKNOWN,230,226,127,99,0,4,56.19469026548673,120,52.17391304347826,1.3168505163025686,1.1398327113598026,1.0326253548008784,0.7629496348734218,94,20,BULL,directional_spy_daily_close_vs_ema20_pct
VALIDATION,ALIGNED,702,689,330,359,10,3,47.8955007256894,324,46.15384615384615,1.6321311485634988,1.582705661632487,1.17331347865175,1.1963663160178508,112,57,BEAR,directional_spy_daily_close_vs_ema20_pct
VALIDATION,OPPOSING,1330,1301,669,632,16,13,51.42198308993082,649,48.796992481203006,1.6369723840864379,1.5262811208559572,1.1672632183348095,1.0579352350481723,112,104,BEAR,directional_spy_daily_close_vs_ema20_pct
VALIDATION,ALIGNED,1434,1401,667,734,26,7,47.60885082084226,647,45.11854951185495,1.6314433042137275,1.5571055194411592,1.1030895474396814,1.1115005468503392,112,104,BULL,directional_spy_daily_close_vs_ema20_pct
VALIDATION,OPPOSING,719,697,348,349,17,5,49.92826398852224,356,49.51321279554937,1.8520261705201975,1.5585016719070623,1.3494648673801795,1.1483389253816014,111,57,BULL,directional_spy_daily_close_vs_ema20_pct
DISCOVERY,ALIGNED,1884,1843,931,912,3,38,50.51546391752577,861,45.70063694267516,1.2897330706958117,1.2253996938763665,0.8943196993859271,0.8709368868847687,112,141,ALL,directional_spy_daily_ema9_vs_ema20_pct
DISCOVERY,OPPOSING,1871,1826,932,894,11,34,51.04052573932092,850,45.43025120256547,1.32709578701415,1.2696673469186441,0.9536275243081489,0.8987230737431936,112,141,ALL,directional_spy_daily_ema9_vs_ema20_pct
DISCOVERY,UNKNOWN,517,508,271,237,0,9,53.346456692913385,274,52.99806576402321,1.1859293176640628,1.2009476369037713,0.8799718409010912,0.9094277480444535,111,20,ALL,directional_spy_daily_ema9_vs_ema20_pct
VALIDATION,ALIGNED,2104,2061,996,1065,33,10,48.32605531295488,971,46.150190114068444,1.6232586326819796,1.5592699968710748,1.1249821534751647,1.1249826186182754,112,161,ALL,directional_spy_daily_ema9_vs_ema20_pct
VALIDATION,OPPOSING,2081,2027,1018,1009,36,18,50.22200296003947,1005,48.29408938010572,1.719697111393638,1.544335035448096,1.2273782757730949,1.1176971951030492,112,161,ALL,directional_spy_daily_ema9_vs_ema20_pct
DISCOVERY,ALIGNED,99,99,32,67,0,0,32.323232323232325,35,35.35353535353536,1.698950352991788,1.493680197582728,1.094890510948912,1.177856301531216,60,8,BEAR,directional_spy_daily_ema9_vs_ema20_pct
DISCOVERY,OPPOSING,1786,1742,877,865,11,33,50.34443168771527,802,44.90481522956327,1.3207108279319943,1.2597187247084258,0.9497362939239422,0.9011773123643217,112,133,BEAR,directional_spy_daily_ema9_vs_ema20_pct
DISCOVERY,UNKNOWN,287,282,144,138,0,5,51.06382978723404,154,53.65853658536585,1.0810098901837273,1.2499247549355226,0.7387949433590474,0.9782391694948989,109,20,BEAR,directional_spy_daily_ema9_vs_ema20_pct
DISCOVERY,ALIGNED,1785,1744,899,845,3,38,51.54816513761468,826,46.27450980392157,1.2670369861314974,1.2105202709817278,0.8897307846851403,0.8517260894170832,112,133,BULL,directional_spy_daily_ema9_vs_ema20_pct
DISCOVERY,OPPOSING,85,84,55,29,0,1,65.47619047619048,48,56.470588235294116,1.4612550449050892,1.4787054559474664,1.0937205841772817,0.7879713757337011,56,8,BULL,directional_spy_daily_ema9_vs_ema20_pct
DISCOVERY,UNKNOWN,230,226,127,99,0,4,56.19469026548673,120,52.17391304347826,1.3168505163025686,1.1398327113598026,1.0326253548008784,0.7629496348734218,94,20,BULL,directional_spy_daily_ema9_vs_ema20_pct
VALIDATION,ALIGNED,612,602,299,303,9,1,49.667774086378735,280,45.751633986928105,1.5614225312164256,1.595339419293299,1.1547943360672668,1.142073285099299,111,52,BEAR,directional_spy_daily_ema9_vs_ema20_pct
VALIDATION,OPPOSING,1420,1388,700,688,17,15,50.43227665706052,693,48.80281690140845,1.6671399633958355,1.5244123525330493,1.1807603582474273,1.0927926536475985,112,109,BEAR,directional_spy_daily_ema9_vs_ema20_pct
VALIDATION,ALIGNED,1492,1459,697,762,24,9,47.77244688142564,691,46.31367292225201,1.6486230389131586,1.5444747646174548,1.1154521686215533,1.1138026273980497,112,109,BULL,directional_spy_daily_ema9_vs_ema20_pct
VALIDATION,OPPOSING,661,639,318,321,19,3,49.76525821596244,312,47.20121028744327,1.832603541283017,1.5871341424668048,1.358087487283833,1.1555964329987523,111,52,BULL,directional_spy_daily_ema9_vs_ema20_pct
DISCOVERY,ALIGNED,1905,1866,974,892,1,38,52.19721329046088,912,47.874015748031496,1.2804436375612611,1.2423287580619367,0.9362064296491222,0.8735754511995029,112,156,ALL,directional_spy_weekly_ret_1w_pct
DISCOVERY,OPPOSING,2249,2195,1088,1107,13,41,49.56719817767654,1004,44.64206313917297,1.308557959707236,1.2504810794039567,0.9066681996805301,0.8911767961917489,112,156,ALL,directional_spy_weekly_ret_1w_pct
DISCOVERY,UNKNOWN,118,116,72,44,0,2,62.06896551724138,69,58.47457627118644,1.2185321948383738,1.068833270674733,0.8836000596079976,0.6929182391751447,77,5,ALL,directional_spy_weekly_ret_1w_pct
VALIDATION,ALIGNED,2086,2044,985,1059,36,6,48.18982387475538,956,45.829338446788114,1.659823196299421,1.5023113846356122,1.1526583694795676,1.103095224971801,112,161,ALL,directional_spy_weekly_ret_1w_pct
VALIDATION,OPPOSING,2099,2044,1029,1015,33,22,50.342465753424655,1020,48.59456884230586,1.682531998328944,1.6010689537085956,1.204255816672514,1.1337223091883757,112,161,ALL,directional_spy_weekly_ret_1w_pct
DISCOVERY,ALIGNED,697,686,352,334,1,10,51.31195335276968,321,46.0545193687231,1.3577099151192669,1.3204111977869972,1.0118921961860448,0.95563139931741,112,56,BEAR,directional_spy_weekly_ret_1w_pct
DISCOVERY,OPPOSING,1399,1361,658,703,10,28,48.34680382072006,623,44.53180843459614,1.2917177937640316,1.2499202862278649,0.9029834071637429,0.9044094604358155,112,100,BEAR,directional_spy_weekly_ret_1w_pct
DISCOVERY,UNKNOWN,76,76,43,33,0,0,56.578947368421055,47,61.8421052631579,1.102611286861179,1.15125396402781,0.7413341933073765,0.9845991818478803,60,5,BEAR,directional_spy_weekly_ret_1w_pct
DISCOVERY,ALIGNED,1208,1180,622,558,0,28,52.71186440677966,591,48.92384105960265,1.2358620188046965,1.1972762245450765,0.8894039190148761,0.842046949121529,112,100,BULL,directional_spy_weekly_ret_1w_pct
DISCOVERY,OPPOSING,850,834,430,404,3,13,51.55875299760192,381,44.8235294117647,1.3362748916537577,1.2514040789961365,0.9169609847900311,0.8684246982780219,112,56,BULL,directional_spy_weekly_ret_1w_pct
DISCOVERY,UNKNOWN,42,40,29,11,0,2,72.5,22,52.38095238095238,1.4282938378447259,0.9196910636548788,1.2087938245852592,0.4280348496402807,33,5,BULL,directional_spy_weekly_ret_1w_pct
VALIDATION,ALIGNED,775,762,372,390,12,1,48.818897637795274,358,46.193548387096776,1.5901434482839925,1.4606190618862949,1.1357769747031434,1.119642725482141,111,66,BEAR,directional_spy_weekly_ret_1w_pct
VALIDATION,OPPOSING,1257,1228,627,601,14,15,51.0586319218241,615,48.92601431980907,1.6631409424872274,1.598276445698131,1.209195814733092,1.0941593465865433,112,95,BEAR,directional_spy_weekly_ret_1w_pct
VALIDATION,ALIGNED,1311,1282,613,669,24,5,47.81591263650546,598,45.6140350877193,1.701014504241418,1.5269578759633933,1.1680855276183002,1.0850273625638087,112,95,BULL,directional_spy_weekly_ret_1w_pct
VALIDATION,OPPOSING,842,816,402,414,19,7,49.26470588235294,405,48.09976247030879,1.7114804035463282,1.6052378166173298,1.1898300225746077,1.1694638746965587,109,66,BULL,directional_spy_weekly_ret_1w_pct
DISCOVERY,ALIGNED,1835,1793,908,885,2,40,50.64138315672058,840,45.776566757493185,1.2694049730661823,1.2389840599395394,0.8850660683121516,0.8723747980613918,112,142,ALL,directional_spy_weekly_ret_4w_pct
DISCOVERY,OPPOSING,1950,1906,963,943,12,32,50.524658971668416,882,45.23076923076923,1.3458500609908026,1.2674453845749085,0.9607655686050736,0.8988900216667768,112,142,ALL,directional_spy_weekly_ret_4w_pct
DISCOVERY,UNKNOWN,487,478,263,215,0,9,55.02092050209205,263,54.0041067761807,1.1749754320702166,1.1499718844291194,0.8652606181621466,0.847127555988306,111,19,ALL,directional_spy_weekly_ret_4w_pct
VALIDATION,ALIGNED,2079,2037,984,1053,34,8,48.306332842415316,942,45.31024531024531,1.6716366556325033,1.5157396648073076,1.1641673243883255,1.0989946339357297,112,161,ALL,directional_spy_weekly_ret_4w_pct
VALIDATION,OPPOSING,2106,2051,1030,1021,35,20,50.21940516821063,1034,49.097815764482434,1.67079451325407,1.5874845769467412,1.1898300225746077,1.1470596820188226,112,161,ALL,directional_spy_weekly_ret_4w_pct
DISCOVERY,ALIGNED,245,243,129,114,1,1,53.08641975308642,110,44.89795918367347,1.485119917681547,1.430501051456342,1.156738675958196,1.0832500805006708,99,19,BEAR,directional_spy_weekly_ret_4w_pct
DISCOVERY,OPPOSING,1655,1613,787,826,10,32,48.791072535647864,736,44.47129909365559,1.316959773988696,1.2576537095073195,0.9347826086956464,0.9039110190755153,112,123,BEAR,directional_spy_weekly_ret_4w_pct
DISCOVERY,UNKNOWN,272,267,137,130,0,5,51.31086142322097,145,53.30882352941177,1.0801935894565726,1.1932747783640298,0.7346541725911362,0.9421792419287315,109,19,BEAR,directional_spy_weekly_ret_4w_pct
DISCOVERY,ALIGNED,1590,1550,779,771,1,39,50.25806451612903,730,45.911949685534594,1.2361658778267077,1.2094735801146232,0.8670459329006047,0.8463427230968279,112,123,BULL,directional_spy_weekly_ret_4w_pct
DISCOVERY,OPPOSING,295,293,176,117,2,0,60.06825938566553,146,49.49152542372882,1.5079294677314334,1.3223783413100256,1.0970927043335232,0.8791208791208778,108,19,BULL,directional_spy_weekly_ret_4w_pct
DISCOVERY,UNKNOWN,215,211,126,85,0,4,59.71563981042654,118,54.883720930232556,1.2948854841209658,1.0951886883812323,0.9996297667530528,0.7346366690026873,93,19,BULL,directional_spy_weekly_ret_4w_pct
VALIDATION,ALIGNED,653,643,313,330,9,1,48.67807153965786,286,43.797856049004594,1.5880298134474733,1.4603855469558116,1.1375427539295107,1.1242167342425349,111,57,BEAR,directional_spy_weekly_ret_4w_pct
VALIDATION,OPPOSING,1379,1347,686,661,17,15,50.927988121752044,687,49.818709209572155,1.6576837338254813,1.5862084866151445,1.2010529779532808,1.0941593465865433,112,104,BEAR,directional_spy_weekly_ret_4w_pct
VALIDATION,ALIGNED,1426,1394,671,723,25,7,48.13486370157819,656,46.00280504908836,1.7099222572782429,1.541087658465812,1.1733539067925185,1.0796172638164043,112,104,BULL,directional_spy_weekly_ret_4w_pct
VALIDATION,OPPOSING,727,704,344,360,18,5,48.86363636363637,347,47.73039889958734,1.6956635157740478,1.5899051114271703,1.1695654050321433,1.217651536119566,110,57,BULL,directional_spy_weekly_ret_4w_pct
DISCOVERY,ALIGNED,1610,1575,812,763,2,33,51.55555555555556,755,46.8944099378882,1.2391536335470519,1.2654062845318454,0.8853951390536141,0.8721672062817298,112,123,ALL,directional_spy_weekly_ret_8w_pct
DISCOVERY,OPPOSING,1616,1577,794,783,11,28,50.34876347495244,728,45.04950495049505,1.3977252026322833,1.253710042174184,0.9841629747379617,0.8983300224996574,112,123,ALL,directional_spy_weekly_ret_8w_pct
DISCOVERY,UNKNOWN,1046,1025,528,497,1,20,51.51219512195122,502,47.992351816443595,1.2162691228127935,1.1871806992135319,0.8787886159528198,0.8857268657704382,112,38,ALL,directional_spy_weekly_ret_8w_pct
VALIDATION,ALIGNED,2144,2089,1014,1075,45,10,48.5399712781235,984,45.8955223880597,1.6969743848363927,1.5486177916386492,1.1825155107826135,1.1300982937123552,112,161,ALL,directional_spy_weekly_ret_8w_pct
VALIDATION,OPPOSING,2041,1999,1000,999,24,18,50.02501250625313,992,48.603625673689365,1.644151284117501,1.5552321101964555,1.163055872291905,1.113818996179677,112,161,ALL,directional_spy_weekly_ret_8w_pct
DISCOVERY,ALIGNED,47,47,19,28,0,0,40.42553191489362,13,27.659574468085108,1.0045605934046615,1.4797008888672407,0.7721370837882576,1.2339901477832456,37,4,BEAR,directional_spy_weekly_ret_8w_pct
DISCOVERY,OPPOSING,1565,1526,760,766,11,28,49.80340760157274,701,44.79233226837061,1.3890554005528088,1.2667652014068023,0.9690816797415821,0.9044094604358155,112,119,BEAR,directional_spy_weekly_ret_8w_pct
DISCOVERY,UNKNOWN,560,550,274,276,0,10,49.81818181818182,277,49.464285714285715,1.1002668077862394,1.2579051867464774,0.7975862581406716,0.9680982056243501,112,38,BEAR,directional_spy_weekly_ret_8w_pct
DISCOVERY,ALIGNED,1563,1528,793,735,2,33,51.897905759162306,742,47.47280870121561,1.246207934818128,1.258962364887723,0.8857528899564682,0.8686210640607978,112,119,BULL,directional_spy_weekly_ret_8w_pct
DISCOVERY,OPPOSING,51,51,34,17,0,0,66.66666666666667,27,52.94117647058823,1.6637691291886982,0.8530958421928528,1.173206114302417,0.5633802816901465,42,4,BULL,directional_spy_weekly_ret_8w_pct
DISCOVERY,UNKNOWN,486,475,254,221,1,10,53.473684210526315,225,46.2962962962963,1.349934341773432,1.105687462550056,0.9681136399361556,0.7676477690787518,109,38,BULL,directional_spy_weekly_ret_8w_pct
VALIDATION,ALIGNED,560,552,274,278,6,2,49.63768115942029,256,45.714285714285715,1.5842589132114107,1.4466261899609545,1.2187042437026334,1.1219297298623379,110,44,BEAR,directional_spy_weekly_ret_8w_pct
VALIDATION,OPPOSING,1472,1438,725,713,20,14,50.41724617524339,717,48.70923913043478,1.6547176261740142,1.5834936133330806,1.158139702131936,1.1092702640149013,112,117,BEAR,directional_spy_weekly_ret_8w_pct
VALIDATION,ALIGNED,1584,1537,740,797,39,8,48.14573845152895,728,45.95959595959596,1.7368232889462345,1.58467542859541,1.1753430491566121,1.1305090551360166,112,117,BULL,directional_spy_weekly_ret_8w_pct
VALIDATION,OPPOSING,569,561,275,286,4,4,49.01960784313726,275,48.33040421792619,1.6168162129273658,1.4821197505881736,1.1638316920322265,1.1276319728569957,111,44,BULL,directional_spy_weekly_ret_8w_pct
DISCOVERY,ALIGNED,969,942,510,432,2,25,54.140127388535035,471,48.60681114551084,1.2980371906789723,1.2850418067120222,0.9159881569207946,0.857537004585942,112,69,ALL,directional_spy_weekly_close_vs_ema20_pct
DISCOVERY,OPPOSING,916,896,484,412,3,17,54.017857142857146,448,48.90829694323144,1.5929416712993303,1.2651460095702236,1.140252496387971,0.8992184085054933,112,69,ALL,directional_spy_weekly_close_vs_ema20_pct
DISCOVERY,UNKNOWN,2387,2339,1140,1199,9,39,48.73877725523728,1066,44.6585672392124,1.1768102937782128,1.2153377889220076,0.8602150537634307,0.8911767961917489,112,92,ALL,directional_spy_weekly_close_vs_ema20_pct
