research_period,state,total_n,binary_n,favorable_n,adverse_n,both_n,unresolved_n,favorable_first_pct,c3_confirmation_pct,avg_mfe_pct,avg_mae_pct,symbol_n,trade_date_n,direction,feature
DISCOVERY,MAJORITY_ALIGNED,183,180,109,71,0,3,60.55555555555556,47.540983606557376,1.301817356588992,1.0311138969080158,88,15,BULL,market_3idx_prior_4w_state
DISCOVERY,MAJORITY_OPPOSING,161,159,98,61,2,0,61.63522012578616,46.58385093167702,1.6174015436135367,1.4898034061481868,90,10,BULL,market_3idx_prior_4w_state
DISCOVERY,UNKNOWN,215,211,126,85,0,4,59.71563981042654,54.883720930232556,1.2948854841209658,1.0951886883812323,93,19,BULL,market_3idx_prior_4w_state
VALIDATION,ALL_3_ALIGNED,292,289,145,144,2,1,50.173010380622834,42.80821917808219,1.4391405465503675,1.3016160844518798,105,24,BEAR,market_3idx_prior_4w_state
VALIDATION,ALL_3_OPPOSING,1100,1074,548,526,14,12,51.02420856610801,49.54545454545455,1.639271015273465,1.5256445589700391,111,84,BEAR,market_3idx_prior_4w_state
VALIDATION,MAJORITY_ALIGNED,438,430,211,219,7,1,49.06976744186046,45.4337899543379,1.6764615052517402,1.7027101701665441,111,38,BEAR,market_3idx_prior_4w_state
VALIDATION,MAJORITY_OPPOSING,202,197,95,102,3,2,48.223350253807105,51.48514851485149,1.8079804031324642,1.6680460353687656,93,15,BEAR,market_3idx_prior_4w_state
VALIDATION,ALL_3_ALIGNED,1169,1148,558,590,15,6,48.606271777003485,45.93669803250641,1.7072206593196069,1.5165267547650425,112,84,BULL,market_3idx_prior_4w_state
VALIDATION,ALL_3_OPPOSING,295,291,140,151,1,3,48.10996563573883,45.42372881355932,1.5387478537470194,1.511329238915258,104,24,BULL,market_3idx_prior_4w_state
VALIDATION,MAJORITY_ALIGNED,180,176,88,88,3,1,50.0,46.666666666666664,1.6427886106316185,1.711902984436052,92,15,BULL,market_3idx_prior_4w_state
VALIDATION,MAJORITY_OPPOSING,509,483,229,254,24,2,47.4120082815735,48.722986247544206,1.818709228551718,1.6240620392553542,110,38,BULL,market_3idx_prior_4w_state
DISCOVERY,ALL_3_OPPOSING,916,896,484,412,3,17,54.017857142857146,48.90829694323144,1.5929416712993303,1.2651460095702236,112,69,BEAR,market_3idx_weekly_ema20_state
DISCOVERY,UNKNOWN,1256,1227,569,658,8,21,46.37326813365933,43.232484076433124,1.097214085354516,1.2719638867755643,112,92,BEAR,market_3idx_weekly_ema20_state
DISCOVERY,ALL_3_ALIGNED,969,942,510,432,2,25,54.140127388535035,48.60681114551084,1.2980371906789723,1.2850418067120222,112,69,BULL,market_3idx_weekly_ema20_state
DISCOVERY,UNKNOWN,1131,1112,571,541,1,18,51.34892086330935,46.242263483642795,1.2652036074653596,1.152453280607183,112,92,BULL,market_3idx_weekly_ema20_state
VALIDATION,ALL_3_ALIGNED,292,289,145,144,2,1,50.173010380622834,42.80821917808219,1.4391405465503675,1.3016160844518798,105,24,BEAR,market_3idx_weekly_ema20_state
VALIDATION,ALL_3_OPPOSING,1659,1622,811,811,22,15,50.0,48.7040385774563,1.6903776233058783,1.58618354726019,112,128,BEAR,market_3idx_weekly_ema20_state
VALIDATION,MAJORITY_OPPOSING,81,79,43,36,2,0,54.43037974683544,49.382716049382715,1.214368153942954,1.5983069585163665,60,9,BEAR,market_3idx_weekly_ema20_state
VALIDATION,ALL_3_ALIGNED,1750,1706,824,882,36,8,48.30011723329426,46.91428571428571,1.7140646088030957,1.5679854779269455,112,128,BULL,market_3idx_weekly_ema20_state
VALIDATION,ALL_3_OPPOSING,295,291,140,151,1,3,48.10996563573883,45.42372881355932,1.5387478537470194,1.511329238915258,104,24,BULL,market_3idx_weekly_ema20_state
VALIDATION,MAJORITY_ALIGNED,108,101,51,50,6,1,50.495049504950494,44.44444444444444,2.014378079497396,1.5151417141448547,66,9,BULL,market_3idx_weekly_ema20_state
