feature,available_n,coverage_pct
hist_c1_volume,8457,100.0
hist_c2_volume,8457,100.0
c2_vs_c1_volume_ratio,8457,100.0
c1_rvol_20d,8210,97.07934255646211
c2_rvol_20d,8204,97.00839541208467
opening_2m_rvol_20d,8203,96.99657088802175
c1_rvol_60d,7939,93.87489653541445
c2_rvol_60d,7931,93.7803003429112
opening_2m_rvol_60d,7930,93.76847581884829
