research_period,state,total_n,binary_n,favorable_n,adverse_n,both_n,unresolved_n,favorable_first_pct,c3_confirmation_pct,avg_mfe_pct,avg_mae_pct,median_mfe_pct,median_mae_pct,symbol_n,trade_date_n,direction,feature
DISCOVERY,UNKNOWN,151,148,84,64,0,3,56.75675675675676,62.25165562913907,1.0290127637822317,1.1762694981090995,0.711703569814726,0.9726443768996944,86,14,BEAR,opening_2m_rvol_20d_discovery_state
DISCOVERY,HIGH,397,393,190,203,2,2,48.346055979643765,44.33249370277078,1.6196456435176043,1.4733513651684702,1.1307220426096432,1.0458356917106704,108,130,BULL,opening_2m_rvol_20d_discovery_state
DISCOVERY,LOW,393,380,196,184,0,13,51.578947368421055,47.07379134860051,1.2348245833029157,1.1181444492144994,0.8561643835616439,0.7036763499097338,109,125,BULL,opening_2m_rvol_20d_discovery_state
DISCOVERY,MODERATE,1207,1182,631,551,1,24,53.38409475465313,47.14167357083679,1.1792729160366964,1.1696423310314505,0.8606412727717037,0.8431952662721793,112,147,BULL,opening_2m_rvol_20d_discovery_state
DISCOVERY,UNKNOWN,103,99,64,35,0,4,64.64646464646465,62.13592233009709,1.330830353790468,1.0924331747818619,1.1239515043647987,0.6424622740176265,63,13,BULL,opening_2m_rvol_20d_discovery_state
VALIDATION,HIGH,367,358,196,162,9,0,54.74860335195531,48.50136239782017,1.9259352294904746,1.6444427984456333,1.5040041669379531,1.3663449163449228,108,129,BEAR,opening_2m_rvol_20d_discovery_state
VALIDATION,LOW,426,419,211,208,3,4,50.35799522673031,47.183098591549296,1.6101978385218791,1.4861306622022743,1.1579447034685975,1.0635238372540936,109,134,BEAR,opening_2m_rvol_20d_discovery_state
VALIDATION,MODERATE,1239,1213,592,621,14,12,48.804616652926626,47.94188861985472,1.557842476749971,1.5370549605138928,1.1287187920466368,1.0857331880448498,112,158,BEAR,opening_2m_rvol_20d_discovery_state
VALIDATION,HIGH,440,421,207,214,19,0,49.1686460807601,46.81818181818182,2.0633151391908715,1.8183889849830168,1.4863067733573774,1.273117091684212,108,133,BULL,opening_2m_rvol_20d_discovery_state
VALIDATION,LOW,422,403,200,203,13,6,49.62779156327544,44.312796208530806,1.5860561771740207,1.5411207459764662,1.089747278800617,1.165003991281154,107,138,BULL,opening_2m_rvol_20d_discovery_state
VALIDATION,MODERATE,1291,1274,608,666,11,6,47.72370486656201,47.25019364833462,1.6219381462704006,1.4740572492526756,1.1496058926789126,1.0760881189177718,112,159,BULL,opening_2m_rvol_20d_discovery_state
DISCOVERY,HIGH,855,828,437,391,8,19,52.77777777777778,48.07017543859649,1.5581007326992333,1.3882725338713737,1.0958456002616972,0.9620596205961975,101,158,ALL,c2_vs_c1_volume_ratio_discovery_state
DISCOVERY,LOW,855,833,432,401,1,21,51.86074429771909,46.54970760233918,1.1332811656354347,1.0469480227982126,0.8444610840717173,0.7471550497866352,101,159,ALL,c2_vs_c1_volume_ratio_discovery_state
DISCOVERY,MODERATE,2562,2516,1265,1251,5,41,50.27821939586646,45.90163934426229,1.258722582689525,1.2579925767660463,0.9046685329864772,0.9045313885221399,112,161,ALL,c2_vs_c1_volume_ratio_discovery_state
VALIDATION,HIGH,752,720,375,345,25,7,52.083333333333336,48.138297872340424,1.886821519759209,1.6189387366903405,1.3546075473855819,1.1606639597594657,106,157,ALL,c2_vs_c1_volume_ratio_discovery_state
VALIDATION,LOW,923,918,461,457,2,3,50.21786492374728,46.262188515709646,1.3439181861965974,1.3313667357025118,1.0262424864389221,0.9703875839589543,103,159,ALL,c2_vs_c1_volume_ratio_discovery_state
VALIDATION,MODERATE,2510,2450,1178,1272,42,18,48.08163265306123,47.29083665338646,1.7269719455197852,1.612817472167201,1.1963026582098037,1.1610590368406215,112,161,ALL,c2_vs_c1_volume_ratio_discovery_state
DISCOVERY,HIGH,411,395,214,181,6,10,54.177215189873415,48.41849148418491,1.5604285094604549,1.3564134803355699,1.1282619228905624,1.0455413692570688,92,141,BEAR,c2_vs_c1_volume_ratio_discovery_state
DISCOVERY,LOW,440,430,209,221,1,9,48.604651162790695,44.31818181818182,1.1412699050791666,1.0409737502227636,0.8352164922486267,0.7697611604404342,92,144,BEAR,c2_vs_c1_volume_ratio_discovery_state
DISCOVERY,MODERATE,1321,1298,630,668,4,19,48.536209553158706,45.193035579106734,1.282165470471142,1.3179000727028753,0.9185871803229195,0.9421463271014077,112,160,BEAR,c2_vs_c1_volume_ratio_discovery_state
DISCOVERY,HIGH,444,433,223,210,2,9,51.50115473441109,47.747747747747745,1.555945966372967,1.417763684779517,1.090815164249236,0.927691817787418,93,140,BULL,c2_vs_c1_volume_ratio_discovery_state
DISCOVERY,LOW,415,403,223,180,0,12,55.33498759305211,48.91566265060241,1.1248111768276223,1.0532821913119415,0.8461411336969104,0.7121103547115701,93,148,BULL,c2_vs_c1_volume_ratio_discovery_state
DISCOVERY,MODERATE,1241,1218,635,583,1,22,52.13464696223317,46.65592264302982,1.233768469265258,1.1942231955149978,0.887468771997626,0.8617662454302276,112,157,BULL,c2_vs_c1_volume_ratio_discovery_state
VALIDATION,HIGH,342,331,183,148,7,4,55.28700906344411,47.953216374269005,1.80365236193865,1.601300219485193,1.303575504569535,1.1628665148714608,84,140,BEAR,c2_vs_c1_volume_ratio_discovery_state
VALIDATION,LOW,477,475,246,229,1,1,51.78947368421053,48.21802935010482,1.3384587883659258,1.338228816250643,1.0388727961949622,0.9337300831122388,98,142,BEAR,c2_vs_c1_volume_ratio_discovery_state
VALIDATION,MODERATE,1213,1184,570,614,18,11,48.141891891891895,47.73289365210223,1.7045633860618088,1.6117340847394366,1.1922334506642411,1.1659192825112081,112,158,BEAR,c2_vs_c1_volume_ratio_discovery_state
VALIDATION,HIGH,410,389,192,197,18,3,49.3573264781491,48.292682926829265,1.956196768477822,1.6336518412858543,1.4101235351306318,1.1519328458771956,91,149,BULL,c2_vs_c1_volume_ratio_discovery_state
VALIDATION,LOW,446,443,215,228,1,2,48.53273137697517,44.17040358744394,1.3497570488989075,1.324027694398793,0.9946752667184154,1.0189971128486728,95,144,BULL,c2_vs_c1_volume_ratio_discovery_state
VALIDATION,MODERATE,1297,1266,608,658,24,7,48.02527646129542,46.87740940632228,1.7479292181662966,1.6138306941794436,1.2049731161645074,1.1584006341970907,111,160,BULL,c2_vs_c1_volume_ratio_discovery_state
