research_period,level_state,context_state,total_n,binary_n,favorable_n,adverse_n,both_n,unresolved_n,favorable_first_pct,c3_confirmation_pct,avg_mfe_pct,avg_mae_pct,median_mfe_pct,median_mae_pct,symbol_n,trade_date_n,level_feature,context_feature
VALIDATION,NONE_CLEARED,POSITIVE_CANDIDATE,266,265,150,115,1,0,56.60377358490566,53.00751879699248,2.091235867710571,1.7840609065338104,1.6051685654117334,1.3488774208906773,84,100,session_level_clear_state,positive_candidate_state
VALIDATION,ONE_OF_3_CLEARED,OTHER,572,562,257,305,6,4,45.729537366548044,44.40559440559441,1.5034479910294587,1.5369794807350836,1.0834348336986255,1.07860957415118,112,157,session_level_clear_state,positive_candidate_state
VALIDATION,ONE_OF_3_CLEARED,POSITIVE_CANDIDATE,146,139,71,68,6,1,51.07913669064748,50.0,2.0079321710014892,1.7675035950582918,1.43334487627852,1.2188811877379024,79,82,session_level_clear_state,positive_candidate_state
VALIDATION,TWO_OF_3_CLEARED,OTHER,917,900,439,461,14,3,48.77777777777778,47.87350054525627,1.6245876198793208,1.5111694825974564,1.0780885780885776,1.132854261539285,112,159,session_level_clear_state,positive_candidate_state
VALIDATION,TWO_OF_3_CLEARED,POSITIVE_CANDIDATE,208,198,104,94,9,1,52.525252525252526,49.51923076923077,2.03517725824095,1.4349676034846726,1.4690053620914902,1.0846436099245553,85,93,session_level_clear_state,positive_candidate_state
DISCOVERY,ALL_3_CLEARED,NEGATIVE_CANDIDATE,57,57,34,23,0,0,59.64912280701754,45.6140350877193,1.2011089361482374,1.1719209974761533,0.9761191029627436,0.9204784639868611,45,35,session_level_clear_state,negative_candidate_state
DISCOVERY,ALL_3_CLEARED,OTHER,869,849,463,386,9,11,54.53474676089517,45.45454545454545,1.4449504734139595,1.3334160506945156,1.064187296964269,0.9633911368015551,112,154,session_level_clear_state,negative_candidate_state
DISCOVERY,INCOMPLETE,NEGATIVE_CANDIDATE,9,8,4,4,0,1,50.0,33.333333333333336,0.8586156680775014,0.8604701037486235,0.3909409544351505,0.48385538783072884,8,6,session_level_clear_state,negative_candidate_state
DISCOVERY,INCOMPLETE,OTHER,114,112,46,66,0,2,41.07142857142857,35.96491228070175,0.8554257270261731,1.2294422056771759,0.5381319527756946,0.9740107093758699,57,65,session_level_clear_state,negative_candidate_state
DISCOVERY,NONE_CLEARED,NEGATIVE_CANDIDATE,56,53,28,25,0,3,52.83018867924528,42.857142857142854,1.1989379883894675,1.1016851504936407,0.8222664597394694,0.6384636640414434,40,44,session_level_clear_state,negative_candidate_state
