quarter,state,total_n,binary_n,favorable_n,adverse_n,both_n,unresolved_n,favorable_first_pct,c3_confirmation_pct,avg_mfe_pct,avg_mae_pct,median_mfe_pct,median_mae_pct,symbol_n,trade_date_n,feature
2025Q3,LOW_C2_RVOL_MARKET_OPPOSING,144,141,69,72,0,3,48.93617021276596,47.22222222222222,1.1230881556887296,1.279635908989977,0.8401029854245232,0.7906990684760169,77,52,low_c2_rvol_market_opposition_state
2025Q3,OTHER,1481,1449,674,775,9,23,46.514837819185644,41.661039837947335,1.1560402188026762,1.2412853141646112,0.8507621410847205,0.9095378564405084,112,64,low_c2_rvol_market_opposition_state
2025Q4,LOW_C2_RVOL_MARKET_OPPOSING,181,174,99,75,0,7,56.89655172413793,46.96132596685083,1.2551181548740167,1.043672180559675,1.0059718777277493,0.6568421052631589,87,48,low_c2_rvol_market_opposition_state
2025Q4,OTHER,1521,1479,769,710,5,37,51.99459093982421,47.73175542406312,1.4048596594678793,1.3157609562285664,0.9808612440191322,0.907821229050276,112,64,low_c2_rvol_market_opposition_state
2026Q1,LOW_C2_RVOL_MARKET_OPPOSING,131,128,75,53,2,1,58.59375,51.908396946564885,1.6109831868044548,1.3940623012021178,1.2290062981105678,1.0412221558419381,70,48,low_c2_rvol_market_opposition_state
2026Q1,OTHER,1438,1413,735,678,22,3,52.016985138004245,46.87065368567455,1.6595592809432709,1.4543395149411877,1.1991072111869883,1.0933722085060484,112,61,low_c2_rvol_market_opposition_state
2026Q2,LOW_C2_RVOL_MARKET_OPPOSING,156,155,92,63,0,1,59.354838709677416,57.05128205128205,1.6914616211091362,1.4036536590760842,1.3249216566268784,0.9409957250101965,78,52,low_c2_rvol_market_opposition_state
2026Q2,OTHER,1471,1438,707,731,22,11,49.16550764951321,46.83888511216859,1.7695980046452646,1.5979349475491358,1.1993656247935147,1.132854261539285,112,62,low_c2_rvol_market_opposition_state
2026Q3,LOW_C2_RVOL_MARKET_OPPOSING,105,102,56,46,1,2,54.90196078431372,54.285714285714285,1.3469957932055139,1.253897518075268,1.0756819054936597,1.0318468760116575,69,37,low_c2_rvol_market_opposition_state
2026Q3,OTHER,1140,1108,514,594,22,10,46.3898916967509,47.19298245614035,1.6329049629089227,1.5844783744169821,1.1393087736675689,1.1252318885807862,112,46,low_c2_rvol_market_opposition_state
2025Q2,NOT_POSITIVE_CANDIDATE,565,556,303,253,0,9,54.49640287769784,51.32743362831859,1.204491627040167,1.1489206893821582,0.8872282783149041,0.849925705794952,109,25,positive_candidate_participation_state
2025Q2,POSITIVE_BOTH_ABOVE,49,48,20,28,0,1,41.666666666666664,46.93877551020408,1.1390087584019906,1.279456410876005,0.7305134018232249,1.0461972493240812,37,13,positive_candidate_participation_state
2025Q2,POSITIVE_BOTH_BELOW,26,26,10,16,0,0,38.46153846153846,46.15384615384615,1.0463178182356598,1.4802728995508838,0.7094608480165556,1.0595212308113349,21,11,positive_candidate_participation_state
2025Q2,POSITIVE_MIXED,31,30,15,15,0,1,50.0,45.16129032258065,0.9539377503264334,0.9815060447049552,0.9093268871980478,0.8244023083264554,26,14,positive_candidate_participation_state
2025Q2,POSITIVE_UNKNOWN,18,18,10,8,0,0,55.55555555555556,61.111111111111114,1.2062764544756954,1.3645030160668865,0.8766202107869856,0.9986365082779869,16,4,positive_candidate_participation_state
2025Q3,NOT_POSITIVE_CANDIDATE,1245,1218,575,643,3,24,47.208538587848935,41.44578313253012,1.1155824800507117,1.2205299015247817,0.837267907832525,0.9044094604358155,112,64,positive_candidate_participation_state
2025Q3,POSITIVE_BOTH_ABOVE,166,160,72,88,6,0,45.0,40.963855421686745,1.2320865549550697,1.5206474028218278,0.914462376119798,1.1681829567881397,79,55,positive_candidate_participation_state
2025Q3,POSITIVE_BOTH_BELOW,111,110,51,59,0,1,46.36363636363637,45.945945945945944,1.287617468978003,1.2313114520685193,0.940484937545916,0.8016516219718384,61,49,positive_candidate_participation_state
2025Q3,POSITIVE_MIXED,103,102,45,57,0,1,44.11764705882353,48.54368932038835,1.3346423652786834,1.1062946963685747,0.8166163678324176,0.8552245963659713,61,45,positive_candidate_participation_state
2025Q4,NOT_POSITIVE_CANDIDATE,1397,1354,694,660,3,40,51.25553914327917,46.74302075876879,1.36149568814747,1.232652018666951,0.9625447357201056,0.8589369529366939,112,64,positive_candidate_participation_state
2025Q4,POSITIVE_BOTH_ABOVE,110,109,58,51,1,0,53.211009174311926,53.63636363636363,1.6612988381736322,1.848234105747662,1.1399170310859077,1.239039353249182,67,43,positive_candidate_participation_state
2025Q4,POSITIVE_BOTH_BELOW,105,101,57,44,0,4,56.43564356435643,51.42857142857143,1.318654119378291,1.4446317526536028,0.9217245339694379,0.8572021236635979,53,45,positive_candidate_participation_state
2025Q4,POSITIVE_MIXED,90,89,59,30,1,0,66.29213483146067,50.0,1.5639655223000635,1.2574458151816588,1.1638185660453164,0.7227105577305639,55,42,positive_candidate_participation_state
2026Q1,NOT_POSITIVE_CANDIDATE,1281,1262,644,618,15,4,51.03011093502377,46.37002341920375,1.569673761775523,1.457338574255146,1.1434501079196446,1.0875787063537363,112,61,positive_candidate_participation_state
2026Q1,POSITIVE_BOTH_ABOVE,118,113,60,53,5,0,53.097345132743364,52.54237288135593,2.293703781063488,1.4455214593145378,1.8716850264067377,1.162121541009465,70,43,positive_candidate_participation_state
2026Q1,POSITIVE_BOTH_BELOW,92,91,56,35,1,0,61.53846153846154,54.34782608695652,1.9111630228685579,1.5019501281107872,1.3457737268448213,1.1267588741089334,67,43,positive_candidate_participation_state
2026Q1,POSITIVE_MIXED,78,75,50,25,3,0,66.66666666666667,46.15384615384615,1.798062953384142,1.2610349530353333,1.5077986415565978,0.9337380269445594,54,36,positive_candidate_participation_state
2026Q2,NOT_POSITIVE_CANDIDATE,1342,1318,653,665,14,10,49.54476479514416,47.168405365126674,1.693536169370923,1.5373496196142349,1.1273975557415226,1.0658083195860495,112,62,positive_candidate_participation_state
2026Q2,POSITIVE_BOTH_ABOVE,112,106,57,49,5,1,53.77358490566038,52.67857142857143,2.0380880424008914,1.9734110013780921,1.6859733609346594,1.5207972779059205,59,45,positive_candidate_participation_state
2026Q2,POSITIVE_BOTH_BELOW,90,88,50,38,1,1,56.81818181818182,56.666666666666664,2.0242694443278606,1.827655088176343,1.5612618077653184,1.488201828468545,50,39,positive_candidate_participation_state
2026Q2,POSITIVE_MIXED,83,81,39,42,2,0,48.148148148148145,42.16867469879518,2.2141087673737756,1.456603602989486,2.093235299823466,1.198594750981601,56,44,positive_candidate_participation_state
2026Q3,NOT_POSITIVE_CANDIDATE,1022,989,451,538,21,12,45.601617795753285,46.57534246575342,1.5034842095088234,1.5345832118298444,1.0664970522792325,1.1186699602925951,112,46,positive_candidate_participation_state
2026Q3,POSITIVE_BOTH_ABOVE,63,62,27,35,1,0,43.54838709677419,44.44444444444444,2.515950312411426,2.149231886221276,2.1540238052940106,1.3641947371823848,43,32,positive_candidate_participation_state
2026Q3,POSITIVE_BOTH_BELOW,76,75,42,33,1,0,56.0,56.578947368421055,1.510010692575954,1.4793191590034316,1.0935895475347717,1.1676082055613444,47,29,positive_candidate_participation_state
2026Q3,POSITIVE_MIXED,84,84,50,34,0,0,59.523809523809526,57.142857142857146,2.299043709131435,1.4498890336542913,1.5674497690790972,1.0236871976092345,56,32,positive_candidate_participation_state
