quarter,state,total_n,binary_n,favorable_n,adverse_n,both_n,unresolved_n,favorable_first_pct,c3_confirmation_pct,avg_mfe_pct,avg_mae_pct,median_mfe_pct,median_mae_pct,symbol_n,trade_date_n,feature
2025Q2,LOW_PREMARKET_RVOL,64,63,26,37,0,1,41.26984126984127,37.5,0.9789785499213155,1.1095171610805408,0.798865052519137,0.8395071281349593,47,14,low_premarket_rvol_candidate
2025Q2,OTHER,625,615,332,283,0,10,53.983739837398375,52.16,1.2034942095347791,1.1748788678209112,0.8799718409010912,0.9195634599838285,111,25,low_premarket_rvol_candidate
2025Q3,LOW_PREMARKET_RVOL,335,332,151,181,0,3,45.48192771084337,41.492537313432834,1.0565948503881295,1.0873692599108171,0.7219827586206946,0.8125564275296808,101,63,low_premarket_rvol_candidate
2025Q3,OTHER,1290,1258,592,666,9,23,47.05882352941177,42.325581395348834,1.178186808981331,1.2855367589939704,0.8663274206558105,0.9244421872981642,112,64,low_premarket_rvol_candidate
2025Q4,LOW_PREMARKET_RVOL,355,337,180,157,0,18,53.41246290801187,46.478873239436616,1.130668169141177,1.0125045085882163,0.7942916158107041,0.6451612903225739,105,57,low_premarket_rvol_candidate
2025Q4,OTHER,1347,1316,688,628,5,26,52.27963525835866,47.95842613214551,1.4570012828787853,1.3591224785123488,1.0312014254843338,0.9423587001056659,112,64,low_premarket_rvol_candidate
2026Q1,LOW_PREMARKET_RVOL,219,219,102,117,0,0,46.57534246575342,43.83561643835616,1.4201473397982254,1.2931627567490338,1.027311450764223,1.000722170638604,92,52,low_premarket_rvol_candidate
2026Q1,OTHER,1350,1322,708,614,24,4,53.55521936459909,47.851851851851855,1.6936835378162929,1.4746368446036053,1.2455871799020122,1.1043384926127193,112,61,low_premarket_rvol_candidate
2026Q2,LOW_PREMARKET_RVOL,262,258,116,142,0,4,44.96124031007752,46.18320610687023,1.3728147611998585,1.527437592975419,1.006763889823322,1.1314556103957507,101,55,low_premarket_rvol_candidate
2026Q2,OTHER,1365,1335,683,652,22,8,51.161048689138575,48.13186813186813,1.836827260287067,1.5892627320887094,1.2726759551484308,1.1079171158222678,112,62,low_premarket_rvol_candidate
2026Q3,LOW_PREMARKET_RVOL,169,168,86,82,0,1,51.19047619047619,47.337278106508876,1.56195765983173,1.4801260631692759,1.149800212019887,1.045348253659783,86,39,low_premarket_rvol_candidate
2026Q3,OTHER,926,895,414,481,21,10,46.25698324022346,47.94816414686825,1.6236086477778706,1.6069977451728061,1.143328308322057,1.1683007244223123,112,41,low_premarket_rvol_candidate
2025Q2,LOW_PREMARKET_RVOL_MARKET_ALIGNED,37,37,18,19,0,0,48.648648648648646,37.83783783783784,1.1452120155580137,1.0237336049380907,0.8970485707645861,0.728826338275943,30,13,low_premarket_rvol_market_aligned_candidate
2025Q2,OTHER,652,641,340,301,0,11,53.042121684867396,51.533742331288344,1.1847632876971694,1.177040256617354,0.8716417105480375,0.9210139329931573,111,25,low_premarket_rvol_market_aligned_candidate
2025Q3,LOW_PREMARKET_RVOL_MARKET_ALIGNED,184,183,82,101,0,1,44.80874316939891,37.5,1.0817430227693408,1.0487077090054497,0.786248695927082,0.7919900594886441,87,54,low_premarket_rvol_market_aligned_candidate
2025Q3,OTHER,1441,1407,661,746,9,25,46.979388770433545,42.74809160305343,1.1622342416907574,1.2697077742646377,0.8538732394366187,0.9095378564405084,112,64,low_premarket_rvol_market_aligned_candidate
2025Q4,LOW_PREMARKET_RVOL_MARKET_ALIGNED,178,167,83,84,0,11,49.70059880239521,42.69662921348315,1.2024396536506012,0.9849052353781148,0.8216852360539733,0.6119563457678702,84,49,low_premarket_rvol_market_aligned_candidate
