symbol,total_n,binary_n,favorable_n,adverse_n,both_n,unresolved_n,favorable_first_pct,c3_confirmation_pct,avg_mfe_pct,avg_mae_pct,median_mfe_pct,median_mae_pct,symbol_n,trade_date_n,feature,state
CEG,11,11,8,3,0,0,72.72727272727273,54.54545454545455,1.6286921544346784,1.4604394955238673,1.3162233457902734,1.4356899019931813,1,11,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
CMCSA,11,11,4,7,0,0,36.36363636363637,45.45454545454545,0.7077738900339435,1.2173651964423435,0.38149737720552357,1.1382799325463726,1,11,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
CME,12,12,6,6,0,0,50.0,33.333333333333336,0.7363693892759917,1.1818352047726022,0.6798865645029746,1.103577227397571,1,12,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
CMG,17,17,10,7,0,0,58.8235294117647,47.05882352941177,1.8618702840263235,0.9766551009427822,1.123595505617975,0.8055853920515497,1,17,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
COIN,9,9,2,7,0,0,22.22222222222222,33.333333333333336,1.5242960662123088,3.985788747075061,0.3072174129486098,3.4409196127946027,1,9,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
COP,12,12,7,5,0,0,58.333333333333336,33.333333333333336,1.1992724593962976,0.7687873499062898,1.0687816433144246,0.5663408686585841,1,12,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
COST,12,12,2,10,0,0,16.666666666666668,50.0,0.5487887809581528,1.149173909236689,0.4240868129801521,0.7917773804247765,1,12,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
CRM,16,15,7,8,0,1,46.666666666666664,37.5,1.1442887019170978,0.7887343381802229,0.7530348157208426,0.7185546206571323,1,16,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
CRWD,17,17,7,10,0,0,41.1764705882353,35.294117647058826,1.6114181536530254,1.6156081401562215,1.1900717618206402,1.1728222196717535,1,17,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
CSCO,13,13,4,9,0,0,30.76923076923077,38.46153846153846,0.5666753184275266,0.8056887763126904,0.48249141019080094,0.630868544600949,1,13,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
CVS,20,20,10,10,0,0,50.0,40.0,1.1016375477900078,1.0270574835587083,0.6741876275516756,0.9112258209312665,1,20,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
CVX,17,15,8,7,0,2,53.333333333333336,47.05882352941177,0.9502052297439195,0.6075162951035505,0.8993272104480303,0.318419408922049,1,17,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
DASH,19,19,4,15,0,0,21.05263157894737,21.05263157894737,1.3313354167444615,1.870699828815593,0.3172615320392483,1.6906700062617335,1,19,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
DDOG,15,15,9,6,0,0,60.0,60.0,1.7637527332802283,1.9589741748205145,1.3801231845487019,1.3154893164017867,1,15,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
DE,7,7,2,5,0,0,28.571428571428573,0.0,1.0126997019087003,1.1880110009089033,0.16418831197193626,1.2659503022162593,1,7,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
DELL,20,20,9,11,0,0,45.0,50.0,2.0063809754032405,1.8100291180638561,1.0535481611812574,1.70761182960518,1,20,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
DIS,12,12,5,7,0,0,41.666666666666664,41.666666666666664,0.645319307875548,0.8311002770296859,0.6743817434487974,0.6533187068589645,1,12,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
EOG,13,13,6,7,0,0,46.15384615384615,15.384615384615385,0.9931061521951937,1.0840411766134306,0.8544828465757002,0.8054388050704159,1,13,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
ETN,10,9,3,6,0,1,33.333333333333336,60.0,0.9619146714864527,1.0208905047524166,0.685415336411954,0.9909470829510775,1,10,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
FDX,8,8,6,2,0,0,75.0,62.5,1.3605694554503154,1.0864293794508806,1.0211657083879488,0.5590624471097929,1,8,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
GE,9,9,6,3,0,0,66.66666666666667,55.55555555555556,1.6630248383539035,1.0465367267814314,1.2530103661303382,0.976228209191754,1,9,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
GILD,17,17,8,9,0,0,47.05882352941177,47.05882352941177,0.9897756358613707,1.2636017277614844,0.6783734645913809,0.8735754511995029,1,17,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
GOOG,14,14,11,3,0,0,78.57142857142857,64.28571428571429,1.3085901393120043,0.5626007141001252,0.9743659844194468,0.442858237546064,1,14,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
GS,18,18,7,11,0,0,38.888888888888886,27.77777777777778,1.1078401137669842,1.3526962500478783,0.6738927317093057,0.9794779484311894,1,18,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
HAL,14,14,6,8,0,0,42.857142857142854,21.428571428571427,1.5123083618251596,1.4994321076659023,0.8479565597718275,1.4261094724923757,1,14,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
HD,15,15,10,5,0,0,66.66666666666667,66.66666666666667,1.1700079658783846,0.6944614728978749,0.8864426419466982,0.5200584572038031,1,15,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
HON,13,13,6,7,0,0,46.15384615384615,46.15384615384615,0.9136268643742664,1.2511670516072908,0.5970612582781438,0.9719416386083017,1,13,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
HOOD,10,10,4,6,0,0,40.0,40.0,1.910252153780931,2.6843875313254606,1.1262926495331294,2.696251982539554,1,10,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
IBM,13,13,8,5,0,0,61.53846153846154,30.76923076923077,1.335754301214291,0.8973757855410958,1.0108153078203024,0.5566160311833348,1,13,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
INTC,14,14,8,6,0,0,57.142857142857146,28.571428571428573,2.1345911440525884,1.4962780174663544,1.5842986820158353,0.9963374760199538,1,14,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
ISRG,12,12,6,6,0,0,50.0,50.0,1.2480309519317672,0.9083981427210005,0.7340444062291873,0.7061955857481055,1,12,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
IWM,9,9,3,6,0,0,33.333333333333336,55.55555555555556,0.5416499604581765,0.8559820098678624,0.3932195102074094,0.6674492705014095,1,9,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
JNJ,14,14,9,5,0,0,64.28571428571429,35.714285714285715,0.9217528444571756,0.7166085197889241,0.6777336853124862,0.5028798446604585,1,14,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
JPM,14,14,6,8,0,0,42.857142857142854,35.714285714285715,0.6517943655799895,1.177414219293304,0.6446526192502829,0.9352193157105952,1,14,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
KLAC,7,7,5,2,0,0,71.42857142857143,57.142857142857146,0.9927072049844082,2.557568005325113,0.8735126212256694,1.5305063315027647,1,7,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
LLY,15,15,8,7,0,0,53.333333333333336,46.666666666666664,1.3361995403133164,1.123439300052971,1.127596439169133,0.5779391034677259,1,15,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
LMT,15,15,9,6,0,0,60.0,53.333333333333336,1.3604830975332318,0.5251749080978202,1.1469889403600002,0.4454815443360252,1,15,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
LOW,15,15,7,8,0,0,46.666666666666664,53.333333333333336,0.9024202078319586,0.8653396865759782,0.5928491392482363,0.9856649576226926,1,15,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
LRCX,10,10,7,3,0,0,70.0,40.0,1.489591685579954,2.4483816726683836,1.2101549669394465,0.8096287597314399,1,10,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
LULU,9,9,6,3,0,0,66.66666666666667,44.44444444444444,2.1151088319346383,1.2308802398141916,1.89514374992933,0.8450835745634523,1,9,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
MA,11,11,5,6,0,0,45.45454545454545,18.181818181818183,0.8404574375312464,0.6406874912635383,0.7884631794521724,0.6195393169181874,1,11,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
MCD,12,12,3,9,0,0,25.0,25.0,0.5458869295215633,1.1285614419346495,0.4011454952054632,0.8141058088877466,1,12,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
META,16,16,8,8,0,0,50.0,68.75,1.1879454964699436,0.8548971957879867,0.8702171571755742,0.9934817479915496,1,16,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
MNDY,10,10,5,5,0,0,50.0,30.0,2.4399294642826197,2.5312927256707707,2.09527650796174,2.1454700525749955,1,10,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
MRK,13,13,8,5,0,0,61.53846153846154,61.53846153846154,0.8317809362553058,0.7846359838477812,0.8905852417302765,0.5171838505171876,1,13,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
MRNA,12,12,7,5,0,0,58.333333333333336,41.666666666666664,2.7656440814354064,2.3946813957460367,1.811505009390752,2.5337462951140166,1,12,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
MRVL,8,8,3,5,0,0,37.5,62.5,3.002159872333052,1.165712430013658,2.321361748846712,1.175606303154768,1,8,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
MS,24,24,11,13,0,0,45.833333333333336,41.666666666666664,0.7312397768020821,1.2013485364316183,0.7292604502560376,0.8945368088195458,1,24,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
MSFT,20,15,5,10,0,5,33.333333333333336,40.0,0.8287453571246637,0.5583935885226118,0.5640406406842926,0.49841061299907957,1,20,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
MU,9,9,3,6,0,0,33.333333333333336,22.22222222222222,1.4311003612391167,1.285825723568631,1.3022261536193436,1.045348253659783,1,9,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
NEE,13,12,5,7,0,1,41.666666666666664,38.46153846153846,0.6677592940990693,1.2715629610977006,0.42990207786004236,0.6912127018888522,1,13,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
NFLX,9,8,4,4,0,1,50.0,44.44444444444444,0.8717122232520464,1.1716899847908513,0.5931575045016442,0.8440579986720858,1,9,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
NKE,16,16,10,6,0,0,62.5,43.75,1.0110291532791553,0.8252865090220035,1.0517606960176762,0.7175906497007228,1,16,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
NOW,11,11,3,8,0,0,27.272727272727273,9.090909090909092,1.620217613979163,1.6146078266496653,1.3111653250507795,1.3733468972533005,1,11,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
NVDA,2,2,2,0,0,0,100.0,50.0,1.1631503333992268,0.40162705656201847,1.1631503333992268,0.40162705656201847,1,2,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
ORCL,12,12,7,5,0,0,58.333333333333336,83.33333333333333,1.4072853680198605,1.2671731492843963,1.206565408974056,1.213965802315628,1,12,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
OXY,8,8,3,5,0,0,37.5,62.5,1.3080322967146552,0.9328631947450605,0.45654548232308173,0.9049918812094564,1,8,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
PANW,14,14,8,6,0,0,57.142857142857146,57.142857142857146,1.2648103051313817,1.5949471852734731,1.3474911698459136,1.5269070890993879,1,14,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
PEP,15,14,6,8,0,1,42.857142857142854,33.333333333333336,0.6538176351980478,1.014325525386485,0.7066403408500539,0.8180781868168705,1,15,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
PFE,8,8,3,5,0,0,37.5,50.0,0.9112908665818367,0.7232327269311991,0.7531661200662705,0.8439651907643253,1,8,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
PLTR,7,7,3,4,0,0,42.857142857142854,57.142857142857146,0.7036323871287651,1.8310739412669612,0.8589939579238602,0.9562667346678566,1,7,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
PYPL,16,16,8,8,0,0,50.0,37.5,1.4089489189828734,0.9221410553368039,0.9399399063318443,0.5752653932917773,1,16,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
QCOM,16,16,8,8,0,0,50.0,43.75,1.1122532489635713,1.2329925709661484,0.9051374291135647,0.6342754395077166,1,16,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
QQQ,5,5,1,4,0,0,20.0,60.0,0.3202719263674149,0.6680546396011623,0.1912599045307791,0.7197382769901817,1,5,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
RBLX,17,17,6,11,0,0,35.294117647058826,29.41176470588235,1.5168872541443512,2.2566122255509535,1.2815533980582459,2.169728783902016,1,17,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
REGN,9,9,3,6,0,0,33.333333333333336,77.77777777777777,1.0544054163600107,1.387400972320747,1.06871745627034,1.1670472255445714,1,9,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
RTX,13,12,8,4,0,1,66.66666666666667,61.53846153846154,0.8419298412794127,0.6677541613888279,0.6512691806716052,0.4734651404786811,1,13,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
SBUX,18,18,10,8,0,0,55.55555555555556,33.333333333333336,1.2828725330318849,0.838990748320573,1.0302797353707474,0.781389325541149,1,18,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
SCHW,12,12,7,5,0,0,58.333333333333336,75.0,0.8925849798721468,0.6869935767493357,0.7058173965569868,0.7965871554246668,1,12,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
SHOP,19,19,7,12,0,0,36.8421052631579,36.8421052631579,2.1973789400394916,1.4808897135344246,1.7644838648801704,0.9032976551382836,1,19,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
SLB,20,20,8,12,0,0,40.0,30.0,0.9318541035812457,1.965516092973008,0.6112893876189109,1.8195657559661396,1,20,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
SNOW,13,13,6,7,0,0,46.15384615384615,61.53846153846154,1.3907313258203855,2.003896836606839,1.4902710606231053,1.7341539169446765,1,13,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
SPY,9,3,3,0,0,6,100.0,77.77777777777777,0.3769950110864101,0.238734992058049,0.3096903096903201,0.2295255434698073,1,9,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
T,13,12,7,5,0,1,58.333333333333336,61.53846153846154,1.0205295204338982,0.647886506642049,0.7746352008647085,0.5475166210402838,1,13,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
TEAM,13,13,4,9,0,0,30.76923076923077,38.46153846153846,1.8819356108078142,2.3314814511762703,1.4597637162120454,2.359054538765748,1,13,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
TGT,9,9,4,5,0,0,44.44444444444444,22.22222222222222,0.8964418457444876,1.5685574407454093,1.0314685314685248,1.4209968186638424,1,9,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
TMO,11,11,6,5,0,0,54.54545454545455,45.45454545454545,1.6407460177712423,0.8903648121937185,1.2103613323742894,0.7733608306073144,1,11,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
TMUS,19,19,7,12,0,0,36.8421052631579,31.57894736842105,0.742637873545765,1.0100084469310735,0.665000876731543,0.6153002037937065,1,19,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
TQQQ,2,2,1,1,0,0,50.0,50.0,1.0702868842743394,0.9947519654908693,1.0702868842743394,0.9947519654908693,1,2,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
TSLA,2,2,2,0,0,0,100.0,0.0,2.5115633156453923,0.29887084906442796,2.5115633156453923,0.29887084906442796,1,2,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
TXN,13,12,7,5,0,1,58.333333333333336,46.15384615384615,1.0101193197992964,0.9416846105263237,0.8030706739458431,0.5366519395803921,1,13,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
UBER,12,12,8,4,0,0,66.66666666666667,83.33333333333333,1.469985587757529,1.3008099929071586,1.2034234420817507,0.7015844425561167,1,12,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
UNH,16,16,8,8,0,0,50.0,37.5,1.1063203492198133,1.3925559003861558,0.8446007032872879,0.6924632632543102,1,16,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
UPS,9,9,2,7,0,0,22.22222222222222,33.333333333333336,1.2580485206360745,1.1710941017301677,0.9955905599156979,0.6660916235384391,1,9,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
URI,3,3,2,1,0,0,66.66666666666667,33.333333333333336,1.3422657849953579,1.1714297686995154,1.1729988933972517,0.5701126532644601,1,3,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
V,13,13,2,11,0,0,15.384615384615385,30.76923076923077,0.5919951406490059,0.8198317946976043,0.37957458998782173,0.7603389259862062,1,13,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
VRTX,9,9,3,6,0,0,33.333333333333336,33.333333333333336,0.7684354815735106,1.457325274999304,0.4487350077542235,1.3752953950309776,1,9,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
VZ,10,10,3,7,0,0,30.0,60.0,1.4687504773512423,0.8185126553407507,1.0377614454767505,0.9687207855690969,1,10,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
WMT,9,9,4,5,0,0,44.44444444444444,22.22222222222222,0.6909278549242448,0.9467675617238499,0.6706407559144232,0.6665367184835128,1,9,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
XOM,17,17,8,9,0,0,47.05882352941177,47.05882352941177,0.8635464024607953,0.7582685114210804,0.7082276820844646,0.612048614147069,1,17,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL
AAPL,7,7,3,4,0,0,42.857142857142854,28.571428571428573,0.831573464785715,0.8066997639961498,0.5739629533002946,0.8861864872732007,1,7,low_premarket_rvol_market_aligned_candidate,LOW_PREMARKET_RVOL_MARKET_ALIGNED
ABBV,6,6,5,1,0,0,83.33333333333333,83.33333333333333,1.4858517428171023,0.4591735124646799,1.3360821361776716,0.4488992243237968,1,6,low_premarket_rvol_market_aligned_candidate,LOW_PREMARKET_RVOL_MARKET_ALIGNED
ABNB,11,10,5,5,0,1,50.0,45.45454545454545,0.9890827550147214,1.0766395559555064,0.7428807263722704,1.1060668592653646,1,11,low_premarket_rvol_market_aligned_candidate,LOW_PREMARKET_RVOL_MARKET_ALIGNED
ADBE,5,5,2,3,0,0,40.0,60.0,2.2385758971353695,1.0335047626749803,1.318627450980391,0.7843137254901933,1,5,low_premarket_rvol_market_aligned_candidate,LOW_PREMARKET_RVOL_MARKET_ALIGNED
AMAT,4,4,3,1,0,0,75.0,50.0,1.662985944952126,0.6044601048170327,2.040903242340319,0.4272853672421125,1,4,low_premarket_rvol_market_aligned_candidate,LOW_PREMARKET_RVOL_MARKET_ALIGNED
AMD,9,9,3,6,0,0,33.333333333333336,44.44444444444444,2.282328231289403,1.7972097211439515,1.5815770348837206,1.5280348906529462,1,9,low_premarket_rvol_market_aligned_candidate,LOW_PREMARKET_RVOL_MARKET_ALIGNED
AMGN,9,9,2,7,0,0,22.22222222222222,22.22222222222222,0.7486600409141733,1.4816724544719824,0.4305955082277632,1.5341264871634401,1,9,low_premarket_rvol_market_aligned_candidate,LOW_PREMARKET_RVOL_MARKET_ALIGNED
AMZN,4,4,2,2,0,0,50.0,75.0,1.0546467819819099,0.7273144085736459,0.8378753692756626,0.5827275673342436,1,4,low_premarket_rvol_market_aligned_candidate,LOW_PREMARKET_RVOL_MARKET_ALIGNED
ANET,7,7,3,4,0,0,42.857142857142854,28.571428571428573,0.655431561617566,2.121268426589199,0.6781727435516335,1.9686401934484423,1,7,low_premarket_rvol_market_aligned_candidate,LOW_PREMARKET_RVOL_MARKET_ALIGNED
APP,7,7,3,4,0,0,42.857142857142854,42.857142857142854,4.498931885947459,1.496290883690382,4.180612130912412,1.1278195488721803,1,7,low_premarket_rvol_market_aligned_candidate,LOW_PREMARKET_RVOL_MARKET_ALIGNED
ARM,5,5,4,1,0,0,80.0,80.0,3.061851203296585,0.86926188722253,2.697095435684651,0.8404657259619117,1,5,low_premarket_rvol_market_aligned_candidate,LOW_PREMARKET_RVOL_MARKET_ALIGNED
ASML,4,2,2,0,0,2,100.0,25.0,1.013925701185238,0.35205221958077587,0.6827893467920492,0.42129042065046507,1,4,low_premarket_rvol_market_aligned_candidate,LOW_PREMARKET_RVOL_MARKET_ALIGNED
AVGO,7,7,1,6,0,0,14.285714285714286,14.285714285714286,1.3512684309305132,1.0364576747287597,1.3244065021634817,1.1732862524200067,1,7,low_premarket_rvol_market_aligned_candidate,LOW_PREMARKET_RVOL_MARKET_ALIGNED
AXON,6,6,1,5,0,0,16.666666666666668,16.666666666666668,1.0537709628419292,2.2990220732537243,0.7407424953762978,1.8926833355991404,1,6,low_premarket_rvol_market_aligned_candidate,LOW_PREMARKET_RVOL_MARKET_ALIGNED
AXP,11,11,6,5,0,0,54.54545454545455,36.36363636363637,1.280801089213611,0.9585431299546212,1.035502958579892,0.8218954248365969,1,11,low_premarket_rvol_market_aligned_candidate,LOW_PREMARKET_RVOL_MARKET_ALIGNED
BA,6,6,2,4,0,0,33.333333333333336,50.0,1.1115980038903437,0.9206434388265503,1.0052520207233364,0.8705939721168545,1,6,low_premarket_rvol_market_aligned_candidate,LOW_PREMARKET_RVOL_MARKET_ALIGNED
BAC,6,6,1,5,0,0,16.666666666666668,33.333333333333336,0.41336723574565015,1.1102813193877443,0.24949533714812427,1.114570598980846,1,6,low_premarket_rvol_market_aligned_candidate,LOW_PREMARKET_RVOL_MARKET_ALIGNED
BKNG,5,5,2,3,0,0,40.0,40.0,1.5159090454492596,2.0057122412847868,0.6824376138442396,2.106033768396164,1,5,low_premarket_rvol_market_aligned_candidate,LOW_PREMARKET_RVOL_MARKET_ALIGNED
BLK,2,2,1,1,0,0,50.0,50.0,0.8740156610885623,1.1488102039993846,0.8740156610885623,1.1488102039993846,1,2,low_premarket_rvol_market_aligned_candidate,LOW_PREMARKET_RVOL_MARKET_ALIGNED
BMY,3,3,0,3,0,0,0.0,33.333333333333336,0.6710178299891133,0.9770998890408978,0.6017505470459487,1.1487964989059125,1,3,low_premarket_rvol_market_aligned_candidate,LOW_PREMARKET_RVOL_MARKET_ALIGNED
C,8,8,6,2,0,0,75.0,50.0,1.2310576983942967,1.5877386878299968,0.8556302441704298,0.8917603572392012,1,8,low_premarket_rvol_market_aligned_candidate,LOW_PREMARKET_RVOL_MARKET_ALIGNED
CAT,2,2,1,1,0,0,50.0,50.0,0.8002833744225902,1.095560784749674,0.8002833744225902,1.095560784749674,1,2,low_premarket_rvol_market_aligned_candidate,LOW_PREMARKET_RVOL_MARKET_ALIGNED
CEG,9,9,7,2,0,0,77.77777777777777,55.55555555555556,1.8405647860876044,1.2772906371017583,1.5857284440039618,1.367058694218516,1,9,low_premarket_rvol_market_aligned_candidate,LOW_PREMARKET_RVOL_MARKET_ALIGNED
