feature,research_period,n,winner_mean,loser_mean,outcome_difference,confirmed_mean,not_confirmed_mean,confirmation_difference
directional_spy_daily_ret_1d_pct,DISCOVERY,4173,0.002448505133179221,-0.0038235405289109834,0.006272045662090204,-0.0031847654621266633,0.0007493829755372106,-0.003934148437663874
directional_spy_daily_ret_1d_pct,VALIDATION,4134,0.029857660273890013,0.07754013575163564,-0.04768247547774562,0.05743379067355778,0.05179301275045047,0.0056407779231073055
directional_spy_daily_ret_5d_pct,DISCOVERY,4173,-0.011649339441545266,-0.06483404083630637,0.0531847013947611,-0.06102300410604133,-0.023780127662591966,-0.03724287644344936
directional_spy_daily_ret_5d_pct,VALIDATION,4134,-0.09540889091038846,0.15980201365595964,-0.2552109045663481,-0.03250904492085535,0.09210028702630257,-0.12460933194715793
directional_spy_daily_ret_10d_pct,DISCOVERY,4173,-0.07547502308110841,-0.025594129315406534,-0.04988089376570188,-0.06695386071933056,-0.03358746845454145,-0.03336639226478911
directional_spy_daily_ret_10d_pct,VALIDATION,4134,-0.011727103359576888,0.10491347008043911,-0.116640573440016,-0.0517061872100988,0.12529909712789256,-0.17700528433799134
directional_spy_daily_close_vs_ema20_pct,DISCOVERY,4173,-0.01894083476558685,-0.04065813987547092,0.02171730510988407,-0.02869868841086178,-0.032133495186563624,0.003434806775701845
directional_spy_daily_close_vs_ema20_pct,VALIDATION,4134,-0.048936770831975326,0.09156559810363352,-0.14050236893560886,-0.04131426537435876,0.07369248166048627,-0.11500674703484504
directional_spy_daily_ema9_vs_ema20_pct,DISCOVERY,4173,-0.01601380690797422,-0.01084715327069077,-0.0051666536372834485,-0.009478130287998803,-0.01797024848611373,0.008492118198114927
directional_spy_daily_ema9_vs_ema20_pct,VALIDATION,4134,-0.012467844821738303,0.005285552601446368,-0.017753397423184672,-0.027826191054822678,0.015043324343688992,-0.04286951539851167
directional_spy_weekly_ret_1w_pct,DISCOVERY,4173,-0.05217371441057271,-0.13570072369304498,0.08352700928247227,-0.06674882529491083,-0.11829738230592705,0.051548557011016224
directional_spy_weekly_ret_1w_pct,VALIDATION,4134,-0.08356884055194645,0.0686110840477066,-0.15217992459965307,-0.11757887815430358,0.07924473755617255,-0.19682361571047613
directional_spy_weekly_ret_4w_pct,DISCOVERY,4173,-0.081998465414717,-0.0455707562243751,-0.036427709190341905,-0.060877795092246126,-0.06329859975413145,0.002420804661885323
directional_spy_weekly_ret_4w_pct,VALIDATION,4134,-0.05970827633938571,0.038370540699080476,-0.09807881703846619,-0.16934385989403647,0.11878519486700116,-0.2881290547610376
directional_spy_weekly_ret_8w_pct,DISCOVERY,4173,-0.05867796165862021,-0.17838047759004136,0.11970251593142114,0.004913201110583343,-0.25381456328620317,0.2587277643967865
directional_spy_weekly_ret_8w_pct,VALIDATION,4134,0.04357718466526059,-0.12377568057907831,0.1673528652443389,-0.07135006492214233,-0.021411228576024136,-0.04993883634611819
directional_spy_weekly_close_vs_ema20_pct,DISCOVERY,4173,-0.0562886116111501,0.1121178334395158,-0.1684064450506659,-0.0170625793241741,0.07382616907251506,-0.09088874839668916
directional_spy_weekly_close_vs_ema20_pct,VALIDATION,4134,-0.0036124208337282217,0.05228298919378293,-0.05589541002751115,-0.0581176136080155,0.10459655842512955,-0.16271417203314503
directional_spy_weekly_ema9_vs_ema20_pct,DISCOVERY,4173,0.027715351593066387,0.05715318647379463,-0.029437834880728243,0.036208808446616676,0.05727344075615395,-0.02106463230953727
directional_spy_weekly_ema9_vs_ema20_pct,VALIDATION,4134,0.019501125685795023,0.03351960290091307,-0.014018477215118046,0.03175951977468198,0.03608975806000653,-0.004330238285324549
directional_qqq_daily_ret_1d_pct,DISCOVERY,4173,0.007145491119230555,-0.002631954060704267,0.009777445179934821,-0.004229051056022688,0.007088239897221549,-0.011317290953244238
directional_qqq_daily_ret_1d_pct,VALIDATION,4134,0.06238987504045395,0.157689245629107,-0.09529937058865304,0.09563172778839925,0.12355746117776716,-0.027925733389367907
directional_qqq_daily_ret_5d_pct,DISCOVERY,4173,-0.019739644853059308,-0.08375839069309399,0.06401874584003468,-0.08910051703187655,-0.026147454610260443,-0.06295306242161611
directional_qqq_daily_ret_5d_pct,VALIDATION,4134,-0.11657686249790103,0.2940885883312172,-0.4106654508291182,-0.022433212976999555,0.18917598120278545,-0.211609194179785
directional_qqq_daily_ret_10d_pct,DISCOVERY,4173,-0.10548103707864764,-0.04011346162737261,-0.06536757545127503,-0.1043128069774569,-0.04537450552100824,-0.05893830145644866
directional_qqq_daily_ret_10d_pct,VALIDATION,4134,0.08675292662683937,0.12551115102918134,-0.03875822440234197,0.012604162941175575,0.16613565410667222,-0.15353149116549664
directional_qqq_daily_close_vs_ema20_pct,DISCOVERY,4173,-0.03626064941900279,-0.04951816447859061,0.013257515059587818,-0.053554070091387115,-0.03649607708728865,-0.017057993004098465
directional_qqq_daily_close_vs_ema20_pct,VALIDATION,4134,-0.015115911091064197,0.14604779690239367,-0.16116370799345786,-0.009091624459365896,0.11798047214188147,-0.12707209660124735
directional_qqq_daily_ema9_vs_ema20_pct,DISCOVERY,4173,-0.03150579228886431,-0.016442559769855786,-0.015063232519008526,-0.022361589399944544,-0.02737015014042931,0.005008560740484766
directional_qqq_daily_ema9_vs_ema20_pct,VALIDATION,4134,0.0028496993910543094,-0.0031042441173143214,0.005953943508368631,-0.022435881316091297,0.009709944200985043,-0.03214582551707634
