symbol,trade_date,direction,architecture,decision_candle,entry_timestamp,prior_rth_close,prior_ah_close,pre_last_close,a45_rthclose_to_ahclose_dir_pct,a45_ahclose_to_pmclose_dir_pct,a45_rthclose_to_pmclose_dir_pct,a45_pm_minus_ah_stage_dir_pp,a45_overnight_path_state
AAPL,2025-09-29,BEAR,AE2_RECLAIM,2,2025-09-29 13:31:00+00:00,255.46,255.49,254.6,-0.011743521490648057,0.34835022897178325,0.3366476160651444,0.3600937504624313,AH_OPPOSING_PM_RECOVERY
AAPL,2025-10-02,BEAR,AE2_RECLAIM,2,2025-10-02 13:31:00+00:00,255.41,255.28,256.59,0.05089855526407838,-0.5131620181761054,-0.4620022708586191,-0.5640605734401838,AH_ALIGNED_PM_REVERSAL
AAPL,2025-10-13,BEAR,AE2_RECLAIM,2,2025-10-13 13:31:00+00:00,245.28,245.4,249.47,-0.04892367906066397,-1.6585167074164575,-1.7082517938682207,-1.6095930283557935,BOTH_OPPOSING
AAPL,2025-10-24,BEAR,AE2_RECLAIM,2,2025-10-24 13:31:00+00:00,259.58,259.53,261.1,0.019261884582788547,-0.6049396986861133,-0.5855612913167496,-0.6242015832689018,AH_ALIGNED_PM_REVERSAL
AAPL,2025-10-27,BULL,AE2_RECLAIM,2,2025-10-27 13:31:00+00:00,262.77,263.01,264.99,0.09133462724055796,0.7528230865746721,0.8448453019751279,0.6614884593341142,BOTH_ALIGNED
AAPL,2025-11-07,BEAR,AE2_RECLAIM,2,2025-11-07 14:31:00+00:00,269.66,270.15,269.75,-0.18171030186158177,0.1480658893207365,-0.033375361566401196,0.32977619118231827,AH_OPPOSING_PM_RECOVERY
AAPL,2025-12-03,BULL,AE2_RECLAIM,2,2025-12-03 14:31:00+00:00,286.23,286.33,286.23,0.03493693882541393,-0.034924737191344146,0.0,-0.06986167601675808,AH_ALIGNED_PM_REVERSAL
AAPL,2025-12-05,BEAR,AE2_RECLAIM,2,2025-12-05 14:31:00+00:00,280.65,280.4,280.66,0.08907892392659988,-0.09272467902996517,-0.003563156957087088,-0.18180360295656506,AH_ALIGNED_PM_REVERSAL
AAPL,2025-12-09,BULL,AE2_RECLAIM,2,2025-12-09 14:31:00+00:00,277.96,277.32,278.21,-0.23024895668440903,0.32092889081205556,0.08994099870485162,0.5511778474964646,AH_OPPOSING_PM_RECOVERY
AAPL,2025-12-17,BULL,AE2_RECLAIM,2,2025-12-17 14:31:00+00:00,274.46,273.2,275.01,-0.4590832908256126,0.6625183016105485,0.20039349996356925,1.121601592436161,AH_OPPOSING_PM_RECOVERY
AAPL,2025-12-18,BEAR,AE2_RECLAIM,2,2025-12-18 14:31:00+00:00,271.86,272.55,273.67,-0.2538071065989911,-0.4109337736195151,-0.665783859339375,-0.15712666702052402,BOTH_OPPOSING
AAPL,2025-12-22,BULL,AE2_RECLAIM,2,2025-12-22 14:31:00+00:00,273.62,273.01,273.01,-0.2229369198158082,0.0,-0.2229369198158082,0.2229369198158082,FLAT_STAGE
AAPL,2025-12-29,BULL,AE2_RECLAIM,2,2025-12-29 14:31:00+00:00,273.25,273.05,272.7,-0.07319304666055793,-0.1281816517121448,-0.2012808783165676,-0.05498860505158687,BOTH_OPPOSING
AAPL,2025-12-31,BULL,AE2_RECLAIM,2,2025-12-31 14:31:00+00:00,272.99,272.8,273.12,-0.06959961903366674,0.11730205278592809,0.04762079197040414,0.18690167181959483,AH_OPPOSING_PM_RECOVERY
AAPL,2026-01-02,BULL,AE2_RECLAIM,2,2026-01-02 14:31:00+00:00,271.84,272.09,272.05,0.09196586227191439,-0.014701018045482073,0.07725132430842496,-0.10666688031739646,AH_ALIGNED_PM_REVERSAL
AAPL,2026-01-08,BULL,AE2_RECLAIM,2,2026-01-08 14:31:00+00:00,260.36,260.33,257.09,-0.01152250729760107,-1.2445741942918587,-1.2559532954371067,-1.2330516869942576,BOTH_OPPOSING
AAPL,2026-01-12,BULL,AE2_RECLAIM,2,2026-01-12 14:31:00+00:00,259.33,259.35,259.24,0.007712181390528983,-0.042413726624257464,-0.0347048162572694,-0.05012590801478645,AH_ALIGNED_PM_REVERSAL
AAPL,2026-01-13,BULL,AE2_RECLAIM,2,2026-01-13 14:31:00+00:00,260.21,259.59,258.69,-0.23826909035010724,-0.34670056627758017,-0.5841435763421776,-0.10843147592747293,BOTH_OPPOSING
AAPL,2026-01-14,BULL,AE2_RECLAIM,2,2026-01-14 14:31:00+00:00,261.05,260.8515,259.4,-0.07603907297453194,-0.5564468672788925,-0.6320628232139525,-0.48040779430436054,BOTH_OPPOSING
AAPL,2026-01-16,BULL,AE2_RECLAIM,2,2026-01-16 14:31:00+00:00,258.34,258.29,258.02,-0.01935433924283858,-0.10453366371134809,-0.1238677711542957,-0.08517932446850951,BOTH_OPPOSING
AAPL,2026-01-21,BEAR,AE2_RECLAIM,2,2026-01-21 14:31:00+00:00,246.69,247.46,248.67,-0.3121326361019916,-0.4889679140062997,-0.8026267785479657,-0.17683527790430809,BOTH_OPPOSING
AAPL,2026-02-02,BULL,AE2_RECLAIM,2,2026-02-02 14:31:00+00:00,259.49,259.0656,260.02,-0.16355158194920616,0.36840089923169117,0.20424679178387972,0.5319524811808973,AH_OPPOSING_PM_RECOVERY
AAPL,2026-02-05,BEAR,AE2_RECLAIM,2,2026-02-05 14:31:00+00:00,276.4,274.6959,278.01,0.6165340086830673,-1.2064613996787044,-0.5824891461649884,-1.8229954083617717,AH_ALIGNED_PM_REVERSAL
AAPL,2026-02-09,BEAR,AE2_RECLAIM,2,2026-02-09 14:31:00+00:00,278.03,277.0801,277.85,0.34165377836922195,-0.27786188903498044,0.06474121497678231,-0.6195156674042024,AH_ALIGNED_PM_REVERSAL
AAPL,2026-02-13,BEAR,AE2_RECLAIM,2,2026-02-13 14:31:00+00:00,261.54,260.35,261.97,0.45499732354515876,-0.6222392932590859,-0.16441079758353627,-1.0772366168042447,AH_ALIGNED_PM_REVERSAL
AAPL,2026-02-25,BULL,AE2_RECLAIM,2,2026-02-25 14:31:00+00:00,272.17,272.6,271.84,0.15798949186169864,-0.27879677182687246,-0.12124774956829842,-0.4367862636885711,AH_ALIGNED_PM_REVERSAL
AAPL,2026-03-05,BEAR,AE2_RECLAIM,2,2026-03-05 14:31:00+00:00,262.45,262.71,260.58,-0.09906648885502634,0.8107799474705968,0.7125166698418783,0.9098464363256231,AH_OPPOSING_PM_RECOVERY
AAPL,2026-03-10,BULL,AE2_RECLAIM,2,2026-03-10 13:31:00+00:00,259.89,259.0,257.51,-0.34245257608988,-0.5752895752895837,-0.9157720574089034,-0.2328369991997037,BOTH_OPPOSING
AAPL,2026-03-12,BEAR,AE2_RECLAIM,2,2026-03-12 13:31:00+00:00,260.81,259.25,258.5,0.5981365745178491,0.2892960462873684,0.8857022353437327,-0.3088405282304807,BOTH_ALIGNED
AAPL,2026-03-13,BEAR,AE2_RECLAIM,2,2026-03-13 13:31:00+00:00,255.75,255.95,255.4,-0.07820136852394466,0.21488571986715277,0.1368523949169087,0.29308708839109743,AH_OPPOSING_PM_RECOVERY
AAPL,2026-03-20,BEAR,AE2_RECLAIM,2,2026-03-20 13:31:00+00:00,248.907,249.84,247.68,-0.37483879521267305,0.8645533141210415,0.4929552001349924,1.2393921093337146,AH_OPPOSING_PM_RECOVERY
AAPL,2026-04-08,BEAR,AE2_RECLAIM,2,2026-04-08 13:31:00+00:00,253.49,259.12,258.31,-2.2209949110418625,0.3125964803951886,-1.9014556787249948,2.533591391437051,AH_OPPOSING_PM_RECOVERY
AAPL,2026-04-10,BEAR,AE2_RECLAIM,2,2026-04-10 13:31:00+00:00,260.39,259.98,259.96,0.1574561235070382,0.007692899453815016,0.16513691001959208,-0.14976322405322318,BOTH_ALIGNED
AAPL,2026-04-14,BULL,AE2_RECLAIM,2,2026-04-14 13:31:00+00:00,259.21,259.27,259.19,0.023147255121336308,-0.030855864542744804,-0.007715751707104701,-0.05400311966408111,AH_ALIGNED_PM_REVERSAL
AAPL,2026-04-16,BEAR,AE2_RECLAIM,2,2026-04-16 13:31:00+00:00,266.37,266.9,266.42,-0.1989713556331374,0.17984263769200703,-0.018770882606911066,0.3788139933251444,AH_OPPOSING_PM_RECOVERY
AAPL,2026-04-24,BEAR,AE2_RECLAIM,2,2026-04-24 13:31:00+00:00,273.44,272.6,273.0,0.3071971913399585,-0.14673514306675628,0.1609128145114047,-0.45393233440671477,AH_ALIGNED_PM_REVERSAL
AAPL,2026-04-30,BEAR,AE2_RECLAIM,2,2026-04-30 13:31:00+00:00,270.19,270.95,270.52,-0.2812835412117298,0.15870086731869515,-0.1221362744735055,0.439984408530425,AH_OPPOSING_PM_RECOVERY
AAPL,2026-05-13,BULL,AE2_RECLAIM,2,2026-05-13 13:31:00+00:00,294.88,294.49,293.41,-0.13225718936515918,-0.3667357125878623,-0.4985078676071564,-0.23447852322270313,BOTH_OPPOSING
AAPL,2026-05-18,BEAR,AE2_RECLAIM,2,2026-05-18 13:31:00+00:00,300.255,299.846,300.19,0.13621754841717237,-0.11472555912035443,0.0216482656408723,-0.2509431075375268,AH_ALIGNED_PM_REVERSAL
AAPL,2026-05-19,BULL,AE2_RECLAIM,2,2026-05-19 13:31:00+00:00,297.83,297.44,296.84,-0.13094718463552146,-0.20172135556751902,-0.332404391767116,-0.07077417093199756,BOTH_OPPOSING
AAPL,2026-05-20,BULL,AE2_RECLAIM,2,2026-05-20 13:31:00+00:00,298.98,298.9656,298.35,-0.00481637567730786,-0.20590997760276952,-0.21071643588199684,-0.20109360192546166,BOTH_OPPOSING
AAPL,2026-05-26,BULL,AE2_RECLAIM,2,2026-05-26 13:31:00+00:00,308.81,308.4105,309.55,-0.12936757229363716,0.36947509893470176,0.239629545675335,0.4988426712283389,AH_OPPOSING_PM_RECOVERY
AAPL,2026-06-01,BULL,AE2_RECLAIM,2,2026-06-01 13:31:00+00:00,312.07,311.35,309.37,-0.23071746723490882,-0.635940260157386,-0.8651905021309303,-0.4052227929224772,BOTH_OPPOSING
AAPL,2026-06-03,BULL,AE2_RECLAIM,2,2026-06-03 13:31:00+00:00,315.22,315.01,314.29,-0.06662013831610913,-0.22856417256593708,-0.2950320411141405,-0.16194403424982795,BOTH_OPPOSING
AAPL,2026-06-04,BEAR,AE2_RECLAIM,2,2026-06-04 13:31:00+00:00,310.39,313.95,313.2,-1.1469441670156844,0.23889154323937234,-0.9053126711556336,1.3858357102550567,AH_OPPOSING_PM_RECOVERY
AAPL,2026-06-15,BEAR,AE2_RECLAIM,2,2026-06-15 13:31:00+00:00,291.07,291.5199,294.08,-0.15456762977978933,-0.878190476876517,-1.034115504861366,-0.7236228470967276,BOTH_OPPOSING
AAPL,2026-06-22,BULL,AE2_RECLAIM,2,2026-06-22 13:31:00+00:00,297.89,297.23,297.79,-0.22155829332973775,0.1884062846953638,-0.03356943838328519,0.40996457802510156,AH_OPPOSING_PM_RECOVERY
AAPL,2026-06-26,BULL,AE2_RECLAIM,2,2026-06-26 13:31:00+00:00,275.05,276.25,275.25,0.4362843119432691,-0.36199095022624306,0.07271405199054115,-0.7982752621695122,AH_ALIGNED_PM_REVERSAL
AAPL,2026-07-13,BULL,AE2_RECLAIM,2,2026-07-13 13:31:00+00:00,315.3299,314.96,317.06,-0.11730571696499936,0.6667513335026687,0.5486634791055378,0.784057050467668,AH_OPPOSING_PM_RECOVERY
AAPL,2026-07-15,BULL,AE2_RECLAIM,2,2026-07-15 13:31:00+00:00,314.92,315.53,317.55,0.1936999872983458,0.6401926916616674,0.8351327321224344,0.44649270436332156,BOTH_ALIGNED
AAPL,2026-07-21,BULL,AE2_RECLAIM,2,2026-07-21 13:31:00+00:00,326.7,326.0,323.2,-0.214263850627483,-0.8588957055214785,-1.0713192531374371,-0.6446318548939955,BOTH_OPPOSING
AAPL,2026-07-30,BULL,AE2_RECLAIM,2,2026-07-30 13:31:00+00:00,338.05,340.15,333.1,0.6212098801952282,-2.0726150227840523,-1.4642804318887759,-2.6938249029792805,AH_ALIGNED_PM_REVERSAL
AAPL,2026-07-31,BEAR,AE2_RECLAIM,2,2026-07-31 13:31:00+00:00,333.86,312.3315,304.7,6.4483615886898775,2.4433974799211833,8.734199964056799,-4.004964108768695,BOTH_ALIGNED
AAPL,2026-08-07,BULL,AE2_RECLAIM,2,2026-08-07 13:31:00+00:00,312.49,312.5609,311.45,0.022688726039232776,-0.35541873599673757,-0.3328106499408068,-0.37810746203597034,AH_ALIGNED_PM_REVERSAL
AAPL,2026-08-21,BEAR,AE2_RECLAIM,2,2026-08-21 13:31:00+00:00,311.295,312.1,312.28,-0.25859715061276045,-0.057673822492776416,-0.31642011596715314,0.20092332811998403,BOTH_OPPOSING
AAPL,2026-08-24,BEAR,AE2_RECLAIM,2,2026-08-24 13:31:00+00:00,309.42,309.69,311.49,-0.08726003490400203,-0.5812263876780133,-0.6689936009307784,-0.49396635277401124,BOTH_OPPOSING
ABBV,2025-05-27,BEAR,AE2_RECLAIM,2,2025-05-27 13:31:00+00:00,183.38,183.26,184.84,0.06543788853746735,-0.8621630470370123,-0.7961609772058065,-0.9276009355744796,AH_ALIGNED_PM_REVERSAL
ABBV,2025-06-06,BULL,AE2_RECLAIM,2,2025-06-06 13:31:00+00:00,187.42,187.6,188.38,0.09604097748372453,0.4157782515991526,0.512218546579879,0.31973727411542807,BOTH_ALIGNED
ABBV,2025-06-10,BULL,AE2_RECLAIM,2,2025-06-10 13:31:00+00:00,189.16,189.32,189.14,0.0845844787481509,-0.0950771181069121,-0.010573059843521637,-0.179661596855063,AH_ALIGNED_PM_REVERSAL
ABBV,2025-06-17,BULL,AE2_RECLAIM,2,2025-06-17 13:31:00+00:00,190.95,190.86,189.9,-0.047132757266288294,-0.502986482238299,-0.54988216810683,-0.4558537249720107,BOTH_OPPOSING
ABBV,2025-06-23,BULL,AE2_RECLAIM,2,2025-06-23 13:31:00+00:00,185.21,184.5,184.38,-0.3833486312834089,-0.06504065040651152,-0.44813994924680634,0.3183079808768974,BOTH_OPPOSING
ABBV,2025-07-02,BEAR,AE2_RECLAIM,2,2025-07-02 13:31:00+00:00,189.94,189.536,190.0,0.21269874697272817,-0.24480837413471956,-0.03158892281773795,-0.45750712110744773,AH_ALIGNED_PM_REVERSAL
ABBV,2025-07-11,BEAR,AE2_RECLAIM,2,2025-07-11 13:31:00+00:00,194.96,194.33,194.18,0.32314320886335235,0.07718828796378085,0.40008206811653624,-0.2459549208995715,BOTH_ALIGNED
ABBV,2025-07-24,BEAR,AE2_RECLAIM,2,2025-07-24 13:31:00+00:00,190.52,189.8,190.67,0.3779130799915986,-0.4583772391991481,-0.07873189166489603,-0.8362903191907467,AH_ALIGNED_PM_REVERSAL
ABBV,2025-07-25,BEAR,AE2_RECLAIM,2,2025-07-25 13:31:00+00:00,190.85,191.5,191.21,-0.3405816085931379,0.15143603133158656,-0.18862981399005996,0.49201763992472447,AH_OPPOSING_PM_RECOVERY
ABBV,2025-08-11,BEAR,AE2_RECLAIM,2,2025-08-11 13:31:00+00:00,198.14,198.366,198.0,-0.11406076511559782,0.1845074256677126,0.0706571111335319,0.2985681907833104,AH_OPPOSING_PM_RECOVERY
ABBV,2025-08-18,BEAR,AE2_RECLAIM,2,2025-08-18 13:31:00+00:00,206.7,206.06,206.33,0.3096274794387899,-0.13102979714647578,0.17900338655054693,-0.44065727658526566,AH_ALIGNED_PM_REVERSAL
ABBV,2025-08-20,BULL,AE2_RECLAIM,2,2025-08-20 13:31:00+00:00,206.3,206.696,207.0,0.19195346582645545,0.14707589890468054,0.3393116820164854,-0.044877566921774914,BOTH_ALIGNED
ABBV,2025-08-26,BEAR,AE2_RECLAIM,2,2025-08-26 13:31:00+00:00,207.47,207.982,,-0.24678266737359067,,,,INCOMPLETE
ABBV,2025-08-27,BULL,AE2_RECLAIM,2,2025-08-27 13:31:00+00:00,208.355,207.6198,,-0.3528593026325244,,,,INCOMPLETE
ABBV,2025-09-11,BEAR,AE2_RECLAIM,2,2025-09-11 13:31:00+00:00,211.67,210.8525,220.0,0.3862143903245574,-4.338340783248951,-3.935371096518181,-4.724555173573508,AH_ALIGNED_PM_REVERSAL
ABBV,2025-09-12,BULL,AE2_RECLAIM,2,2025-09-12 13:31:00+00:00,220.18,220.2,219.6,0.009083477155047426,-0.27247956403269047,-0.2634208374965974,-0.2815630411877379,AH_ALIGNED_PM_REVERSAL
ABBV,2025-09-19,BULL,AE2_RECLAIM,2,2025-09-19 13:31:00+00:00,222.0,221.99,222.96,-0.004504504504498907,0.43695661966756116,0.432432432432428,0.44146112417206007,AH_OPPOSING_PM_RECOVERY
ABBV,2025-09-22,BEAR,AE2_RECLAIM,2,2025-09-22 13:31:00+00:00,222.38,222.47,222.18,-0.04047126540156487,0.13035465456016082,0.08993614533681082,0.1708259199617257,AH_OPPOSING_PM_RECOVERY
ABBV,2025-09-25,BULL,AE2_RECLAIM,2,2025-09-25 13:31:00+00:00,219.96,219.99,220.26,0.013638843426067027,0.12273285149324575,0.13638843426075908,0.10909400806717873,BOTH_ALIGNED
ABBV,2025-10-02,BULL,AE2_RECLAIM,2,2025-10-02 13:31:00+00:00,244.38,243.1,241.01,-0.5237744496276342,-0.8597285067873273,-1.3789999181602397,-0.33595405715969306,BOTH_OPPOSING
ABBV,2025-10-03,BULL,AE2_RECLAIM,2,2025-10-03 13:31:00+00:00,236.57,237.8298,236.95,0.5325273703343569,-0.3699284109897172,0.16062898930548908,-0.9024557813240741,AH_ALIGNED_PM_REVERSAL
ABBV,2025-10-07,BEAR,AE2_RECLAIM,2,2025-10-07 13:31:00+00:00,230.19,229.85,231.71,0.147704070550414,-0.8092234065695036,-0.6603240801077437,-0.9569274771199177,AH_ALIGNED_PM_REVERSAL
ABBV,2025-10-08,BULL,AE2_RECLAIM,2,2025-10-08 13:31:00+00:00,232.83,233.2,232.41,0.15891422926597176,-0.33876500857632497,-0.1803891251127454,-0.49767923784229673,AH_ALIGNED_PM_REVERSAL
ABBV,2025-10-14,BULL,AE2_RECLAIM,2,2025-10-14 13:31:00+00:00,230.31,230.85,228.5,0.23446658851113966,-1.017977041368856,-0.7858972688984389,-1.2524436298799957,AH_ALIGNED_PM_REVERSAL
ABBV,2025-10-24,BEAR,AE2_RECLAIM,2,2025-10-24 13:31:00+00:00,228.26,228.18,228.01,0.03504775256285564,0.0745025856779824,0.10952422675896134,0.039454833115126764,BOTH_ALIGNED
ABBV,2025-10-27,BULL,AE2_RECLAIM,2,2025-10-27 13:31:00+00:00,228.0,228.0,227.07,0.0,-0.4078947368421071,-0.4078947368421071,-0.4078947368421071,FLAT_STAGE
ABBV,2025-10-31,BEAR,AE2_RECLAIM,2,2025-10-31 13:31:00+00:00,228.08,227.0,223.0,0.4735180638372527,1.7621145374449365,2.2272886706418804,1.2885964736076838,BOTH_ALIGNED
ABBV,2025-11-07,BEAR,AE2_RECLAIM,2,2025-11-07 14:31:00+00:00,219.07,219.43,220.02,-0.1643310357420047,-0.26887845782255226,-0.43365134431918584,-0.10454742208054757,BOTH_OPPOSING
ABBV,2025-11-10,BULL,AE2_RECLAIM,2,2025-11-10 14:31:00+00:00,219.26,219.5,219.17,0.10945908966524254,-0.15034168564921346,-0.041047158624463176,-0.259800775314456,AH_ALIGNED_PM_REVERSAL
ABBV,2025-11-12,BULL,AE2_RECLAIM,2,2025-11-12 14:31:00+00:00,225.24,224.87,225.51,-0.16426922393890653,0.28460888513361926,0.11987213638784411,0.4488781090725258,AH_OPPOSING_PM_RECOVERY
ABBV,2025-11-14,BEAR,AE2_RECLAIM,2,2025-11-14 14:31:00+00:00,232.37,232.8,234.4,-0.1850497052115152,-0.6872852233676952,-0.8736067478590126,-0.50223551815618,BOTH_OPPOSING
ABBV,2025-12-15,BULL,AE2_RECLAIM,2,2025-12-15 14:31:00+00:00,223.33,222.5,224.85,-0.37164733801997585,1.0561797752808966,0.6806071732413876,1.4278271133008724,AH_OPPOSING_PM_RECOVERY
ABBV,2025-12-18,BULL,AE2_RECLAIM,2,2025-12-18 14:31:00+00:00,224.41,223.984,224.42,-0.18983111269550434,0.19465676119720943,0.004456129405983056,0.38448787389271377,AH_OPPOSING_PM_RECOVERY
ABBV,2025-12-22,BULL,AE2_RECLAIM,2,2025-12-22 14:31:00+00:00,226.72,226.82,226.1444,0.044107268877913164,-0.29785733180495155,-0.2538814396612632,-0.3419646006828647,AH_ALIGNED_PM_REVERSAL
ABBV,2026-01-12,BEAR,AE2_RECLAIM,2,2026-01-12 14:31:00+00:00,220.064,220.9139,221.16,-0.3862058310309724,-0.11140086703460561,-0.49803693470991117,0.2748049639963668,BOTH_OPPOSING
ABBV,2026-01-13,BEAR,AE2_RECLAIM,2,2026-01-13 14:31:00+00:00,220.08,220.14,219.8,-0.027262813522344054,0.1544471699827299,0.12722646310432406,0.18170998350507395,AH_OPPOSING_PM_RECOVERY
ABBV,2026-01-14,BULL,AE2_RECLAIM,2,2026-01-14 14:31:00+00:00,220.58,220.58,220.3,0.0,-0.12693807235469867,-0.12693807235469867,-0.12693807235469867,FLAT_STAGE
ABBV,2026-01-27,BULL,AE2_RECLAIM,2,2026-01-27 14:31:00+00:00,220.73,220.01,220.1496,-0.32619036832328696,0.06345166128811641,-0.26294568024283205,0.3896420296114034,AH_OPPOSING_PM_RECOVERY
ABBV,2026-01-29,BULL,AE2_RECLAIM,2,2026-01-29 14:31:00+00:00,218.68,218.3,219.41,-0.1737698920797448,0.5084745762711895,0.33382110846900126,0.6822444683509343,AH_OPPOSING_PM_RECOVERY
ABBV,2026-01-30,BULL,AE2_RECLAIM,2,2026-01-30 14:31:00+00:00,220.35,219.4147,220.5,-0.4244610846380725,0.49463413344683627,0.0680735194009463,0.9190952180849088,AH_OPPOSING_PM_RECOVERY
ABBV,2026-03-02,BULL,AE2_RECLAIM,2,2026-03-02 14:31:00+00:00,232.03,231.4,233.08,-0.27151661423091555,0.726015557476245,0.45252769038486296,0.9975321717071606,AH_OPPOSING_PM_RECOVERY
