symbol,trade_date,direction,architecture,decision_candle,entry_timestamp,pm_directional_level,ah_directional_level,pd_directional_level,ema9,ema20,c2_vwap,a47_structural_center_price,a47_center_to_ema9_abs_pct,a47_center_to_ema20_abs_pct,a47_center_to_vwap_abs_pct,a47_center_to_nearest_tech_abs_pct,a47_center_to_mean_tech_abs_pct
ASML,2025-10-31,BEAR,AE2_RECLAIM,2,2025-10-31 13:31:00+00:00,1070.0,1074.0,1070.61,1072.6244311752519,1074.5291168780127,1071.1845917046962,1071.5366666666666,0.10151444578831245,0.2792671781036643,0.032857014876181125,0.032857014876181125,0.13787954625605264
ASML,2025-11-04,BULL,AE2_RECLAIM,2,2025-11-04 14:31:00+00:00,1060.28,1067.1242,1073.4,1049.8668772513845,1049.062495451604,1051.6717706928457,1066.9347333333333,1.5997094806938308,1.6751013275097462,1.4305432341491766,1.4305432341491766,1.568451347450918
ASML,2025-11-12,BULL,AE2_RECLAIM,2,2025-11-12 14:31:00+00:00,1041.59,1024.0,1036.975,1032.1630217120496,1032.9906040853361,1031.4953402835122,1034.1883333333333,0.1958358604525929,0.11581345576938415,0.2603967732976842,0.11581345576938415,0.1906820298398871
ASML,2025-11-13,BEAR,AE2_RECLAIM,2,2025-11-13 14:31:00+00:00,1037.57,1035.0,1025.23,1039.8071963092216,1040.0583421611411,1039.7859044962083,1032.6,0.6979659412378145,0.7222876390801102,0.6959039798768568,0.6959039798768568,0.7053858533982605
ASML,2025-11-17,BULL,AE2_RECLAIM,2,2025-11-17 14:31:00+00:00,1024.42,1012.0,1018.07,1006.586474978645,1006.4157812289404,1007.4463851519204,1018.1633333333334,1.1370335166939551,1.1537983857592902,1.0525765199506016,1.0525765199506016,1.1144694741346157
ASML,2025-11-20,BULL,AE2_RECLAIM,2,2025-11-20 14:31:00+00:00,1058.99,1060.26,1044.734,1045.4247398862258,1045.3304542089327,1045.1567082167387,1054.6613333333332,0.8757876253900893,0.8847275262201599,0.901201629015304,0.8757876253900893,0.8872389268751842
ASML,2025-11-26,BEAR,AE2_RECLAIM,2,2025-11-26 14:31:00+00:00,1007.0,1002.61,973.74,1040.946730209943,1040.9141334924198,1039.0256669677626,994.4500000000002,4.6756227271298645,4.672344863232901,4.482444262432747,4.482444262432747,4.61013728426517
ASML,2025-12-03,BULL,AE2_RECLAIM,2,2025-12-03 14:31:00+00:00,1126.54,1110.0,1113.205,1108.2848483452512,1107.5500028026113,1110.0637191457295,1116.5816666666667,0.7430552165686156,0.8088672896643253,0.5837412269534464,0.5837412269534464,0.7118879110621291
ASML,2025-12-09,BULL,AE2_RECLAIM,2,2025-12-09 14:31:00+00:00,1120.0,1123.8,1134.175,1108.6023336615046,1108.2554648534551,1109.9756974129757,1125.9916666666668,1.5443571671041503,1.5751627954509726,1.4223879028433675,1.4223879028433675,1.5139692884661635
ASML,2025-12-10,BEAR,AE2_RECLAIM,2,2025-12-10 14:31:00+00:00,1108.85,1108.723,1105.61,1109.4992244848413,1111.4330442543069,1108.1260191809547,1107.7276666666667,0.15992719794618374,0.33450257668387934,0.03596123183297778,0.03596123183297778,0.17679700215434693
ASML,2025-12-23,BULL,AE2_RECLAIM,2,2025-12-23 14:31:00+00:00,1059.95,1058.21,1067.155,1057.867742936283,1057.2750430265278,1058.9224376885913,1061.7716666666665,0.36768015694367184,0.4235019431489901,0.2683466763640509,0.2683466763640509,0.3531762588189043
ASML,2025-12-31,BEAR,AE2_RECLAIM,2,2025-12-31 14:31:00+00:00,1069.46,1061.01,1070.42,1079.41794372128,1078.0625523825408,1078.7043100775195,1066.9633333333334,1.167295069928666,1.0402624628657164,1.100410518092105,1.0402624628657164,1.1026560169621626
ASML,2026-01-14,BEAR,AE2_RECLAIM,2,2026-01-14 14:31:00+00:00,1258.46,1270.37,1268.12,1265.9817309366692,1265.855419995055,1264.587148710167,1265.6499999999999,0.02621032170579335,0.016230395058276857,0.08397671471835867,0.016230395058276857,0.04213914382747629
ASML,2026-01-15,BEAR,AE2_RECLAIM,2,2026-01-15 14:31:00+00:00,1263.32,1258.45,1249.62,1352.5690402279884,1352.1772169155167,1351.5764179590246,1257.1299999999999,7.591819479925582,7.560651397669045,7.512860082809635,7.512860082809635,7.555110320134754
ASML,2026-01-28,BEAR,AE2_RECLAIM,2,2026-01-28 14:31:00+00:00,1487.3,1454.59,1417.0,1488.475341111916,1495.370079386782,1479.632052601794,1452.9633333333331,2.444109012518056,2.9186384185044023,1.8354709067074964,1.8354709067074964,2.3994061125766515
ASML,2026-02-02,BULL,AE2_RECLAIM,2,2026-02-02 14:31:00+00:00,1415.58,1449.9,1466.4299,1405.5545225878425,1404.4820544169029,1409.321268240269,1443.9699666666668,2.6604046459154858,2.734676839638139,2.3995442582772335,2.3995442582772335,2.598208581276953
ASML,2026-02-12,BEAR,AE2_RECLAIM,2,2026-02-12 14:31:00+00:00,1432.0,1433.99,1409.344,1435.333221960309,1437.0412951366698,1432.9073533327587,1425.1113333333333,0.7172694783829054,0.8371248985461592,0.5470463827686042,0.5470463827686042,0.7004802532325564
ASML,2026-02-24,BEAR,AE2_RECLAIM,2,2026-02-24 14:31:00+00:00,1483.18,1485.99,1462.0001,1500.3093916737328,1502.4710334575607,1500.288607382387,1477.0567,1.5742585693381077,1.7206064911090133,1.5728514269213165,1.5728514269213165,1.6225721624561456
ASML,2026-02-27,BEAR,AE2_RECLAIM,2,2026-02-27 14:31:00+00:00,1418.72,1459.14,1426.59,1425.7445232902458,1425.6473334643197,1427.855785520571,1434.8166666666666,0.6322858931864133,0.6390595687495685,0.4851408063349917,0.4851408063349917,0.5854954227569911
ASML,2026-03-06,BULL,AE2_RECLAIM,2,2026-03-06 14:31:00+00:00,1382.61,1378.0,1407.38,1296.255390224368,1294.6775463516449,1299.6715885995595,1389.33,6.699244223879991,6.8128129133002995,6.453356034955007,6.453356034955007,6.6551377240451
ASML,2026-03-12,BEAR,AE2_RECLAIM,2,2026-03-12 13:31:00+00:00,1364.11,1366.11,1372.0,1368.8768046359328,1371.1337974183054,1368.391146692417,1367.4066666666665,0.10751285664344634,0.272569297963463,0.07199614055928538,0.07199614055928538,0.15069276505539825
ASML,2026-03-13,BULL,AE2_RECLAIM,2,2026-03-13 13:31:00+00:00,1371.21,1351.58,1372.54,1369.4915093077918,1368.0512743265535,1369.7873557164523,1365.11,0.32096382766164855,0.21546060951525073,0.3426358107736695,0.21546060951525073,0.2930200826501896
ASML,2026-03-24,BULL,AE2_RECLAIM,2,2026-03-24 13:31:00+00:00,1393.98,1373.91,1400.39,1353.418588775267,1351.352418149383,1358.1205279488693,1389.426666666667,2.591578149121462,2.7402848549486025,2.253169560427636,2.253169560427636,2.5283441881659
ASML,2026-03-25,BEAR,AE2_RECLAIM,2,2026-03-25 13:31:00+00:00,1391.83,1398.02,1348.68,1392.1135399114462,1396.2892121998889,1387.278888326212,1379.51,0.913624396448464,1.2163168226318684,0.5631628858226425,0.5631628858226425,0.8977013683009916
ASML,2026-04-01,BULL,AE2_RECLAIM,2,2026-04-01 13:31:00+00:00,1361.0,1326.0,1322.41,1348.8920947808933,1348.1811834542375,1349.2544095993794,1336.47,0.929470529147179,0.8762773166803197,0.9565803646456252,0.8762773166803197,0.920776070157708
ASML,2026-04-09,BULL,AE2_RECLAIM,2,2026-04-09 13:31:00+00:00,1425.5,1423.0,1429.29,1413.9555138146957,1410.3485070777551,1419.0399058570795,1425.93,0.8397667617137157,1.0927249529952336,0.4832000268540944,0.4832000268540944,0.8052305805210146
ASML,2026-04-10,BEAR,AE2_RECLAIM,2,2026-04-10 13:31:00+00:00,1450.81,1446.0,1412.115,1479.5110192524376,1480.056298098114,1479.2283437146486,1436.3083333333334,3.0078977414856953,3.045861654457707,2.9882170412329234,2.9882170412329234,3.013992145725442
ASML,2026-04-13,BULL,AE2_RECLAIM,2,2026-04-13 13:31:00+00:00,1473.31,1480.8973,1502.5,1465.4239062108966,1463.6274084636577,1468.5452547840973,1485.5691,1.3560590206879881,1.476988955703387,1.1459477190191028,1.1459477190191028,1.3263318984701593
ASML,2026-04-16,BEAR,AE2_RECLAIM,2,2026-04-16 13:31:00+00:00,1449.78,1474.0,1415.25,1451.3837667692806,1454.6755964207414,1445.0956501107146,1446.3433333333332,0.34849494720806085,0.5760916440362112,0.08626466440324186,0.08626466440324186,0.33695041854917124
ASML,2026-05-12,BEAR,AE2_RECLAIM,2,2026-05-12 13:31:00+00:00,1517.52,1561.0,1521.36,1521.04078585482,1522.232384595009,1520.9022495146949,1533.2933333333333,0.7991000294690345,0.7213850408048176,0.808135243874086,0.7213850408048176,0.7762067713826459
ASML,2026-05-15,BEAR,AE2_RECLAIM,2,2026-05-15 13:31:00+00:00,1508.0,1575.0,1563.28,1509.7132578523408,1511.824153110267,1507.5338698218984,1548.76,2.5211615839548536,2.384865756458913,2.6618798379414232,2.384865756458913,2.5226357261183967
ASML,2026-05-18,BEAR,AE2_RECLAIM,2,2026-05-18 13:31:00+00:00,1479.0,1496.5,1486.64,1521.0609692970677,1523.537165663311,1516.9763639444539,1487.38,2.26444952178109,2.430929934738327,1.9898320499437763,1.9898320499437763,2.228403835487731
ASML,2026-05-20,BULL,AE2_RECLAIM,2,2026-05-20 13:31:00+00:00,1526.99,1469.7455,1485.76,1504.3516907617325,1504.4172010217555,1502.685003880638,1494.1651666666667,0.6817535519042333,0.6861379574227491,0.5702071902116632,0.5702071902116632,0.6460328998462151
ASML,2026-05-22,BULL,AE2_RECLAIM,2,2026-05-22 13:31:00+00:00,1620.87,1597.98,1601.79,1619.0012610249812,1617.016725369739,1620.5218493018392,1606.8799999999999,0.7543351728182144,0.6308327547632198,0.8489650317285256,0.6308327547632198,0.7447109864366532
ASML,2026-05-26,BEAR,AE2_RECLAIM,2,2026-05-26 13:31:00+00:00,1600.24,1625.01,1615.85,1638.6468835952535,1639.7876207541922,1639.9588666554193,1613.7,1.545943087020725,1.6166338696283156,1.627245873174648,1.545943087020725,1.5966076099412294
ASML,2026-05-29,BEAR,AE2_RECLAIM,2,2026-05-29 13:31:00+00:00,1606.11,1604.25,1580.0,1631.6110121278207,1633.0385034927083,1629.767388857074,1596.7866666666666,2.180901568639145,2.2702993194274534,2.065443235398213,2.065443235398213,2.172214707821604
ASML,2026-06-10,BULL,AE2_RECLAIM,2,2026-06-10 13:31:00+00:00,1770.01,1786.0963,1831.11,1750.9077563039093,1749.4300857372396,1753.8708764830426,1795.7387666666666,2.4965218324029776,2.578809445395411,2.331513411682988,2.331513411682988,2.4689482298271255
ASML,2026-06-11,BULL,AE2_RECLAIM,2,2026-06-11 13:31:00+00:00,1803.81,1735.4518,1812.0,1786.0455995099894,1785.438188818937,1783.3068068354428,1783.7539333333334,0.1284743446857342,0.09442196337340501,0.02506660193063,0.02506660193063,0.08265430332992309
ASML,2026-06-23,BULL,AE2_RECLAIM,2,2026-06-23 13:31:00+00:00,1900.0,1933.0,1959.04,1782.239168592158,1780.560284755647,1786.4043702588563,1930.68,7.688525877299298,7.775484039009731,7.472788330595635,7.472788330595635,7.645599415634888
ASML,2026-06-26,BULL,AE2_RECLAIM,2,2026-06-26 13:31:00+00:00,1812.46,1849.0,1855.91,1780.5167522276001,1779.5832406929146,1782.5712020373912,1839.1233333333332,3.1866585586465885,3.237417065037433,3.0749504544343766,3.0749504544343766,3.166342026039466
ASML,2026-06-29,BULL,AE2_RECLAIM,2,2026-06-29 13:31:00+00:00,1824.0,1806.78,1808.9999,1801.9590639758483,1803.003105438889,1801.5410950050511,1813.2599666666665,0.6232367613339419,0.5656586157710662,0.6462874533737313,0.5656586157710662,0.6117276101595798
ASML,2026-07-07,BULL,AE2_RECLAIM,2,2026-07-07 13:31:00+00:00,1829.632,1829.31,1868.6,1742.5625726666203,1742.057466184825,1747.1613814732193,1842.514,5.424730956366116,5.452144939749435,5.1751367168325775,5.1751367168325775,5.35067087098271
ASML,2026-07-08,BULL,AE2_RECLAIM,2,2026-07-08 13:31:00+00:00,1772.03,1755.79,1761.04,1738.9253534068823,1734.494193830284,1742.517880739951,1762.9533333333331,1.3629390791087774,1.614287738929509,1.1591601551212691,1.1591601551212691,1.378795657719852
ASML,2026-07-13,BEAR,AE2_RECLAIM,2,2026-07-13 13:31:00+00:00,1738.0,1796.0001,1766.66,1762.9360802288138,1761.0578180659923,1763.8262529092272,1766.8867,0.22359213928013671,0.3298956256792112,0.17321128121983534,0.17321128121983534,0.24223301539306108
ASML,2026-07-14,BEAR,AE2_RECLAIM,2,2026-07-14 13:31:00+00:00,1725.0,1721.02,1718.0801,1786.3156819047374,1784.921579557097,1786.417024643522,1721.3666999999998,3.773105515793793,3.692117406308438,3.7789928574499627,3.692117406308438,3.748071926517398
ASML,2026-07-16,BULL,AE2_RECLAIM,2,2026-07-16 13:31:00+00:00,1838.3901,1821.504,1830.0,1799.2563241546386,1793.4471918779902,1806.3976558662637,1829.9646999999998,1.6780856945142801,1.9955307401290054,1.2878414612990128,1.2878414612990128,1.6538192986474327
ASML,2026-07-20,BULL,AE2_RECLAIM,2,2026-07-20 13:31:00+00:00,1784.05,1751.7934,1790.91,1781.911797766412,1780.2382309192562,1786.2572410876674,1775.5844666666665,0.3563520192099905,0.26209759884452966,0.601085142462249,0.26209759884452966,0.406511586838923
ASML,2026-07-21,BEAR,AE2_RECLAIM,2,2026-07-21 13:31:00+00:00,1767.96,1732.0,1728.6,1796.4593938671603,1795.8411212555004,1795.6783966403136,1742.8533333333332,3.0757642945950936,3.0402895590086283,3.030952880352165,3.030952880352165,3.0490022446519625
ASML,2026-08-03,BEAR,AE2_RECLAIM,2,2026-08-03 13:31:00+00:00,1604.49,1622.5,1624.71,1603.3211513263464,1607.8861706173402,1597.1378060477075,1617.2333333333333,0.8602458111787824,0.5779724250876891,1.2425867604525742,0.5779724250876891,0.8936016655730152
ASML,2026-08-06,BEAR,AE2_RECLAIM,2,2026-08-06 13:31:00+00:00,1673.1,1664.2,1671.75,1692.0968726959743,1693.9323637551272,1687.444380164285,1669.6833333333334,1.3423826491634683,1.4523131385268946,1.0637374450814925,1.0637374450814925,1.2861444109239517
ASML,2026-08-07,BEAR,AE2_RECLAIM,2,2026-08-07 13:31:00+00:00,1709.0,1703.02,1672.11,1753.7191663747512,1755.784136705686,1750.589426766497,1694.71,3.4819624817668626,3.6038104870854593,3.2972854804950025,3.2972854804950025,3.461019483115775
ASML,2026-08-10,BEAR,AE2_RECLAIM,2,2026-08-10 13:31:00+00:00,1747.37,1739.0,1720.11,1789.8204306426376,1790.2100922606733,1788.230248454207,1735.493333333333,3.1303547104360994,3.1528072091320904,3.038727611795715,3.038727611795715,3.107296510454635
ASML,2026-08-20,BULL,AE2_RECLAIM,2,2026-08-20 13:31:00+00:00,1779.0,1764.32,1804.28,1751.5130202012838,1750.4779497343325,1750.7121139396666,1782.533333333333,1.7402374784229915,1.7983048619381,1.7851682657827734,1.7402374784229915,1.774570202047955
ASML,2026-08-26,BULL,AE2_RECLAIM,2,2026-08-26 13:31:00+00:00,1763.91,1748.5,1769.99,1746.440117334524,1743.6834217088888,1748.3492512576659,1760.8,0.8155317279347954,0.9720909979049968,0.7071074933174749,0.7071074933174749,0.8315767397190891
AVGO,2025-05-29,BEAR,AE2_RECLAIM,2,2025-05-29 13:31:00+00:00,244.89,238.5,234.425,244.97533293020624,245.53570674159215,244.17465314006083,239.27166666666668,2.3837616643032926,2.6179614837773557,2.049129569622041,2.049129569622041,2.3502842392342296
AVGO,2025-06-04,BULL,AE2_RECLAIM,2,2025-06-04 13:31:00+00:00,259.25,257.0,257.88,258.44927058139365,258.3154131838984,258.62079512718975,258.04333333333335,0.15731359644774032,0.1054395969275322,0.22378481412284779,0.1054395969275322,0.16217933583270677
AVGO,2025-06-17,BULL,AE2_RECLAIM,2,2025-06-17 13:31:00+00:00,251.45,252.1,255.19,251.061640774734,250.69105767961128,251.76453339412103,252.91333333333333,0.7321450926269836,0.8786708175615036,0.45422672030430555,0.45422672030430555,0.6883475434975975
AVGO,2025-06-23,BEAR,AE2_RECLAIM,2,2025-06-23 13:31:00+00:00,247.0664,249.3,244.17,248.80535977282105,248.7678685800488,249.18404994322998,246.84546666666665,0.79397573413855,0.7787876112702141,0.94738757334413,0.7787876112702141,0.8400503062509648
AVGO,2025-06-24,BULL,AE2_RECLAIM,2,2025-06-24 13:31:00+00:00,261.9,256.78,254.21,260.4234014389711,260.0539118492708,261.1481820634339,257.63,1.084268695016536,0.9408499977761831,1.3655948699429126,0.9408499977761831,1.1302378542452105
AVGO,2025-06-27,BEAR,AE2_RECLAIM,2,2025-06-27 13:31:00+00:00,270.18,269.6017,264.125,270.2879841849415,270.5174651728503,270.215124595398,267.9689,0.8654303484253059,0.9510675204660914,0.8382407792090655,0.8382407792090655,0.8849128827001542
AVGO,2025-07-01,BEAR,AE2_RECLAIM,2,2025-07-01 13:31:00+00:00,271.5662,274.74,272.13,273.16063374372965,273.10406006357715,273.31760643425105,272.8120666666667,0.1277682037022434,0.10703096841652548,0.18530696745245376,0.10703096841652548,0.14003537985707423
AVGO,2025-07-07,BULL,AE2_RECLAIM,2,2025-07-07 13:31:00+00:00,275.62,275.62,275.8,274.8150646363829,274.2497213262956,275.4211572005034,275.68,0.3137461417647712,0.5188184393878333,0.09389248385687013,0.09389248385687013,0.3088190216698249
AVGO,2025-07-08,BEAR,AE2_RECLAIM,2,2025-07-08 13:31:00+00:00,275.4,273.02,272.66,275.65612256528857,276.0836745350766,274.95864167650717,273.6933333333333,0.7171490836295763,0.873364788477358,0.462308792020452,0.462308792020452,0.6842742213757954
AVGO,2025-07-22,BEAR,AE2_RECLAIM,2,2025-07-22 13:31:00+00:00,285.2216,287.85,283.63,286.96530133938205,287.14943388861667,286.7399041857514,285.5672,0.48958750843305454,0.5540670947562102,0.4106578716853334,0.4106578716853334,0.4847708249581994
AVGO,2025-07-23,BEAR,AE2_RECLAIM,2,2025-07-23 13:31:00+00:00,272.2203,276.7208,276.43,275.5409214535118,275.5309551834977,275.3118369829684,275.12370000000004,0.15164867785355673,0.1480262091189098,0.06838268857547743,0.06838268857547743,0.12268585851598131
AVGO,2025-08-04,BEAR,AE2_RECLAIM,2,2025-08-04 13:31:00+00:00,289.8,287.0,281.61,292.1818784326999,292.2362120315516,292.4915035607097,286.13666666666666,2.112700842033487,2.1316895300211787,2.220909668122359,2.112700842033487,2.1551000133923415
AVGO,2025-08-06,BULL,AE2_RECLAIM,2,2025-08-06 13:31:00+00:00,295.78,296.69,301.2,293.8504880413212,293.8305828262337,293.6010326283816,297.89000000000004,1.356041477954552,1.3627235468684238,1.439782259095125,1.356041477954552,1.3861824279727004
AVGO,2025-08-11,BEAR,AE2_RECLAIM,2,2025-08-11 13:31:00+00:00,302.0,304.79,302.5518,304.6586577051933,304.9022453152576,304.12710952495803,303.1139333333333,0.5096183982282615,0.5899801313183668,0.33425589529417526,0.33425589529417526,0.47795147494693446
AVGO,2025-08-15,BEAR,AE2_RECLAIM,2,2025-08-15 13:31:00+00:00,310.47,310.5,307.0001,310.2065436653491,310.6435025487872,309.67588463112384,309.3233666666667,0.2855190049816526,0.4267818161772118,0.11396422076222587,0.11396422076222587,0.27542168064036343
AVGO,2025-09-03,BEAR,AE2_RECLAIM,2,2025-09-03 13:31:00+00:00,295.18,295.0,287.17,302.0189225558837,302.27574678934883,301.4588172249982,292.45000000000005,3.271985828648883,3.359803997041813,3.0804640878776377,3.0804640878776377,3.237417971189444
AVGO,2025-09-04,BULL,AE2_RECLAIM,2,2025-09-04 13:31:00+00:00,306.65,303.54,304.45,305.9154358794543,305.51068182247053,306.4365503134711,304.88000000000005,0.3396207948879129,0.20686231385150824,0.5105452353290028,0.20686231385150824,0.3523427813561413
AVGO,2025-09-05,BEAR,AE2_RECLAIM,2,2025-09-05 13:31:00+00:00,320.0,298.0,302.2501,352.31107591077057,351.8442087318758,352.2143273111218,306.7500333333333,14.852824002117663,14.700626079326431,14.821284119758907,14.700626079326431,14.791578067067666
AVGO,2025-09-08,BULL,AE2_RECLAIM,2,2025-09-08 13:31:00+00:00,344.12,335.0,356.34,343.4787285416755,342.22759814913843,344.5706724363024,345.15333333333336,0.4851770589857313,0.8476624449601918,0.16881218889120644,0.16881218889120644,0.5005505642790432
AVGO,2025-09-09,BEAR,AE2_RECLAIM,2,2025-09-09 13:31:00+00:00,347.11,345.34,341.2501,348.7638806921752,348.7652364927606,348.94764796261825,344.5667,1.2181039816601986,1.2184974615250346,1.2714368401294212,1.2181039816601986,1.2360127611048848
AVGO,2025-09-15,BEAR,AE2_RECLAIM,2,2025-09-15 13:31:00+00:00,357.2,359.6,357.16,359.5438723440778,359.70966383527326,359.39768465719806,357.9866666666667,0.434989853647558,0.48130205089758904,0.3941537833433397,0.3941537833433397,0.43681522929616223
AVGO,2025-09-17,BEAR,AE2_RECLAIM,2,2025-09-17 13:31:00+00:00,357.69,359.34,356.99,358.780480043228,358.8262233595211,358.813963045737,358.00666666666666,0.21614496282043624,0.2289221875349981,0.2254975826531213,0.21614496282043624,0.22352157766951852
AVGO,2025-09-22,BEAR,AE2_RECLAIM,2,2025-09-22 13:31:00+00:00,341.31,344.81,336.43,341.97919955089554,342.106542554209,341.5594583186536,340.84999999999997,0.33128929173993776,0.36864971518528206,0.2081438517393625,0.2081438517393625,0.30269428622152744
AVGO,2025-09-23,BULL,AE2_RECLAIM,2,2025-09-23 13:31:00+00:00,342.19,340.01,346.67,341.2397074992364,341.53905852648313,340.9869523854616,342.9566666666667,0.5006344341161658,0.4133490548417898,0.5743332824958699,0.4133490548417898,0.4961055904846085
AVGO,2025-09-29,BULL,AE2_RECLAIM,2,2025-09-29 13:31:00+00:00,338.85,334.7938,339.08,336.28245800992806,336.1562537189092,336.63164845442225,337.5746,0.3827722790968016,0.42015787950004196,0.2793313079768821,0.2793313079768821,0.3607538221912419
AVGO,2025-10-09,BEAR,AE2_RECLAIM,2,2025-10-09 13:31:00+00:00,342.8,343.51,332.62,345.36769181040466,345.04557907660205,345.6950143793852,339.6433333333333,1.6854028668518979,1.5905643400239673,1.7817753072493392,1.5905643400239673,1.6859141713750683
AVGO,2025-10-10,BEAR,AE2_RECLAIM,2,2025-10-10 13:31:00+00:00,340.5,343.89,340.4,345.95540952071957,346.49645419068236,345.3460270363416,341.59666666666664,1.2759910383745747,1.4343780259416237,1.097598640601961,1.097598640601961,1.2693225683060534
AVGO,2025-10-16,BULL,AE2_RECLAIM,2,2025-10-16 13:31:00+00:00,358.5,354.0,359.4,357.24523663840034,356.72053654725477,357.65567991771945,357.3,0.015326997369064866,0.16217840826903007,0.09954657646779794,0.015326997369064866,0.0923506607019643
AVGO,2025-10-21,BEAR,AE2_RECLAIM,2,2025-10-21 13:31:00+00:00,348.9,348.8,347.84,349.03635795994455,349.3152147405195,349.3042559847661,348.5133333333333,0.15007306079477545,0.23008629239995365,0.2269418629892971,0.15007306079477545,0.20236707206134208
AVGO,2025-10-23,BULL,AE2_RECLAIM,2,2025-10-23 13:31:00+00:00,343.05,341.81,348.01,340.29997067830374,339.51828442600197,341.46743158740475,344.28999999999996,1.158915252170039,1.3859582253327123,0.8198229436217193,0.8198229436217193,1.1215654737081568
AVGO,2025-10-24,BEAR,AE2_RECLAIM,2,2025-10-24 13:31:00+00:00,349.0,344.0,340.4,352.43690553441,353.03774061761857,351.93933457532324,344.4666666666667,2.313791039600344,2.488215778290653,2.1693442738503617,2.1693442738503617,2.3237836972471198
AVGO,2025-10-27,BEAR,AE2_RECLAIM,2,2025-10-27 13:31:00+00:00,359.0,353.7,350.875,361.2753396595028,361.38156395032627,361.3841962635932,354.52500000000003,1.9040518043869237,1.9340142304001784,1.9347567205678478,1.9040518043869237,1.9242742517849833
AVGO,2025-10-31,BEAR,AE2_RECLAIM,2,2025-10-31 13:31:00+00:00,375.0,374.1,370.06,377.73231543180555,378.0367680383584,377.37156897705944,373.05333333333334,1.2542394559684595,1.3358504695553042,1.1575384155239905,1.1575384155239905,1.249209447015918
AVGO,2025-11-11,BULL,AE2_RECLAIM,2,2025-11-11 14:31:00+00:00,359.49,360.0,360.0,358.2216431265712,357.45026321721355,358.92297299791994,359.83,0.4469768705857658,0.6613502995265647,0.25207097853987775,0.25207097853987775,0.4534660495507361
AVGO,2025-11-12,BEAR,AE2_RECLAIM,2,2025-11-12 14:31:00+00:00,351.96,351.95,349.67,356.4203874292947,355.94449275662004,356.9714469531363,351.1933333333333,1.4883693965227218,1.352861507418528,1.6452799843779249,1.352861507418528,1.4955036294397248
AVGO,2025-11-14,BEAR,AE2_RECLAIM,2,2025-11-14 14:31:00+00:00,329.5224,338.1357,334.16,331.76624334431034,332.17664706778095,331.7052453598432,333.9393666666667,0.6507538611120119,0.527856184336974,0.6690200467001306,0.527856184336974,0.6158766973830389
AVGO,2025-11-19,BEAR,AE2_RECLAIM,2,2025-11-19 14:31:00+00:00,338.0,337.5597,335.51,340.2369591175093,340.9489080548843,339.7562928348089,337.02323333333334,0.9535620889962232,1.1648083376104508,0.8109409771083731,0.8109409771083731,0.9764371345716825
AVGO,2025-11-25,BEAR,AE2_RECLAIM,2,2025-11-25 14:31:00+00:00,380.8,377.38,347.66,385.9381234733454,388.0640728655031,383.6727833203833,368.6133333333334,4.699990090793965,5.2767324926308525,4.085432789657609,4.085432789657609,4.687385124360809
AVGO,2025-11-28,BEAR,AE2_RECLAIM,2,2025-11-28 14:31:00+00:00,396.96,395.65,383.26,398.35338451482426,398.219175251333,398.47178547233494,391.95666666666665,1.6319961853328024,1.5977553431926226,1.662203850511101,1.5977553431926226,1.6306517930121753
AVGO,2025-12-01,BEAR,AE2_RECLAIM,2,2025-12-01 14:31:00+00:00,390.0,402.08,397.16,394.06591989746465,394.77145784052016,393.8666835449606,396.41333333333336,0.5921630879894813,0.4141827115165648,0.6424228385454778,0.4141827115165648,0.5495895460171746
AVGO,2025-12-03,BEAR,AE2_RECLAIM,2,2025-12-03 14:31:00+00:00,376.89,381.0,379.79,379.2345846895995,379.38890657297804,379.0953064372076,379.2266666666667,0.0020879393852787443,0.04278177685588818,0.034638974788797114,0.0020879393852787443,0.02650289700998801
AVGO,2025-12-04,BEAR,AE2_RECLAIM,2,2025-12-04 14:31:00+00:00,379.0,378.5,370.65,379.8498057282962,380.21799990017405,379.1820640024759,376.05,1.0104522612142475,1.1083632230219487,0.8328849893567041,0.8328849893567041,0.9839001578643001
AVGO,2025-12-05,BULL,AE2_RECLAIM,2,2025-12-05 14:31:00+00:00,386.16,381.61,383.89,387.43645508624314,386.06236228017036,389.9520075032945,383.8866666666666,0.9246969816377779,0.5667546706937194,1.5799821570501482,0.5667546706937194,1.023811269793882
AVGO,2025-12-08,BULL,AE2_RECLAIM,2,2025-12-08 14:31:00+00:00,406.13,393.25,393.53,403.71167690977296,403.54490516306845,403.72042094900416,397.6366666666666,1.5277791894878145,1.485838452960035,1.5299781917338862,1.485838452960035,1.5145319447272454
AVGO,2025-12-16,BULL,AE2_RECLAIM,2,2025-12-16 14:31:00+00:00,340.9294,340.05,362.0,338.121963262642,337.488403079162,338.79421964804004,347.65979999999996,2.7434396318924317,2.9256753069632833,2.550073477566265,2.550073477566265,2.73972947214066
AVGO,2025-12-17,BEAR,AE2_RECLAIM,2,2025-12-17 14:31:00+00:00,340.36,340.0,335.06,344.4365535957496,344.34354614676715,343.823128756176,338.47333333333336,1.761799136047032,1.7343206200686794,1.5805662945902128,1.5805662945902128,1.6922286835686415
AVGO,2025-12-18,BEAR,AE2_RECLAIM,2,2025-12-18 14:31:00+00:00,327.47,325.02,321.42,334.70443871092084,335.101043033906,333.1228875249311,324.6366666666667,3.101243044302079,3.2234117219987395,2.6140672726220293,2.6140672726220293,2.9795740129742825
